Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Number of Positions","Index Stops","Number of Decks","Number of Poles per Deck","Circuit per Deck","Contact Timing","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Actuator Length","Angle of Throw","Contact Material","Contact Finish","Mounting Type","Termination Style","Features","Depth Behind Panel"
"http://www.grayhill.com/assets/1/7/Rotary_50,51.pdf",//media.digikey.com/Photos/Grayhill%20Photos/50DP45-01-1-AJN.JPG,GH7353-ND,50DP45-01-1-AJN,Grayhill Inc.,SWITCH ROTARY 2-8POS 150MA 115V,3,0,"19.74000","0","1","50","Active","2 ~ 8","Adjustable","1","1","SP8T","Non-Shorting (BBM)","150mA (AC), 200mA (DC)","115V","28V","Flatted (3.17mm Dia)","9.53mm","45°","-","Gold","Panel Mount, Through Hole","PC Pin","-","13.64mm"
"http://www.grayhill.com/assets/1/7/Rotary_50,51.pdf",//media.digikey.com/Photos/Grayhill%20Photos/51P22-01-1-16N.JPG,GH7687-ND,51P22-01-1-16N,Grayhill Inc.,SWITCH ROTARY 16POS 150MA 115V,3,0,"25.28000","0","1","51","Active","16","Continuous","1","1","SP16T","Non-Shorting (BBM)","150mA (AC), 200mA (DC)","115V","28V","Flatted (3.17mm Dia)","9.53mm","22.5°","-","Gold","Panel Mount, Through Hole","PC Pin","-","13.64mm"
http://www.grayhill.com/assets/1/7/Rotary_75.pdf,//media.digikey.com/Photos/Grayhill%20Photos/75BP36-01-1-04N.JPG,GH7307-ND,75BP36-01-1-04N,Grayhill Inc.,SWITCH ROTARY 4POS 200MA 115V,0,0,"30.27000","0","1","75","Active","4","Fixed","1","1","SP4T","Non-Shorting (BBM)","200mA (AC/DC)","115V","30V","Flatted (3.17mm Dia)","9.53mm","36°","Silver Cadmium Oxide (AgCdO)","Gold","Panel Mount, Through Hole","PC Pin","-","12.70mm"
https://www.ckswitches.com/media/1910/rm.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/RM101772BCB.JPG,CKN10693-ND,RM101772BCB,C&K,SWITCH ROTARY 2POS 500MA 24V,0,0,"2.27000","0","1","RM","Active","2","Fixed","1","1","SPST","Non-Shorting (BBM)","500mA (DC)","-","24V","Flatted (4.2mm Dia), Slotted","7.70mm","45°","Brass","Gold","Through Hole","PC Pin","-","7.37mm"
https://www.ckswitches.com/media/1910/rm.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/RM102772BCB.JPG,CKN10695-ND,RM102772BCB,C&K,SWITCH ROTARY 2POS 500MA 24V,0,0,"2.27000","0","1","RM","Active","2","Fixed","1","1","SPDT","Non-Shorting (BBM)","500mA (DC)","-","24V","Flatted (4.2mm Dia), Slotted","7.70mm","45°","Brass","Gold","Through Hole","PC Pin","-","7.37mm"
https://www.ckswitches.com/media/1910/rm.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/RM105002BCB.JPG,CKN10700-ND,RM105002BCB,C&K,SWITCH ROTARY 5POS 500MA 24V,0,0,"2.27000","0","1","RM","Active","5","Fixed","1","1","SP5T","Non-Shorting (BBM)","500mA (DC)","-","24V","Screwdriver Slot","Flush","45°","Brass","Gold","Through Hole","PC Pin","-","7.37mm"
https://www.ckswitches.com/media/1351/r.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/R20407RR02Q.JPG,CKN9481-ND,R20407RR02Q,C&K,SWITCH ROTARY 4POS 5A 125V,20,0,"5.21000","0","1","R","Active","4","Fixed","1","2","DP4T","Non-Shorting (BBM)","5A (AC), 500mA (DC)","125V","125V","Flatted (6.35mm Dia)","12.70mm","36°","Copper","Silver","Panel Mount, Through Hole","PC Pin","-","10.29mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/A10815RNZQ.jpg,CKN10089-ND,A10815RNZQ,C&K,SWITCH ROTARY 8POS 2.5A 125V,1,0,"6.08000","0","1","A","Active","8","Fixed","1","1","SP8T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","38.10mm","30°","Silver (Ag)","Silver","Panel Mount","Solder Lug","-","20.83mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/A20605RNCQ.jpg,CKN9488-ND,A20605RNCQ,C&K,SWITCH ROTARY 6POS 2.5A 125V,4,0,"7.37000","0","1","A","Active","6","Fixed","1","2","DP6T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","12.70mm","30°","Silver (Ag)","Silver","Panel Mount, Through Hole","PC Pin","-","14.48mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/A11205RNCQ.jpg,CKN9451-ND,A11205RNCQE,C&K,SWITCH ROTARY 12POS 2.5A 125V,5,0,"9.05000","0","1","A","Active","12","Fixed","1","1","SP12T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","12.70mm","30°","Silver (Ag)","Silver","Panel Mount, Through Hole","PC Pin","Epoxy Sealed Terminals","14.48mm"
https://www.ckswitches.com/media/1353/m.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/MF00L1NZQD.JPG,CKN10130-ND,MF00L1NZQD,C&K,SWITCH ROTARY 5POS 250MA 125V,17,0,"13.80000","0","1","M","Active","5","Continuous","1","2","DP5T","Non-Shorting (BBM)","250mA (AC/DC)","125V","28V","Flatted (3.17mm Dia)","10.16mm","36°","Copper Alloy","Silver","Panel Mount","Solder Lug","-","15.88mm"
https://www.ckswitches.com/media/1353/m.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/MH00L1NZQD.jpg,CKN6050-ND,MH00L1NZQD,C&K,SWITCH ROTARY 6POS 250MA 125V,13,0,"14.17000","0","1","M","Active","6","Continuous","1","2","DP6T","Non-Shorting (BBM)","250mA (AC/DC)","125V","28V","Flatted (3.17mm Dia)","10.16mm","30°","Copper Alloy","Silver","Panel Mount","Solder Lug","-","15.88mm"
https://www.ckswitches.com/media/1353/m.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/MD06L1NZQD.jpg,CKN10655-ND,MD06L1NZQD,C&K,SWITCH ROTARY 6POS 250MA 125V,16,0,"14.20000","0","1","M","Active","6","Fixed","1","2","DP6T","Non-Shorting (BBM)","250mA (AC/DC)","125V","28V","Flatted (3.17mm Dia)","10.16mm","30°","Copper Alloy","Silver","Panel Mount","Solder Lug","-","14.86mm"
https://www.nkkswitches.com/pdf/MRlogicLevel.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MRA112-CB.JPG,360-3151-ND,MRA112-CB,NKK Switches,SWITCH ROTARY 2-12POS 250MA 125V,11,26,"14.25000","0","1","MR","Active","2 ~ 12","Adjustable","1","1","SP12T","Non-Shorting (BBM)","250mA (AC)","125V","-","Knob","15.80mm","30°","Copper","Silver","Panel Mount, Through Hole","PC Pin","Process Sealed","17.00mm"
http://www.grayhill.com/assets/1/7/Rotary_56.pdf,//media.digikey.com/Photos/Grayhill%20Photos/56SD30-01-1-AJN.jpg,GH7636-ND,56SD30-01-1-AJN,Grayhill Inc.,SWITCH ROTARY 2-12POS 200MA 115V,8,0,"15.06000","0","1","56","Active","2 ~ 12","Adjustable","1","1","SP12T","Non-Shorting (BBM)","200mA (AC/DC)","115V","30V","Flatted (3.17mm Dia)","9.53mm","30°","Brass","Silver","Panel Mount","Solder Lug","Shaft and Panel Sealed","12.19mm"
http://www.nkkswitches.com/pdf/MRpowerLevel.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MRX204-CA.JPG,360-3156-ND,MRX204-CA,NKK Switches,SWITCH ROTARY 2-4POS 2A 125V,6,550,"15.19000","0","1","MR","Active","2 ~ 4","Adjustable","1","2","DP4T","Non-Shorting (BBM)","2A (AC), 1A (DC)","125V","30V","Knob","15.80mm","45°","Silver Alloy","-","Panel Mount, Through Hole","PC Pin","Sealed - Flux Protection","27.30mm"
http://www.nkkswitches.com/pdf/MRpowerLevel.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MRX204-CH.JPG,360-3157-ND,MRX204-CH,NKK Switches,SWITCH ROTARY 2-4POS 2A 125V,0,5,"15.19000","0","1","MR","Active","2 ~ 4","Adjustable","1","2","DP4T","Non-Shorting (BBM)","2A (AC), 1A (DC)","125V","30V","Knob","15.80mm","45°","Silver Alloy","-","Panel Mount, Through Hole","PC Pin","Sealed - Flux Protection","27.30mm"
https://www.ckswitches.com/media/1353/m.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/mb05l1ncgd.JPG,CKN9880-ND,MB05L1NCGD,C&K,SWITCH ROTARY 5POS 250MA 125V,12,0,"15.75000","0","1","M","Active","5","Fixed","1","2","DP5T","Non-Shorting (BBM)","250mA (AC/DC)","125V","28V","Flatted (3.17mm Dia)","10.16mm","36°","Copper Alloy","Gold","Panel Mount, Through Hole","PC Pin","-","10.42mm"
https://www.ckswitches.com/media/1353/m.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MC00S6NCQD.jpg,CKN10044-ND,MC00S6NCQD,C&K,SWITCH ROTARY 12POS 250MA 125V,7,0,"17.31000","0","1","M","Active","12","Continuous","1","1","SP12T","Non-Shorting (BBM)","250mA (AC/DC)","125V","28V","Round (3.17mm Dia), Slotted","13.59mm","30°","Copper Alloy","Silver","Panel Mount, Through Hole","PC Pin","-","10.42mm"
https://www.ckswitches.com/media/1353/m.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/MB03S1NZGD.JPG,CKN9879-ND,MB03S1NZGD,C&K,SWITCH ROTARY 3POS 250MA 125V,0,0,"19.46000","0","1","M","Active","3","Fixed","1","2","DP3T","Non-Shorting (BBM)","250mA (AC/DC)","125V","28V","Flatted (3.17mm Dia)","10.16mm","36°","Copper Alloy","Gold","Panel Mount","Solder Lug","-","14.86mm"
"http://www.grayhill.com/assets/1/7/Rotary_50,51.pdf",//media.digikey.com/Photos/Grayhill%20Photos/51D30-01-1-AJN.jpg,GH7277-ND,51D30-01-1-AJN,Grayhill Inc.,SWITCH ROTARY 2-12POS 150MA 115V,2,0,"19.53000","0","1","51","Active","2 ~ 12","Adjustable","1","1","SP12T","Non-Shorting (BBM)","150mA (AC), 200mA (DC)","115V","28V","Flatted (3.17mm Dia)","9.53mm","30°","-","Gold","Panel Mount","Solder Lug","-","18.77mm"
"http://www.grayhill.com/assets/1/7/Rotary_50,51.pdf",//media.digikey.com/Photos/Grayhill%20Photos/51D30-01-1-AJN.jpg,GH7684-ND,50CD36-01-1-AJN,Grayhill Inc.,SWITCH ROTARY 2-10POS 150MA 115V,5,0,"24.47000","0","1","50","Active","2 ~ 10","Adjustable","1","1","SP10T","Non-Shorting (BBM)","150mA (AC), 200mA (DC)","115V","28V","Flatted (3.17mm Dia)","9.53mm","36°","-","Gold","Panel Mount","Solder Lug","-","18.77mm"
http://www.grayhill.com/assets/1/7/Rotary_71.pdf,//media.digikey.com/Photos/Grayhill%20Photos/71BDF36-02PAJN.JPG,GH7317-ND,71BDF36-02-1-AJN,Grayhill Inc.,SWITCH ROTARY 2-10POS 250MA 115V,0,0,"28.46000","0","1","71","Active","2 ~ 10","Adjustable","2","1","SP10T","Non-Shorting (BBM)","250mA (AC/DC)","115V","30V","Flatted (6.35mm Dia)","9.53mm","36°","Silver Alloy","-","Panel Mount, Through Hole, Right Angle","PC Pin","-","24.87mm"
http://www.grayhill.com/assets/1/7/Rotary_71.pdf,//media.digikey.com/Photos/Grayhill%20Photos/71BDF36-02QAJN.JPG,GH7318-ND,71BDF36-02-2-AJN,Grayhill Inc.,SWITCH ROTARY 2-5POS 250MA 115V,2,0,"29.96000","0","1","71","Active","2 ~ 5","Adjustable","2","2","DP5T","Non-Shorting (BBM)","250mA (AC/DC)","115V","30V","Flatted (6.35mm Dia)","9.53mm","36°","Silver Alloy","-","Panel Mount, Through Hole, Right Angle","PC Pin","-","24.87mm"
http://www.electro-nc.com/rotaryus/c2_3.pdf,//media.digikey.com/photos/Electroswitch/C3P0112N-A.jpg,451-1005-ND,C3P0112N-A,Electroswitch,SWITCH ROTARY 2-12POS 100MA 125V,4,0,"32.07000","0","1","C3","Active","2 ~ 12","Adjustable","1","1","SP12T","Non-Shorting (BBM)","100mA (AC), 250mA (DC)","125V","28V","Flatted (3.17mm Dia)","9.52mm","30°","Brass","Silver","Panel Mount, Through Hole, Right Angle","PC Pin","-","22.38mm"
http://www.grayhill.com/assets/1/7/Series_77_datasheet.pdf,//media.digikey.com/Photos/Grayhill%20Photos/77SP36-01-1-10N.jpg,GH7567-ND,77SP36-01-1-10N,Grayhill Inc.,SWITCH ROTARY 10POS 50MA 115V,2,0,"36.05000","0","1","77","Active","10","Continuous","1","1","SP10T","Non-Shorting (BBM)","50mA (AC), 200mA (DC)","115V","28V","Flatted (3.17mm Dia)","7.98mm","36°","Silver Cadmium Oxide (AgCdO)","Gold","Panel Mount, Through Hole","PC Pin","Shaft and Panel Sealed","4.57mm"
http://www.electro-nc.com/rotaryus/c2_3.pdf,//media.digikey.com/photos/Electroswitch/C3P0604N-A.jpg,451-1010-ND,C3P0604N-A,Electroswitch,SWITCH ROTARY 2-4POS 100MA 125V,0,0,"41.54000","0","1","C3","Active","2 ~ 4","Adjustable","2","3","3P4T","Non-Shorting (BBM)","100mA (AC), 250mA (DC)","125V","28V","Flatted (3.17mm Dia)","9.52mm","30°","Brass","Silver","Panel Mount, Through Hole, Right Angle","PC Pin","-","30.00mm"
http://www.electro-nc.com/rotaryus/d2.pdf,//media.digikey.com/photos/Electroswitch/D2D0112N.jpg,451-1056-ND,D2D0112N,Electroswitch,SWITCH ROTARY 2-12POS 250MA 115V,5,0,"42.42000","0","1","D2","Active","2 ~ 12","Adjustable","1","1","SP12T","Non-Shorting (BBM)","250mA (AC), 550mA (DC)","115V","28V","Round (6.35mm Dia)","25.40mm","30°","Brass","Silver","Panel Mount","Solder Lug","-","11.99mm"
http://www.grayhill.com/assets/1/7/Rotary_19.pdf,//media.digikey.com/photos/Grayhill%20Photos/19101-08UL.jpg,GH7289-ND,19101-08UL,Grayhill Inc.,SWITCH ROTARY 8POS 15A 120V,2,0,"45.19000","0","1","19","Active","8","Fixed","1","1","SP8T","Non-Shorting (BBM)","15A (AC), 1A (DC)","120V","120V","Flatted (6.35mm Dia)","12.70mm","30°","Silver Alloy","-","Panel Mount","Quick Connect - 0.250"" (6.3mm)","-","24.13mm"
http://www.electro-nc.com/rotaryus/d4.pdf,//media.digikey.com/photos/Electroswitch/D4G0311N.jpg,451-1100-ND,D4G0311N,Electroswitch,SWITCH ROTARY 2-11POS 500MA 115V,2,0,"60.78000","0","1","D4","Active","2 ~ 11","Adjustable","3","1","SP11T","Non-Shorting (BBM)","500mA (AC), 1.5A (DC)","115V","28V","Round (6.35mm Dia)","47.63mm","30°","Brass","Silver","Panel Mount","Solder Lug","-","42.82mm"
https://www.nkkswitches.com/pdf/hs_ps_ts.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_HS16-5N-RO.jpg,360-3301-ND,HS16-5N,NKK Switches,SWITCH ROTARY 2-11POS 12A 125V,3,4,"70.30000","0","1","HS","Active","2 ~ 11","Adjustable","5","1","SP11T","Non-Shorting (BBM)","12A (AC)","125V","-","Flatted (6mm Dia)","15.00mm","30°","Phosphor Bronze","-","Panel Mount","Solder Lug","-","71.50mm"
http://www.grayhill.com/assets/1/7/Rotary_71.pdf,//media.digikey.com/photos/Grayhill%20Photos/71AD30-01-1-AJN.JPG,GH7319-ND,71AD30-01-1-AJN,Grayhill Inc.,SWITCH ROTARY 2-12POS 250MA 115V,23,0,"19.24000","0","1","71","Active","2 ~ 12","Adjustable","1","1","SP12T","Non-Shorting (BBM)","250mA (AC/DC)","115V","30V","Flatted (3.17mm Dia)","9.53mm","30°","Silver Alloy","-","Panel Mount","Solder Lug","-","19.33mm"
http://www.grayhill.com/assets/1/7/Rotary_71.pdf,//media.digikey.com/Photos/Grayhill%20Photos/71AD36-01-2-AJN.JPG,GH7323-ND,71AD36-01-2-AJN,Grayhill Inc.,SWITCH ROTARY 2-5POS 250MA 115V,15,0,"19.99000","0","1","71","Active","2 ~ 5","Adjustable","1","2","DP5T","Non-Shorting (BBM)","250mA (AC/DC)","115V","30V","Flatted (3.17mm Dia)","9.53mm","36°","Silver Alloy","-","Panel Mount","Solder Lug","-","19.33mm"
http://www.grayhill.com/assets/1/7/Rotary_75.pdf,//media.digikey.com/Photos/Grayhill%20Photos/75BP36-01-1-02N.JPG,GH7306-ND,75BP36-01-1-02N,Grayhill Inc.,SWITCH ROTARY 2POS 200MA 115V,3,0,"30.27000","0","1","75","Active","2","Fixed","1","1","SPDT","Non-Shorting (BBM)","200mA (AC/DC)","115V","30V","Flatted (3.17mm Dia)","9.53mm","36°","Silver Cadmium Oxide (AgCdO)","Gold","Panel Mount, Through Hole","PC Pin","-","12.70mm"
https://www.ckswitches.com/media/1349/arotary.pdf,-,CKN12240-ND,A11415RNZQ,C&K,SWITCH ROTARY 2POS 2.5A 125V,0,0,"4.13000","0","1","A","Active","2","Fixed","1","1","SPDT","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","38.10mm","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","-","20.83mm"
https://www.ckswitches.com/media/1349/arotary.pdf,-,CKN12241-ND,A12415RNZQ,C&K,SWITCH ROTARY 4POS 2.5A 125V,0,0,"4.47000","0","1","A","Active","4","Fixed","1","1","SP4T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","38.10mm","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","-","20.83mm"
https://www.ckswitches.com/media/1351/r.pdf,-,CKN11006-ND,R10005RN03QE,C&K,SWITCH ROTARY 10POS 5A 125V,23,0,"4.93000","0","1","R","Active","10","Continuous","1","1","SP10T","Non-Shorting (BBM)","5A (AC), 500mA (DC)","125V","125V","Flatted (6.35mm Dia)","9.53mm","36°","Copper","Silver","-","Solder Lug","Epoxy Sealed Terminals","-"
https://www.ckswitches.com/media/1351/r.pdf,-,CKN12166-ND,R10805RN02Q,C&K,SWITCH ROTARY 8POS 5A 125V,25,0,"5.29000","0","1","R","Active","8","Fixed","1","1","SP8T","Non-Shorting (BBM)","5A (AC), 500mA (DC)","125V","125V","Flatted (6.35mm Dia)","9.53mm","36°","Copper","Silver","Through Hole","PC Pin","-","10.29mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/A11514RNZQ.jpg,CKN11138-ND,A11514RNZQ,C&K,SWITCH ROTARY 3POS 2.5A 125V,20,0,"5.29000","0","1","A","Active","3","Fixed","1","1","SP3T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","38.10mm","45°","Silver (Ag)","Silver","Panel Mount","Solder Lug","-","20.83mm"
https://www.ckswitches.com/media/1351/r.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/R20507RR03Q.jpg,CKN11062-ND,R20507RR03Q,C&K,SWITCH ROTARY 5POS 5A 125V,18,0,"5.40000","0","1","R","Active","5","Fixed","1","2","DP5T","Non-Shorting (BBM)","5A (AC), 500mA (DC)","125V","125V","Flatted (6.35mm Dia)","12.70mm","36°","Copper","Silver","Panel Mount","Solder Lug","-","14.61mm"
https://www.ckswitches.com/media/1349/arotary.pdf,-,CKN11773-ND,A10215RNZQ,C&K,SWITCH ROTARY 2POS 2.5A 125V,13,0,"5.69000","0","1","A","Active","2","Fixed","1","1","SPDT","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","38.10mm","30°","Silver (Ag)","Silver","Panel Mount","Solder Lug","-","20.83mm"
https://www.ckswitches.com/media/1349/arotary.pdf,-,CKN12099-ND,A10303RSZQ,C&K,SWITCH ROTARY 3POS 2.5A 125V,19,0,"6.02000","0","1","A","Active","3","Fixed","1","1","SP3T","Shorting (MBB)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","9.53mm","30°","Silver (Ag)","Silver","Panel Mount","Solder Lug","-","20.83mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/A20605RSZQ.JPG,CKN11803-ND,A20605RSZQ,C&K,SWITCH ROTARY 6POS 2.5A 125V,24,0,"6.04000","0","1","A","Active","6","Fixed","1","2","DP6T","Shorting (MBB)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","12.70mm","30°","Silver (Ag)","Silver","Panel Mount","Solder Lug","-","20.83mm"
https://www.ckswitches.com/media/1348/frotary.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/F10308RSWCQ.jpg,CKN11861-ND,F10308RSWCQ,C&K,SWITCH ROTARY 3POS 4A 125V,0,0,"6.12000","0","1","F","Active","3","Fixed","1","1","SP3T","Not Specified","4A (AC/DC)","125V","28V","Flatted (4.75mm Dia)","14.86mm","45°","Copper","Silver","Panel Mount","Wire Leads","-","12.45mm"
https://www.ckswitches.com/media/1350/h.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/H20407RR01Q.jpg,CKN11870-ND,H20407RR01Q,C&K,SWITCH ROTARY 4POS 12A 125V,14,0,"6.23000","0","1","H","Active","4","Fixed","1","2","DP4T","Not Specified","12A (AC), 1A (DC)","125V","125V","Flatted (6.35mm Dia)","7.29mm","45°","Copper","Silver","Panel Mount","Solder Lug","-","14.61mm"
https://www.ckswitches.com/media/1349/arotary.pdf,-,CKN12238-ND,A10405RNZQF,C&K,SWITCH ROTARY 4POS 2.5A 125V,0,0,"6.41000","0","1","A","Active","4","Fixed","1","1","SP4T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","12.70mm","30°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Splashproof Bushing Seal","20.83mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/A20314RNCQ.jpg,CKN11266-ND,A20314RNCQ,C&K,SWITCH ROTARY 3POS 2.5A 125V,8,0,"6.67000","0","1","A","Active","3","Fixed","1","2","DP3T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","38.10mm","30°","Silver (Ag)","Silver","Panel Mount, Through Hole","PC Pin","-","14.48mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/A21415RNCQ.JPG,A21415RNCQ-ND,A21415RNCQ,C&K,SWITCH ROTARY 2POS 2.5A 125V,10,0,"6.68000","0","1","A","Active","2","Fixed","1","2","DPDT","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","38.10mm","90°","Silver (Ag)","Silver","Panel Mount, Through Hole","PC Pin","-","14.48mm"
https://www.ckswitches.com/media/1351/r.pdf,-,CKN11154-ND,R20307RR02QE,C&K,SWITCH ROTARY 3POS 5A 125V,19,0,"6.82000","0","1","R","Active","3","Fixed","1","2","DP3T","Non-Shorting (BBM)","5A (AC), 500mA (DC)","125V","125V","Flatted (6.35mm Dia)","12.70mm","36°","Copper","Silver","Panel Mount, Through Hole","PC Pin","Epoxy Sealed Terminals","10.29mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/A11003RNCQK.JPG,CKN11364-ND,A11003RNCQK,C&K,SWITCH ROTARY 10POS 2.5A 125V,12,0,"6.98000","0","1","A","Active","10","Fixed","1","1","SP10T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","9.53mm","30°","Silver (Ag)","Silver","Panel Mount, Through Hole","PC Pin","Epoxy Sealed Terminals, Splashproof Bushing Seal","14.48mm"
https://www.ckswitches.com/media/1351/r.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/R10007RN02B.JPG,CKN11058-ND,R10007RN02B,C&K,SWITCH ROTARY 10POS 0.4VA 20V,13,0,"7.29000","0","1","R","Active","10","Continuous","1","1","SP10T","Non-Shorting (BBM)","0.4VA (AC/DC)","20V","20V","Flatted (6.35mm Dia)","12.70mm","36°","Copper","Gold","Through Hole","PC Pin","-","10.29mm"
https://www.ckswitches.com/media/1351/r.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/R20515RS02QE.JPG,CKN11136-ND,R20515RS02QE,C&K,SWITCH ROTARY 5POS 5A 125V,15,0,"7.31000","0","1","R","Active","5","Fixed","1","2","DP5T","Non-Shorting (BBM)","5A (AC), 500mA (DC)","125V","125V","Screwdriver Slot","Flush","36°","Copper","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals","10.29mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/A12405RNZG.JPG,CKN11082-ND,A12405RNZG,C&K,SWITCH ROTARY 4POS 2.5A 125V,16,0,"8.19000","0","1","A","Active","4","Fixed","1","1","SP4T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","12.70mm","90°","Silver (Ag)","Gold","Panel Mount","Solder Lug","-","20.83mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/A10605RNZQK.JPG,CKN11365-ND,A10605RNZQK,C&K,SWITCH ROTARY 6POS 2.5A 125V,22,0,"8.49000","0","1","A","Active","6","Fixed","1","1","SP6T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","12.70mm","30°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Epoxy Sealed Terminals, Splashproof Bushing Seal","20.83mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/A20615RNZQE.JPG,CKN11812-ND,A40215RNZQ,C&K,SWITCH ROTARY 2POS 2.5A 125V,7,0,"8.57000","0","1","A","Active","2","Fixed","1","4","4PDT","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","38.10mm","30°","Silver (Ag)","Silver","Panel Mount","Solder Lug","-","20.83mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/A10805RNCQK.jpg,CKN11788-ND,A10805RNCQK,C&K,SWITCH ROTARY 8POS 2.5A 125V,5,0,"9.18000","0","1","A","Active","8","Fixed","1","1","SP8T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Flatted (6.35mm Dia)","12.70mm","30°","Silver (Ag)","Silver","Panel Mount, Through Hole","PC Pin","Epoxy Sealed Terminals, Splashproof Bushing Seal","14.48mm"
https://www.ckswitches.com/media/1349/arotary.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/A10642MNZQ.jpg,CKN11786-ND,A10642MNZQ,C&K,SWITCH ROTARY 6POS 2.5A 125V,23,0,"9.25000","0","1","A","Active","6","Fixed","1","1","SP6T","Non-Shorting (BBM)","2.5A (AC), 350mA (DC)","125V","125V","Round (6mm Dia)","42.00mm","30°","Silver (Ag)","Silver","Panel Mount","Solder Lug","-","20.83mm"
