Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Circuit","Number of Positions","Switch Function","Contact Timing","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Key Removable Positions","Angle of Throw","Contact Material","Contact Finish","Mounting Type","Termination Style","Panel Cutout Dimensions","Features","Operating Temperature"
http://spec_sheets.e-switch.com/specs/K200317.pdf,-,KO129MA126-ND,KO129MA126,E-Switch,SWITCH KEYLOCK 3POS DP3T 4A 125V,0,0,"8.86950","0","300","KO","Active","DP3T","3","Mom-On-On","Not Specified","4A (AC)","125V","-","Flat Key","3 only","45°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200212.pdf,-,KO130CA126-ND,KO130CA126,E-Switch,SWITCH KEYLOCK 3POS SP3T 4A 125V,0,0,"8.86950","0","300","KO","Active","SP3T","3","On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","5 only","45°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200214.pdf,-,KO130E-ND,KO130E,E-Switch,SWITCH KEYLOCK 3POS SP3T 4A 125V,0,0,"8.86950","0","300","KO","Active","SP3T","3","On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","3 and 5","45°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200215.pdf,-,KO130FA126-ND,KO130FA126,E-Switch,SWITCH KEYLOCK 3POS DP3T 4A 125V,0,0,"8.86950","0","300","KO","Active","DP3T","3","On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","3 and 5","45°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200217.pdf,-,KO130HA126-ND,KO130HA126,E-Switch,SWITCH KEYLOCK 3POS DP3T 4A 125V,0,0,"8.86950","0","300","KO","Active","DP3T","3","On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","3 only","45°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200218.pdf,-,KO130IA126-ND,KO130IA126,E-Switch,SWITCH KEYLOCK 3POS SP3T 4A 125V,0,0,"8.86950","0","300","KO","Active","SP3T","3","On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","All","45°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200264.pdf,-,KO130J604-ND,KO130J604,E-Switch,SWITCH KEYLOCK 3POS DP3T 4A 125V,0,0,"8.86950","0","300","KO","Active","DP3T","3","On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","All","45°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200220.pdf,-,KO130KA126-ND,KO130KA126,E-Switch,SWITCH KEYLOCK 5POS SP5T 4A 125V,0,0,"8.86950","0","300","KO","Active","SP5T","5","On-On-On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","3 only","45°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200256.pdf,-,KO130Q602-ND,KO130Q602,E-Switch,SWITCH KEYLOCK 2POS DPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","DPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","5 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200263.pdf,-,KO130Q603-ND,KO130Q603,E-Switch,SWITCH KEYLOCK 2POS DPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","DPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","5 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200267.pdf,-,KO130Q604-ND,KO130Q604,E-Switch,SWITCH KEYLOCK 2POS DPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","DPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","5 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200265.pdf,-,KO130Q605-ND,KO130Q605,E-Switch,SWITCH KEYLOCK 2POS DPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","DPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","5 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200257.pdf,-,KO130Q607-ND,KO130Q607,E-Switch,SWITCH KEYLOCK 2POS DPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","DPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","5 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200244.pdf,-,KO130QA112-ND,KO130QA112,E-Switch,SWITCH KEYLOCK 2POS DPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","DPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","5 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
https://www.e-switch.com/system/asset/product_line/data_sheet/20/KO.pdf,-,KO130QA123-ND,KO130QA123,E-Switch,SWITCH KEYLOCK 2POS DPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","DPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","5 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200246.pdf,-,KO130QA132-ND,KO130QA132,E-Switch,SWITCH KEYLOCK 2POS DPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","DPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","5 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200247.pdf,-,KO130QA136-ND,KO130QA136,E-Switch,SWITCH KEYLOCK 2POS DPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","DPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","5 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200248.pdf,-,KO130QA138-ND,KO130QA138,E-Switch,SWITCH KEYLOCK 2POS DPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","DPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","5 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://spec_sheets.e-switch.com/specs/K200231.pdf,-,KO130VA126-ND,KO130VA126,E-Switch,SWITCH KEYLOCK 4POS SP4T 4A 125V,0,0,"8.86950","0","300","KO","Active","SP4T","4","On-On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","1, 3 and 5","45°, 90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
https://www.e-switch.com/system/asset/product_line/data_sheet/20/KO.pdf,-,KO130MA126-ND,KO130MA126,E-Switch,SWITCH KEYLOCK 5POS SP5T 4A 125V,0,0,"8.86950","0","300","KO","Active","SP5T","5","On-On-On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","1, 3 and 5","45°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
https://www.e-switch.com/system/asset/product_line/data_sheet/20/KO.pdf,-,KO130N601-ND,KO130N601,E-Switch,SWITCH KEYLOCK 2POS SPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","SPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","3 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
https://www.e-switch.com/system/asset/product_line/data_sheet/20/KO.pdf,-,KO130N602-ND,KO130N602,E-Switch,SWITCH KEYLOCK 2POS SPDT 4A 125V,0,0,"8.86950","0","300","KO","Active","SPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","3 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
https://www.e-switch.com/system/asset/product_line/data_sheet/20/KO.pdf,-,KO130Z1A126-ND,KO130Z1A126,E-Switch,SWITCH KEYLOCK 4POS SP4T 4A 125V,0,0,"8.86950","0","300","KO","Active","SP4T","4","On-On-On-On","Not Specified","4A (AC)","125V","-","Flat Key","1, 3 and 5","45°, 90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-M1-FW01%20SERIES.jpg,CKM12AFW01-002-ND,CKM12AFW01-002,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-M1-FW01%20SERIES.jpg,CKM12AFW01-004-ND,CKM12AFW01-004,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-M1-FW01%20SERIES.jpg,CKM12AFW01-008-ND,CKM12AFW01-008,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-M1-FW01%20SERIES.jpg,CKM12AFW01-009-ND,CKM12AFW01-009,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-M1-TW01%20SERIES.jpg,CKM12ATW01-002-ND,CKM12ATW01-002,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-M1-FW01%20SERIES.jpg,CKM12BFW01-004-ND,CKM12BFW01-004,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-M1-FW01%20SERIES.jpg,CKM12BFW01-007-ND,CKM12BFW01-007,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-M1-TW01%20SERIES.jpg,CKM12BTW01-024-ND,CKM12BTW01-024,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_CKM12BTW01-020.jpg,CKM12BTW01-020-ND,CKM12BTW01-020,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_CKM12BTW01-025.jpg,CKM12BTW01-025-ND,CKM12BTW01-025,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_CKM12ATW01-010.jpg,CKM12ATW01-010-ND,CKM12ATW01-010,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_CKM12BFW01-003.jpg,CKM12BFW01-003-ND,CKM12BFW01-003,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,-,CKM12ATW01-003-ND,CKM12ATW01-003,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,-,CKM12ATW01-005-ND,CKM12ATW01-005,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,-,CKM12ATW01-006-ND,CKM12ATW01-006,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,-,CKM12ATW01-007-ND,CKM12ATW01-007,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,-,CKM12ATW01-008-ND,CKM12ATW01-008,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,-,CKM12ATW01-009-ND,CKM12ATW01-009,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.18000","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12BTW01-046-ND,CKL12BTW01-046,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-006-ND,CKL12ATW01-006,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-023-ND,CKL12ATW01-023,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-024-ND,CKL12ATW01-024,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-025-ND,CKL12ATW01-025,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-026-ND,CKL12ATW01-026,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-027-ND,CKL12ATW01-027,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-028-ND,CKL12ATW01-028,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-029-ND,CKL12ATW01-029,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-030-ND,CKL12ATW01-030,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-031-ND,CKL12ATW01-031,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-032-ND,CKL12ATW01-032,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-034-ND,CKL12ATW01-034,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,CKL12ATW01-041-ND,CKL12ATW01-041,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,0,0,"9.35550","0","1000","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
