Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Switch Type","Number of Keys","Matrix (Columns x Rows)","Illumination","Legend Type","Key Type","Output Type","Legend","Legend Color","Key Color","Mounting Type","Termination Style","Panel Cutout Dimensions","Operating Temperature","Ingress Protection","Illumination Voltage (Nominal)","Contact Rating @ Voltage","Features"
http://www.grayhill.com/assets/1/7/Keypads_84BL.pdf,-,84BLN-BB1-016AN-ND,84BLN-BB1-016AN,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"89.85690","0","100","84BL","Active","Snap Dome","16","4 x 4","Illuminated - Red","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84BL.pdf,-,84BLN-BB1-016DN-ND,84BLN-BB1-016DN,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"89.85690","0","100","84BL","Active","Snap Dome","16","4 x 4","Illuminated - Orange","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/84B_Series.pdf,-,84BN-AB1-022AN-ND,84BN-AB1-022AN,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"90.34600","0","100","84B","Active","Snap Dome","12","3 x 4","Illuminated - Red","Interchangeable","Rubber Overlay","Matrix","Customizable (Sold Separate)","-","-","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/84B_Series.pdf,-,84BN-AB1-022CN-ND,84BN-AB1-022CN,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"90.34600","0","100","84B","Active","Snap Dome","12","3 x 4","Illuminated - Green","Interchangeable","Rubber Overlay","Matrix","Customizable (Sold Separate)","-","-","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/84B_Series.pdf,-,84BN-AB2-022AN-ND,84BN-AB2-022AN,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"90.34600","0","100","84B","Active","Snap Dome","12","3 x 4","Illuminated - Red","Interchangeable","Rubber Overlay","Matrix","Customizable (Sold Separate)","-","-","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
//media.digikey.com/pdf//Data%20Sheets/Grayhill%20PDFs/84%20BL%20Series.pdf,-,84BLN-BB2-014AN-ND,84BLN-BB2-014AN,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"91.88040","0","100","84BL","Active","Snap Dome","16","4 x 4","Illuminated - Red","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ F","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
//media.digikey.com/pdf//Data%20Sheets/Grayhill%20PDFs/84%20BL%20Series.pdf,-,84BLN-BB2-016AN-ND,84BLN-BB2-016AN,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"91.88040","0","100","84BL","Active","Snap Dome","16","4 x 4","Illuminated - Red","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84BL.pdf,-,84BL-BB1-016AN-ND,84BL-BB1-016AN,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"91.88040","0","100","84BL","Active","Snap Dome","16","4 x 4","Illuminated - Red","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84BL.pdf,-,84BL-BB1-016CN-ND,84BL-BB1-016CN,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"91.88040","0","100","84BL","Active","Snap Dome","16","4 x 4","Illuminated - Green","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84BL.pdf,-,84BLN-BB2-014DN-ND,84BLN-BB2-014DN,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"91.88040","0","100","84BL","Active","Snap Dome","16","4 x 4","Illuminated - Orange","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ F","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84BL.pdf,-,84BLN-BB2-016DN-ND,84BLN-BB2-016DN,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"91.88040","0","100","84BL","Active","Snap Dome","16","4 x 4","Illuminated - Orange","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/84B_Series.pdf,-,84BN-BB1-022C-ND,84BN-BB1-022C,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"91.88040","0","100","84B","Active","Snap Dome","16","4 x 4","Illuminated - Green","Interchangeable","Rubber Overlay","Matrix","Customizable (Sold Separate)","-","-","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/84B_Series.pdf,-,84BN-BB2-022C-ND,84BN-BB2-022C,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"91.88040","0","100","84B","Active","Snap Dome","16","4 x 4","Illuminated - Green","Interchangeable","Rubber Overlay","Matrix","Customizable (Sold Separate)","-","-","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/84%20BL%20Series.pdf,-,84BL-BB1-014DN-ND,84BL-BB1-014DN,Grayhill Inc.,KEYPAD LEGEND,0,0,"91.88040","0","100","84BL","Active","Snap Dome","16","4 x 4","Illuminated - Orange","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ F","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/84%20BL%20Series.pdf,-,84BL-BB1-016DN-ND,84BL-BB1-016DN,Grayhill Inc.,KEYPAD LEGEND,0,0,"91.88040","0","100","84BL","Active","Snap Dome","16","4 x 4","Illuminated - Orange","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","Shielded"
-,-,84BL-BB2-016CN-ND,84BL-BB2-016CN,Grayhill Inc.,"SWITCH KEYPAD 4X4,GRNMOUNTING NU",0,0,"91.88040","0","100","84BL","Active","Snap Dome","16","4 x 4","Illuminated - Green","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/84B_Series.pdf,-,84BN-BB1-022AN-ND,84BN-BB1-022AN,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"93.24490","0","100","84B","Active","Snap Dome","16","4 x 4","Illuminated - Red","Interchangeable","Rubber Overlay","Matrix","Customizable (Sold Separate)","-","-","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","-"
-,-,FT4K1003-ND,FT4K1003,Storm Interface,SWITCH KEYPAD 20 KEY 0.05A 24V,0,0,"101.45200","0","5","5000","Active","Conductive Rubber","20","4 x 5","Non-Illuminated","Interchangeable","Transparent Key Cap","Matrix","Telephone Format, A ~ D","Black","Multiple","Panel Mount, Rear","Pin Header","Rectangular - 169.00mm x 111.00mm","-20°C ~ 60°C","IP54 - Dust Protected, Water Resistant","-","0.05A @ 24VDC","-"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1420543271.pdf,-,EZ05-21001-3-ND,EZ05-21001-3,Storm Interface,SWITCH KEYPAD 5 KEY NON-ILLUM,0,0,"108.38600","0","5","NAV-Pad™","Active","Conductive Rubber","5","-","Non-Illuminated","Fixed","Polymer","Matrix","Arrows, Help Button","Black, White","Multiple","Panel Mount, Front or Rear","Pin Header","Rectangular - 109.50mm x 95.50mm","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","-","Vandal Resistant"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1396359257.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/6000-210023.jpg,MGR1620-ND,6000-210023,Storm Interface,SWITCH KEYPAD 16 KEY 0.05A 24V,0,0,"111.50400","0","5","6000","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Telephone Format, Function Keys","Black, White","Multiple","Panel Mount, Rear","Pin Header","Rectangular - 115.00mm x 109.50mm","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Vandal Resistant"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1420543271.pdf,-,EZ08-21001-3-ND,EZ08-21001-3,Storm Interface,SWITCH KEYPAD 8 KEY NON-ILLUM,0,0,"113.64000","0","5","NAV-Pad™","Active","Conductive Rubber","8","-","Non-Illuminated","Fixed","Polymer","Matrix","Arrows, Help Button","Black, White","Multiple","Panel Mount, Front or Rear","Pin Header","Rectangular - 109.50mm x 95.50mm","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","-","Vandal Resistant"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1398173371.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/sf6000%20metal.jpg,MGR1625-ND,8616-310023,Storm Interface,SWITCH KEYPAD 16 KEY 0.05A 24V,0,0,"131.89600","0","5","SF6000","Active","Conductive Rubber","16","4 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format, Function Keys","Black","Multiple","Panel Mount, Front or Rear","Pin Header","Rectangular - 97.00mm x 79.00mm","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Vandal Resistant"
-,-,FT1K0503-ND,FT1K0503,Storm Interface,SWITCH KEYPAD 20 KEY 0.05A 24V,0,0,"144.14200","0","5","5000","Active","Conductive Rubber","20","4 x 5","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format, A ~ C","Black","Silver","Panel Mount, Rear","Pin Header","Rectangular - 169.00mm x 111.00mm","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Vandal Resistant"
-,//media.digikey.com/photos/Storm%20Interface%20Photos/MFG_FT4K.jpg,FT4K0903-ND,FT4K0903,Storm Interface,SWITCH KEYPAD 20 KEY 0.05A 24V,0,0,"152.12600","0","5","5000","Active","Conductive Rubber","20","4 x 5","Illuminated","Interchangeable","Transparent Key Cap","Matrix","Telephone Format, A ~ D","Black","Multiple","Panel Mount, Rear","Pin Header","Rectangular - 169.00mm x 111.00mm","-20°C ~ 60°C","IP54 - Dust Protected, Water Resistant","-","0.05A @ 24VDC","Display"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,//media.digikey.com/photos/Grayhill%20Photos/37F1-AB2-AC1.jpg,GH7304-ND,37F1-AB2-AC1,Grayhill Inc.,SWITCH KEYPAD 12 KEY 2A 24V,0,0,"154.20340","0","100","37F","Active","Piezo","12","3 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format","Black","Silver","Panel Mount, Front","Cable with Connector","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F1-AB2-AP1-ND,37F1-AB2-AP1,Grayhill Inc.,SWITCH KEYPAD 12 KEY 2A 24V,0,0,"154.20340","0","100","37F","Active","Piezo","12","3 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format","Black","Silver","Panel Mount, Front","Pin Header","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F2-AB2-AC1-ND,37F2-AB2-AC1,Grayhill Inc.,SWITCH KEYPAD 12 KEY 2A 24V,0,0,"154.20340","0","100","37F","Active","Piezo","12","3 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format (Horizontal)","Black","Silver","Panel Mount, Front","Cable with Connector","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F3-AB2-AC1-ND,37F3-AB2-AC1,Grayhill Inc.,SWITCH KEYPAD 12 KEY 2A 24V,0,0,"154.20340","0","100","37F","Active","Piezo","12","3 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format","Black","Silver","Panel Mount, Rear","Cable with Connector","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F4-AB2-AC1-ND,37F4-AB2-AC1,Grayhill Inc.,SWITCH KEYPAD 12 KEY 2A 24V,0,0,"154.20340","0","100","37F","Active","Piezo","12","3 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format (Horizontal)","Black","Silver","Panel Mount, Rear","Cable with Connector","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F3-AB2-AP1-ND,37F3-AB2-AP1,Grayhill Inc.,SWITCH KEYPAD 12 KEY 2A 24V,0,0,"154.45560","0","100","37F","Active","Piezo","12","3 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format","Black","Silver","Panel Mount, Rear","Pin Header","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
//media.digikey.com/pdf/Data%20Sheets/Storm%20Interface%20PDFs/StrikeMaster_ES_Ds.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_DX1KT203.jpg,DX1KT203-ND,DX1KT203,Storm Interface,SWITCH KEYPAD 12 KEY 3A 120V,0,0,"156.41600","0","5","StrikeMaster ES","Active","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Metal","Non-Standard (Controller Needed)","Telephone Format","Black","Silver","Panel Mount, Front","Screw Terminal","-","-","IP65 - Dust Tight, Water Resistant","-","3A @ 120VAC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F2-BB2-AP1-ND,37F2-BB2-AP1,Grayhill Inc.,KEYPAD 4X4 MATRIX AL,0,0,"156.98930","0","100","37F","Active","Piezo","16","4 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format (Horizontal)","Black","Silver","Panel Mount, Front","Pin Header","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
//media.digikey.com/pdf/Data%20Sheets/Noritake%20PDFs/TKU016CT-A100_Spec_Sep29_2016.pdf,//media.digikey.com/Photos/Noritake%20Photos/TKU016CT-A100.jpg,286-1108-ND,TKU016CT-A100,Noritake Company Inc.,CAPACITIVE TOUCH SWITCH 4X4 KEYP,0,0,"157.42000","0","8","FLETAS","Active","Capacitive","16","4 x 4","Illuminated - White","Fixed","Tempered Glass","Matrix","Telephone Format, Function Keys","Gray","White","Panel Mount, Front","Connector","Rectangular - 90.00mm x 88.00mm","-40°C ~ 60°C","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Storm%20Interface%20PDFs/StrikeMaster_ES_Ds.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_DX2KW203.jpg,DX2KW203-ND,DX2KW203,Storm Interface,SWITCH KEYPAD 12 KEY 3A 120V,0,0,"159.65600","0","5","StrikeMaster ES","Active","Conductive Rubber","12","3 x 4","Illuminated","Fixed","Transparent Key Cap","Non-Standard (Controller Needed)","Telephone Format","Black","White","Panel Mount, Front","Screw Terminal","-","-","IP65 - Dust Tight, Water Resistant","-","3A @ 120VAC","-"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,//media.digikey.com/photos/Grayhill%20Photos/37F1-BB2-AC1.jpg,GH7305-ND,37F1-BB2-AC1,Grayhill Inc.,SWITCH KEYPAD 16 KEY 2A 24V,0,0,"164.83740","0","100","37F","Active","Piezo","16","4 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format, A ~ D","Black","Silver","Panel Mount, Front","Cable with Connector","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F1-AC2-AC1-ND,37F1-AC2-AC1,Grayhill Inc.,SWITCH KEYPAD 12 KEY 2A 24V,0,0,"164.83740","0","100","37F","Active","Piezo","12","3 x 4","Non-Illuminated","Fixed","Metal","Common Bus","Telephone Format","Black","Silver","Panel Mount, Front","Cable with Connector","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F1-BB2-AC2-ND,37F1-BB2-AC2,Grayhill Inc.,SWITCH KEYPAD 16 KEY 2A 24V,0,0,"164.83740","0","100","37F","Active","Piezo","16","4 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format, A ~ D","Black","Silver","Panel Mount, Front","Cable with Connector","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F1-BB2-AP1-ND,37F1-BB2-AP1,Grayhill Inc.,SWITCH KEYPAD 16 KEY 2A 24V,0,0,"164.83740","0","100","37F","Active","Piezo","16","4 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format, A ~ D","Black","Silver","Panel Mount, Front","Pin Header","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F3-BB2-AP1-ND,37F3-BB2-AP1,Grayhill Inc.,SWITCH KEYPAD 16 KEY 2A 24V,0,0,"164.83740","0","100","37F","Active","Piezo","16","4 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format, A ~ D","Black","Silver","Panel Mount, Rear","Pin Header","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
//media.digikey.com/pdf/Data%20Sheets/Grayhill%20PDFs/37F%20Series.pdf,-,37F1-BC2-AC2-ND,37F1-BC2-AC2,Grayhill Inc.,SWITCH KEYPAD 16 KEY 2A 24V,0,0,"164.83740","0","100","37F","Active","Piezo","16","4 x 4","Non-Illuminated","Fixed","Metal","Common Bus","Telephone Format, A ~ D","Black","Silver","Panel Mount, Front","Cable with Connector","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F1-BB2-AP2-ND,37F1-BB2-AP2,Grayhill Inc.,SWITCH KEYPAD 16 KEY 2A 24V,0,0,"164.83740","0","100","37F","Active","Piezo","16","4 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format, A ~ D","Black","Silver","Panel Mount, Front","Pin Header","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
-,-,37F3-BB2-AC1-ND,37F3-BB2-AC1,Grayhill Inc.,"SWITCH KEYPAD 4X4 MATRIX AL INS,",0,0,"164.83740","0","100","37F","Active","Piezo","16","4 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format, A ~ D","Black","Silver","Panel Mount, Rear","Cable with Connector","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1420543271.pdf,//media.digikey.com/photos/Storm%20Interface%20Photos/MFG_EZ08.jpg,EZ08-222013-ND,EZ08-222013,Storm Interface,SWITCH KEYPAD 8 KEY NON-ILLUM,0,0,"167.21600","0","5","NAV-Pad™","Active","Conductive Rubber","8","-","Non-Illuminated","Fixed","Polymer","USB","Arrows, Help Button","Black, White","Multiple","Panel Mount, Front or Rear","Pin Header","Rectangular - 109.50mm x 95.50mm","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","-","Vandal Resistant"
-,//media.digikey.com/photos/Storm%20Interface%20Photos/MFG_FT%20VR.jpg,FT1K0803-ND,FT1K0803,Storm Interface,SWITCH KEYPAD 20 KEY 0.05A 24V,0,0,"174.27600","0","5","5000","Active","Conductive Rubber","20","4 x 5","Illuminated","Fixed","Metal","Matrix","Telephone Format, A ~ C","Black","Silver","Panel Mount, Rear","Pin Header","Rectangular - 169.00mm x 111.00mm","-20°C ~ 60°C","IP65 - Dust Tight, Water Resistant","-","0.05A @ 24VDC","Display, Vandal Resistant"
https://www.storm-interface.com/fileuploader/download/download/?d=0&file=custom%2Fupload%2FFile-1430317033.pdf,//media.digikey.com/Photos/Storm%20Interface%20Photos/MFG_DR2KW203.jpg,DR2KW203-ND,DR2KW203,Storm Interface,SWITCH KEYPAD 12 KEY ILLUMINATED,0,0,"178.77000","0","1","AXS","Active","Conductive Rubber","12","3 x 4","Illuminated - White","Fixed","Polymer","Non-Standard (Controller Included)","Telephone Format","Black","White","Panel Mount, Front","Screw Terminal","-","-20°C ~ 70°C","IP65 - Dust Tight, Water Resistant","-","-","-"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F3-AB2-AP2-ND,37F3-AB2-AP2,Grayhill Inc.,SWITCH KEYPAD 12 KEY 2A 24V,0,0,"184.61690","0","100","37F","Active","Piezo","12","3 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format","Black","Silver","Panel Mount, Rear","Pin Header","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F3-BB2-AP2-ND,37F3-BB2-AP2,Grayhill Inc.,SWITCH KEYPAD 16 KEY 2A 24V,0,0,"195.25220","0","100","37F","Active","Piezo","16","4 x 4","Non-Illuminated","Fixed","Metal","Matrix","Telephone Format, A ~ D","Black","Silver","Panel Mount, Rear","Pin Header","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
http://www.grayhill.com/assets/1/7/Keypads_37F.pdf,-,37F3-JB2-AP2-ND,37F3-JB2-AP2,Grayhill Inc.,KEYPAD 5X4 MATRIX AL,0,0,"289.97280","0","100","37F","Active","Piezo","20","5 x 4","Non-Illuminated","Fixed","Metal","Matrix","-","Black","Silver","Panel Mount, Rear","Pin Header","-","-40°C ~ 85°C","IP68 - Dust Tight, Waterproof","-","2A @ 24VAC/DC","Vandal Resistant"
-,-,1054.5568-ND,1054.5568,Schurter Inc.,MEMBRANE KEYPAD TYPE 4,0,0,"31.63815","0","200","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,MGR1530-ND,4K041103,Storm Interface,SWITCH KEYPAD 4 KEY 0.05A 24V,0,0,"Obsolete","0","25","4000","Obsolete","Conductive Rubber","4","1 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Arrows","Gray","White","Panel Mount, Front or Rear","Pin Header","Rectangular - 82.50mm x 25.50mm","0°C ~ 70°C","-","-","0.05A @ 24VDC","-"
-,-,MGR1531-ND,4K042103,Storm Interface,SWITCH KEYPAD 4 KEY 0.05A 24V,0,0,"Obsolete","0","25","4000","Obsolete","Conductive Rubber","4","1 x 4","Non-Illuminated","Fixed","Polymer","Matrix","F1 ~ F4","Gray","White","Panel Mount, Front or Rear","Pin Header","Rectangular - 82.50mm x 25.50mm","0°C ~ 70°C","-","-","0.05A @ 24VDC","-"
-,-,MGR1532-ND,4K120103,Storm Interface,SWITCH KEYPAD 12 KEY 0.05A 24V,0,0,"Obsolete","0","25","4000","Obsolete","Conductive Rubber","12","3 x 4","Non-Illuminated","Fixed","Polymer","Matrix","Calculator Format","Gray","White","Panel Mount, Front or Rear","Pin Header","Rectangular - 83.00mm x 64.00mm","0°C ~ 70°C","-","-","0.05A @ 24VDC","-"
