Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Actuator Type","Switch Function","Functions, Extra","Output","Voltage - Supply","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Contact Material","Contact Finish","Resistance","Mounting Type","Termination Style","Operating Temperature","Panel Cutout Dimensions","Ingress Protection","Features"
//media.digikey.com/pdf/Data%20Sheets/C&K/TPA%20Series.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TPA511GLF.jpg,401-1130-6-ND,TPA511GLFS,C&K,SWITCH NAVIGATION 50MA 24V,0,0,"Digi-Reel","0","1","TPA","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","24V","-","Silver","-","Surface Mount","Gull Wing","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/TPA%20Series.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/TPA513GLFG,%20TPA413GLFG.jpg",401-1131-2-ND,TPA513GLFG,C&K,SWITCH NAVIGATION 10MA 24V,0,0,"Obsolete","0","10000","TPA","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","10mA (DC)","-","24V","-","Gold","-","Surface Mount","Gull Wing","-40°C ~ 110°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/TPA%20Series.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/TPA513GLFG,%20TPA413GLFG.jpg",401-1131-1-ND,TPA513GLFG,C&K,SWITCH NAVIGATION 10MA 24V,0,0,"Obsolete","0","1","TPA","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","10mA (DC)","-","24V","-","Gold","-","Surface Mount","Gull Wing","-40°C ~ 110°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/TPC%20Navigation.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TPC1133G.jpg,401-1264-2-ND,TPC1133GLFG,C&K,SWITCH THUMBWHEEL 50MA 32V,0,0,"Obsolete","0","10000","TPC","Obsolete","Thumbwheel, 1 - Axis","Thumbwheel","2-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","Gold","-","Surface Mount","Gull Wing","-40°C ~ 125°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/TPC%20Navigation.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TPC1133G.jpg,401-1264-1-ND,TPC1133GLFG,C&K,SWITCH THUMBWHEEL 50MA 32V,0,0,"Obsolete","0","1","TPC","Obsolete","Thumbwheel, 1 - Axis","Thumbwheel","2-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","Gold","-","Surface Mount","Gull Wing","-40°C ~ 125°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/TPC%20Navigation.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TPC1133G.jpg,401-1264-6-ND,TPC1133GLFG,C&K,SWITCH THUMBWHEEL 50MA 32V,0,0,"Digi-Reel","0","1","TPC","Obsolete","Thumbwheel, 1 - Axis","Thumbwheel","2-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","Gold","-","Surface Mount","Gull Wing","-40°C ~ 125°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/TPA%20Series.pdf,-,TPA313GLFGTR-ND,TPA313GLFG,C&K,SWITCH NAVIGATION 10MA 24V,0,0,"Obsolete","0","10000","TPA","Obsolete","Navigation Switch, 1 - Axis","Plunger for Cap","2-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","10mA (DC)","-","24V","-","Gold","-","Surface Mount","Gull Wing","-40°C ~ 110°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/TPA%20Series.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TPA311GLFS.jpg,401-1277-2-ND,TPA311GLFS,C&K,SWITCH NAVIGATION 50MA 24V,0,0,"Obsolete","0","10000","TPA","Obsolete","Navigation Switch, 1 - Axis","Plunger for Cap","2-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","24V","-","Silver","-","Surface Mount","Gull Wing","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/TPA%20Series.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TPA311GLFS.jpg,401-1277-1-ND,TPA311GLFS,C&K,SWITCH NAVIGATION 50MA 24V,0,0,"Obsolete","0","1","TPA","Obsolete","Navigation Switch, 1 - Axis","Plunger for Cap","2-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","24V","-","Silver","-","Surface Mount","Gull Wing","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/TPA%20Series.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TPA311GLFS.jpg,401-1277-6-ND,TPA311GLFS,C&K,SWITCH NAVIGATION 50MA 24V,0,0,"Digi-Reel","0","1","TPA","Obsolete","Navigation Switch, 1 - Axis","Plunger for Cap","2-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","24V","-","Silver","-","Surface Mount","Gull Wing","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/QSA_Series.pdf,-,401-1595-ND,QSA2S3.5NH1G8,C&K,SWITCH NAVIGATION 50MA 30V,0,0,"Obsolete","0","1000","QSA","Obsolete","Navigation Switch, 1 - Axis","Plunger for Cap","2-Way Directional","-","Digital (Mechanical Switch)","-","50mA (DC)","-","30V","Nickel","Gold","-","Surface Mount","Gull Wing","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/QSA_Series.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/QSA4S3.5NH1G8.jpg,401-1597-ND,QSA4S 3.5N H1 G8,C&K,SWITCH NAVIGATION 50MA 30V,0,0,"Obsolete","0","800","QSA","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional","-","Digital (Mechanical Switch)","-","50mA (DC)","-","30V","Nickel","Gold","-","Surface Mount","Gull Wing","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/TBWB2Axx.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TBWB2A00.JPG,401-1667-ND,TBWB2A00,C&K,SWITCH TRACKBALL 50MA 32V,0,0,"Obsolete","0","320","TB","Obsolete","Trackball, 2 - Axis","Trackball","360° Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","-","-","Panel Mount","Cable with Connector","-30°C ~ 85°C","-","IP54 - Dust Protected, Water Resistant","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/TBWB2Axx.pdf,-,401-1668-ND,TBWB2A01,C&K,SWITCH TRACKBALL 50MA 32V,0,0,"Obsolete","0","40","TB","Obsolete","Trackball, 2 - Axis","Trackball","360° Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","-","-","Panel Mount","Cable with Connector","-30°C ~ 85°C","-","IP54 - Dust Protected, Water Resistant","Illuminated"
//media.digikey.com/pdf/Data%20Sheets/C&K/TBWB2Axx.pdf,-,401-1601-ND,TBWB2A02,C&K,SWITCH TRACKBALL 50MA 32V,0,0,"Obsolete","0","40","TB","Obsolete","Trackball, 2 - Axis","Trackball","360° Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","-","-","Panel Mount","Cable with Connector","-30°C ~ 85°C","-","IP54 - Dust Protected, Water Resistant","Illuminated"
//media.digikey.com/pdf/Data%20Sheets/C&K/TBWB2Axx.pdf,-,401-1602-ND,TBWB2A11,C&K,SWITCH TRACKBALL 50MA 32V,0,0,"Obsolete","0","40","TB","Obsolete","Trackball, 2 - Axis","Trackball","360° Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","-","-","Panel Mount","Cable with Connector","-30°C ~ 85°C","-","IP54 - Dust Protected, Water Resistant","Illuminated"
//media.digikey.com/pdf/Data%20Sheets/C&K/TBWB2Axx.pdf,-,401-1603-ND,TBWB2A12,C&K,SWITCH TRACKBALL 50MA 32V,0,0,"Obsolete","0","40","TB","Obsolete","Trackball, 2 - Axis","Trackball","360° Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","-","-","Panel Mount","Cable with Connector","-30°C ~ 85°C","-","IP54 - Dust Protected, Water Resistant","Illuminated"
//media.digikey.com/pdf/Data%20Sheets/C&K/TBWB2Axx.pdf,-,401-1604-ND,TBWB2A22,C&K,SWITCH TRACKBALL 50MA 32V,0,0,"Obsolete","0","40","TB","Obsolete","Trackball, 2 - Axis","Trackball","360° Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","-","-","Panel Mount","Cable with Connector","-30°C ~ 85°C","-","IP54 - Dust Protected, Water Resistant","Illuminated"
//media.digikey.com/pdf/Data%20Sheets/C&K/TBWB2Axx.pdf,-,401-1605-ND,TBWB2AOG,C&K,SWITCH TRACKBALL 50MA 32V,0,0,"Obsolete","0","40","TB","Obsolete","Trackball, 2 - Axis","Trackball","360° Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","-","-","Panel Mount","Cable with Connector","-30°C ~ 85°C","-","IP54 - Dust Protected, Water Resistant","Illuminated"
//media.digikey.com/pdf/Data%20Sheets/C&K/TBWB2Axx.pdf,-,401-1606-ND,TBWB2AOA,C&K,SWITCH TRACKBALL 50MA 32V,0,0,"Obsolete","0","40","TB","Obsolete","Trackball, 2 - Axis","Trackball","360° Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","-","-","Panel Mount","Cable with Connector","-30°C ~ 85°C","-","IP54 - Dust Protected, Water Resistant","Illuminated"
//media.digikey.com/pdf/Data%20Sheets/C&K/TBWB2Axx.pdf,-,401-1607-ND,TBWB2AAG,C&K,SWITCH TRACKBALL 50MA 32V,0,0,"Obsolete","0","40","TB","Obsolete","Trackball, 2 - Axis","Trackball","360° Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","-","-","Panel Mount","Cable with Connector","-30°C ~ 85°C","-","IP54 - Dust Protected, Water Resistant","Illuminated"
//media.digikey.com/pdf/Data%20Sheets/C&K/TBWB2Axx.pdf,-,401-1608-ND,TBWB2AGG,C&K,SWITCH TRACKBALL 50MA 32V,0,0,"Obsolete","0","40","TB","Obsolete","Trackball, 2 - Axis","Trackball","360° Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","-","-","Panel Mount","Cable with Connector","-30°C ~ 85°C","-","IP54 - Dust Protected, Water Resistant","Illuminated"
//media.digikey.com/pdf/Data%20Sheets/C&K/TBWB2Axx.pdf,-,401-1609-ND,TBWB2AAA,C&K,SWITCH TRACKBALL 50MA 32V,0,0,"Obsolete","0","40","TB","Obsolete","Trackball, 2 - Axis","Trackball","360° Directional, Center Select","-","Digital (Mechanical Switch)","-","50mA (DC)","-","32V","-","-","-","Panel Mount","Cable with Connector","-30°C ~ 85°C","-","IP54 - Dust Protected, Water Resistant","Illuminated"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/252_Series.pdf,-,252A104A60NA-ND,252A104A60NA,CTS Electrocomponents,JOYSTICK 100K OHM 2 AXIS TH,0,0,"Obsolete","0","1000","252","Obsolete","Joystick, 2 - Axis","Joystick","360° Directional","-","Analog (Resistive)","-","-","50V","5V","-","-","100 kOhms","Through Hole","PC Pin","-10°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVQQ7.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q7GA50.jpg,P13351STR-ND,EVQ-Q7GA50,Panasonic Electronic Components,SWITCH NAVIGATION 20MA 15V,0,0,"Obsolete","0","1000","EVQQ7","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVQQ7.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q7GA50.jpg,P13351SCT-ND,EVQ-Q7GA50,Panasonic Electronic Components,SWITCH NAVIGATION 20MA 15V,0,0,"Obsolete","0","1","EVQQ7","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVQQ7.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q7GA50.jpg,P13351SDKR-ND,EVQ-Q7GA50,Panasonic Electronic Components,SWITCH NAVIGATION 20MA 15V,0,0,"Digi-Reel","0","1","EVQQ7","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVQQ5.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q5A05K.jpg,P13352STR-ND,EVQ-Q5A05K,Panasonic Electronic Components,SWITCH NAVIGATION 20MA 15V,0,0,"Obsolete","0","1200","EVQQ5","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVQQ5.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q5A05K.jpg,P13352SCT-ND,EVQ-Q5A05K,Panasonic Electronic Components,SWITCH NAVIGATION 20MA 15V,0,0,"Obsolete","0","1","EVQQ5","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVQQ5.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q5A05K.jpg,P13352SDKR-ND,EVQ-Q5A05K,Panasonic Electronic Components,SWITCH NAVIGATION 20MA 15V,0,0,"Digi-Reel","0","1","EVQQ5","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/E-Switch%20PDFs/JS1200AAQ.pdf,"//media.digikey.com/photos/E-Switch%20Photos/JS1200AAQ,%20JS1200ABQ.jpg",EG4357TR-ND,JS1200AAQ,E-Switch,SWITCH NAVIGATION 20MA 15V,0,0,"Obsolete","0","750","JS1200","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-25°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/E-Switch%20PDFs/JS1200AAQ.pdf,"//media.digikey.com/photos/E-Switch%20Photos/JS1200AAQ,%20JS1200ABQ.jpg",EG4357CT-ND,JS1200AAQ,E-Switch,SWITCH NAVIGATION 20MA 15V,0,0,"Obsolete","0","1","JS1200","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-25°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/E-Switch%20PDFs/JS1200AAQ.pdf,"//media.digikey.com/photos/E-Switch%20Photos/JS1200AAQ,%20JS1200ABQ.jpg",EG4357DKR-ND,JS1200AAQ,E-Switch,SWITCH NAVIGATION 20MA 15V,0,0,"Digi-Reel","0","1","JS1200","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-25°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/E-Switch%20PDFs/JS1200ABQ.pdf,"//media.digikey.com/photos/E-Switch%20Photos/JS1200AAQ,%20JS1200ABQ.jpg",EG4358TR-ND,JS1200ABQ,E-Switch,SWITCH NAVIGATION 20MA 15V,0,0,"Obsolete","0","750","JS1200","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-25°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/E-Switch%20PDFs/JS1200ABQ.pdf,"//media.digikey.com/photos/E-Switch%20Photos/JS1200AAQ,%20JS1200ABQ.jpg",EG4358CT-ND,JS1200ABQ,E-Switch,SWITCH NAVIGATION 20MA 15V,0,0,"Obsolete","0","1","JS1200","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-25°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/E-Switch%20PDFs/JS1200ABQ.pdf,"//media.digikey.com/photos/E-Switch%20Photos/JS1200AAQ,%20JS1200ABQ.jpg",EG4358DKR-ND,JS1200ABQ,E-Switch,SWITCH NAVIGATION 20MA 15V,0,0,"Digi-Reel","0","1","JS1200","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","20mA (DC)","-","15V","-","-","-","Surface Mount","J Lead","-25°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/Standard%20Contact%20Blocks.pdf,-,M25310-ND,M25310,TE Connectivity ALCOSWITCH Switches,SWITCH JOYSTICK BALL TIP,0,0,"Obsolete","0","30","6000","Obsolete","Joystick, 1 - Axis","Ball Tip","2-Way Directional","-","Digital (Mechanical Switch)","-","-","-","-","-","-","-","Panel Mount","-","-","Circular - 22.00mm Dia","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/6000%20Series.pdf,-,M65510-ND,M65510,TE Connectivity ALCOSWITCH Switches,SWITCH JOYSTICK BALL TIP,0,0,"Obsolete","0","30","6000","Obsolete","Joystick, 2 - Axis","Ball Tip","4-Way Directional","-","Digital (Mechanical Switch)","-","-","-","-","-","-","-","Panel Mount","-","-","Circular - 30.00mm Dia","-","-"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=110,//media.digikey.com/Photos/CH%20Products/9MA50RQ6295.jpg,679-1416-ND,9MA50RQ6295,APEM Inc.,SWITCH JOYSTICK INDUCTIVE,0,0,"Obsolete","0","5","9000","Obsolete","Joystick, 2 - Axis","Joystick","360° Directional","-","Analog (Inductive)","4.75 ~ 15VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-20°C ~ 55°C","Circular - 41.00mm Dia","IP65 - Dust Tight, Water Resistant","-"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/AMRX-1500-1BWA.pdf,-,AMRX-1500-1BWA-ND,AMRX-1500-1BWA,Broadcom Limited,SWITCH NAVIGATION SCROLL WHEEL,0,0,"Obsolete","0","900","-","Obsolete","Navigation Switch, 2 - Axis","Scroll Wheel","360° Rotational, 4-Way Directional, Center Select","-","Digital (Mechanical Switch)","2.4 ~ 3.3VDC","-","-","-","-","-","-","Panel Mount","Card Edge","-25°C ~ 80°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/QSA_Series.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/QSA2S%203.5N%20H3%20G7.JPG,CKN10280-ND,QSA2S 3.5N H3 G7,C&K,SWITCH NAVIGATION 50MA 30V,0,0,"Obsolete","0","800","QSA","Obsolete","Navigation Switch, 1 - Axis","Plunger for Cap","2-Way Directional","-","Digital (Mechanical Switch)","-","50mA (DC)","-","30V","Nickel","Gold","-","Surface Mount","Gull Wing","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/QSA_Series.pdf,//media.digikey.com/Renders/NKK%20Switches%20Renders/QSA_H4.jpg,CKN10281-ND,QSA4S 3.5N H4 G7,C&K,SWITCH NAVIGATION 50MA 30V,0,0,"Obsolete","0","800","QSA","Obsolete","Navigation Switch, 2 - Axis","Plunger for Cap","4-Way Directional","-","Digital (Mechanical Switch)","-","50mA (DC)","-","30V","Nickel","Gold","-","Surface Mount","Gull Wing","-40°C ~ 85°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/B5V-1422.pdf,-,SW1032-ND,B5V-1422-D01-L4,Omron Electronics Inc-EMC Div,SWITCH NAVIG SCROLL WHL 10MA 12V,0,0,"Obsolete","0","800","B5V-1422","Obsolete","Navigation Switch, 2 - Axis","Scroll Wheel","360° Rotational, 4-Way Directional, Center Select","-","Digital (Mechanical Switch)","5VDC","10mA (DC)","-","12V","-","-","-","Panel Mount","Cable with Connector","-20°C ~ 60°C","-","-","Illuminated"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/B5V-1422.pdf,-,SW1033-ND,B5V-1422-D01-L0,Omron Electronics Inc-EMC Div,SWITCH NAVIG SCROLL WHL 10MA 12V,0,0,"Obsolete","0","800","B5V-1422","Obsolete","Navigation Switch, 2 - Axis","Scroll Wheel","360° Rotational, 4-Way Directional, Center Select","-","Digital (Mechanical Switch)","5VDC","10mA (DC)","-","12V","-","-","-","Panel Mount","Cable with Connector","-20°C ~ 60°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/252_Series.pdf,-,252A103B40NB-ND,252A103B40NB,CTS Electrocomponents,JOYSTICK 10K OHM 2 AXIS TH,0,0,"Obsolete","0","1000","252","Obsolete","Joystick, 2 - Axis","Joystick","360° Directional, Center Select","-","Analog (Resistive)","-","-","50V","5V","-","-","10 kOhms","Through Hole","PC Pin","-10°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/252_Series.pdf,-,252B103B40NB-ND,252B103B40NB,CTS Electrocomponents,JOYSTICK 10K OHM 2 AXIS TH,0,0,"Obsolete","0","1000","252","Obsolete","Joystick, 2 - Axis","Joystick","360° Directional, Center Select","-","Analog (Resistive)","-","-","50V","5V","-","-","10 kOhms","Through Hole","PC Pin","-10°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/252_Series.pdf,-,252A103B40NA-ND,252A103B40NA,CTS Electrocomponents,JOYSTICK 10K OHM 2 AXIS TH,0,0,"Obsolete","0","1000","252","Obsolete","Joystick, 2 - Axis","Joystick","360° Directional","-","Analog (Resistive)","-","-","50V","5V","-","-","10 kOhms","Through Hole","PC Pin","-10°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/252_Series.pdf,-,252B103B40NA-ND,252B103B40NA,CTS Electrocomponents,JOYSTICK 10K OHM 2 AXIS TH,0,0,"Obsolete","0","1000","252","Obsolete","Joystick, 2 - Axis","Joystick","360° Directional","-","Analog (Resistive)","-","-","50V","5V","-","-","10 kOhms","Through Hole","PC Pin","-10°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/252_Series.pdf,-,252A203B40NB-ND,252A203B40NB,CTS Electrocomponents,JOYSTICK 20K OHM 2 AXIS TH,0,0,"Obsolete","0","1000","252","Obsolete","Joystick, 2 - Axis","Joystick","360° Directional, Center Select","-","Analog (Resistive)","-","-","50V","5V","-","-","20 kOhms","Through Hole","PC Pin","-10°C ~ 70°C","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/252_Series.pdf,-,252B203B40NB-ND,252B203B40NB,CTS Electrocomponents,JOYSTICK 20K OHM 2 AXIS TH,0,0,"Obsolete","0","1000","252","Obsolete","Joystick, 2 - Axis","Joystick","360° Directional, Center Select","-","Analog (Resistive)","-","-","50V","5V","-","-","20 kOhms","Through Hole","PC Pin","-10°C ~ 70°C","-","-","-"
