Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Features","Termination Style","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE43-4AR.jpg,UE43-4AR2D2-ND,UE43-4AR2D2,"SICK, Inc.",RELAY SAFETY SPST X 4 8A 24V,0,0,"262.23000","0","1","Bulk","UE43-4AR","Active","DIN Rail","24VAC/DC","SPST-NO (1 Form A) x 4","8A","300VAC, 300VDC - Max","-","Screw Terminal","-","-","10ms","350ms","-","Silver (Ag), Gold (Au)"
https://www.fa.omron.com.cn/upload/doc/product/SR101A.pdf,-,44510-1013-ND,44510-1013,Omron Automation and Safety,RELAY SAFETY DPST 4A 230V,0,0,"263.37000","0","1","Bulk","SR101A","Active","DIN Rail","230VAC","DPST-NO (2 Form A)","4A","230VAC, 24VDC - Max","Lighted Indicator","Screw Terminal","-","-","-","-","-15°C ~ 40°C","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-230UC,ESAM4,3X1,1X2,B.pdf",-,2901428-ND,2901428,Phoenix Contact,RELAY SAFETY,0,0,"273.00000","0","1","Bulk","PSR","Active","DIN Rail","230VAC/DC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","Lighted Indicator","Screw Terminal","-","-","40ms","150ms","-25°C ~ 55°C","Silver Tin Oxide (AgSnO), Gold (Au)"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-230UC,ESAM4,3X1,1X2,B.pdf",-,2901429-ND,2901429,Phoenix Contact,RELAY SAFETY,0,14,"273.00000","0","1","Bulk","PSR","Active","DIN Rail","230VAC/DC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","Lighted Indicator, Varistor","Spring Terminal","-","-","40ms","150ms","-25°C ~ 55°C","Silver Tin Oxide (AgSnO), Gold (Au)"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE43-4AR.jpg,UE43-4AR3D2-ND,UE43-4AR3D2,"SICK, Inc.",RELAY SAFETY SPST X 4 8A 24V,0,0,"274.98000","0","1","Bulk","UE43-4AR","Active","DIN Rail","24VAC/DC","SPST-NO (1 Form A) x 4","8A","300VAC, 300VDC - Max","-","Screw Terminal","-","-","10ms","350ms","-","Silver (Ag), Gold (Au)"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%2024DC.URD3,4X1,2X2,T2.pdf",-,2981703-ND,2981703,Phoenix Contact,RELAY SAFETY,0,0,"280.05000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://media.crouzet.com/datasheets/english/safety-relays-safety-relays-22-5-mm-two-hand-safety-relays-kzh3-ys-Part%20number-85102632.pdf,-,85102632-ND,85102632,Crouzet,RELAY SAFETY 3PST 5A 24V,0,0,"280.88000","0","1","Bulk","KZH3-YS","Active","DIN Rail","24VAC","3PST-NO (3 Form A)","5A","250VAC - Max","Lighted Indicator","Screw Terminal","-","-","25ms","30ms","-15°C ~ 55°C","-"
http://media.crouzet.com/datasheets/english/safety-relays-safety-relays-22-5-mm-two-hand-safety-relays-kzh3-ys-Part%20number-85102631.pdf,-,85102631-ND,85102631,Crouzet,RELAY SAFETY 3PST 5A 24V,0,0,"281.82000","0","1","Bulk","KZH3-YS","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","5A","250VAC - Max","Lighted Indicator","Screw Terminal","-","-","25ms","30ms","-15°C ~ 55°C","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-120UC,ESAM4,3X1,1X2.pdf",-,2901425-ND,2901425,Phoenix Contact,RELAY SAFETY,0,0,"284.00000","0","1","Bulk","PSR","Active","DIN Rail","120VAC/DC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","Lighted Indicator, Varistor","Spring Terminal","-","-","40ms","60ms","-25°C ~ 55°C","Silver Tin Oxide (AgSnO), Gold (Au)"
-,-,44510-1012-ND,SR101A02,Omron Automation and Safety,RELAY SAFETY DPST 4A 110V,0,0,"285.12000","0","1","Bulk","SR101A","Active","DIN Rail","110VAC","DPST-NO (2 Form A)","4A","230VAC, 24VDC - Max","Lighted Indicator","Screw Terminal","-","-","-","-","-15°C ~ 40°C","-"
http://www.ia.omron.com/data_pdf/cat/g9sb_ds_e_6_4_csm1282.pdf,-,G9SB-200-DAC/DC24-ND,G9SB-200-D AC/DC24,Omron Automation and Safety,G9SB-200-D AC/DC24,0,0,"285.12000","0","1","Bulk","G9SB","Active","DIN Rail","24VAC/DC","DPST-NO (2 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-42-48UC,ESAM4,3X1,1X2,B.pdf",-,2901416-ND,2901416,Phoenix Contact,RELAY SAFETY,0,0,"296.00000","0","1","Bulk","PSR","Active","DIN Rail","48VAC/DC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","Lighted Indicator","Screw Terminal","-","-","40ms","90ms","-25°C ~ 55°C","Silver Tin Oxide (AgSnO), Gold (Au)"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-42-48UC,ESAM4,3X1,1X2,B.pdf",-,2901417-ND,2901417,Phoenix Contact,RELAY SAFETY,0,0,"296.00000","0","1","Bulk","PSR","Active","DIN Rail","48VAC/DC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","Lighted Indicator, Varistor","Spring Terminal","-","-","40ms","90ms","-25°C ~ 55°C","Silver Tin Oxide (AgSnO), Gold (Au)"
http://www.ia.omron.com/data_pdf/cat/g9sb_ds_e_6_4_csm1282.pdf,-,G9SB-3010DC24-ND,G9SB-3010 DC24,Omron Automation and Safety,G9SB-3010 DC24,0,0,"297.00000","0","1","Bulk","G9SB","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
-,-,85102526-ND,85102526,Crouzet,RELAY SAFETY DPST 5A 24V,0,0,"298.56000","0","1","Bulk","KZHNV-YS","Active","DIN Rail","24VAC/DC","DPST-NO (2 Form A)","5A","160VAC - Max","Lighted Indicator","Screw Terminal","-","-","50ms","40ms","-15°C ~ 55°C","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%2024DC.URD3,4X1,2X2,T2.pdf",-,2981729-ND,2981729,Phoenix Contact,RELAY SAFETY,0,0,"300.24000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/g9sb_ds_e_6_4_csm1282.pdf,-,G9SB-3012-CAC/DC24-ND,G9SB-3012-C AC/DC24,Omron Automation and Safety,G9SB-3012-C AC/DC24,0,0,"302.94000","0","1","Bulk","G9SB","Active","DIN Rail","24VAC/DC","3PST-NO (3 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
https://industrial.omron.us/en/media/CS1_DS_Legacy_Brochure_EN_201812_P047I-E3-13_tcm849-110445.pdf,-,CS1W-SF200-ND,CS1W-SF200,Omron Electronics Inc-EMC Div,RELAY SAFETY DPST 5A 24V,0,0,"311.04000","0","1","Bulk","-","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","14.4 VDC","5 VDC","8ms","8ms","0°C ~ 55°C","-"
-,//media.digikey.com/Photos/Sick%20Photos/UE43-3MF-SERIES.jpg,UE43-3MF2A0-ND,UE43-3MF2A0,"SICK, Inc.",RELAY SAFETY 4PST 6A 24V,0,0,"326.61000","0","1","Bulk","UE43-3MF","Active","DIN Rail","24VAC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","50ms","150ms","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Sick%20Photos/UE43-3MF-SERIES.jpg,UE43-3MF2A1-ND,UE43-3MF2A1,"SICK, Inc.",RELAY SAFETY 4PST 6A 115V,0,0,"326.61000","0","1","Bulk","UE43-3MF","Active","DIN Rail","115VAC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","50ms","150ms","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Sick%20Photos/UE43-3MF-SERIES.jpg,UE43-3MF2A2-ND,UE43-3MF2A2,"SICK, Inc.",RELAY SAFETY 4PST 6A 120V,0,0,"326.61000","0","1","Bulk","UE43-3MF","Active","DIN Rail","120VAC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","50ms","150ms","-","Silver (Ag), Gold (Au)"
https://www.fa.omron.com.cn/upload/doc/product/SR106ED.pdf,-,44510-1063-ND,44510-1063,Omron Automation and Safety,"SR106ED03 EXPANDER, 230VAC",0,0,"339.50000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981088-ND,2981088,Phoenix Contact,RELAY SAFETY,0,0,"348.17000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981091-ND,2981091,Phoenix Contact,RELAY SAFETY,0,0,"348.17000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981282-ND,2981282,Phoenix Contact,RELAY SAFETY,0,0,"348.59000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981295-ND,2981295,Phoenix Contact,RELAY SAFETY,0,0,"348.59000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981318-ND,2981318,Phoenix Contact,RELAY SAFETY,0,0,"348.59000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981347-ND,2981347,Phoenix Contact,RELAY SAFETY,0,0,"348.59000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981350-ND,2981350,Phoenix Contact,RELAY SAFETY,0,0,"348.59000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/g9sb_ds_e_6_4_csm1282.pdf,-,G9SB-301-DAC/DC24-ND,G9SB-301-D AC/DC24,Omron Automation and Safety,G9SB-301-D AC/DC24,0,0,"350.46000","0","1","Bulk","G9SB","Active","DIN Rail","24VAC/DC","3PST-NO (3 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
-,-,NLG13DB24DA-ND,NLG13DB24DA,Carlo Gavazzi Inc.,NLG13DB24DA LIGHT CURTAIN MODULE,0,0,"351.89000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981169-ND,2981169,Phoenix Contact,RELAY SAFETY,0,0,"359.11000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981172-ND,2981172,Phoenix Contact,RELAY SAFETY,0,0,"359.11000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981305-ND,2981305,Phoenix Contact,RELAY SAFETY,0,0,"361.34000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981321-ND,2981321,Phoenix Contact,RELAY SAFETY,0,0,"361.34000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981334-ND,2981334,Phoenix Contact,RELAY SAFETY,0,0,"361.34000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%2024DC,URD3,4X1,2X2,3.pdf",-,2981745-ND,2981745,Phoenix Contact,RELAY SAFETY,1,13,"379.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2981512-ND,2981512,Phoenix Contact,EXTENSION MODULE DIN RAIL,0,0,"379.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%2024DC,URD3,4X1,2X2,3.pdf",-,2981732-ND,2981732,Phoenix Contact,RELAY SAFETY,0,8,"379.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/g9sa_ds_e_11_6_csm1281.pdf,-,G9SA-321-T075AC100-240-ND,G9SA-321-T075 AC100-240,Omron Automation and Safety,RELAY SAFETY 3P 120V-240V,0,0,"393.62000","0","1","-","G9SA","Active","DIN Rail","100 ~ 240VAC","3PST-NO (3 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
-,-,44510-2032-ND,SR203AM02,Omron Automation and Safety,SR203AM02 110VAC 2 INPUTS 3 OUT,0,0,"397.98000","0","1","Bulk","SR203AM","Active","DIN Rail","115VAC","4PST-3NO/1NC (3 Form A, 1 Form B)","5A","230VAC, 24VDC - Max","-","Screw Terminal","-","-","-","15ms","-5°C ~ 55°C","-"
http://www.ia.omron.com/data_pdf/cat/g9sa_ds_e_11_6_csm1281.pdf,-,G9SA-321-T30-PDC24-ND,G9SA-321-T30-P DC24,Omron Automation and Safety,RELAY SAFETY 3P 24V,0,0,"399.17000","0","1","-","G9SA","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
-,-,44510-2242-ND,44510-2242,Omron Automation and Safety,"SR224SMT02, 115VAC, PULSED DEL",0,0,"399.25000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE44-3SL.jpg,UE44-3SL2D33-ND,UE44-3SL2D33,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,0,0,"400.43000","0","1","Bulk","UE44-3SL","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","30ms","-","Silver (Ag), Gold (Au)"
-,-,44510-0740-ND,44510-0740,Omron Automation and Safety,"SR16, 24VAC/DC 2 INPUTS, 3 OUTPU",0,0,"401.94000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,44510-0530-ND,44510-0530,Omron Automation and Safety,SR08 24VAC/DC 1 INPUT 3 OUTPUT,0,0,"403.38000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.fa.omron.com.cn/upload/doc/product/SR203M.pdf,-,44510-2036-ND,44510-2036,Omron Automation and Safety,"SR203M03, 230VAC, 2 INPUTS, 3 OU",0,0,"407.68000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,44510-2241-ND,44510-2241,Omron Automation and Safety,"SR224SMT01, 24VAC/DC, PULSE DEL",0,0,"409.12000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE44-3SL.jpg,UE44-3SL2D330-ND,UE44-3SL2D330,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,0,0,"410.62000","0","1","Bulk","UE44-3SL","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","30ms","-","Silver (Ag), Gold (Au)"
-,-,UE45-3S12D330-ND,UE45-3S12D330,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,0,0,"410.62000","0","1","Bulk","UE45-3S1","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","30ms","-","Silver (Ag), Gold (Au)"
-,-,44510-0520-ND,44510-0520,Omron Automation and Safety,SR08 110/220VAC 1 INPUT 3 OUTPUT,0,0,"411.32000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903253,-,2903253-ND,2903253,Phoenix Contact,PSR-PIP-24DC/MXF1/4X1/2X2/B,0,0,"428.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903256,-,2903256-ND,2903256,Phoenix Contact,PSR-PIP-24DC/MXF2/4X1/2X2/B,0,0,"428.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903259,-,2903259-ND,2903259,Phoenix Contact,PSR-PIP-24DC/MXF3/4X1/2X2/B,0,0,"428.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903254,-,2903254-ND,2903254,Phoenix Contact,PSR-SCP-24DC/MXF2/4X1/2X2/B,0,0,"428.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903257,-,2903257-ND,2903257,Phoenix Contact,PSR-SCP-24DC/MXF3/4X1/2X2/B,0,0,"428.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903260,-,2903260-ND,2903260,Phoenix Contact,PSR-SCP-24DC/MXF4/4X1/2X2/B,0,0,"428.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2902726,-,2902726-ND,2902726,Phoenix Contact,PSR-SPP-24DC/MXF1/4X1/2X2/B,0,0,"428.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903255,-,2903255-ND,2903255,Phoenix Contact,PSR-SPP-24DC/MXF2/4X1/2X2/B,0,0,"428.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903258,-,2903258-ND,2903258,Phoenix Contact,PSR-SPP-24DC/MXF3/4X1/2X2/B,0,3,"428.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903261,-,2903261-ND,2903261,Phoenix Contact,PSR-SPP-24DC/MXF4/4X1/2X2/B,0,0,"428.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2903262.pdf,-,2903262-ND,2903262,Phoenix Contact,PSR-PIP-24DC/MXF4/4X1/2X2/B,0,0,"428.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE44-3SL.jpg,UE44-3SL3D33-ND,UE44-3SL3D33,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,0,0,"431.45000","0","1","Bulk","UE44-3SL","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","30ms","-","Silver (Ag), Gold (Au)"
-,-,44510-1202-ND,SR120MP02,Omron Automation and Safety,RELAY SAFETY 3PST-NO 1.25A 24V,0,0,"438.52000","0","1","Bulk","SR120MP","Active","DIN Rail","110VAC","3PST-NO (3 Form A)","1.25A","24VDC - Max","Lighted Indicator","Screw Terminal","-","-","-","-","-10°C ~ 55°C","-"
http://www.ia.omron.com/data_pdf/cat/g9sa_ds_e_11_6_csm1281.pdf,-,G9SA-321-T15AC100-240-ND,G9SA-321-T15 AC100-240,Omron Automation and Safety,RELAY SAFETY 3P 120V-240V,0,0,"438.52000","0","1","-","G9SA","Active","DIN Rail","100 ~ 240VAC","3PST-NO (3 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","-","-","30ms","10ms","-25°C ~ 55°C","-"
-,-,44510-1212-ND,44510-1212,Omron Automation and Safety,"SR121E02, 110VAC, 2 INPUT, 4 OUT",0,0,"442.13000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE44-3SL.jpg,UE44-3SL3D330-ND,UE44-3SL3D330,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,0,0,"443.34000","0","1","Bulk","UE44-3SL","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","25ms","30ms","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CQ1-12V.JPG,CQM1-SF200-ND,CQM1-SF200,Omron Electronics Inc-EMC Div,RELAY SAFETY DPST 5A 24V,0,0,"445.85000","0","1","Bulk","-","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","5A","250VAC, 30VDC - Max","-","Screw Terminal","14.4 VDC","5 VDC","8ms","8ms","0°C ~ 55°C","-"
-,-,G9S-301DC24-ND,G9S-301 DC24,Omron Automation and Safety,G9S-301 DC24,0,0,"460.89000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2981130-ND,2981130,Phoenix Contact,RELAY SAFETY 3PST 6A 24V,0,0,"472.00000","0","1","Bulk","-","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","70ms","20ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO)"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981156-ND,2981156,Phoenix Contact,RELAY SAFETY,0,0,"472.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981237-ND,2981237,Phoenix Contact,RELAY SAFETY,0,0,"472.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981279-ND,2981279,Phoenix Contact,RELAY SAFETY,0,1,"472.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2986106,-,2986106-ND,2986106,Phoenix Contact,PSR-SPP- 24DC/TS/SDOR4/4X1,0,0,"477.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,44510-2201-ND,44510-2201,Omron Automation and Safety,"SR220MP01, 24VAC/DC, 2 INPUT 3 O",0,0,"477.79000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,44510-0610-ND,44510-0610,Omron Automation and Safety,"SR14M 24VDC, 2 INPUT 2 OUTPUT",0,0,"480.99000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-%20_24DC,ESD,5X1,1X2,Txx.pdf",-,2981266-ND,2981266,Phoenix Contact,RELAY SAFETY,0,0,"497.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,44510-2202-ND,44510-2202,Omron Automation and Safety,"SR220MP02, 110VAC, 2 INPUT 3 OUT",0,0,"497.42000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,G9S-301AC120-ND,G9S-301 AC120,Omron Automation and Safety,G9S-301 AC120,0,0,"509.12000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2981143-ND,2981143,Phoenix Contact,RELAY SAFETY 3PST 6A 24V,0,17,"510.00000","0","1","Bulk","-","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","70ms","20ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO)"
-,-,2981101-ND,2981101,Phoenix Contact,RELAY SAFETY 3PST 6A 24V,0,0,"510.00000","0","1","Bulk","-","Active","DIN Rail","24VDC","3PST-NO (3 Form A)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","70ms","20ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO)"
