Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Mounting Type","Relay Type","Function","Circuit","Delay Time","Contact Rating @ Voltage","Voltage - Supply","Termination Style","Timing Adjustment Method","Timing Initiate Method"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/CB%20SERIES.pdf,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/CB,%20CD,%20CH,%20CK%20RELAY%20SERIES.jpg",PB571-ND,CB-1047D-20,TE Connectivity Potter & Brumfield Relays,RELAY TIME DELAY 10SEC 10A 277V,10,0,"166.24000","0","1","CB","Obsolete","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.1 Sec ~ 10 Sec","10A @ 277VAC","12VDC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/CB%20SERIES.pdf,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/CB,%20CD,%20CH,%20CK%20RELAY%20SERIES.jpg",PB567-ND,CB-1005B-70,TE Connectivity Potter & Brumfield Relays,RELAY TIME DELAY 180SEC 10A 277V,2,0,"166.24000","0","1","CB","Obsolete","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","1.8 Sec ~ 180 Sec","10A @ 277VAC","120VAC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/CL%20CU.pdf,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/CL%20RELAY%20SERIES.jpg,PB563-ND,CLF-41-70010,TE Connectivity Potter & Brumfield Relays,RELAY TIME DELAY 10SEC 10A 277V,2,0,"185.76000","0","1","CL","Obsolete","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.1 Sec ~ 10 Sec","10A @ 277VAC","120VAC","Plug In","External Resistor","Input Voltage"
"//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/CL,CU_Series.pdf","//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/CLB-51-70010,%20CUB-51-70010.jpg",PB562-ND,CLB-51-70010,TE Connectivity Potter & Brumfield Relays,RELAY TIME DELAY 10SEC 10A 277V,4,0,"188.05000","0","1","CL","Obsolete","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.1 Sec ~ 10 Sec","10A @ 277VAC","120VAC","Plug In","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/CH.pdf,//media.digikey.com/Photos/TE%20Connectivity/CH-8PIN%20SERIES.JPG,PB575-ND,CHB-38-70002,TE Connectivity Potter & Brumfield Relays,RELAY TIME DELAY 60SEC 10A 277V,22,0,"193.98000","0","1","CH","Obsolete","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","1 Sec ~ 60 Sec","10A @ 277VAC","120VAC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/CNT.pdf,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/CNT-35-26,%20CNT-35-76,%20CNT-35-96.jpg",PB559-ND,CNT-35-26,TE Connectivity Potter & Brumfield Relays,RELAY TIME DELAY 9990HR 10A 277V,12,0,"235.46000","0","1","CNT","Obsolete","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 9990 Hrs","10A @ 277VAC","12VDC","Plug In, 11 Pin (Octal)","Thumbwheel Switches","Input Voltage, Trigger Signal"
-,//media.digikey.com/Photos/TE%20Connectivity/3-1437470-9.jpg,A104733-ND,SSC12AAA,"TE Connectivity Aerospace, Defense and Marine",RELAY TIME DELAY 3SEC 10A 120V,5,0,"287.70000","0","1","SSC, AGASTAT","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.1 Sec ~ 3 Sec","10A @ 120VAC","120VAC/DC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/CD.pdf,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/CDB%20RELAY%20SERIES.jpg,PB2144-ND,CDB-38-70015,TE Connectivity Potter & Brumfield Relays,RELAY TIME DELAY 180SEC 10A 277V,16,0,"323.13000","0","1","CD","Obsolete","Socketable","Mechanical Relay","Off-Delay","DPDT (2 Form C)","1.8 Sec ~ 180 Sec","10A @ 277VAC","120VAC","Plug In, 11 Pin (Octal)","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/CD.pdf,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/CDB%20RELAY%20SERIES.jpg,PB2227-ND,CDD-38-30008,TE Connectivity Potter & Brumfield Relays,RELAY TIME DELAY 180SEC 10A 277V,6,0,"323.13000","0","1","CD","Obsolete","Socketable","Mechanical Relay","Off-Delay","DPDT (2 Form C)","1.8 Sec ~ 180 Sec","10A @ 277VAC","24VDC","Plug In, 11 Pin (Octal)","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/CR.pdf,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/CRB-48-70180,%20CRB-48-70060,%20CRB-48-70010,%20CRB-48-70030.jpg",PB583-ND,CRB-48-70180,TE Connectivity Potter & Brumfield Relays,RELAY TIME DELAY 180SEC 10A 277V,9,0,"356.30000","0","1","CR","Obsolete","Socketable","Mechanical Relay","Repeat Cycle, Twin Timer","DPDT (2 Form C)","1.8 Sec ~ 180 Sec","10A @ 277VAC","120VAC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Cramer%20PDFS/571%20Series.pdf,//media.digikey.com/Photos/Cramer%20Photos/7898.JPG,CRA223-ND,7898,Cramer Co.,RELAY TIME DELAY 4MIN 115V PANEL,2,0,"154.00000","0","1","571","Obsolete","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cramer%20PDFS/271_Series.pdf,//media.digikey.com/Photos/Cramer%20Photos/9879.JPG,CRA225-ND,9879,Cramer Co.,RELAY TIME DELAY 2H-72H 115V PNL,5,0,"249.75000","0","1","271","Obsolete","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/88827zzz.pdf,//media.digikey.com/Photos/Crouzet%20Photos/88827145.JPG,966-1555-ND,88827145,Crouzet,RELAY TIME DELAY 100HRS 8A 250V,0,0,"57.36000","0","1","MHR1","Active","DIN Rail","Mechanical Relay","Interval","SPDT (1 Form C)","0.1 Sec ~ 100 Hrs","8A @ 250VAC","24 ~ 240VAC, 24VDC","Screw Terminal","Screwdriver Slot","Input Voltage, Trigger Signal"
http://www.crydom.com/en/products/catalog/s1_dr_timer.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRT-Series.jpg,CC2331-ND,DRTL06D06,Sensata-Crydom,RELAY TIME DELAY 6A 48V DIN RAIL,0,0,"68.88000","0","1","DRT","Active","DIN Rail","Solid State Relay","Repeat Cycle","SPST-NO (1 Form A)","-","6A @ 48VDC","12 ~ 24VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/BL1R_DS.pdf,//media.digikey.com/Photos/Crouzet%20Photos/MFG_BL1R16MV1.jpg,966-1827-ND,BL1R16MV1,Crouzet,RELAY TIME DELAY 240HRS 16A 250V,4,0,"83.53000","0","1","BL1R","Active","DIN Rail","Mechanical Relay","Repeat Cycle","SPDT (1 Form C)","0.5 Sec ~ 240 Hrs","16A @ 250VAC","12 ~ 240VAC/DC","Screw Terminal","Hand Dial","Input Voltage"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_63010_0010_en_lt4h.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HT-DC24VS.jpg,1110-3327-ND,LT4HT-DC24VS,Panasonic Industrial Automation Sales,RELAY TIME DELAY 999.9H 0.1A 30V,0,0,"92.00000","0","1","LT4H","Active","Panel Mount","Solid State Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","0.001 Sec ~ 999.9 Hrs","0.1A @ 30VDC","12 ~ 24VDC","Screw Terminal","Up/Down Digit Keys","Input Voltage, Trigger Signal"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/q-timers.pdf,//media.digikey.com/Photos/Crouzet%20Photos/QCS10S110AL.JPG,966-1523-ND,QCS20M110AL,Crouzet,RELAY TIME DELAY 20MIN CHASSIS,0,0,"25.33000","0","1","QCS","Active","Chassis Mount","Solid State Relay","Off-Delay","-","Fixed, 20 Min","-","110VAC","Quick Connect - 0.250"" (6.3mm)","Fixed","Input Voltage, Trigger Signal"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/s1dxm_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/S1DXM-A2C60M-DC24V.jpg,1110-2518-ND,S1DXM-A2C60M-DC24V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 60MIN 7A 250V,2,0,"37.00000","0","1","S1DXM","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.5 Sec ~ 60 Min","7A @ 250VAC","24VDC","Plug In","Hand Dial","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/s1dxm_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/S1DXM-A2C60M-DC12V.JPG,1110-2517-ND,S1DXM-A2C60M-DC12V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 60MIN 7A 250V,2,0,"37.00000","0","1","S1DXM","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.5 Sec ~ 60 Min","7A @ 250VAC","12VDC","Plug In","Hand Dial","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/s1dxm_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/S1DXM-A2C10M-AC24V.jpg,1110-2512-ND,S1DXM-A2C10M-AC24V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 10MIN 7A 250V,0,0,"37.00000","0","1","S1DXM","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.05 Sec ~ 10 Min","7A @ 250VAC","24VAC","Plug In","Hand Dial","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/q-timers.pdf,//media.digikey.com/Photos/Crouzet%20Photos/QASP100S24ADL.JPG,966-1519-ND,QASP100S24ADL,Crouzet,RELAY TIME DELAY 100SEC CHASSIS,0,0,"43.18000","0","1","QAS","Active","Chassis Mount","Solid State Relay","On-Delay","-","1 Sec ~ 100 Sec","-","24VAC/DC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_63010_0015_en_pm4h.pdf,//media.digikey.com/Photos/Panasonic%20Photos/PM4HM-H-AC240V.JPG,1110-3220-ND,PM4HM-H-AC240V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 500HRS 5A 250V,5,2,"53.00000","0","1","PM4H","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 500 Hrs","5A @ 250VAC","100 ~ 240VAC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_63010_0015_en_pm4h.pdf,//media.digikey.com/Photos/Panasonic%20Photos/PM4HM-H-AC240VSW.jpg,1110-3414-ND,PM4HM-H-AC240VSW,Panasonic Industrial Automation Sales,RELAY TIME DELAY 500HRS 5A 250V,1,0,"59.00000","0","1","PM4H","Active","Panel Mount","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 500 Hrs","5A @ 250VAC","100 ~ 240VAC","Screw Terminal","Hand Dial","Input Voltage"
http://www.crydom.com/en/products/catalog/s1_dr_timer.pdf,//media.digikey.com/photos/Crydom%20Photos/DRTC24D06.JPG,CC2036-ND,DRTC24D06,Sensata-Crydom,RELAY TIME DELAY 6A 280V DIN RL,3,0,"59.43000","0","1","DRT","Active","DIN Rail","Solid State Relay","Off-Delay","SPST-NO (1 Form A)","-","6A @ 280VAC","12 ~ 24VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_pm4hf.pdf,//media.digikey.com/Photos/Panasonic%20Photos/PM4HF8-M-DC12V.JPG,1110-3290-ND,PM4HF8-M-DC12V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 10MIN 3A 250V,5,0,"61.00000","0","1","PM4H-F","Active","Socketable","Mechanical Relay","Off-Delay","DPDT (2 Form C)","0.04 Min ~ 10 Min","3A @ 250VAC","12VDC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_pm4hf.pdf,//media.digikey.com/Photos/Panasonic%20Photos/PM4HF8-S-DC24V.JPG,1110-3291-ND,PM4HF8-S-DC24V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 10SEC 3A 250V,5,0,"62.00000","0","1","PM4H-F","Active","Socketable","Mechanical Relay","Off-Delay","DPDT (2 Form C)","0.04 Sec ~ 10 Sec","3A @ 250VAC","24VDC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_pm4hf.pdf,//media.digikey.com/Photos/Panasonic%20Photos/PM4HF8-M-AC240V.JPG,1110-3379-ND,PM4HF8-M-AC240V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 10MIN 3A 250V,1,0,"68.00000","0","1","PM4H-F","Active","Socketable","Mechanical Relay","Off-Delay","DPDT (2 Form C)","0.04 Min ~ 10 Min","3A @ 250VAC","200 ~ 240VAC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
https://industrial.omron.us/en/media/H3DT_Datasheet_en_201603_M090-E1-01_tcm849-112368.pdf,//media.digikey.com/photos/Omron%20Auto/H3DT-HDL-AC200-240V.jpg,Z5811-ND,H3DT-HDL AC200-240V,Omron Automation and Safety,RELAY TIME DELAY 120SEC DIN RL,5,0,"69.62000","0","1","H3DT","Active","DIN Rail","Solid State Relay","Off-Delay","SPDT (1 Form C)","1 Sec ~ 120 Sec","-","200 ~ 240VAC","Spring Terminal","Screwdriver Slot","Input Voltage"
https://industrial.omron.us/en/media/H3DT_Datasheet_en_201603_M090-E1-01_tcm849-112368.pdf,//media.digikey.com/Photos/Omron%20Auto/H3DT-N2-AC%5EDC24-240.jpg,Z5814-ND,H3DT-N2 AC/DC24-240,Omron Automation and Safety,RELAY TIME DELAY 1200HRS DIN RL,2,0,"69.62000","0","1","H3DT","Active","DIN Rail","Solid State Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 1200 Hrs","-","24 ~ 240VAC/DC","Spring Terminal","Screwdriver Slot","Input Voltage"
https://industrial.omron.us/en/media/H3DT_Datasheet_en_201603_M090-E1-01_tcm849-112368.pdf,//media.digikey.com/Photos/Omron%20Auto/H3DT-G-AC%5EDC24-240.jpg,Z5808-ND,H3DT-G AC/DC24-240,Omron Automation and Safety,RELAY TIME DELAY 120SEC DIN RL,2,1,"69.62000","0","1","H3DT","Active","DIN Rail","Solid State Relay","Star Delta Controller","DPDT (2 Form C)","1 Sec ~ 120 Sec","-","24 ~ 240VAC/DC","Spring Terminal","Screwdriver Slot","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2901476.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2901476.JPG,277-11068-ND,2901476,Phoenix Contact,RELAY TIME DELAY 10SEC 6A 250V,5,0,"73.06000","0","1","ETD-BL-1T","Active","DIN Rail","Mechanical Relay","On-Delay","SPDT (1 Form C)","0.1 Sec ~ 10 Sec","6A @ 250VAC","24VDC","Spring Terminal","Screwdriver Slot","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/ETD_BL_1T_ON_CC_10S.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2917434.JPG,277-9454-ND,2917434,Phoenix Contact,RELAY TIME DELAY 30MIN 6A 250V,4,0,"73.06000","0","1","ETD-BL-1T","Active","DIN Rail","Mechanical Relay","On-Delay","SPDT (1 Form C)","0.3 Min ~ 30 Min","6A @ 250VAC","24VDC","Screw Terminal","Screwdriver Slot","Input Voltage"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2917489,//media.digikey.com/Photos/Phoenix%20Photos/2917489.jpg,277-14917-ND,2917489,Phoenix Contact,RELAY TIME DELAY 300MIN 6A 250V,2,0,"73.06000","0","1","ETD-BL-1T","Active","DIN Rail","Mechanical Relay","Off-Delay","SPDT (1 Form C)","3 Min ~ 300 Min","6A @ 250VAC","24VDC","Screw Terminal","Screwdriver Slot","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h3ds_ds_e_5_2_csm88.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/H3DS-SL%20AC24-230^DC24-48.jpg,Z2395-ND,H3DS-SL AC24-230/DC24-48,Omron Automation and Safety,RELAY TIME DELAY 120HRS 5A 250V,4,82,"73.74000","0","1","H3DS-S","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 120 Hrs","5A @ 250VAC","24 ~ 230VAC, 24 ~ 48VDC","Screw Terminal","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_63010_0006_en_pm4hw.pdf,//media.digikey.com/Photos/Panasonic%20Photos/PM4HW-H-AC240V.JPG,1110-3168-ND,PM4HW-H-AC240V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 500HRS 5A 250V,4,0,"74.00000","0","1","PM4H-W","Active","Socketable","Mechanical Relay","Repeat Cycle, Twin Timer","DPDT (2 Form C)","0.1 Sec ~ 500 Hrs","5A @ 250VAC","100 ~ 240VAC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_lt4h.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HLT8-DC24V.jpg,1110-3376-ND,LT4HLT8-DC24V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 999.9H 0.1A 30V,3,0,"80.00000","0","1","LT4H-L","Active","Socketable","Solid State Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","0.001 Sec ~ 999.9 Hrs","0.1A @ 30VDC","12 ~ 24VDC","Plug In, 8 Pin (Octal)","Up/Down Digit Keys","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_lt4h.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HL8-AC24V.jpg,1110-3326-ND,LT4HL8-AC24V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 999.9HR 5A 250V,1,0,"80.00000","0","1","LT4H-L","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.001 Sec ~ 999.9 Hrs","5A @ 250VAC","24VAC/DC","Plug In, 8 Pin (Octal)","Up/Down Digit Keys","Input Voltage"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_lt4h.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HL8-AC240V.jpg,1110-3375-ND,LT4HL8-AC240V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 999.9HR 5A 250V,2,0,"80.00000","0","1","LT4H-L","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.001 Sec ~ 999.9 Hrs","5A @ 250VAC","100 ~ 240VAC","Plug In, 8 Pin (Octal)","Up/Down Digit Keys","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/88827zzz.pdf,//media.digikey.com/Photos/Crouzet%20Photos/88827054.JPG,966-1558-ND,88827054,Crouzet,RELAY TIME DELAY 100HRS DIN RL,4,0,"80.64000","0","1","MLS2","Active","DIN Rail","Solid State Relay","Repeat Cycle","-","0.1 Sec ~ 100 Hrs","-","24 ~ 240VAC","Screw Terminal","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_63010_0010_en_lt4h.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HT-DC24V.jpg,1110-3377-ND,LT4HT-DC24V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 999.9H 0.1A 30V,5,0,"92.00000","0","1","LT4H","Active","Socketable","Solid State Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","0.001 Sec ~ 999.9 Hrs","0.1A @ 30VDC","12 ~ 24VDC","Plug In, 11 Pin (Octal)","Up/Down Digit Keys","Input Voltage, Trigger Signal"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_63010_0010_en_lt4h.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4H-AC24V.jpg,1110-3266-ND,LT4H-AC24V,Panasonic Industrial Automation Sales,RELAY TIME DELAY 999.9HR 5A 250V,3,20,"92.00000","0","1","LT4H","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.001 Sec ~ 999.9 Hrs","5A @ 250VAC","24VAC","Plug In, 11 Pin (Octal)","Up/Down Digit Keys","Input Voltage, Trigger Signal"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/H3FA%20Series.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3FA%20SERIES.JPG,Z3011-ND,H3FA-AU-DC5,Omron Automation and Safety,RELAY TIME DELAY 10MIN 3A 250V,1,0,"93.49000","0","1","H3FA","Active","Through Hole","Mechanical Relay","Off-Delay","DPST-NO/NC (1 Form A and B)","0.1 Sec ~ 10 Min","3A @ 250VAC","5VDC","PC Pin","Screwdriver Slot","Input Voltage, Trigger Signal"
http://www.ia.omron.com/data_pdf/cat/h3rn_ds_e_3_2_csm91.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3RN%20SERIES.JPG,Z2400-ND,H3RN-11 DC24,Omron Automation and Safety,RELAY TIME DELAY 10HRS 3A 250V,2,0,"94.80000","0","1","H3RN","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Min ~ 10 Hrs","3A @ 250VAC","24VDC","Plug In","Thumbwheel Switches","Input Voltage"
-,//media.digikey.com/Photos/Crouzet%20Photos/88827503.jpg,966-1778-ND,88827503,Crouzet,RELAY TIME DELAY 100HRS 8A 250V,5,0,"95.16000","0","1","MURC3","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 100 Hrs","8A @ 250VAC","12 ~ 240VAC/DC","Spring Terminal","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www3.panasonic.biz/ac/e_download/fasys/component/timer/catalog/tmr_eng_lt4hw.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LT4HWT-AC240VS.jpg,1110-3412-ND,LT4HWT-AC240VS,Panasonic Industrial Automation Sales,RELAY TIME DELAY 9999HR 0.1A 30V,0,0,"104.00000","0","1","LT4H-W","Active","Panel Mount","Solid State Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","0.01 Sec ~ 9999 Hrs","0.1A @ 30VDC","100 ~ 240VAC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
https://industrial.omron.us/en/media/H3Y_H3Y-B_H3YN_H3YN-B_Datasheet_en_201603_M25I-E-01_tcm849-113625.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3YN-2%20DC24.JPG,Z6347-ND,H3YN-21 AC24,Omron Automation and Safety,RELAY TIME DELAY 10HRS 5A 250V,5,0,"104.02000","0","1","H3YN","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Min ~ 10 Hrs","5A @ 250VAC","24VAC","Plug In","Hand Dial","Input Voltage"
https://industrial.omron.us/en/media/H3Y_H3Y-B_H3YN_H3YN-B_Datasheet_en_201603_M25I-E-01_tcm849-113625.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3YN-2%20DC24.JPG,Z6415-ND,H3YN-2 DC12,Omron Automation and Safety,RELAY TIME DELAY 10MIN 5A 250V,5,51,"104.02000","0","1","H3YN","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 10 Min","5A @ 250VAC","12VDC","Plug In","Hand Dial","Input Voltage"
https://industrial.omron.us/en/media/H3Y_H3Y-B_H3YN_H3YN-B_Datasheet_en_201603_M25I-E-01_tcm849-113625.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3YN-2%20DC24.JPG,Z1135-ND,H3YN-21 AC100-120,Omron Automation and Safety,RELAY TIME DELAY 10HRS 5A 250V,4,135,"104.02000","0","1","H3YN","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Min ~ 10 Hrs","5A @ 250VAC","100 ~ 120VAC","Plug In","Hand Dial","Input Voltage"
https://industrial.omron.us/en/media/H3Y_H3Y-B_H3YN_H3YN-B_Datasheet_en_201603_M25I-E-01_tcm849-113625.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3YN-2%20DC24.JPG,Z1134-ND,H3YN-2 AC100-120,Omron Automation and Safety,RELAY TIME DELAY 10MIN 5A 250V,3,84,"104.02000","0","1","H3YN","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 10 Min","5A @ 250VAC","100 ~ 120VAC","Plug In","Hand Dial","Input Voltage"
https://industrial.omron.us/en/media/H3Y_H3Y-B_H3YN_H3YN-B_Datasheet_en_201603_M25I-E-01_tcm849-113625.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3YN-4-DC24.jpg,Z3210-ND,H3YN-4 DC24,Omron Automation and Safety,RELAY TIME DELAY 10MIN 3A 250V,3,28,"104.02000","0","1","H3YN","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","4PDT (4 Form C)","0.1 Sec ~ 10 Min","3A @ 250VAC","24VDC","Plug In","Hand Dial","Input Voltage"
https://industrial.omron.us/en/media/H3Y_H3Y-B_H3YN_H3YN-B_Datasheet_en_201603_M25I-E-01_tcm849-113625.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3YN-2%20DC24.JPG,Z5727-ND,H3YN-2 AC200-230,Omron Automation and Safety,RELAY TIME DELAY 10MIN 5A 250V,2,195,"104.02000","0","1","H3YN","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 10 Min","5A @ 250VAC","200 ~ 230VAC","Plug In","Hand Dial","Input Voltage"
