Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Proto Board Type","Plating","Pitch","Circuit Pattern","Edge Contacts","Hole Diameter","Size / Dimension","Board Thickness"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/373,473_Dwg.pdf",-,373S-ND,373,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","4.39"" L x 2.28"" W (111.5mm x 57.9mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/379,479_Dwg.pdf",-,379S-ND,379,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","5.75"" L x 4.50"" W (146.1mm x 114.3mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/311,411_Dwg.pdf",-,411S-ND,411,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","1.76"" L x 1.28"" W (44.7mm x 32.5mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/312,412_Dwg.pdf",-,412S-ND,412,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","1.76"" L x 1.68"" W (44.7mm x 42.7mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/313,431_Dwg.pdf",-,413S-ND,413,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.28"" L x 1.76"" W (57.9mm x 44.7mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/319,419_Dwg.pdf",-,419S-ND,419,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.67"" L x 2.23"" W (67.7mm x 56.6mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/331,431_Dwg.pdf",-,431S-ND,431,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.75"" L x 1.28"" W (69.9mm x 32.5mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/332,432_Dwg.pdf",-,432S-ND,432,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.75"" L x 1.68"" W (69.9mm x 42.7mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/333,433_Dwg.pdf",-,433S-ND,433,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.75"" L x 2.28"" W (69.9mm x 57.9mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/339,439_Dwg.pdf",-,439S-ND,439,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.92"" L x 2.88"" W (74.2mm x 73.2mm)","0.062"" (1.58mm)"
http://www.serpac.com/userprints/circuit-board/359-459-CBG.pdf,-,459S-ND,459,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","4.19"" L x 2.88"" W (106.4mm x 73.2mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/371,471_Dwg.pdf",-,471S-ND,471,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","4.24"" L x 1.28"" W (107.7mm x 32.5mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/372,472_Dwg.pdf",-,472S-ND,472,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","4.42"" L x 1.68"" W (112.3mm x 42.7mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/373,473_Dwg.pdf",-,473S-ND,473,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","4.39"" L x 2.28"" W (111.5mm x 57.9mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/379,479_Dwg.pdf",-,479-ND,479,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","5.75"" L x 4.50"" W (146.1mm x 114.3mm)","0.062"" (1.58mm)"
