Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Color","CCT (K)","Wavelength","Configuration","Flux @ Current/Temperature - Test","Current - Test","Temperature - Test","Voltage - Forward (Vf) (Typ)","Lumens/Watt @ Current - Test","Current - Max","CRI (Color Rendering Index)","Viewing Angle","Features","Size / Dimension","Height","Light Emitting Surface (LES)","Lens Type"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS90%20Vero%2010%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-10-Array.JPG,976-1373-ND,BXRC-40G1000-B-73,Bridgelux,LED COB VERO 10 4000K STARBOARD,181,0,"3.36000","0","1","Tray","Gen 7 Vero® 10 Array","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Starboard","1125lm (Typ)","270mA","85°C","34V","123 lm/W","540mA","90","-","With Connector","20.00mm Dia","1.90mm","9.90mm Dia","Flat"
https://www.cree.com/led-components/media/documents/ds-CXB1507.pdf,//media.digikey.com/Photos/Cree%20Photos/CXxxxxx.jpg,CXB1507-0000-000F0UF430G-ND,CXB1507-0000-000F0UF430G,Cree Inc.,LED COB CXB1507 3000K WHT SMD,103,0,"3.45000","0","1","Tray","Xlamp® CXB1507","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Square","755lm (730lm ~ 780lm)","400mA","85°C","18V","105 lm/W","750mA","90","115°","-","15.85mm L x 15.85mm W","1.70mm","8.90mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS90%20Vero%2010%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/Gen-7-Vero-10-Array-2000k.jpg,976-1676-ND,BXRC-20B1001-B-73,Bridgelux,LED COB GEN7 2000K STARBOARD,176,0,"3.53000","0","1","Tray","Gen 7 Vero® 10 Array","Active","Chip On Board (COB)","White, Warm","2000K 3-Step MacAdam Ellipse","-","Starboard","1195lm (Typ)","270mA","85°C","34V","130 lm/W","540mA","65","120°","With Connector","20.00mm Dia","1.90mm","9.90mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS90%20Vero%2010%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/BXRC-30G100C-B-73.JPG,976-1682-ND,BXRC-30G100C-B-73,Bridgelux,LED COB GEN7 3000K STARBOARD,172,0,"3.53000","0","1","Tray","Gen 7 Vero® 10 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Starboard","983lm (Typ)","270mA","85°C","34V","107 lm/W","540mA","90","120°","With Connector","20.00mm Dia","1.90mm","9.90mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS90%20Vero%2010%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,-,976-1683-ND,BXRC-30G100C-D-73,Bridgelux,LED COB GEN7 3000K STARBOARD,141,0,"3.53000","0","1","Tray","Gen 7 Vero® 10 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Starboard","950lm (Typ)","350mA","85°C","25.3V","107 lm/W","700mA","90","120°","With Connector","20.00mm Dia","1.90mm","9.90mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CLM-9_GEN3_Datasheet.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_CLM9-Gen3.JPG,1214-1473-ND,CLM-9-40-90-36-AC30-F4-3,Luminus Devices Inc.,LED COB 4000K SQUARE,2025,0,"3.62000","0","1","Tray","CLM-9 Gen3","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Square","1100lm (Typ)","240mA","85°C","33.8V","136 lm/W","500mA","90","120°","-","13.50mm L x 13.50mm W","1.37mm","9.60mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS120%20Vero%20SE%2010%20Array%20Data%20Sheet%2020181105%20Rev%20K.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_SE10_Array.jpg,976-1514-ND,BXRC-27G1000-C-73-SE,Bridgelux,LED COB VERO SE 2700K ROUND,271,0,"3.63000","0","1","Tray","Vero® SE 10 Array","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Round","1310lm (Typ)","360mA","85°C","34V","107 lm/W","720mA","90","120°","-","30.80mm Dia","3.60mm","9.90mm Dia","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_LT-V282B.jpg,1510-2137-ND,SI-B8R08128CWW,"Samsung Semiconductor, Inc.",LED MODULE LT-V282B 5000K STRIP,404,0,"3.78000","0","1","Tray","LT-V282B","Active","LED Module","White, Cool","5000K 3-Step MacAdam Ellipse","-","Linear Light Strip","1026lm (Typ)","300mA","50°C","25.2V","136 lm/W","360mA","80","120°","With Connector","275.00mm L x 18.00mm W","5.50mm","-","Flat"
http://www.luxdrive.com/content/A007_A008_Data_Sheet_V1.2.pdf,//media.digikey.com/Photos/LEDdynamics/A007-G2765-R5.JPG,788-1132-ND,A007-G2765-R5,LEDdynamics Inc.,LED MOD INDUS STAR WHT 139LM,294,0,"3.99000","0","1","-","Indus Star™","Active","LED Module","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Domed"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS101%20V13%20Gen%207%20Array%20Datasheet%2020181101%20Rev%20M.pdf,-,976-1701-ND,BXRE-20B2001-B-73,Bridgelux,LED COB GEN7 V13 2000K SQUARE,495,0,"4.16000","0","1","Tube","Gen 7 V13 Array","Active","Chip On Board (COB)","White, Warm","2000K 3-Step MacAdam Ellipse","-","Square","2038lm (Typ)","450mA","85°C","33.9V","134 lm/W","900mA","65","120°","-","19.00mm L x 19.00mm W","1.70mm","14.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS101%20V13%20Gen%207%20Array%20Datasheet%2020181101%20Rev%20M.pdf,//media.digikey.com/Photos/Bridgelux/GEN-7-V13-Array.jpg,976-1707-ND,BXRE-30G200C-B-73,Bridgelux,LED COB GEN7 V13 3000K SQUARE,488,0,"4.16000","0","1","Tray","Gen 7 V13 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Square","1689lm (Typ)","450mA","85°C","33.9V","111 lm/W","900mA","90","120°","-","19.00mm L x 19.00mm W","1.70mm","14.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS90%20Vero%2010%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-10-Array.JPG,976-1385-ND,BXRC-27E1000-C-73,Bridgelux,LED COB VERO 10 2700K STARBOARD,160,0,"4.37000","0","1","Tray","Gen 7 Vero® 10 Array","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Starboard","1617lm (Typ)","360mA","85°C","34V","132 lm/W","720mA","80","-","With Connector","20.00mm Dia","1.90mm","9.90mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS90%20Vero%2010%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-10-Array.JPG,976-1389-ND,BXRC-27G1000-C-73,Bridgelux,LED COB VERO 10 2700K STARBOARD,160,0,"4.37000","0","1","Tray","Gen 7 Vero® 10 Array","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Starboard","1348lm (Typ)","360mA","85°C","34V","110 lm/W","720mA","90","-","With Connector","20.00mm Dia","1.90mm","9.90mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CXM-9_GEN3_Datasheet.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_CXM-9-AC00.jpg,1214-1459-ND,CXM-9-35-90-36-AC30-F4-3,Luminus Devices Inc.,LED COB 3500K SQUARE,1906,0,"4.66000","0","1","Tray","CXM-9 Gen3","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Square","1525lm (Typ)","360mA","85°C","34V","125 lm/W","720mA","90","120°","-","13.50mm L x 13.50mm W","1.37mm","9.60mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CXM-9_GEN3_Datasheet.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_CXM-9-AC00.jpg,1214-1458-ND,CXM-9-30-90-36-AC30-F4-3,Luminus Devices Inc.,LED COB 3000K SQUARE,1143,0,"4.66000","0","1","Tray","CXM-9 Gen3","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Square","1500lm (Typ)","360mA","85°C","34V","123 lm/W","720mA","90","120°","-","13.50mm L x 13.50mm W","1.37mm","9.60mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CXM-9_GEN3_Datasheet.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_CXM-9-AC00.jpg,1214-1457-ND,CXM-9-27-90-36-AC30-F4-3,Luminus Devices Inc.,LED COB 2700K SQUARE,966,0,"4.66000","0","1","Tray","CXM-9 Gen3","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Square","1390lm (Typ)","360mA","85°C","34V","114 lm/W","720mA","90","120°","-","13.50mm L x 13.50mm W","1.37mm","9.60mm Dia","Flat"
http://www.bridgelux.com/sites/default/files/resource_media/DS124%20Bridgelux%20Decor%20Series%20on%20Vero%20SE%20Series%20Data%20Sheet%20Rev%20A%20%2020161026.pdf,//media.digikey.com/Photos/Bridgelux/Decor-Series-Vero-SE-13.JPG,976-1548-ND,BXRC-27H2000-D-73-SE,Bridgelux,LED COB VERO SE 2700K ROUND,107,0,"4.79000","0","1","Tray","Décor Series™ Vero® SE 13","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Round","1641lm (Typ)","500mA","85°C","30.9V","106 lm/W","1A","97","120°","-","36.20mm Dia","3.60mm","13.40mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CHM-9_GEN2_Datasheet.pdf,-,1214-1453-ND,CHM-9-27-90-18-AC10-F3-3,Luminus Devices Inc.,LED COB CHM9 WARM WHITE SQUARE,3369,0,"4.86000","0","1","Tray","CHM-9","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Square","-","360mA","85°C","18V","-","545mA","90","120°","-","13.50mm L x 13.50mm W","1.37mm","13.46mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CHM-9_GEN2_Datasheet.pdf,-,1214-1455-ND,CHM-9-35-90-18-AC10-F3-3,Luminus Devices Inc.,LED COB CHM9 WARM WHITE SQUARE,1905,0,"4.86000","0","1","Tray","CHM-9","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Square","-","360mA","85°C","18V","-","545mA","90","120°","-","13.50mm L x 13.50mm W","1.37mm","13.46mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CHM-9_GEN2_Datasheet.pdf,-,1214-1454-ND,CHM-9-30-90-18-AC10-F3-3,Luminus Devices Inc.,LED COB CHM9 WARM WHITE SQUARE,324,0,"4.86000","0","1","Tray","CHM-9","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Square","-","360mA","85°C","18V","-","545mA","90","120°","-","13.50mm L x 13.50mm W","1.37mm","13.46mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS101%20V13%20Gen%207%20Array%20Datasheet%2020181101%20Rev%20M.pdf,//media.digikey.com/Photos/Bridgelux/GEN-7-V13-Array.jpg,976-1383-ND,BXRE-35G2000-C-73,Bridgelux,LED COB V13 3500K SQUARE,357,0,"4.94000","0","1","Tube","Gen 7 V13 Array","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Square","2621lm (Typ)","630mA","85°C","33.9V","123 lm/W","1.26A","90","-","-","19.00mm L x 19.00mm W","1.70mm","14.00mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CHM-6-XH20_GEN2_Datasheet.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_CHM-6-XH20.jpg,1214-1512-ND,CHM-6-35-80-27-XH20-F3-3,Luminus Devices Inc.,LED COB 3500K WARM WHT SQUARE,2298,0,"5.18000","0","1","Tray","CHM-6 Gen2","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Square","1645lm (Typ)","480mA","85°C","27.4V","125 lm/W","720mA","80","120°","-","13.50mm L x 13.50mm W","1.37mm","6.30mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CHM-6-XH20_GEN2_Datasheet.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_CHM-6-XH20.jpg,1214-1513-ND,CHM-6-40-80-27-XH20-F3-3,Luminus Devices Inc.,LED COB 4000K NEUT WHT SQUARE,2296,0,"5.18000","0","1","Tray","CHM-6 Gen2","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Square","1360lm (Typ)","480mA","85°C","27.4V","103 lm/W","720mA","80","120°","-","13.50mm L x 13.50mm W","1.37mm","6.30mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CHM-6-XH20_GEN2_Datasheet.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_CHM-6-XH20.jpg,1214-1508-ND,CHM-6-27-80-27-XH20-F3-3,Luminus Devices Inc.,LED COB 2700K WARM WHT SQUARE,2290,0,"5.18000","0","1","Tray","CHM-6 Gen2","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Square","1510lm (Typ)","480mA","85°C","27.4V","114 lm/W","720mA","80","120°","-","13.50mm L x 13.50mm W","1.37mm","6.30mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CHM-6-XH20_GEN2_Datasheet.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_CHM-6-XH20.jpg,1214-1510-ND,CHM-6-30-80-27-XH20-F3-3,Luminus Devices Inc.,LED COB 3000K WARM WHT SQUARE,2271,0,"5.18000","0","1","Tray","CHM-6 Gen2","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Square","1590lm (Typ)","480mA","85°C","27.4V","120 lm/W","720mA","80","120°","-","13.50mm L x 13.50mm W","1.37mm","6.30mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CHM-6-XH20_GEN2_Datasheet.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_CHM-6-XH20.jpg,1214-1509-ND,CHM-6-27-90-27-XH20-F3-3,Luminus Devices Inc.,LED COB 2700K WARM WHT SQUARE,2256,0,"5.18000","0","1","Tray","CHM-6 Gen2","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Square","1175lm (Typ)","480mA","85°C","27.4V","89 lm/W","720mA","90","120°","-","13.50mm L x 13.50mm W","1.37mm","6.30mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CHM-6-XH20_GEN2_Datasheet.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_CHM-6-XH20.jpg,1214-1511-ND,CHM-6-30-90-27-XH20-F3-3,Luminus Devices Inc.,LED COB 3000K WARM WHT SQUARE,2074,0,"5.18000","0","1","Tray","CHM-6 Gen2","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Square","1285lm (Typ)","480mA","85°C","27.4V","97 lm/W","720mA","90","120°","-","13.50mm L x 13.50mm W","1.37mm","6.30mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS101%20V13%20Gen%207%20Array%20Datasheet%2020181101%20Rev%20M.pdf,-,976-1702-ND,BXRE-20B2001-C-73,Bridgelux,LED COB GEN7 V13 2000K SQUARE,424,0,"5.19000","0","1","Tube","Gen 7 V13 Array","Active","Chip On Board (COB)","White, Warm","2000K 3-Step MacAdam Ellipse","-","Square","2853lm (Typ)","630mA","85°C","33.9V","134 lm/W","1.26A","65","120°","-","19.00mm L x 19.00mm W","1.70mm","14.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS91%20Vero%2013%20Gen%207%20Array%20Data%20Sheet%2020181104%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-13-Array.JPG,976-1400-ND,BXRC-30E2000-B-73,Bridgelux,LED COB VERO 13 3000K ROUND,161,0,"5.26000","0","1","Tray","Gen 7 Vero® 13 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","2179lm (Typ)","450mA","85°C","34.1V","142 lm/W","900mA","80","-","With Connector","36.20mm Dia","1.90mm","13.20mm Dia","Flat"
https://www.cree.com/led-components/media/documents/XLampCXA2520.pdf,//media.digikey.com/Photos/Cree%20Photos/CXA2520-0000-000N00P40E7.JPG,CXA2520-0000-000N0HQ440F-ND,CXA2520-0000-000N0HQ440F,Cree Inc.,LED XLAMP CXA2520 19MM WHT,105,0,"5.43000","0","1","Tray","XLamp® CXA2520","Active","Chip On Board (COB)","White, Neutral","4000K 4-Step MacAdam Ellipse","-","Square","2340lm (2260lm ~ 2420lm)","550mA","85°C","36V","118 lm/W","1.25A","80","115°","-","23.85mm L x 23.85mm W","1.70mm","19.00mm Dia","Flat"
-,//media.digikey.com/Photos/Citizen/MFG_CLU027.jpg,1642-1064-ND,CLU027-0303C1-503M2G2,Citizen,COB LED 5000K 80CRI 329LM,353,0,"5.46000","0","1","Tray","CLU027","Active","Chip On Board (COB)","White, Cool","5000K 3-Step MacAdam Ellipse","-","Square","329lm (Typ)","270mA","85°C","8.7V","140 lm/W","690mA","80","-","-","13.50mm L x 13.50mm W","1.40mm","6.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS91%20Vero%2013%20Gen%207%20Array%20Data%20Sheet%2020181104%20Rev%20N.pdf,-,976-1684-ND,BXRC-30G200C-B-73,Bridgelux,LED COB GEN7 VERO13 3000K ROUND,119,0,"5.52000","0","1","Tray","Gen 7 Vero® 13 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","1706lm (Typ)","450mA","85°C","34.1V","111 lm/W","900mA","90","120°","-","36.20mm Dia","1.90mm","13.20mm Dia","Flat"
http://www.opulent-na.com/wp-content/uploads/XHP50-Modules_DataSheet.pdf,//media.digikey.com/Photos/Opulent%20North%20America/MFG_XHP50A-0S-01.jpg,1672-1021-ND,XHP50A-0S-01-0D0BJ440E,Opulent Americas,LED MODULE 4000K SQUARE,536,0,"5.66000","0","1","Tray","XHP50A","Not For New Designs","LED Module","White, Neutral","4000K 5-Step MacAdam Ellipse","-","Square","1120lm (Typ)","700mA","85°C","11.5V","139 lm/W","1.5A","70","-","-","36.83mm L x 36.83mm W","-","-","Domed"
//media.digikey.com/pdf/Data%20Sheets/Lumileds/LUXEON_CoB_CoreRange_HD_Preliminary_2017-03-21.pdf,//media.digikey.com/Photos/Lumileds/MFG_LUXEON-CoB-ANGLE.jpg,1416-1988-ND,L2C5-30901204E0900,Lumileds,LED COB WARM WHT 3000K RECTANGLE,113,0,"5.78000","0","1","Tube","LUXEON CoB Core Range","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Rectangle","2378lm (Typ)","700mA","85°C","37V","92 lm/W","1.35A","90","115°","-","16.00mm L x 19.00mm W","1.50mm","9.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS91%20Vero%2013%20Gen%207%20Array%20Data%20Sheet%2020181104%20Rev%20N.pdf,-,976-1416-ND,BXRC-35A2001-D-73,Bridgelux,LED COB WARM WHT 3500K ROUND,101,0,"5.79000","0","1","Tray","Décor Series™ Class A Vero® 13","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Round","1845lm (Typ)","500mA","85°C","30.9V","119 lm/W","1A","93","120°","With Connector","36.20mm Dia","1.90mm","13.20mm Dia","Flat"
https://www.cree.com/led-components/media/documents/XLampCXA2530.pdf,//media.digikey.com/Photos/Cree%20Photos/CXA2530-0000-000N00T20E7.JPG,CXA2530-0000-000N0HT450G-ND,CXA2530-0000-000N0HT450G,Cree Inc.,LED COB CXA2530 5000K WHITE SMD,114,0,"6.06000","0","1","Tray","XLamp® CXA2530","Active","Chip On Board (COB)","White, Cool","5000K 3-Step MacAdam Ellipse","-","Square","3560lm (3440lm ~ 3680lm)","800mA","85°C","36V","124 lm/W","1.6A","80","115°","-","23.85mm L x 23.85mm W","1.70mm","19.00mm Dia","Flat"
https://cdn.samsung.com/led/file/resource/2017/11/Data_Sheet_M282_Gen2_Rev.2.0.pdf,//media.digikey.com/Photos/Samsung%20Photos/LT-M282A_G2-Series.jpg,1510-1337-ND,SI-B8V052280WW,"Samsung Semiconductor, Inc.",LED MOD LTM282AG2 WARM WHT STRIP,382,0,"6.12000","0","1","Tray","LT-M282A_G2","Active","LED Module","White, Warm","3000K","-","Linear Light Strip","790lm (Typ)","450mA","50°C","12.4V","142 lm/W","540mA","80","115°","With Connector","275.00mm L x 18.00mm W","4.40mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_LT-V562A.jpg,1510-2127-ND,SI-B8U11156CWW,"Samsung Semiconductor, Inc.",LED MODULE LT-V562A 3500K STRIP,487,0,"6.39000","0","1","Tray","LT-V562A","Active","LED Module","White, Warm","3500K 3-Step MacAdam Ellipse","-","Linear Light Strip","1400lm (Typ)","420mA","50°C","25.2V","132 lm/W","540mA","80","120°","With Connector","560.00mm L x 18.00mm W","5.50mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_LT-V562A.jpg,1510-2126-ND,SI-B8T11156CWW,"Samsung Semiconductor, Inc.",LED MODULE LT-V562A 4000K STRIP,267,0,"6.39000","0","1","Tray","LT-V562A","Active","LED Module","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Linear Light Strip","1452lm (Typ)","420mA","50°C","25.2V","137 lm/W","540mA","80","120°","With Connector","560.00mm L x 18.00mm W","5.50mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_LT-V562A.jpg,1510-2128-ND,SI-B8V11156CWW,"Samsung Semiconductor, Inc.",LED MODULE LT-V562A 3000K STRIP,241,0,"6.39000","0","1","Tray","LT-V562A","Active","LED Module","White, Warm","3000K 3-Step MacAdam Ellipse","-","Linear Light Strip","1348lm (Typ)","420mA","50°C","25.2V","127 lm/W","540mA","80","120°","With Connector","560.00mm L x 18.00mm W","5.50mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_LT-V562A.jpg,1510-2125-ND,SI-B8R11156CWW,"Samsung Semiconductor, Inc.",LED MODULE LT-V562A 5000K STRIP,171,0,"6.39000","0","1","Tray","LT-V562A","Active","LED Module","White, Cool","5000K 3-Step MacAdam Ellipse","-","Linear Light Strip","1452lm (Typ)","420mA","50°C","25.2V","137 lm/W","540mA","80","120°","With Connector","560.00mm L x 18.00mm W","5.50mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_LT-V562B.jpg,1510-2132-ND,SI-B8V15156CWW,"Samsung Semiconductor, Inc.",LED MODULE LT-V562B 3000K STRIP,520,0,"6.64000","0","1","Tray","LT-V562B","Active","LED Module","White, Warm","3000K 3-Step MacAdam Ellipse","-","Linear Light Strip","2045lm (Typ)","630mA","50°C","25.4V","128 lm/W","720mA","80","120°","With Connector","560.00mm L x 18.00mm W","5.50mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2017/11/Data_Sheet_M282_Gen2_Rev.2.0.pdf,//media.digikey.com/Photos/Samsung%20Photos/LT-M282A_G2-Series.jpg,1510-1332-ND,SI-B8T052280WW,"Samsung Semiconductor, Inc.",LED MOD LTM282AG2 NEU WHT STRIP,377,0,"6.78000","0","1","Tray","LT-M282A_G2","Active","LED Module","White, Neutral","4000K 4-Step MacAdam Ellipse","-","Linear Light Strip","825lm (Typ)","450mA","50°C","12.4V","148 lm/W","540mA","80","115°","With Connector","275.00mm L x 18.00mm W","4.40mm","-","Flat"
https://cdn.samsung.com/led/file/resource/2017/11/Data_Sheet_M282_Gen2_Rev.2.0.pdf,//media.digikey.com/Photos/Samsung%20Photos/LT-M282A_G2-Series.jpg,1510-1327-ND,SI-B8R052280WW,"Samsung Semiconductor, Inc.",LED MOD LTM282AG2 COOL WHT STRIP,361,0,"6.78000","0","1","Tray","LT-M282A_G2","Active","LED Module","White, Cool","5000K 4-Step MacAdam Ellipse","-","Linear Light Strip","825lm (Typ)","450mA","50°C","12.4V","148 lm/W","540mA","80","115°","With Connector","275.00mm L x 18.00mm W","4.40mm","-","Flat"
http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/COB_HI_ver2/CLU701-1002C4_0151P_201801.pdf,//media.digikey.com/Photos/Citizen/CLU701-Series.jpg,1642-1247-ND,CLU701-1002C4-303M2K1,Citizen,COB LED 3000K 80CRI 1224LM,111,0,"6.81000","0","1","Tray","CLU701","Active","Chip On Board (COB)","White, Warm","3000K","-","Square","1224lm (Typ)","350mA","85°C","31.3V","112 lm/W","460mA","80","-","-","13.50mm L x 13.50mm W","-","6.00mm Dia","Flat"
