Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Output Type","Direction","Frequency Range","Sensitivity","S/N Ratio","Impedance","Voltage - Rated","Voltage Range","Current - Supply","Port Location","Ratings","Termination","Size / Dimension","Height (Max)","Shape"
https://www.knowles.com/docs/default-source/model-downloads/em-24446-c36.pdf,//media.digikey.com/photos/Knowles%20Acoustics%20Photos/EM-24446-C36.JPG,423-1289-ND,EM-24446-C36,Knowles,MIC COND ANALOG OMNI  -56DB,53,0,"24.09000","0","1","Tray","EM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 5.5kHz","-56dB ±3dB @ 74dB SPL","-","4.4 kOhms","1.3V","0.9V ~ 1.6V","50µA","Side","-","Solder Pads","0.141"" L x 0.141"" W (3.57mm x 3.57mm)","0.090"" (2.28mm)","Square"
https://www.knowles.com/docs/default-source/model-downloads/em-23346-c36.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/EM-23xxx-C36.JPG,423-1281-ND,EM-23346-C36,Knowles,MIC COND ANALOG OMNI -52DB,14,0,"24.09000","0","1","Tray","EM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 5kHz","-52dB ±3dB @ 74dB SPL","-","4.4 kOhms","1.3V","0.9V ~ 1.6V","50µA","Bottom","-","Solder Pads","0.141"" L x 0.141"" W (3.57mm x 3.57mm)","0.090"" (2.28mm)","Square"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/PNR-23539-000.pdf,//media.digikey.com/photos/Knowles%20Acoustics%20Photos/PNR-3539.jpg,423-1393-ND,PNR-23539-000,Knowles,MIC BOOM ANALOG NOISE CAN -60DB,19,0,"26.94000","0","1","Bulk","PNR","Active","Boom","Analog","Noise Cancelling","300Hz ~ 4kHz","-60dB ±4dB @ 74dB SPL","-","2.5 kOhms","1.3V","1.3V ~ 10V","200µA","Bottom, Top","-","Wire Leads","0.315"" Dia (8.00mm)","0.186"" (4.72mm)","Circular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/WP-23502-P16_Dwg.pdf,//media.digikey.com/photos/Knowles%20Acoustics%20Photos/WP-23502-P16.jpg,423-1054-ND,WP-23502-P16,Knowles,MIC COND ANALOG NOISE CAN -52DB,28,0,"30.63000","0","1","Bulk","WP","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 4kHz","-52dB ±3dB @ 74dB SPL","-","4.4 kOhms","1.3V","1.3V ~ 10V","50µA","Top","Waterproof","Wire Leads","0.219"" L x 0.157"" W (5.56mm x 3.99mm)","0.089"" (2.26mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/TO-24611-000_Dwg.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/TO-24611-000.JPG,423-1368-ND,TO-24611-000,Knowles,MIC COND ANALOG OMNI -56DB,79,0,"35.03000","0","1","Tray","TO","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 5.8kHz","-56dB ±3dB @ 74dB SPL","-","4.4 kOhms","1.3V","0.9V ~ 1.6V","50µA","Side","-","Solder Pads","0.141"" L x 0.141"" W (3.57mm x 3.57mm)","0.053"" (1.35mm)","Square"
//media.digikey.com/PDF/Data%20Sheets/Knowles%20Acoustics%20PDFs/DFG-30852-000.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/DFG-30852-000.jpg,423-1151-ND,DFG-30852-000,Knowles,MIC COND ANALOG UNI -69DB,87,0,"36.74000","0","1","Tray","DFG","Active","Electret Condenser","Analog","Unidirectional","100Hz ~ 5kHz","-69dB ±3dB @ 74dB SPL","-","1.7 kOhms","-","1.3V ~ 3V","50µA","Bottom, Top","-","Solder Pads","0.101"" Dia (2.57mm)","0.108"" (2.74mm)","Circular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/FG-30077-C36_Dwg.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/FG-30077-C36.JPG,423-1310-ND,FG-30077-C36,Knowles,MIC COND ANALOG OMNI -53DB,10,0,"39.07000","0","1","Tray","FG","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 10kHz","-53dB ±3dB @ 74dB SPL","-","4.4 kOhms","1.3V","0.9V ~ 1.6V","50µA","Top","-","Solder Pads","0.101"" Dia (2.57mm)","0.102"" (2.60mm)","Circular"
//media.digikey.com/pdf/Data%20Sheets/Mallory%20Sonalert%20PDFs/PMOF-9767NP-46DQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMOF-9767NP-46DQ.JPG,458-1547-ND,PMOF-9767NP-46DQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -46DB 9.7X6.7,116,0,"1.07000","0","1","Bulk","PMOF","Active","Magnetic","Analog","Omnidirectional","50Hz ~ 20kHz","-46dB ±2dB @ 94dB SPL","58dB","2.2 kOhms","4.5V","1V ~ 10V","500µA","Top","-","PC Pins","0.382"" Dia (9.70mm)","0.272"" (6.90mm)","Circular"
https://www.mspindy.com/Specifications/PMO-6022SN-42UQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMO-6022SN-42UQ-%28top%29.jpg,458-1538-ND,PMO-6022SN-42UQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -42DB 6X2.2MM,446,0,"1.30000","0","1","Bulk","PMO","Active","Magnetic","Analog","Omnidirectional","20Hz ~ 16kHz","-42dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.106"" (2.70mm)","Circular"
https://www.soberton.com/wp-content/uploads/2019/02/EM-4530C-14-Feb-2019-.pdf,//media.digikey.com/Photos/Soberton%20Photos/EM-4530-C.JPG,433-1092-ND,EM-4530-C,Soberton Inc.,MICROPHONE COND ANALOG OMNI,28,0,"1.35000","0","1","Tray","EM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 15kHz","-42dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","-","Solder Pads","0.177"" Dia (4.50mm)","0.118"" (3.00mm)","Circular"
https://www.soberton.com/wp-content/uploads/2019/02/EM-4530-14-Feb-2019-.pdf,//media.digikey.com/Photos/Soberton%20Photos/EM-4530.JPG,433-1096-ND,EM-4530,Soberton Inc.,MIC COND ANALOG OMNI,50,0,"1.38000","0","1","Tray","EM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 15kHz","-42dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","-","Solder Pads","0.177"" Dia (4.50mm)","0.118"" (3.00mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6013-38t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6013-38T.jpg,102-4091-ND,CMC-6013-38T,CUI Inc.,MIC COND ANALOG OMNI -38DB 6MM,90,0,"1.70000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-38dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","2V","2V ~ 10V","150µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.059"" (1.50mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6027-42t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6027-42T.jpg,102-4099-ND,CMC-6027-42T,CUI Inc.,MIC COND ANALOG OMNI -42DB 6MM,100,0,"1.85000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-42dB ±3dB @ 94dB SPL","57dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
http://www.puiaudio.com/pdf/POM-3042L-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-PINK%20SERIES.jpg,668-1165-ND,POM-3042L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,31,0,"1.85000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-42dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.126"" (3.20mm)","Circular"
http://www.puiaudio.com/pdf/POM-2246L-C33-R.pdf,"//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-2242L-C33-R,POM-2246L-C33-R.jpg",668-1151-ND,POM-2246L-C33-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -46DB,97,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","-","-46dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
https://www.mspindy.com/Specifications/PMO-4015MN-42HXQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMO-4015MN-42HXQ-%28top%29.jpg,458-1533-ND,PMO-4015MN-42HXQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -42DB 4X1.5MM,70,0,"2.33000","0","1","Bulk","PMO","Active","Magnetic","Analog","Omnidirectional","50Hz ~ 12kHz","-42dB ±2dB @ 94dB SPL","58dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","-","Solderless (Bullseye)","0.157"" Dia (4.00mm)","0.067"" (1.70mm)","Circular"
http://www.puiaudio.com/pdf/TOM-1545S-C33-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/TOM-S-%20SERIES.jpg,668-1185-ND,TOM-1545S-C33-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -45DB,33,0,"2.44000","0","1","Bulk","TOM","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 20kHz","-45dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.157"" Dia (4.00mm)","0.067"" (1.70mm)","Circular"
-,//media.digikey.com/photos/knowles%20acoustics%20photos/BT-21759.jpg,423-1168-ND,BT-21759-000,Knowles,MIC COND ANALOG OMNI -60DB,26,0,"22.33000","0","1","Bulk","BT","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 10kHz","-60dB ±3dB @ 74dB SPL","-","3.5 kOhms","1.3V","0.9V ~ 10V","50µA","Top","-","Solder Pads","0.310"" L x 0.218"" W (7.87mm x 5.54mm)","0.090"" (2.29mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/WP-30113-P03_Rev_Jul2007.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/WP-30113-P03.JPG,423-1420-ND,WP-30113-P03,Knowles,MICROPHONE,17,0,"29.16000","0","1","Bulk","WP","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 6kHz","-","-","-","-","-","-","-","Waterproof","Solder Pads","0.219"" L x 0.157"" W (5.56mm x 3.99mm)","0.089"" (2.26mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/TD-24610-000_Dwg.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/TD-24610-000.JPG,423-1359-ND,TD-24610-000,Knowles,MIC COND ANALOG UNI-57.5DB,14,0,"30.40000","0","1","Tray","TD","Active","Electret Condenser","Analog","Unidirectional","100Hz ~ 9.5kHz","-57.5dB ±3dB @ 74dB SPL","-","4.4 kOhms","1.3V","0.9V ~ 1.6V","50µA","Bottom, Side","-","Solder Pads","0.141"" L x 0.141"" W (3.57mm x 3.57mm)","0.053"" (1.35mm)","Square"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/TM-24546-C36_Dwg.pdf,//media.digikey.com/photos/Knowles%20Acoustics%20Photos/TM-24546-C36.JPG,423-1361-ND,TM-24546-C36,Knowles,MIC COND ANALOG OMNI -54.5DB,25,0,"32.47000","0","1","Tray","TM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 6.4kHz","-54.5dB ±3dB @ 74dB SPL","-","4.4 kOhms","1.3V","0.9V ~ 1.6V","50µA","Side","-","Solder Pads","0.141"" L x 0.141"" W (3.57mm x 3.57mm)","0.070"" (1.77mm)","Square"
-,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/BL-23958-000.JPG,423-1245-ND,BL-23958-000,Knowles,MIC PIEZO ANALOG OMNI  -69DB,26,0,"66.89000","0","1","Tray","BL","Active","Piezo","Analog","Omnidirectional","20Hz ~ 10kHz","-69dB ±3dB @ 74dB SPL","-","4 kOhms","1.3V","-","160µA","Side","-","Solder Pads","0.310"" L x 0.218"" W (7.87mm x 5.54mm)","0.090"" (2.29mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/FB-FO-23225-000.pdf,//media.digikey.com/photos/Knowles%20Acoustics%20Photos/FB-23225.jpg,FB-FO-23225-000-ND,FB-FO-23225-000,Knowles,MIC BOOM ANALOG NOISE CAN -52DB,9,0,"67.23000","0","1","Bulk","FB","Active","Boom","Analog","Noise Cancelling","300Hz ~ 4kHz","-60dB ±3dB @ 74dB SPL","-","2.2 kOhms","1.3V","1.3V ~ 10V","200µA","Top","-","Wire Leads","0.340"" Dia (8.64mm)","-","Circular"
https://www.knowles.com/docs/default-source/model-downloads/bl-23497-000.pdf,//media.digikey.com/photos/Knowles%20Acoustics%20Photos/BL-23497.JPG,423-1182-ND,BL-23497-000,Knowles,MIC PIEZO ANALOG OMNI -69DB,18,0,"156.99000","0","1","Bulk","BL","Active","Piezo","Analog","Omnidirectional","20Hz ~ 10kHz","-69dB ±3dB @ 74dB SPL","-","4 kOhms","3V","-","160µA","Top","-","Wire Leads","0.500"" Dia (12.70mm)","1.008"" (25.60mm)","Circular"
http://www.puiaudio.com/pdf/AOM-4544L-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AOM-4544L-R.jpg,668-1291-ND,AOM-4544L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -44DB,189,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-44dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.185"" (4.70mm)","Circular"
https://www.soberton.com/wp-content/uploads/2019/02/EM-6027N-14-Feb-2019.pdf,//media.digikey.com/Photos/Soberton%20Photos/EM-6027N.jpg,433-1189-ND,EM-6027N,Soberton Inc.,MIC COND ANLG NC -42DB 6MM D,802,0,"1.38000","0","1","-","EM","Active","Electret Condenser","Analog","Noise Cancelling","200Hz ~ 10kHz","-42dB ±3dB @ 94dB SPL","50dB","-","-","-","500µA","Top","IP50 - Dust Protection","Solder Pads","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6022-37l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6022-37L100.jpg,102-5626-ND,CMC-6022-37L100,CUI Inc.,MIC COND ANALOG OMNI -37DB,987,0,"1.44000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-37dB ±3dB @ 94dB SPL","65dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Wire Leads","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6027-32l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6027-32L100.jpg,102-5630-ND,CMC-6027-32L100,CUI Inc.,MIC COND ANALOG OMNI -32DB,969,0,"1.44000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","50Hz ~ 10kHz","-32dB ±3dB @ 94dB SPL","70dB","2 kOhms","2V","2V ~ 10V","500µA","Top","-","Wire Leads","0.236"" Dia (6.00mm)","0.138"" (3.50mm)","Circular"
https://www.soberton.com/wp-content/uploads/2019/02/EM-6050N-14-Feb-2019.pdf,//media.digikey.com/Photos/Soberton%20Photos/EM-6050N.jpg,433-1190-ND,EM-6050N,Soberton Inc.,MIC COND ANLG OMNI -42DB 6MM D,855,0,"1.45000","0","1","-","EM","Active","Electret Condenser","Analog","Omnidirectional","200Hz ~ 10kHz","-42dB ±3dB @ 94dB SPL","50dB","-","-","-","500µA","Top","IP50 - Dust Protection","Solder Pads","0.236"" Dia (6.00mm)","0.197"" (5.00mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6022-38l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6022-38L100.jpg,102-5627-ND,CMC-6022-38L100,CUI Inc.,MIC COND ANALOG OMNI -38DB,1000,0,"1.49000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-38dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Wire Leads","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6022-42p.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6022-42P.jpg,102-5628-ND,CMC-6022-42P,CUI Inc.,MIC COND ANALOG OMNI -42DB 6MM,980,0,"1.59000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 20kHz","-42dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
http://www.puiaudio.com/pdf/POM-5246L-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_POM-5246L-R.jpg,668-1642-ND,POM-5246L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -46DB,290,0,"1.69000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","-","-46dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.213"" (5.40mm)","Circular"
http://www.puiaudio.com/pdf/POM-5038L-C3310-R.pdf,//media.digikey.com/Photos/PUI%20Audio/POM-5038L-C3310-R.jpg,668-1678-ND,POM-5038L-C3310-R,"PUI Audio, Inc.",ELECTRET CONDENSER MICROPHONE 6M,140,0,"1.69000","0","1","-","POM","Active","Electret Condenser","Analog","Omnidirectional","-","-38dB ±3dB","62dB","-","2V","-","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.205"" (5.20mm)","Circular"
http://www.puiaudio.com/pdf/POM-5242L-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_POM-5242L-R.jpg,668-1640-ND,POM-5242L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,100,0,"1.69000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","-","-42dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.213"" (5.40mm)","Circular"
https://www.soberton.com/wp-content/uploads/2018/10/EM-3015-17jan2019-1.pdf,//media.digikey.com/Photos/Soberton%20Photos/EM-3015.JPG,433-1232-ND,EM-3015,Soberton Inc.,"MICROPHONE, SENSITIVIYT 42DB, 2V",499,0,"1.71000","0","1","-","EM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 10kHz","-42dB ±3dB @ 94dB SPL","55dB","-","2V","-","500µA","Top","IP50 - Dust Protection","Solder Pads","0.118"" Dia (3.00mm)","0.065"" (1.65mm)","Circular"
http://www.puiaudio.com/pdf/PNM-5054L-C3310-R.pdf,//media.digikey.com/Photos/PUI%20Audio/PNM-5054L-2-R.jpg,668-1675-ND,PNM-5054L-C3310-R,"PUI Audio, Inc.",MICROPHONE -54DB 2V 2.2 KOHM .5,143,0,"1.78000","0","1","-","PNM","Active","Electret Condenser","Analog","Noise Cancelling","-","-54dB ±3dB","56dB","-","2V","-","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.205"" (5.20mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6036-40l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6036-40L100.jpg,102-5631-ND,CMC-6036-40L100,CUI Inc.,MIC COND ANALOG OMNI -40DB,990,0,"1.84000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 20kHz","-40dB ±2dB @ 94dB SPL","56dB","2.2 kOhms","3V","3V ~ 10V","500µA","Top","-","Wire Leads","0.236"" Dia (6.00mm)","0.150"" (3.80mm)","Circular"
http://www.puiaudio.com/pdf/POM-3046L-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-PINK%20SERIES.jpg,668-1167-ND,POM-3046L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -46DB,98,0,"1.85000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-46dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.126"" (3.20mm)","Circular"
-,//media.digikey.com/Photos/Soberton%20Photos/EM-4015x-xx.jpg,433-1188-ND,EM-4015-44,Soberton Inc.,MIC COND ANLG NC -44DB 4MM D,749,0,"1.87000","0","1","-","EM","Active","Electret Condenser","Analog","Noise Cancelling","200Hz ~ 10kHz","-44dB ±3dB @ 94dB SPL","55dB","-","-","-","500µA","Top","IP50 - Dust Protection","Solder Pads","0.157"" Dia (4.00mm)","0.067"" (1.70mm)","Circular"
//media.digikey.com/pdf/Data%20Sheets/Projects%20Unlimited%20PDFs/AUM-5247L-C3310-R.pdf,-,668-1680-ND,AUM-5247L-C3310-R,"PUI Audio, Inc.",MICROPHONE -47DB 2VDC .5MA 680 O,176,0,"1.87000","0","1","-","AUM","Active","Electret Condenser","Analog","Unidirectional","-","-47dB ±3dB","55dB","-","2V","-","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.205"" (5.20mm)","Circular"
https://www.soberton.com/wp-content/uploads/2019/02/EM-4015N-14-Feb-2019.pdf,//media.digikey.com/Photos/Soberton%20Photos/EM-4015x-xx.jpg,433-1187-ND,EM-4015N,Soberton Inc.,MIC COND ANLG NC -42DB 4MM D,880,0,"1.92000","0","1","-","EM","Active","Electret Condenser","Analog","Noise Cancelling","200Hz ~ 10kHz","-42dB ±3dB @ 94dB SPL","55dB","-","-","-","500µA","Top","IP50 - Dust Protection","Solder Pads","0.157"" Dia (4.00mm)","0.067"" (1.70mm)","Circular"
http://www.puiaudio.com/pdf/POM-2746L-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-PINK%20SERIES.jpg,668-1163-ND,POM-2746L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -46DB,100,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-46dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
http://www.puiaudio.com/pdf/POM-2742P-2-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-ORANGE%20SERIES.jpg,668-1160-ND,POM-2742P-2-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,75,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","50Hz ~ 16kHz","-42dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6013-38l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6013-38L100.jpg,102-5624-ND,CMC-6013-38L100,CUI Inc.,MIC COND ANALOG OMNI -38DB,1000,0,"2.08000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-38dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","2V","2V ~ 10V","150µA","Top","-","Wire Leads","0.236"" (5.90mm) Height","0.059"" (1.50mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-3015-44l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-3015-44L100.jpg,102-4637-ND,CMC-3015-44L100,CUI Inc.,MIC COND ANALOG OMNI -44DB,898,0,"2.08000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-44dB ±2dB @ 94dB SPL","57dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Wire Leads","0.118"" (3.00mm) Dia","0.067"" (1.70mm)","Circular"
http://www.puiaudio.com/pdf/PUM-3046L-C3310-R.pdf,-,668-1661-ND,PUM-3046L-C3310-R,"PUI Audio, Inc.",MIC COND ANLG UNI -46DB 6MM D,91,0,"2.14000","0","1","-","PUM","Active","Electret Condenser","Analog","Unidirectional","-","-46dB ±4dB","55dB","-","2V","-","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.126"" (3.20mm)","Circular"
http://www.puiaudio.com/pdf/PNM-2751L-C3310-R.pdf,//media.digikey.com/Photos/PUI%20Audio/PNM-2751L-C3310-R.jpg,668-1672-ND,PNM-2751L-C3310-R,"PUI Audio, Inc.",NOISE CANCELING MICROPHONE 6MM D,940,0,"2.19000","0","1","-","PNM","Active","Electret Condenser","Analog","Noise Cancelling","-","-51dB ±4dB","55dB","-","2V","-","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
http://www.puiaudio.com/pdf/PNM-3546L-C3310-R.pdf,-,668-1673-ND,PNM-3546L-C3310-R,"PUI Audio, Inc.",NOISE CANCELING MICROPHONE 6MM D,453,0,"2.19000","0","1","-","PNM","Active","Electret Condenser","Analog","Noise Cancelling","-","-46dB ±4dB","55dB","-","2V","-","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.146"" (3.70mm)","Circular"
http://www.puiaudio.com/pdf/PNM-5050L-C3310-R.pdf,//media.digikey.com/Photos/PUI%20Audio/PNM-5054L-2-R.jpg,668-1674-ND,PNM-5050L-C3310-R,"PUI Audio, Inc.",NOISE CANCELING MICROPHONE 6MM D,233,0,"2.19000","0","1","-","PNM","Active","Electret Condenser","Analog","Noise Cancelling","-","-50dB ±4dB","55dB","-","2V","-","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.205"" (5.20mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6027-24l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6027-24L100.jpg,102-5629-ND,CMC-6027-24L100,CUI Inc.,MIC COND ANALOG OMNI -24DB,929,0,"2.26000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-24dB ±3dB @ 94dB SPL","70dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Wire Leads","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
