Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Topology","Number of Outputs","Voltage - Input (Min)","Voltage - Input (Max)","Voltage - Output","Current - Output (Max)","Power (Watts)","Voltage - Isolation","Dimming","Features","Ratings","Operating Temperature","Efficiency","Termination Style","Size / Dimension"
https://www.meanwell.com/Upload/PDF/IDLC-65(DA)/IDLC-65(DA)-SPEC.PDF,-,1866-5256-ND,IDLC-65-1050DA,MEAN WELL USA Inc.,LED DRIVERS POWER SUPPLIES 65.1W,106,0,"29.57000","0","1","IDLC-65 (65W)","Active","Constant Current","AC DC Converter","1","180VAC","295VAC","62V","1.05A","65W","-","-","-","IP20","-","-","Terminal Block","5.12"" L x 2.95"" W x 0.98"" H (130.0mm x 75.0mm x 25.0mm)"
https://www.meanwell.com/Upload/PDF/LPF-40D/LPF-40D-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPF-40D.jpg,1866-3206-ND,LPF-40D-36,MEAN WELL USA Inc.,LED DRVR CC AC/DC 21.6-36V 1.12A,163,0,"30.58000","0","1","LPF-40D (40W)","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","21.6 ~ 36V","1.12A","40W","3.75kV","Analog, PWM","OCP, OTP, OVP, SCP","IP67","-40°C ~ 80°C","88%","Wire Leads","6.40"" L x 1.69"" W x 1.26"" H (162.5mm x 43.0mm x 32.0mm)"
https://www.meanwell.com/Upload/PDF/LPF-40D/LPF-40D-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPF-40D.jpg,1866-3208-ND,LPF-40D-48,MEAN WELL USA Inc.,LED DRVR CC AC/DC 28.8-48V 840MA,128,0,"30.58000","0","1","LPF-40D (40W)","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","28.8 ~ 48V","840mA","40W","3.75kV","Analog, PWM","OCP, OTP, OVP, SCP","IP67","-40°C ~ 80°C","89%","Wire Leads","6.40"" L x 1.69"" W x 1.26"" H (162.5mm x 43.0mm x 32.0mm)"
https://www.meanwell.com/Upload/PDF/LPF-60/LPF-60-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPF-60.jpg,1866-3216-ND,LPF-60-42,MEAN WELL USA Inc.,LED DVR CCCV ACDC 25.2-42V 1.43A,166,0,"30.74000","0","1","LPF-60 (60W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","25.2 ~ 42V","1.43A","60W","3.75kV","-","OCP, OTP, OVP, SCP","IP67","-40°C ~ 80°C","90%","Wire Leads","6.40"" L x 1.69"" W x 1.26"" H (162.5mm x 43.0mm x 32.0mm)"
https://hubbellcdn.com/specsheet/LED-40W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED40W-024-C1300-D.JPG,1121-1481-ND,LED40W-024-C1300-D,Thomas Research Products,LED DRIVER CC AC/DC 8-24V 1.3A,1760,0,"31.00000","0","1","LED-40W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","8 ~ 24V","1.3A","40W","-","Analog","OCP, OVP, SCP","IP66, NEMA 4","-","86%","Wire Leads","3.74"" L x 2.76"" W x 1.26"" H (95.0mm x 70.0mm x 32.0mm)"
https://hubbellcdn.com/specsheet/LED-12W-D.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED30W-36-C0830-D.JPG,1121-1465-ND,LED12W-16-C0800-D,Thomas Research Products,LED DRIVER CC AC/DC 8-16V 800MA,180,0,"31.00000","0","1","LED-12W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","8 ~ 16V","800mA","12W","-","Analog","OCP, OVP, SCP","IP66","-","79%","Wire Leads","-"
https://hubbellcdn.com/specsheet/LED-40W-HL.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED40W-054-C0700-HL-S.JPG,1121-1507-ND,LED40W-054-C0700-HL-S,Thomas Research Products,LED DRIVER CC AC/DC 18-54V 700MA,605,0,"31.21000","0","1","LED-40W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","18 ~ 54V","700mA","40W","-","-","OCP, OVP, SCP","IP66, NEMA 4","-","85%","Wire Leads","3.78"" L x 2.80"" W x 1.40"" H (96.0mm x 71.0mm x 35.6mm)"
https://www.meanwell.com/Upload/PDF/NPF-60D/NPF-60D-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_NPF-60D.jpg,1866-3591-ND,NPF-60D-12,MEAN WELL USA Inc.,LED DRIVER CC AC/DC 7.2-12V 5A,135,0,"32.09000","0","1","NPF-60D (60W)","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","7.2 ~ 12V","5A","60W","3.75kV","Analog, PWM","OCP, OTP, OVP, SCP","IP67","-40°C ~ 85°C","86%","Wire Leads","5.91"" L x 2.09"" W x 1.38"" H (150.0mm x 53.0mm x 35.0mm)"
https://www.erp-power.com/wp-content/uploads/2017/09/ESPT-Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/ESPT040E.JPG,1800-1069-ND,ESPT040E-0900-42,"ERP Power, LLC",LED DRIVER CC AC/DC 28-42V 900MA,124,0,"32.20000","0","1","ESPT (40W)","Active","Constant Current","AC DC Converter","1","220VAC","240VAC","28 ~ 42V","900mA","38W","-","Analog, ELV, Triac","OCP, OTP, SCP","IP64","-","87%","Wire Leads","3.34"" L x 2.36"" W x 1.18"" H (84.8mm x 59.9mm x 30.0mm)"
https://hubbellcdn.com/specsheet/LED-20W-LT.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_LED20W120.JPG,1121-1445-ND,LED20W120-036-C0550-LT,Thomas Research Products,LED DRIVER CC AC/DC 22-36V 550MA,301,0,"32.49000","0","1","LED-LT (20W)","Active","Constant Current","AC DC Converter","1","108VAC","132VAC","22 ~ 36V","550mA","20W","-","ELV, Triac","OCP, OVP, SCP","IP66","-","83%","Wire Leads","3.74"" L x 1.60"" W x 0.98"" H (95.0mm x 41.0mm x 25.0mm)"
https://hubbellcdn.com/specsheet/LED-40W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED40W-12.jpg,1121-1064-ND,LED40W-022-C1820,Thomas Research Products,LED DRIVER CC AC/DC 7-22V 1.82A,298,0,"32.74000","0","1","LED-40W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","7 ~ 22V","1.82A","40W","-","-","OCP, OVP, SCP","IP66, NEMA 4","-30°C ~ 60°C","86%","Wire Leads","3.74"" L x 2.76"" W x 1.26"" H (95.0mm x 70.0mm x 32.0mm)"
https://hubbellcdn.com/specsheet/LED-20W-LT.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_LED20W120.JPG,1121-1446-ND,LED20W120-040-C0500-LT,Thomas Research Products,LED DRIVER CC AC/DC 24-40V 500MA,142,0,"32.74000","0","1","LED-LT (20W)","Active","Constant Current","AC DC Converter","1","108VAC","132VAC","24 ~ 40V","500mA","20W","-","ELV, Triac","OCP, OVP, SCP","IP66","-","85%","Wire Leads","3.74"" L x 1.60"" W x 0.98"" H (95.0mm x 41.0mm x 25.0mm)"
https://hubbellcdn.com/specsheet/PLED-75W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/PLED-75W-SERIES.jpg,1121-1211-ND,PLED75W-024,Thomas Research Products,LED DRIVER CV AC/DC 24V 3.13A,106,0,"33.16000","0","1","PLED75W","Active","Constant Voltage","AC DC Converter","1","90VAC","305VAC","24V","3.13A","75W","-","-","OCP, OVP, SCP","IP66, NEMA 6","-30°C ~ 65°C","88%","Wire Leads","5.00"" L x 2.32"" W x 1.47"" H (140.2mm x 58.9mm x 37.3mm)"
https://hubbellcdn.com/specsheet/LED-50W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED-50W-D.jpg,1121-1410-ND,LED50W-040-C1250-D,Thomas Research Products,LED DRIVER CC AC/DC 13-40V 1.25A,165,0,"33.30000","0","1","LED-50W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","13 ~ 40V","1.25A","50W","-","Analog","OCP, OVP, SCP","IP66","-30°C ~ 60°C","87%","Wire Leads","7.64"" L x 1.69"" W x 0.98"" H (194.0mm x 43.0mm x 25.0mm)"
https://www.meanwell.com/Upload/PDF/ELG-75-C/ELG-75-C-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_ELG-75-V.jpg,1866-1574-ND,ELG-75-C1050A,MEAN WELL USA Inc.,LED DRVR CC AC/DC 35-71V 1.05A,152,0,"33.94000","0","1","ELG-75-C (75W)","Active","Constant Current","AC DC Converter","1","100VAC","305VAC","35 ~ 71V","1.05A","75W","3750kV","PWM","OTP, OVP, SCP","IP65","-40°C ~ 85°C","90%","Wire Leads","6.14"" L x 2.48"" W x 1.40"" H (156.0mm x 63.0mm x 35.5mm)"
https://www.meanwell.com/Upload/PDF/HLG-40H/HLG-40H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_HLG-40H.jpg,1866-2515-ND,HLG-40H-15A,MEAN WELL USA Inc.,LED DVR CCCV ACDC 13.5-17V 2.67A,219,0,"34.10000","0","1","HLG-40H (40W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","13.5 ~ 17V","2.67A","40W","3.75kV","-","OCP, OTP, OVP, SCP","IP65","-40°C ~ 80°C","86.5%","Wire Leads","5.80"" L x 2.42"" W x 1.45"" H (147.2mm x 61.5mm x 36.8mm)"
https://hubbellcdn.com/specsheet/LED-25W-lete.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED-25W%20SERIES.JPG,1121-1642-ND,LED25W-24-C1040-TE,Thomas Research Products,LED DRIVER CC AC/DC 12-24V 1.04A,348,0,"34.22000","0","1","LED-25W TE/LE","Active","Constant Current","AC DC Converter","1","100VAC","277VAC","12 ~ 24V","1.04A","25W","-","ELV","OCP, OVP, SCP","IP66, NEMA 4","-","83%","Wire Leads","3.15"" L x 3.07"" W x 0.99"" H (80.0mm x 78.0mm x 25.2mm)"
https://www.meanwell.com/Upload/PDF/HBG-100P(DA)/HBG-100P(DA)-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_HBG-100P.jpg,1866-2176-ND,HBG-100P-60B,MEAN WELL USA Inc.,LED DRIVER CC AC/DC 36-60V 1.6A,101,0,"34.27000","0","1","HBG-100P (100W)","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","36 ~ 60V","1.6A","96W","3.75kV","Analog, PWM","OTP, OVP, SCP","-","-","91.5%","Wire Leads","4.09"" Dia x 1.34"" H (104.0mm x 34.0mm)"
https://hubbellcdn.com/specsheet/LEG-75W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_LEG75W-142-C0530.JPG,1121-1400-ND,LEG75W-142-C0530,Thomas Research Products,LED DRIVR CC AC/DC 48-142V 530MA,2079,0,"34.86000","0","1","LEG-75W","Obsolete","Constant Current","AC DC Converter","1","120VAC","277VAC","48 ~ 142V","530mA","75W","-","-","OCP, OVP, SCP","IP66, NEMA 4","-","91%","Wire Leads","9.47"" L x 1.80"" W x 1.32"" H (240.5mm x 45.8mm x 33.5mm)"
https://www.meanwell.com/Upload/PDF/HLG-40H/HLG-40H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_HLG-40H.jpg,1866-2522-ND,HLG-40H-24B,MEAN WELL USA Inc.,LED DVR CCCV ACDC 14.4-24V 1.67A,124,0,"34.94000","0","1","HLG-40H (40W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","14.4 ~ 24V","1.67A","40W","3.75kV","Analog, PWM","OCP, OTP, OVP, SCP","IP67","-40°C ~ 80°C","88%","Wire Leads","5.80"" L x 2.42"" W x 1.45"" H (147.2mm x 61.5mm x 36.8mm)"
https://www.meanwell.com/Upload/PDF/HLG-40H/HLG-40H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_HLG-40H.jpg,1866-2534-ND,HLG-40H-48B,MEAN WELL USA Inc.,LED DVR CCCV ACDC 28.8-48V 840MA,124,0,"34.94000","0","1","HLG-40H (40W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","28.8 ~ 48V","840mA","40W","3.75kV","Analog, PWM","OCP, OTP, OVP, SCP","IP67","-40°C ~ 80°C","89.5%","Wire Leads","5.80"" L x 2.42"" W x 1.45"" H (147.2mm x 61.5mm x 36.8mm)"
https://hubbellcdn.com/specsheet/LED-30W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED30W-24-C1250-D.jpg,1121-1641-ND,LED30W-66-C0450-D,Thomas Research Products,LED DRIVER CC AC/DC 22-66V 450MA,104,0,"35.57000","0","1","LED-30W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","22 ~ 66V","450mA","30W","-","Analog","OCP, OVP, SCP","IP66","-30°C ~ 60°C","87%","Wire Leads","4.92"" L x 1.69"" W x 0.98"" H (125.0mm x 43.0mm x 25.0mm)"
http://www.meanwell.com/webapp/product/search.aspx?prod=HLG-60H,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_HLG-60H.jpg,1866-2601-ND,HLG-60H-42B,MEAN WELL USA Inc.,LED DVR CCCV ACDC 25.2-42V 1.45A,120,0,"35.86000","0","1","HLG-60H (60W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","25.2 ~ 42V","1.45A","61W","3.75kV","Analog, PWM","OCP, OTP, OVP, SCP","IP67","-40°C ~ 80°C","90%","Wire Leads","5.80"" L x 2.42"" W x 1.45"" H (147.2mm x 61.5mm x 36.8mm)"
https://hubbellcdn.com/specsheet/LEG-75W.pdf,-,1121-1600-ND,LEG75W-108-C0700-D,Thomas Research Products,LED DRIVR CC AC/DC 36-108V 700MA,1457,0,"36.14000","0","1","LEG-75W","Obsolete","Constant Current","AC DC Converter","1","100VAC","277VAC","36 ~ 108V","700mA","75W","-","Analog","OCP, OVP, SCP","IP66","-","90%","Wire Leads","9.47"" L x 1.80"" W x 1.32"" H (240.5mm x 45.8mm x 33.5mm)"
https://hubbellcdn.com/specsheet/LEG-75W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_LEG75W-142-C0530-D.jpg,1121-1528-ND,LEG75W-142-C0530-D,Thomas Research Products,LED DRIVR CC AC/DC 48-142V 530MA,443,0,"38.89000","0","1","LEG-75W","Obsolete","Constant Current","AC DC Converter","1","120VAC","277VAC","48 ~ 142V","530mA","75W","-","Analog","OCP, OVP, SCP","IP66, NEMA 4","-","91%","Wire Leads","9.47"" L x 1.80"" W x 1.32"" H (240.5mm x 45.8mm x 33.5mm)"
https://hubbellcdn.com/specsheet/LED-25W-lete.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED-25W%20SERIES.JPG,LED25W-48-C0520-TE-ND,LED25W-48-C0520-TE,Thomas Research Products,LED DRIVER CC AC/DC 24-48V 520MA,175,0,"39.29000","0","1","LED-25W TE/LE","Active","Constant Current","AC DC Converter","1","100VAC","277VAC","24 ~ 48V","520mA","25W","-","ELV","OCP, OVP, SCP","IP66, NEMA 4","-","85%","Wire Leads","3.15"" L x 3.07"" W x 0.99"" H (80.0mm x 78.0mm x 25.2mm)"
https://hubbellcdn.com/specsheet/LEG-100W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LEG100W-143-C0700.jpg,1121-1458-ND,LEG100W-143-C0700,Thomas Research Products,LED DRIVR CC AC/DC 48-143V 700MA,556,0,"39.36000","0","1","LEG-100W","Obsolete","Constant Current","AC DC Converter","1","120VAC","277VAC","48 ~ 143V","700mA","100W","-","-","-","IP66","-","90%","Wire Leads","9.47"" L x 1.80"" W x 1.32"" H (240.5mm x 45.8mm x 33.5mm)"
https://www.meanwell.com/Upload/PDF/ELG-150-C/ELG-150-C-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_ELG-150-C.jpg,1866-1496-ND,ELG-150-C2100,MEAN WELL USA Inc.,LED DRVR CC AC/DC 36-72V 2.1A,208,0,"39.77000","0","1","ELG-150-C (150W)","Active","Constant Current","AC DC Converter","1","100VAC","305VAC","36 ~ 72V","2.1A","151W","3750kV","-","OTP, OVP, SCP","IP67","-40°C ~ 90°C","91%","Wire Leads","7.68"" L x 2.48"" W x 1.40"" H (195.0mm x 63.0mm x 35.5mm)"
https://www.meanwell.com/Upload/PDF/ELG-150/ELG-150-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_ELG-150.jpg,1866-1475-ND,ELG-150-12,MEAN WELL USA Inc.,LED DRVR CC/CV AC/DC 6-12V 10A,121,0,"39.77000","0","1","ELG-150 (150W)","Active","Constant Current, Voltage","AC DC Converter","1","100VAC","305VAC","6 ~ 12V","10A","120W","3750kV","-","OCP, OTP, OVP, SCP","IP67","-40°C ~ 90°C","88%","Wire Leads","7.68"" L x 2.48"" W x 1.40"" H (195.0mm x 63.0mm x 35.5mm)"
https://www.meanwell.com/Upload/PDF/HLG-80H-C/HLG-80H-C-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_HLG-80H-C.jpg,1866-2641-ND,HLG-80H-C700A,MEAN WELL USA Inc.,LED DRVR CC AC/DC 64-129V 700MA,127,0,"40.76000","0","1","HLG-80H (80W)","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","64 ~ 129V","700mA","90W","3.75kV","-","OTP, OVP, SCP","IP65","-40°C ~ 80°C","91.5%","Wire Leads","6.76"" L x 2.42"" W x 1.53"" H (171.8mm x 61.5mm x 38.8mm)"
https://hubbellcdn.com/specsheet/LEG-150W.pdf,//media.digikey.com/photos/Thomas%20Research%20Products/MFG_LEG150W-280-C0530-D.jpg,1121-1598-ND,LEG150W-280-C0530-D,Thomas Research Products,LED DRIVER 150W,125,0,"41.76000","0","1","LEG-150W","Obsolete","Constant Current","AC DC Converter","1","108VAC","305VAC","94 ~ 280V","530mA","148.4W","-","Analog","OCP, OVP, SCP","IP66","-30°C ~ 80°C","91%","Wire Leads","8.30"" L x 2.30"" W x 1.65"" H (210.8mm x 58.4mm x 41.9mm)"
https://www.meanwell.com/Upload/PDF/NPF-90/NPF-90-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_NPF-90.jpg,1866-3600-ND,NPF-90-12,MEAN WELL USA Inc.,LED DVR CC/CV AC/DC 7.2-12V 7.5A,101,0,"41.91000","0","1","NPF-90 (90W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","7.2 ~ 12V","7.5A","90W","3.75kV","-","OCP, OTP, OVP, SCP","IP67","-40°C ~ 85°C","89%","Wire Leads","6.73"" L x 2.48"" W x 1.48"" H (171.0mm x 63.0mm x 37.5mm)"
https://www.meanwell.com/Upload/PDF/HLG-80H/HLG-80H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_HLG-80H.jpg,1866-2617-ND,HLG-80H-15B,MEAN WELL USA Inc.,LED DRIVER CC/CV AC/DC 9-15V 5A,157,0,"42.08000","0","1","HLG-80H (80W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","9 ~ 15V","5A","75W","3.75kV","Analog, PWM","OCP, OTP, OVP, SCP","IP67","-40°C ~ 80°C","89%","Wire Leads","6.76"" L x 2.42"" W x 1.53"" H (171.8mm x 61.5mm x 38.8mm)"
https://www.erp-power.com/wp-content/uploads/2017/05/ERM-Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/ERM060W-xxxx-xx.jpg,1800-1042-ND,ERM060W-1750-40,"ERP Power, LLC",LED DRIVER CC AC/DC 30-40V 1.75A,220,0,"42.87000","0","1","ERM (70W)","Active","Constant Current","AC DC Converter","1","120VAC","277VAC","30 ~ 40V","1.75A","70W","-","Analog","OCP, OTP, SCP","IP64","-30°C ~ 90°C","90%","Wire Leads","3.21"" L x 2.21"" W x 1.28"" H (81.5mm x 56.1mm x 32.5mm)"
https://www.meanwell.com/Upload/PDF/LPF-90/LPF-90-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPF-90.jpg,1866-3235-ND,LPF-90-54,MEAN WELL USA Inc.,LED DVR CCCV ACDC 32.4-54V 1.67A,200,0,"43.07000","0","1","LPF-90 (90W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","32.4 ~ 54V","1.67A","90W","3.75kV","-","OCP, OTP, OVP","IP67","-40°C ~ 70°C","91%","Wire Leads","6.34"" L x 2.40"" W x 1.42"" H (161.0mm x 61.0mm x 36.0mm)"
https://hubbellcdn.com/specsheet/LED-50W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED50W-12.jpg,1121-1087-ND,LED50W-036-C1400,Thomas Research Products,LED DRIVER CC AC/DC 12-36V 1.4A,474,0,"44.09000","0","1","LED-50W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","12 ~ 36V","1.4A","50W","-","-","OCP, OVP, SCP","IP66","-30°C ~ 65°C","87%","Wire Leads","7.64"" L x 1.69"" W x 0.98"" H (194.0mm x 43.0mm x 25.0mm)"
https://hubbellcdn.com/specsheet/LED-75W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED-75W%20SERIES.JPG,1121-1114-ND,LED75W-200-C0350-D,Thomas Research Products,LED DRIVR CC AC/DC 66-200V 350MA,227,0,"45.80000","0","1","LED-75W","Obsolete","Constant Current","AC DC Converter","1","90VAC","305VAC","66 ~ 200V","350mA","75W","-","Analog","OCP, OVP, SCP","IP66","-30°C ~ 70°C","91%","Wire Leads","6.42"" L x 2.81"" W x 1.83"" H (163.0mm x 71.3mm x 46.5mm)"
https://www.meanwell.com/Upload/PDF/CEN-60/CEN-60-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_CEN-60.jpg,1866-1182-ND,CEN-60-12,MEAN WELL USA Inc.,LED DRIVER CC AC/DC 9-12V 5A,214,0,"47.19000","0","1","CEN-60 (60W)","Not For New Designs","Constant Current","AC DC Converter","1","90VAC","295VAC","9 ~ 12V","5A","60W","3.75kV","-","OCP, OTP, OVP, SCP","IP66","-30°C ~ 70°C","86%","Wire Leads","6.46"" L x 2.46"" W x 1.59"" H (164.0mm x 62.5mm x 40.5mm)"
https://www.meanwell.com/Upload/PDF/CLG-60/CLG-60-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_CLG-60.jpg,1866-1092-ND,CLG-60-12,MEAN WELL USA Inc.,LED DRVR CC AC/DC 8.4-12V 5A,158,0,"48.35000","0","1","CLG-60 (60W)","Not For New Designs","Constant Current","AC DC Converter","1","90VAC","295VAC","8.4 ~ 12V","5A","60W","3750kV","-","OCP, OTP, OVP, SCP","IP67","-30°C ~ 70°C","85%","Wire Leads","6.76"" L x 2.42"" W x 1.53"" H (171.8mm x 61.5mm x 38.8mm)"
https://www.meanwell.com/Upload/PDF/CLG-60/CLG-60-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_CLG-60.jpg,1866-1093-ND,CLG-60-24,MEAN WELL USA Inc.,LED DRVR CC AC/DC 16.8-24V 2.5A,142,0,"48.35000","0","1","CLG-60 (60W)","Not For New Designs","Constant Current","AC DC Converter","1","90VAC","295VAC","16.8 ~ 24V","2.5A","60W","3750kV","-","OCP, OTP, OVP, SCP","IP67","-30°C ~ 70°C","87%","Wire Leads","6.76"" L x 2.42"" W x 1.53"" H (171.8mm x 61.5mm x 38.8mm)"
https://www.meanwell.com/Upload/PDF/ELG-200-C/ELG-200-C-SPEC.PDF,-,1866-5140-ND,ELG-200-C1050A,MEAN WELL USA Inc.,LED POWER SUPPLIES 199.5W95-190V,141,0,"49.34000","0","1","ELG-200-C (200W)","Active","Constant Current","AC DC Converter","1","100VAC","305VAC","95 ~ 190V","1.05A","200W","3.75kV","-","OTP, OVP, SCP","IP65","-40°C ~ 85°C","93%","Wire Leads","8.66"" L x 2.80"" W x 1.48"" H (220.0mm x 71.0mm x 37.5mm)"
https://hubbellcdn.com/specsheet/PLED-150W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_PLED150W.jpg,1121-1374-ND,PLED150W-142-C1050-D,Thomas Research Products,LED DRIVR CC AC/DC 48-142V 1.05A,312,0,"49.40000","0","1","PLED150W","Active","Constant Current","AC DC Converter","1","100VAC","277VAC","48 ~ 142V","1.05A","150W","-","Analog","OCP, OVP, SCP","IP66, NEMA 6","-","91%","Wire Leads","7.60"" L x 2.33"" W x 1.47"" H (193.0mm x 59.2mm x 37.3mm)"
https://hubbellcdn.com/specsheet/LED-100W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED100W-024.jpg,1121-1148-ND,LED100W-222-C0450,Thomas Research Products,LED DRIVR CC AC/DC 74-222V 450MA,566,0,"50.04000","0","1","LED-100W","Obsolete","Constant Current","AC DC Converter","1","90VAC","305VAC","74 ~ 222V","450mA","100W","-","-","OCP, OVP, SCP","IP66","-30°C ~ 65°C","92%","Wire Leads","6.42"" L x 2.81"" W x 1.83"" H (163.0mm x 71.3mm x 46.5mm)"
-,//media.digikey.com/Photos/Thomas%20Research%20Products/TRC-050S210DT.jpg,1121-1185-ND,TRC-050S210DT,Thomas Research Products,LED DRIVER CC AC/DC 8-24V 2.1A,196,0,"51.20000","0","1","TRC-050 (50W)","Obsolete","Constant Current","AC DC Converter","1","90VAC","305VAC","8 ~ 24V","2.1A","50W","-","Analog","OCP, OTP, OVP, SCP","IP67","-35°C ~ 55°C","87%","Wire Leads","7.60"" L x 1.67"" W x 1.36"" H (193.0mm x 42.5mm x 34.5mm)"
https://www.meanwell.com/Upload/PDF/ELG-240/ELG-240-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_ELG-240.jpg,1866-1528-ND,ELG-240-24,MEAN WELL USA Inc.,LED DRVR CC/CV AC/DC 24V 10A,119,0,"51.48000","0","1","ELG-240 (240W)","Active","Constant Current, Voltage","AC DC Converter","1","100VAC","305VAC","24V","10A","240W","3750kV","Analog, PWM","OCP, OTP, OVP, SCP","IP67","-40°C ~ 90°C","92%","Wire Leads","7.87"" L x 2.80"" W x 1.48"" H (200.0mm x 71.0mm x 37.5mm)"
https://www.meanwell.com/Upload/PDF/HLG-150H/HLG-150H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_HLG-150H.jpg,1866-2376-ND,HLG-150H-48,MEAN WELL USA Inc.,LED DRVR CC/CV AC/DC 24-48V 3.2A,122,0,"51.65000","0","1","HLG-150H (150W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","24 ~ 48V","3.2A","154W","3.75kV","-","OCP, OTP, OVP, SCP","IP67","-40°C ~ 90°C","94%","Wire Leads","8.03"" L x 2.68"" W x 1.53"" H (204.0mm x 68.0mm x 38.8mm)"
https://www.meanwell.com/Upload/PDF/HLG-150H/HLG-150H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_HLG-150H-A.jpg,1866-2359-ND,HLG-150H-15A,MEAN WELL USA Inc.,LED DVR CC/CV AC/DC 13.5-17V 10A,117,0,"51.65000","0","1","HLG-150H (150W)","Active","Constant Current, Voltage","AC DC Converter","1","90VAC","305VAC","13.5 ~ 17V","10A","150W","3.75kV","-","OCP, OTP, OVP, SCP","IP65","-40°C ~ 90°C","92%","Wire Leads","8.03"" L x 2.68"" W x 1.53"" H (204.0mm x 68.0mm x 38.8mm)"
