Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Rechargeability","Battery Cell Size","Number of Cells","Voltage - Rated","Capacity","Structure","Termination Style","Size / Dimension"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F023.jpg,N701-F023-ND,NH50BP-2F2X3,Energizer Battery Company,BATTERY PACK NIMH 7.2V D,0,0,"94.53000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","6","7.2V","2.5Ah","Side to Side, 3 Rows x 2 Cells","Solder Tab","4.04"" L x 2.69"" W x 2.42"" H (102.6mm x 68.4mm x 61.5mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L023.jpg,N701-L023-ND,NH50BP-2L2X3,Energizer Battery Company,BATTERY PACK NIMH 7.2V D,0,0,"94.53000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","6","7.2V","2.5Ah","Front to Back, 3 Rows x 2 Cells","Solder Tab","4.04"" L x 1.35"" W x 4.84"" H (102.6mm x 34.2mm x 123.0mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F023.jpg,N702-F023-ND,NH35BP-2F2X3,Energizer Battery Company,BATTERY PACK NIMH 7.2V C,0,0,"94.55000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","6","7.2V","2.5Ah","Side to Side, 3 Rows x 2 Cells","Solder Tab","3.09"" L x 2.06"" W x 1.97"" H (78.6mm x 52.4mm x 50.0mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L023.jpg,N702-L023-ND,NH35BP-2L2X3,Energizer Battery Company,BATTERY PACK NIMH 7.2V C,0,0,"94.55000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","6","7.2V","2.5Ah","Front to Back, 3 Rows x 2 Cells","Solder Tab","3.09"" L x 1.03"" W x 3.94"" H (78.6mm x 26.2mm x 100.0mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F061.jpg,N701-F061-ND,NH50BP-2F6,Energizer Battery Company,BATTERY PACK NIMH 7.2V D,0,0,"94.57000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","6","7.2V","2.5Ah","Side to Side, 1 Row x 6 Cells","Solder Tab","8.08"" L x 1.35"" W x 2.42"" H (205.2mm x 34.2mm x 61.5mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L032.jpg,N701-L032-ND,NH50BP-2L3X2,Energizer Battery Company,BATTERY PACK NIMH 7.2V D,0,0,"94.60000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","6","7.2V","2.5Ah","Front to Back, 2 Rows x 3 Cells","Solder Tab","2.69"" L x 1.35"" W x 7.26"" H (68.4mm x 34.2mm x 184.5mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F061.jpg,N702-F061-ND,NH35BP-2F6,Energizer Battery Company,BATTERY PACK NIMH 7.2V C,0,0,"94.61000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","6","7.2V","2.5Ah","Side to Side, 1 Row x 6 Cells","Solder Tab","6.19"" L x 1.03"" W x 1.97"" H (157.2mm x 26.2mm x 50.0mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L032.jpg,N702-L032-ND,NH35BP-2L3X2,Energizer Battery Company,BATTERY PACK NIMH 7.2V C,0,0,"94.61000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","6","7.2V","2.5Ah","Front to Back, 2 Rows x 3 Cells","Solder Tab","2.06"" L x 1.03"" W x 5.91"" H (52.3mm x 26.2mm x 150.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P639-F091-ND,HHR-300CHF9,Panasonic - BSG,BATTERY PACK NIMH 10.8V C,0,0,"94.74000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","9","10.8V","3.1Ah","Side to Side, 1 Row x 9 Cells","Solder Tab","9.14"" L x 1.02"" W x 1.97"" H (232.2mm x 25.8mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/L025.jpg,P638-L025-ND,HHR-250SCHL2X5,Panasonic - BSG,BATTERY PACK NIMH 12V SC,0,0,"99.88000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","10","12V","2.5Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","4.53"" L x 0.91"" W x 3.39"" H (115.0mm x 23.0mm x 86.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F025.jpg,P638-F025-ND,HHR-250SCHF2X5,Panasonic - BSG,BATTERY PACK NIMH 12V SC,0,0,"99.89000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","10","12V","2.5Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","4.53"" L x 1.81"" W x 1.69"" H (115.0mm x 46.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/L052.jpg,P638-L052-ND,HHR-250SCHL5X2,Panasonic - BSG,BATTERY PACK NIMH 12V SC,0,0,"99.98000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","10","12V","2.5Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","1.81"" L x 0.91"" W x 8.46"" H (46.0mm x 23.0mm x 215.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F101.jpg,P638-F101-ND,HHR-250SCHF10,Panasonic - BSG,BATTERY PACK NIMH 12V SC,0,0,"99.99000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","10","12V","2.5Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","9.06"" L x 0.91"" W x 1.69"" H (230.1mm x 23.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P637-F091-ND,HHR-370AHF9,Panasonic - BSG,BATTERY PACK NIMH 10.8V L-FAT A,0,0,"101.42000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","9","10.8V","3.5Ah","Side to Side, 1 Row x 9 Cells","Solder Tab","6.45"" L x 0.72"" W x 2.64"" H (163.8mm x 18.2mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/L025.jpg,P639-L025-ND,HHR-300CHL2X5,Panasonic - BSG,BATTERY PACK NIMH 12V C,0,0,"105.13000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","10","12V","3.1Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","5.08"" L x 1.02"" W x 3.94"" H (129.0mm x 25.8mm x 100.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F025.jpg,P639-F025-ND,HHR-300CHF2X5,Panasonic - BSG,BATTERY PACK NIMH 12V C,5,0,"105.14000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","10","12V","3.1Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","5.08"" L x 2.03"" W x 1.97"" H (129.0mm x 51.6mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/L052.jpg,P639-L052-ND,HHR-300CHL5X2,Panasonic - BSG,BATTERY PACK NIMH 12V C,0,0,"105.23000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","10","12V","3.1Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","2.03"" L x 1.02"" W x 9.84"" H (51.6mm x 25.8mm x 250.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F101.jpg,P639-F101-ND,HHR-300CHF10,Panasonic - BSG,BATTERY PACK NIMH 12V C,0,0,"105.24000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","10","12V","3.1Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","10.16"" L x 1.02"" W x 1.97"" H (258.0mm x 25.8mm x 50.0mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F071.jpg,N701-F071-ND,NH50BP-2F7,Energizer Battery Company,BATTERY PACK NIMH 8.4V D,0,0,"110.28000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","7","8.4V","2.5Ah","Side to Side, 1 Row x 7 Cells","Solder Tab","9.43"" L x 1.35"" W x 2.42"" H (239.4mm x 34.2mm x 61.5mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F071.jpg,N702-F071-ND,NH35BP-2F7,Energizer Battery Company,BATTERY PACK NIMH 8.4V C,0,0,"110.33000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","7","8.4V","2.5Ah","Side to Side, 1 Row x 7 Cells","Solder Tab","7.22"" L x 1.03"" W x 1.97"" H (183.4mm x 26.2mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F101.jpg,P637-F101-ND,HHR-370AHF10,Panasonic - BSG,BATTERY PACK NIMH 12V L-FAT A,0,0,"110.41000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","10","12V","3.5Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","7.17"" L x 0.72"" W x 2.64"" H (182.0mm x 18.2mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/L052.jpg,P637-L052-ND,HHR-370AHL5X2,Panasonic - BSG,BATTERY PACK NIMH 12V L-FAT A,0,0,"110.47000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","10","12V","3.5Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","1.43"" L x 0.72"" W x 13.19"" H (36.4mm x 18.2mm x 335.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/L025.jpg,P637-L025-ND,HHR-370AHL2X5,Panasonic - BSG,BATTERY PACK NIMH 12V L-FAT A,0,0,"112.59000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","10","12V","3.5Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","3.58"" L x 0.72"" W x 5.28"" H (91.0mm x 18.2mm x 134.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F025.jpg,P637-F025-ND,HHR-370AHF2X5,Panasonic - BSG,BATTERY PACK NIMH 12V L-FAT A,0,0,"112.60000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","10","12V","3.5Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","3.58"" L x 1.43"" W x 2.64"" H (91.0mm x 36.4mm x 67.0mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F024.jpg,N701-F024-ND,NH50BP-2F2X4,Energizer Battery Company,BATTERY PACK NIMH 9.6V D,0,0,"123.42000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","8","9.6V","2.5Ah","Side to Side, 4 Rows x 2 Cells","Solder Tab","5.39"" L x 2.69"" W x 2.42"" H (136.8mm x 68.4mm x 61.5mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L024.jpg,N701-L024-ND,NH50BP-2L2X4,Energizer Battery Company,BATTERY PACK NIMH 9.6V D,0,0,"123.42000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","8","9.6V","2.5Ah","Front to Back, 4 Rows x 2 Cells","Solder Tab","5.39"" L x 1.35"" W x 4.84"" H (136.8mm x 34.2mm x 123.0mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L024.jpg,N702-L024-ND,NH35BP-2L2X4,Energizer Battery Company,BATTERY PACK NIMH 9.6V C,0,0,"123.44000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","8","9.6V","2.5Ah","Front to Back, 4 Rows x 2 Cells","Solder Tab","4.13"" L x 1.03"" W x 3.94"" H (104.8mm x 26.2mm x 100.0mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F024.jpg,N702-F024-ND,NH35BP-2F2X4,Energizer Battery Company,BATTERY PACK NIMH 9.6V C,0,0,"123.45000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","8","9.6V","2.5Ah","Side to Side, 4 Rows x 2 Cells","Solder Tab","4.13"" L x 2.06"" W x 1.97"" H (104.8mm x 52.4mm x 50.0mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F081.jpg,N701-F081-ND,NH50BP-2F8,Energizer Battery Company,BATTERY PACK NIMH 9.6V D,0,0,"123.47000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","8","9.6V","2.5Ah","Side to Side, 1 Row x 8 Cells","Solder Tab","10.77"" L x 1.35"" W x 2.42"" H (273.6mm x 34.2mm x 61.5mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L042.jpg,N701-L042-ND,NH50BP-2L4X2,Energizer Battery Company,BATTERY PACK NIMH 9.6V D,0,0,"123.50000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","8","9.6V","2.5Ah","Front to Back, 2 Rows x 4 Cells","Solder Tab","2.69"" L x 1.35"" W x 9.69"" H (68.4mm x 34.2mm x 246.0mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L042.jpg,N702-L042-ND,NH35BP-2L4X2,Energizer Battery Company,BATTERY PACK NIMH 9.6V C,0,0,"123.52000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","8","9.6V","2.5Ah","Front to Back, 2 Rows x 4 Cells","Solder Tab","2.06"" L x 1.03"" W x 7.87"" H (52.3mm x 26.2mm x 200.0mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F081.jpg,N702-F081-ND,NH35BP-2F8,Energizer Battery Company,BATTERY PACK NIMH 9.6V C,0,0,"123.53000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","8","9.6V","2.5Ah","Side to Side, 1 Row x 8 Cells","Solder Tab","8.25"" L x 1.03"" W x 1.97"" H (209.6mm x 26.2mm x 50.0mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F091.jpg,N701-F091-ND,NH50BP-2F9,Energizer Battery Company,BATTERY PACK NIMH 10.8V D,0,0,"138.87000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","9","10.8V","2.5Ah","Side to Side, 1 Row x 9 Cells","Solder Tab","12.12"" L x 1.35"" W x 2.42"" H (307.8mm x 34.2mm x 61.5mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F091.jpg,N702-F091-ND,NH35BP-2F9,Energizer Battery Company,BATTERY PACK NIMH 10.8V C,0,0,"138.93000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","9","10.8V","2.5Ah","Side to Side, 1 Row x 9 Cells","Solder Tab","9.28"" L x 1.03"" W x 1.97"" H (235.8mm x 26.2mm x 50.0mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F025.jpg,N701-F025-ND,NH50BP-2F2X5,Energizer Battery Company,BATTERY PACK NIMH 12V D,0,0,"154.20000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","10","12V","2.5Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","6.73"" L x 2.69"" W x 2.42"" H (171.0mm x 68.4mm x 61.5mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L025.jpg,N701-L025-ND,NH50BP-2L2X5,Energizer Battery Company,BATTERY PACK NIMH 12V D,0,0,"154.20000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","10","12V","2.5Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","6.73"" L x 1.35"" W x 4.84"" H (171.0mm x 34.2mm x 123.0mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L025.jpg,N702-L025-ND,NH35BP-2L2X5,Energizer Battery Company,BATTERY PACK NIMH 12V C,0,0,"154.23000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","10","12V","2.5Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","5.16"" L x 1.03"" W x 3.94"" H (131.0mm x 26.2mm x 100.0mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F025.jpg,N702-F025-ND,NH35BP-2F2X5,Energizer Battery Company,BATTERY PACK NIMH 12V C,0,0,"154.24000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","10","12V","2.5Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","5.16"" L x 2.06"" W x 1.97"" H (131.0mm x 52.4mm x 50.0mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F101.jpg,N701-F101-ND,NH50BP-2F10,Energizer Battery Company,BATTERY PACK NIMH 12V D,0,0,"154.26000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","10","12V","2.5Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","13.46"" L x 1.35"" W x 2.42"" H (342.0mm x 34.2mm x 61.5mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L052.jpg,N701-L052-ND,NH50BP-2L5X2,Energizer Battery Company,BATTERY PACK NIMH 12V D,0,0,"154.31000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","10","12V","2.5Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","2.69"" L x 1.35"" W x 12.11"" H (68.4mm x 34.2mm x 307.5mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/L052.jpg,N702-L052-ND,NH35BP-2L5X2,Energizer Battery Company,BATTERY PACK NIMH 12V C,0,0,"154.33000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","10","12V","2.5Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","2.06"" L x 1.03"" W x 9.84"" H (52.3mm x 26.2mm x 250.0mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F101.jpg,N702-F101-ND,NH35BP-2F10,Energizer Battery Company,BATTERY PACK NIMH 12V C,0,0,"154.34000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","10","12V","2.5Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","10.31"" L x 1.03"" W x 1.97"" H (262.0mm x 26.2mm x 50.0mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6C.pdf,//media.digikey.com/Photos/FDK%20America/F021.jpg,SY628-F021-ND,LR6 C/BF2,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 3V AA,0,0,"1.72000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","2","3V","2.7Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","1.14"" L x 0.57"" W x 1.99"" H (29.0mm x 14.5mm x 50.5mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6G6.pdf,//media.digikey.com/Photos/FDK%20America/F021.jpg,SY630-F021-ND,LR6 G6/BF2,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 3V AA,0,0,"1.85000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","2","3V","2.8Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","1.14"" L x 0.57"" W x 1.99"" H (29.0mm x 14.5mm x 50.5mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6G07.pdf,//media.digikey.com/Photos/FDK%20America/F021.jpg,SY634-F021-ND,LR6 G07/BF2,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 3V AA,0,0,"1.95000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","2","3V","2.875Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","1.14"" L x 0.57"" W x 1.99"" H (29.0mm x 14.5mm x 50.5mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6C.pdf,//media.digikey.com/Photos/FDK%20America/HR-AAAUF3.jpg,SY628-F031-ND,LR6 C/BF3,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 4.5V AA,0,0,"2.44000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","3","4.5V","2.7Ah","Side to Side, 1 Row x 3 Cells","Solder Tab","1.71"" L x 0.57"" W x 1.99"" H (43.5mm x 14.5mm x 50.5mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6G6.pdf,//media.digikey.com/Photos/FDK%20America/HR-AAAUF3.jpg,SY630-F031-ND,LR6 G6/BF3,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 4.5V AA,0,0,"2.63000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","3","4.5V","2.8Ah","Side to Side, 1 Row x 3 Cells","Solder Tab","1.71"" L x 0.57"" W x 1.99"" H (43.5mm x 14.5mm x 50.5mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6G07.pdf,//media.digikey.com/Photos/FDK%20America/HR-AAAUF3.jpg,SY634-F031-ND,LR6 G07/BF3,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 4.5V AA,0,0,"2.78000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","3","4.5V","2.875Ah","Side to Side, 1 Row x 3 Cells","Solder Tab","1.71"" L x 0.57"" W x 1.99"" H (43.5mm x 14.5mm x 50.5mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6C.pdf,//media.digikey.com/photos/Sanyo%20Photos/F022.jpg,SY628-F022-ND,LR6 C/BF2X2,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 6V AA,0,0,"3.10000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","4","6V","2.7Ah","Side to Side, 2 Rows x 2 Cells","Solder Tab","1.14"" L x 1.14"" W x 1.99"" H (29.0mm x 29.0mm x 50.5mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6C.pdf,//media.digikey.com/photos/Sanyo%20Photos/L022.jpg,SY628-L022-ND,LR6 C/BL2X2,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 6V AA,0,0,"3.14000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","4","6V","2.7Ah","Front to Back, 2 Rows x 2 Cells","Solder Tab","1.14"" L x 0.57"" W x 3.98"" H (29.0mm x 14.5mm x 101.0mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6C.pdf,//media.digikey.com/photos/Sanyo%20Photos/F041.jpg,SY628-F041-ND,LR6 C/BF4,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 6V AA,0,0,"3.15000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","4","6V","2.7Ah","Side to Side, 1 Row x 4 Cells","Solder Tab","2.28"" L x 0.57"" W x 1.99"" H (57.9mm x 14.5mm x 50.5mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR14F.pdf,//media.digikey.com/Photos/FDK%20America/F021.jpg,SY631-F021-ND,LR14 F/BF2,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 3V C,0,0,"3.33000","0","1","LR14","Active","Alkaline Manganese Dioxide","No","C","2","3V","7.55Ah","Side to Side, 1 Row x 2 Cells","Solder Tab","2.06"" L x 1.03"" W x 1.97"" H (52.3mm x 26.2mm x 50.0mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6G6.pdf,//media.digikey.com/photos/Sanyo%20Photos/F022.jpg,SY630-F022-ND,LR6 G6/BF2X2,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 6V AA,0,0,"3.35000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","4","6V","2.8Ah","Side to Side, 2 Rows x 2 Cells","Solder Tab","1.14"" L x 1.14"" W x 1.99"" H (29.0mm x 29.0mm x 50.5mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6G6.pdf,//media.digikey.com/photos/Sanyo%20Photos/L022.jpg,SY630-L022-ND,LR6 G6/BL2X2,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 6V AA,0,0,"3.39000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","4","6V","2.8Ah","Front to Back, 2 Rows x 2 Cells","Solder Tab","1.14"" L x 0.57"" W x 3.98"" H (29.0mm x 14.5mm x 101.0mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6G6.pdf,//media.digikey.com/photos/Sanyo%20Photos/F041.jpg,SY630-F041-ND,LR6 G6/BF4,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 6V AA,0,0,"3.40000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","4","6V","2.8Ah","Side to Side, 1 Row x 4 Cells","Solder Tab","2.28"" L x 0.57"" W x 1.99"" H (57.9mm x 14.5mm x 50.5mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6G07.pdf,//media.digikey.com/photos/Sanyo%20Photos/F022.jpg,SY634-F022-ND,LR6 G07/BF2X2,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 6V AA,0,0,"3.51000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","4","6V","2.875Ah","Side to Side, 2 Rows x 2 Cells","Solder Tab","1.14"" L x 1.14"" W x 1.99"" H (29.0mm x 29.0mm x 50.5mm)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6G07.pdf,//media.digikey.com/photos/Sanyo%20Photos/L022.jpg,SY634-L022-ND,LR6 G07/BL2X2,"FDK America, Inc., a member of Fujitsu Group",BATTERY PACK ALKALINE 6V AA,0,0,"3.55000","0","1","LR6","Active","Alkaline Manganese Dioxide","No","AA","4","6V","2.875Ah","Front to Back, 2 Rows x 2 Cells","Solder Tab","1.14"" L x 0.57"" W x 3.98"" H (29.0mm x 14.5mm x 101.0mm)"
