Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Voltage - Primary","Voltage - Secondary (Full Load)","Current - Output (Max)","Primary Winding(s)","Secondary Winding(s)","Center Tap","Power - Max","Mounting Type","Termination Style","Size / Dimension","Height - Seated (Max)","Voltage - Isolation","Weight"
http://catalog.triadmagnetics.com/Asset/VPP28-180.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%205.0VA%20TO61-1617.jpg,237-1086-ND,VPP28-180,Triad Magnetics,XFRMR LAMINATED 5VA THRU HOLE,82,0,"7.69000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 360mA, Series 180mA","Dual","Dual","No","5VA","Through Hole","PC Pin","41.28mm L x 33.32mm W","34.93mm","4000Vrms","0.37 lb (167.83g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-10R%20SERIES.jpg,595-1025-ND,14A-10R-28,Signal Transformer,XFRMR LAMINATED 10VA THRU HOLE,32,0,"11.31000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 720mA, Series 360mA","Dual","Dual","No","10VA","Through Hole","PC Pin","47.60mm L x 39.70mm W","34.90mm","4000Vrms","0.53 lb (240.4g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,"//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-10-4800,%20LP-34-1400.jpg",595-1346-ND,LP-40-1200,Signal Transformer,XFRMR SEMI-TORO 48VA THRU HOLE,83,0,"17.18000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 20V, Series 40V","Parallel 2.4A, Series 1.2A","Dual","Dual","No","48VA","Through Hole","PC Pin","79.20mm L x 63.50mm W","34.90mm","1500Vrms","1.4 lbs (635g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-56-%20SERIES.jpg,595-1034-ND,14A-56-36,Signal Transformer,XFRMR LAMINATED 56VA THRU HOLE,77,0,"17.62000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 18V, Series 36V","Parallel 3.12A, Series 1.56A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.00mm","4000Vrms","1.7 lbs (771.1g)"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg,595-1092-ND,DP-241-7-24,Signal Transformer,XFRMR LAMINATED 56VA CHAS MOUNT,85,0,"19.79000","0","1","Two-4-One™","Active","Laminated Core","115V, 230V","24V","2.4A","Dual","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect","93.70mm L x 49.20mm W","57.80mm","2500Vrms","1.7 lbs (771.1g)"
https://www.hammfg.com/electronics/transformers/power/166.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/166%20Series.jpg,HM537-ND,166P18,Hammond Manufacturing,XFRMR LAMINATED 90VA CHAS MOUNT,81,292,"31.88000","0","1","166","Active","Laminated Core","115V","18V","5A","Single","Single","Yes","90VA","Chassis Mount","Wire Leads","102.36mm L x 63.50mm W","66.80mm","2000Vrms","3 lbs (1.4kg)"
https://belfuse.com/resources/A41.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/XFORMER%20MTG%20STYLE%20B%20TO63-1812.jpg,595-1297-ND,A41-175-28,Signal Transformer,XFRMR LAMINATED 175VA CHAS MOUNT,59,0,"37.54000","0","1","All-4-One™","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 12.5A, Series 6.25A","Dual","Dual","No","175VA","Chassis Mount","Solder, Quick Connect","79.40mm L x 79.70mm W","95.30mm","4000Vrms","5.5 lbs (2.5kg)"
http://catalog.triadmagnetics.com/Asset/VPT230-1090.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT230-1090.jpg,237-1352-ND,VPT230-1090,Triad Magnetics,XFRMR TOROIDAL 250VA CHAS MOUNT,72,139,"60.80000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 115V, Series 230V","Parallel 2.18A, Series 1.09A","Dual","Dual","No","250VA","Chassis Mount","Wire Leads","112.00mm Dia x 54.00mm W","-","4000Vrms","4.9 lbs (2.2kg)"
https://belfuse.com/resources/MPI.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/MPI-900-230.JPG,595-1749-ND,MPI-900-230,Signal Transformer,XFRMR LAMINATED 900VA CHAS MOUNT,11,0,"210.24000","0","1","MPI","Active","Laminated Core","100V, 115V, 200V, 215V, 230V","Parallel 115V, Series 230V","Parallel 7.8A, Series 3.9A","Dual, Multiple Taps","Dual","No","900VA","Chassis Mount","Terminal Block","133.30mm L x 139.70mm W","117.80mm","4000Vrms","20 lbs (9.1kg)"
http://catalog.triadmagnetics.com/Asset/VPM240-10400.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_VPM.jpg,237-2064-ND,VPM240-10400,Triad Magnetics,XFRMR 2500VA MED GRADE CHASS MNT,18,38,"316.59000","0","1","Toroidal Medical, VPM","Active","Toroidal","100V, 120V, 220V, 240V","Parallel 120V, Series 240V","Parallel 21.8A, Series 10.4A","Dual, Multiple Taps","Dual","No","2500VA","Chassis Mount","Wire Leads","215.00mm Dia","120.00mm","4000Vrms","47 lbs (21.3kg)"
http://catalog.triadmagnetics.com/Asset/F24-100-C2.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSxx-xxx-C2-B%2033.32mm.JPG,237-1490-ND,F24-100-C2,Triad Magnetics,XFRMR LAMINATED 2.4VA THRU HOLE,96,2000,"5.07000","0","1","Split Pack™, Class 2/3, F","Active","Laminated Core","115V","Parallel 12V, Series 24V","Parallel 200mA, Series 100mA","Single","Dual","No","2.5VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","30.15mm","2500Vrms","0.25 lb (113.4g)"
http://catalog.triadmagnetics.com/Asset/F-13X.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F-13X.jpg,237-1911-ND,F-13X,Triad Magnetics,POWER XFMR CHASSIS MOUNT W/LEADS,39,84,"8.99000","0","1","Single Secondary","Active","Laminated Core","115V","6.3V","680mA","Single","Single","No","3.78VA","Chassis Mount","Wire Leads","60.32mm L x 34.93mm W","34.93mm","1500Vrms","0.37 lb (167.83g)"
https://belfuse.com/resources/PC.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/DUAL%20XFORMER%201.2VA%20TO63-1811.jpg,595-1143-ND,DPC-24-50,Signal Transformer,XFRMR LAMINATED 1.2VA THRU HOLE,43,0,"9.06000","0","1","DPC","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 100mA, Series 50mA","Dual","Dual","No","1.2VA","Through Hole","PC Pin","34.90mm L x 28.60mm W","30.15mm","1500Vrms","0.188 lb (85.28g)"
https://belfuse.com/resources/ST.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/ST-4-36.jpg,595-1166-ND,ST-4-16,Signal Transformer,XFRMR LAMINATED 6VA THRU HOLE,43,0,"9.16000","0","1","ST","Active","Laminated Core","115V","Parallel 8V, Series 16V","Parallel 800mA, Series 400mA","Single","Dual","No","6VA","Through Hole","PC Pin","41.30mm L x 33.30mm W","33.30mm","2500Vrms","0.44 lb (199.58g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-5.0R%20SERIES.jpg,595-1007-ND,14A-5.0R-16,Signal Transformer,XFRMR LAMINATED 5VA THRU HOLE,7,0,"10.22000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 620mA, Series 310mA","Dual","Dual","No","5VA","Through Hole","PC Pin","41.30mm L x 36.50mm W","34.90mm","4000Vrms","0.37 lb (167.83g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FD-4XX.pdf,//media.digikey.com/photos/Tamura%20Photos/3FD-424.jpg,MT2131-ND,3FD-456,Tamura,XFRMR LAMINATED 6VA THRU HOLE,66,0,"10.95000","0","1","3FD-4xx","Active","Laminated Core","115V, 230V","Parallel 28V, Series 56V","Parallel 220mA, Series 110mA","Dual","Dual","No","6VA","Through Hole","PC Pin","41.50mm L x 34.83mm W","38.00mm","2500Vrms","-"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg,595-1065-ND,241-5-36,Signal Transformer,XFRMR LAMINATED 12VA CHAS MOUNT,40,0,"10.96000","0","1","Two-4-One™","Active","Laminated Core","115V","36V","350mA","Single","Single","Yes","12VA","Chassis Mount","Solder, Quick Connect","71.40mm L x 36.30mm W","42.80mm","2500Vrms","0.7 lb (317.51g)"
http://catalog.triadmagnetics.com/Asset/VPL24-210.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPL24-210.jpg,237-1650-ND,VPL24-210,Triad Magnetics,XFRMR PWR 24V 0.21A CHASSIS,51,0,"11.11000","0","1","Chassis Mount: World Series™","Active","Laminated Core","115V, 230V","24V","210mA","Dual","Dual","No","5.0VA","Chassis Mount","Wire Leads","36.52mm L x 60.33mm W","36.52mm","3500Vrms","0.4 lb (181.44g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-10-250.jpg,595-1308-ND,LP-10-250,Signal Transformer,XFRMR SEMI-TORO 2VA THRU HOLE,85,0,"11.59000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 5V, Series 10V","Parallel 500mA, Series 250mA","Dual","Dual","No","2VA","Through Hole","PC Pin","47.50mm L x 39.60mm W","16.50mm","1500Vrms","0.313 lb (141.97g)"
https://belfuse.com/resources/PC.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%2022VA%20TO63-1811.jpg,595-1118-ND,PC-24-1000,Signal Transformer,XFRMR LAMINATED 24VA THRU HOLE,68,0,"13.15000","0","1","PC","Active","Laminated Core","115V","Parallel 12V, Series 24V","Parallel 2A, Series 1A","Single","Dual","No","24VA","Through Hole","PC Pin","41.30mm L x 57.20mm W","34.93mm","1500Vrms","0.75 lb (340.19g)"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg,595-1057-ND,241-6-24,Signal Transformer,XFRMR LAMINATED 30VA CHAS MOUNT,37,0,"13.52000","0","1","Two-4-One™","Active","Laminated Core","115V","24V","1.25A","Single","Single","Yes","30VA","Chassis Mount","Solder, Quick Connect","82.60mm L x 44.30mm W","49.80mm","2500Vrms","1.1 lbs (499g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-20-%20SERIES.jpg,595-1009-ND,14A-20-16,Signal Transformer,XFRMR LAMINATED 20VA THRU HOLE,94,0,"14.12000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 2.5A, Series 1.25A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.30mm","4000Vrms","0.9 lb (408.23g)"
http://catalog.triadmagnetics.com/Asset/FP230-50.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2012.0VA%20TO61-1618.jpg,237-2081-ND,FP230-50,Triad Magnetics,XFRMR LAMINATED 12VA THRU HOLE,52,24,"14.38000","0","1","Flat Pack™","Active","Laminated Core","115V, 230V","Parallel 120V, Series 230V","Parallel 100mA, Series 50mA","Dual","Dual","No","12VA","Through Hole","PC Pin","63.50mm L x 50.80mm W","26.97mm","2000Vrms","0.688 lb (312.07g)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2224-ND,L01-6301,"Amgis, LLC",XFRMR TOROIDAL 1.6VA THRU HOLE,52,0,"15.08000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 9V, Series 18V","Parallel 178mA, Series 89mA","Dual","Dual","No","1.6VA","Through Hole","PC Pin","39.60mm L x 39.60mm W","18.50mm","4000Vrms","0.177 lb (80.29g)"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg,595-1076-ND,DP-241-6-12,Signal Transformer,XFRMR LAMINATED 30VA CHAS MOUNT,87,0,"16.00000","0","1","Two-4-One™","Active","Laminated Core","115V, 230V","12.6V","2.5A","Dual","Single","Yes","30VA","Chassis Mount","Solder, Quick Connect","82.60mm L x 44.30mm W","49.80mm","2500Vrms","1.1 lbs (499g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-40-300.jpg,595-1320-ND,LP-16-700,Signal Transformer,XFRMR SEMI-TORO 12VA THRU HOLE,34,0,"16.25000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 8V, Series 16V","Parallel 1.4A, Series 700mA","Dual","Dual","No","12VA","Through Hole","PC Pin","63.50mm L x 50.80mm W","27.10mm","1500Vrms","0.688 lb (312.07g)"
https://www.hammfg.com/electronics/transformers/class-2/ba-c-d-e.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/BE2G.jpg,HM2178-ND,BE2G,Hammond Manufacturing,XFRMR LAMINATED 40VA CHAS MOUNT,34,3891,"17.02000","0","1","BE","Active","Laminated Core","120V","24V","1.67A","Single","Single","No","40VA","Chassis Mount","Wire Leads, Quick Connect","59.18mm L x 66.04mm W","50.29mm","-","1.5 lbs (680.4g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,"//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-10-4800,%20LP-34-1400.jpg",595-1326-ND,LP-20-2400,Signal Transformer,XFRMR SEMI-TORO 48VA THRU HOLE,30,0,"17.88000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 10V, Series 20V","Parallel 4.8A, Series 2.4A","Dual","Dual","No","48VA","Through Hole","PC Pin","79.20mm L x 63.50mm W","34.90mm","1500Vrms","1.4 lbs (635g)"
http://catalog.triadmagnetics.com/Asset/VPT12-2080.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT12-2080.jpg,237-1322-ND,VPT12-2080,Triad Magnetics,XFRMR TOROIDAL 25VA CHAS MOUNT,79,40,"17.93000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 6V, Series 12V","Parallel 4.16A, Series 2.08A","Dual","Dual","No","25VA","Chassis Mount","Wire Leads","71.00mm Dia x 32.00mm W","-","4000Vrms","0.882 lb (400.07g)"
http://catalog.triadmagnetics.com/Asset/VPT18-1390.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT18-1390.jpg,237-1323-ND,VPT18-1390,Triad Magnetics,XFRMR TOROIDAL 25VA CHAS MOUNT,77,40,"17.93000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 9V, Series 18V","Parallel 2.78A, Series 1.39A","Dual","Dual","No","25VA","Chassis Mount","Wire Leads","71.00mm Dia x 32.00mm W","-","4000Vrms","0.882 lb (400.07g)"
http://catalog.triadmagnetics.com/Asset/VPT36-690.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT36-690.jpg,237-1327-ND,VPT36-690,Triad Magnetics,XFRMR TOROIDAL 25VA CHAS MOUNT,72,47,"17.93000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 18V, Series 36V","Parallel 1.38A, Series 690mA","Dual","Dual","No","25VA","Chassis Mount","Wire Leads","71.00mm Dia x 32.00mm W","-","4000Vrms","0.882 lb (400.07g)"
http://catalog.triadmagnetics.com/Asset/VPT30-830.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT30-830.jpg,237-1326-ND,VPT30-830,Triad Magnetics,XFRMR TOROIDAL 25VA CHAS MOUNT,46,0,"17.93000","0","1","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 1.66A, Series 830mA","Dual","Dual","No","25VA","Chassis Mount","Wire Leads","71.00mm Dia x 32.00mm W","-","4000Vrms","0.882 lb (400.07g)"
http://catalog.triadmagnetics.com/Asset/TCT50-01E07AB.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_TCT40-AB.jpg,237-1616-ND,TCT50-01E07AB,Triad Magnetics,XFRMR LAMINATED 50VA CHAS MOUNT,38,142,"18.28000","0","1","Class 2, TCT","Active","Laminated Core","120V","24V","2.08A","Single","Single","No","50VA","Chassis Mount","Solder, Quick Connect","92.46mm L x 56.67mm W","57.00mm","1500Vrms","2 lbs (907.2g)"
https://belfuse.com/resources/14A-Triple.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-30-%20SERIES.jpg,595-1705-ND,14A-30-512,Signal Transformer,XFRMR LAMINATED 30VA THRU HOLE,29,0,"19.08000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","5V, ±12V","1.25A, 250mA","Dual","Dual","Yes","30VA","Through Hole","PC Pin","66.70mm L x 55.50mm W","39.70mm","4000Vrms","1.2 lbs (544.3g)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2250-ND,L01-6350,"Amgis, LLC",XFRMR TOROIDAL 15VA THRU HOLE,44,0,"19.45000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 7V, Series 14V","Parallel 2.142A, Series 1.071A","Dual","Dual","No","15VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","26.30mm","4000Vrms","0.671 lb (304.36g)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2254-ND,L01-6354,"Amgis, LLC",XFRMR TOROIDAL 15VA THRU HOLE,11,0,"19.45000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 18V, Series 36V","Parallel 834mA, Series 417mA","Dual","Dual","No","15VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","26.30mm","4000Vrms","0.671 lb (304.36g)"
https://www.hammfg.com/files/parts/pdf/166L12.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/166%20Series.jpg,HM520-ND,166L12,Hammond Manufacturing,XFRMR LAMINATED 31.5VA CHAS MNT,65,147,"19.87000","0","1","166","Active","Laminated Core","115V","12.6V","2.5A","Single","Single","Yes","31.5VA","Chassis Mount","Wire Leads","82.55mm L x 50.80mm W","50.80mm","2000Vrms","1.4 lbs (635g)"
https://belfuse.com/resources/A41.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/XFORMER%20MTG%20STYLE%20C%20TO63-1812.jpg,595-1289-ND,A41-43-24,Signal Transformer,XFRMR LAMINATED 43VA CHAS MOUNT,27,0,"20.19000","0","1","All-4-One™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 3.6A, Series 1.8A","Dual","Dual","No","43VA","Chassis Mount","Solder, Quick Connect","79.40mm L x 54.40mm W","68.20mm","4000Vrms","1.6 lbs (725.7g)"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg,595-1048-ND,241-7-16,Signal Transformer,XFRMR LAMINATED 56VA CHAS MOUNT,50,0,"20.48000","0","1","Two-4-One™","Active","Laminated Core","115V","16V","3.5A","Single","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect","93.70mm L x 49.20mm W","57.80mm","2500Vrms","1.7 lbs (771.1g)"
http://catalog.triadmagnetics.com/Asset/F8-24.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F8-24.JPG,237-1721-ND,F8-24,Triad Magnetics,XFRMR LAMINATED THRU HOLE,73,0,"20.54000","0","1","Quick Pack","Active","Laminated Core","115V","24V","4A","Single","Single","Yes","100VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","102.39mm L x 57.15mm W","65.07mm","2500VAC","2.8 lbs (1.3kg)"
http://catalog.triadmagnetics.com/Asset/VPS16-5000.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2080VA,%20130VA,%20175VA%20TO61-1617.jpg",237-1262-ND,VPS16-5000,Triad Magnetics,XFRMR LAMINATED 80VA CHAS MOUNT,100,32,"20.93000","0","1","Chassis Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 10A, Series 5A","Dual","Dual","No","80VA","Chassis Mount","Solder, Quick Connect","63.50mm L x 58.67mm W","76.20mm","4000Vrms","2.8 lbs (1.3kg)"
http://catalog.triadmagnetics.com/Asset/VPS24-3300.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2080VA,%20130VA,%20175VA%20TO61-1617.jpg",237-1276-ND,VPS24-3300,Triad Magnetics,XFRMR LAMINATED 80VA CHAS MOUNT,75,147,"20.93000","0","1","Chassis Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 6.6A, Series 3.3A","Dual","Dual","No","80VA","Chassis Mount","Solder, Quick Connect","63.50mm L x 58.67mm W","76.20mm","4000Vrms","2.8 lbs (1.3kg)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2249-ND,L01-6345,"Amgis, LLC",XFRMR TOROIDAL 10VA THRU HOLE,57,0,"21.02000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 22V, Series 44V","Parallel 454mA, Series 227mA","Dual","Dual","No","10VA","Through Hole","PC Pin","55.00mm L x 55.00mm W","26.00mm","4000Vrms","0.556 lb (252.2g)"
http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/700xxK.jpg,1295-1047-ND,70033K,Talema Group LLC,XFRMR TOROIDAL 7VA THRU HOLE,27,0,"21.45000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 466mA, Series 233mA","Dual","Dual","No","7VA","Through Hole","PC Pin","49.70mm L x 49.70mm W","23.10mm","4000Vrms","0.32 lb (145.15g)"
http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/70xxxK.jpg,1295-1026-ND,70051K,Talema Group LLC,XFRMR TOROIDAL 15VA THRU HOLE,96,0,"21.92000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 9V, Series 18V","Parallel 1.666A, Series 833mA","Dual","Dual","No","15VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","26.30mm","4000Vrms","0.578 lb (262.18g)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2257-ND,L01-6361,"Amgis, LLC",XFRMR TOROIDAL 25VA THRU HOLE,44,0,"22.72000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 9V, Series 18V","Parallel 2.754A, Series 1.377A","Dual","Dual","No","25VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","37.50mm","4000Vrms","0.959 lb (435g)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2256-ND,L01-6360,"Amgis, LLC",XFRMR TOROIDAL 25VA THRU HOLE,31,0,"22.72000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 7V, Series 14V","Parallel 3.57A, Series 1.785A","Dual","Dual","No","25VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","37.50mm","4000Vrms","0.959 lb (435g)"
