Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Current - Leakage","Dissipation Factor","Mounting Type","Package / Case","Manufacturer Size Code","Height - Seated (Max)","Features","Operating Temperature","Supplier Device Package","Size / Dimension"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSD337M002R0100-ND,NOSD337M002R0100,AVX Corporation,CAP NIOB OXI 330UF 20% 2.5V 2917,0,0,"1.71100","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","330µF","±20%","2.5V","100 mOhms","16.5µA","10%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3211-2-ND,NOJD337M004RWJ,AVX Corporation,CAP NIOB OXIDE 330UF 20% 4V 2917,0,0,"1.73566","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","330µF","±20%","4V","300 mOhms","26.4µA","8%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOJD337M002RWJ-ND,NOJD337M002RWJ,AVX Corporation,CAP NIOB OXI 330UF 20% 2.5V 2917,0,0,"1.76900","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","330µF","±20%","2.5V","300 mOhms","16.5µA","10%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOJD337M006RWJ-ND,NOJD337M006RWJ,AVX Corporation,CAP NIOB OXI 330UF 20% 6.3V 2917,0,0,"1.88500","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","330µF","±20%","6.3V","300 mOhms","39.6µA","10%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOJE687M002SWJ-ND,NOJE687M002SWJ,AVX Corporation,CAP NIOB OXI 680UF 20% 2.5V 2917,0,0,"1.89584","0","1500","Tape & Reel (TR)","OxiCap® NOJ","Active","680µF","±20%","2.5V","300 mOhms","34µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSD477M004R0100-ND,NOSD477M004R0100,AVX Corporation,CAP NIOB OXIDE 470UF 20% 4V 2917,0,0,"1.96766","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","470µF","±20%","4V","100 mOhms","37.6µA","12%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSD477M002R0055-ND,NOSD477M002R0055,AVX Corporation,CAP NIOB OXI 470UF 20% 2.5V 2917,0,0,"2.00100","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","470µF","±20%","2.5V","55 mOhms","23.5µA","10%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3200-2-ND,NOJE477M002RWJ,AVX Corporation,CAP NIOB OXI 470UF 20% 2.5V 2917,0,0,"2.09313","0","400","Tape & Reel (TR)","OxiCap® NOJ","Active","470µF","±20%","2.5V","300 mOhms","23.5µA","10%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/photos/AVX%20Photos/MH%20Series_7361-38%20(EIA).JPG,NOJV477M006SWJ-ND,NOJV477M006SWJ,AVX Corporation,CAP NIOB OXI 470UF 20% 6.3V 2924,0,0,"2.12160","0","1500","Tape & Reel (TR)","OxiCap® NOJ","Active","470µF","±20%","6.3V","300 mOhms","56.4µA","12%","Surface Mount","2924 (7361 Metric)","V","0.148"" (3.75mm)","-","-55°C ~ 105°C","2924 (7361 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSD477M002R0035-ND,NOSD477M002R0035,AVX Corporation,CAP NIOB OXI 470UF 20% 2.5V 2917,0,0,"2.21200","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","470µF","±20%","2.5V","35 mOhms","23.5µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOJE477M004RWJ-ND,NOJE477M004RWJ,AVX Corporation,CAP NIOB OXIDE 470UF 20% 4V 2917,0,0,"2.23040","0","400","Tape & Reel (TR)","OxiCap® NOJ","Active","470µF","±20%","4V","300 mOhms","37.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSE337M004R0100-ND,NOSE337M004R0100,AVX Corporation,CAP NIOB OXIDE 330UF 20% 4V 2917,0,0,"2.24000","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","330µF","±20%","4V","100 mOhms","26.4µA","8%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOJE477M006RWJ-ND,NOJE477M006RWJ,AVX Corporation,CAP NIOB OXI 470UF 20% 6.3V 2917,0,0,"2.27200","0","400","Tape & Reel (TR)","OxiCap® NOJ","Active","470µF","±20%","6.3V","300 mOhms","56.4µA","16%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/photos/AVX%20Photos/MH%20Series_7361-38%20(EIA).JPG,NOJV108M004RWJ-ND,NOJV108M004RWJ,AVX Corporation,CAP NIOB OXID 1000UF 20% 4V 2924,0,0,"2.34000","0","400","Tape & Reel (TR)","OxiCap® NOJ","Active","1000µF","±20%","4V","300 mOhms","80µA","18%","Surface Mount","2924 (7361 Metric)","V","0.148"" (3.75mm)","-","-55°C ~ 105°C","2924 (7361 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/photos/AVX%20Photos/MH%20Series_7361-38%20(EIA).JPG,NOJV477M006RWJ-ND,NOJV477M006RWJ,AVX Corporation,CAP NIOB OXI 470UF 20% 6.3V 2924,0,0,"2.34000","0","400","Tape & Reel (TR)","OxiCap® NOJ","Active","470µF","±20%","6.3V","300 mOhms","56.4µA","12%","Surface Mount","2924 (7361 Metric)","V","0.148"" (3.75mm)","-","-55°C ~ 105°C","2924 (7361 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOJE687M004RWJ-ND,NOJE687M004RWJ,AVX Corporation,CAP NIOB OXIDE 680UF 20% 4V 2917,0,0,"2.40000","0","400","Tape & Reel (TR)","OxiCap® NOJ","Active","680µF","±20%","4V","300 mOhms","54.4µA","14%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3250-2-ND,NOSE227M006R0080,AVX Corporation,CAP NIOB OXI 220UF 20% 6.3V 2917,0,0,"2.50800","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","220µF","±20%","6.3V","80 mOhms","26.4µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8869-2-ND,NOSE337M006R0100,AVX Corporation,CAP NIOB OXI 330UF 20% 6.3V 2917,0,0,"2.52000","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","330µF","±20%","6.3V","100 mOhms","39.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8869-1-ND,NOSE337M006R0100,AVX Corporation,CAP NIOB OXIDE 330UF 6.3V 2917,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","OxiCap® NOS","Discontinued at Digi-Key","330µF","±20%","6.3V","100 mOhms","39.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-8869-6-ND,NOSE337M006R0100,AVX Corporation,CAP NIOB OXIDE 330UF 6.3V 2917,0,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOS","Discontinued at Digi-Key","330µF","±20%","6.3V","100 mOhms","39.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSE227M006R0100-ND,NOSE227M006R0100,AVX Corporation,CAP NIOB OXI 220UF 20% 6.3V 2917,0,0,"2.53500","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","220µF","±20%","6.3V","100 mOhms","26.4µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSE477M002R0100-ND,NOSE477M002R0100,AVX Corporation,CAP NIOB OXI 470UF 20% 2.5V 2917,0,0,"2.77500","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","470µF","±20%","2.5V","100 mOhms","23.5µA","10%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3241-2-ND,NOSE477M004R0075,AVX Corporation,CAP NIOB OXIDE 470UF 20% 4V 2917,0,0,"2.83575","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","470µF","±20%","4V","75 mOhms","37.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSD337M002R0035-ND,NOSD337M002R0035,AVX Corporation,CAP NIOB OXI 330UF 20% 2.5V 2917,0,0,"2.84200","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","330µF","±20%","2.5V","35 mOhms","16.5µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSD157M006R0050-ND,NOSD157M006R0050,AVX Corporation,CAP NIOB OXI 150UF 20% 6.3V 2917,0,0,"2.87000","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","150µF","±20%","6.3V","50 mOhms","18µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSE477M004R0100-ND,NOSE477M004R0100,AVX Corporation,CAP NIOB OXIDE 470UF 20% 4V 2917,0,0,"2.89500","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","470µF","±20%","4V","100 mOhms","37.6µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSD227M004R0040-ND,NOSD227M004R0040,AVX Corporation,CAP NIOB OXIDE 220UF 20% 4V 2917,0,0,"2.94000","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","220µF","±20%","4V","40 mOhms","17.6µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOSD337M004R0035-ND,NOSD337M004R0035,AVX Corporation,CAP NIOB OXIDE 330UF 20% 4V 2917,0,0,"3.12200","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","330µF","±20%","4V","35 mOhms","26.4µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3229-2-ND,NOSE687M002R0060,AVX Corporation,CAP NIOB OXI 680UF 20% 2.5V 2917,0,0,"3.13500","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","680µF","±20%","2.5V","60 mOhms","34µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/photos/AVX%20Photos/MH%20Series_7361-38%20(EIA).JPG,NOSV108M002S0050-ND,NOSV108M002S0050,AVX Corporation,CAP NIOB OXIDE 1000UF 2.5V 2924,0,0,"3.23680","0","1500","Tape & Reel (TR)","OxiCap® NOS","Active","1000µF","±20%","2.5V","50 mOhms","50µA","18%","Surface Mount","2924 (7361 Metric)","V","0.148"" (3.75mm)","Low ESR","-55°C ~ 125°C","2924 (7361 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/photos/AVX%20Photos/MH%20Series_7361-38%20(EIA).JPG,NOSV477M006S0075-ND,NOSV477M006S0075,AVX Corporation,CAP NIOB OXI 470UF 20% 6.3V 2924,0,0,"3.23680","0","1500","Tape & Reel (TR)","OxiCap® NOS","Active","470µF","±20%","6.3V","75 mOhms","56.4µA","12%","Surface Mount","2924 (7361 Metric)","V","0.148"" (3.75mm)","Low ESR","-55°C ~ 125°C","2924 (7361 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/photos/AVX%20Photos/MH%20Series_7361-38%20(EIA).JPG,NOSV687M004S0075-ND,NOSV687M004S0075,AVX Corporation,CAP NIOB OXIDE 680UF 20% 4V 2924,0,0,"3.23680","0","1500","Tape & Reel (TR)","OxiCap® NOS","Active","680µF","±20%","4V","75 mOhms","54.4µA","14%","Surface Mount","2924 (7361 Metric)","V","0.148"" (3.75mm)","Low ESR","-55°C ~ 125°C","2924 (7361 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/photos/AVX%20Photos/MH%20Series_7361-38%20(EIA).JPG,478-3242-2-ND,NOSV687M004R0075,AVX Corporation,CAP NIOB OXIDE 680UF 20% 4V 2924,0,0,"3.39150","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","680µF","±20%","4V","75 mOhms","54.4µA","14%","Surface Mount","2924 (7361 Metric)","V","0.148"" (3.75mm)","Low ESR","-55°C ~ 125°C","2924 (7361 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)"
http://datasheets.avx.com/NOM.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOME227M006S0040-ND,NOME227M006S0040,AVX Corporation,CAP NIOB OXI 220UF 20% 6.3V 2917,0,0,"3.46800","0","1500","Tape & Reel (TR)","OxiCap® NOM","Active","220µF","±20%","6.3V","40 mOhms","26.4µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR Multi-anode","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOM.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOME337M006S0023-ND,NOME337M006S0023,AVX Corporation,CAP NIOB OXI 330UF 20% 6.3V 2917,0,0,"3.46800","0","1500","Tape & Reel (TR)","OxiCap® NOM","Active","330µF","±20%","6.3V","23 mOhms","39.6µA","6%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR Multi-anode","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/photos/AVX%20Photos/MH%20Series_7361-38%20(EIA).JPG,478-3230-2-ND,NOSV108M002R0050,AVX Corporation,CAP NIOB OXIDE 1000UF 2.5V 2924,0,0,"3.57000","0","400","Tape & Reel (TR)","OxiCap® NOS","Active","1000µF","±20%","2.5V","50 mOhms","50µA","18%","Surface Mount","2924 (7361 Metric)","V","0.148"" (3.75mm)","Low ESR","-55°C ~ 125°C","2924 (7361 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)"
http://datasheets.avx.com/NOM.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOME227M006R0040-ND,NOME227M006R0040,AVX Corporation,CAP NIOB OXI 220UF 20% 6.3V 2917,0,0,"3.69750","0","400","Tape & Reel (TR)","OxiCap® NOM","Active","220µF","±20%","6.3V","40 mOhms","26.4µA","12%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR Multi-anode","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOM.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOME337M004R0035-ND,NOME337M004R0035,AVX Corporation,CAP NIOB OXIDE 330UF 20% 4V 2917,0,0,"3.69750","0","400","Tape & Reel (TR)","OxiCap® NOM","Active","330µF","±20%","4V","35 mOhms","26.4µA","8%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR Multi-anode","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOM.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOME337M006R0023-ND,NOME337M006R0023,AVX Corporation,CAP NIOB OXI 330UF 20% 6.3V 2917,0,0,"3.69750","0","400","Tape & Reel (TR)","OxiCap® NOM","Active","330µF","±20%","6.3V","23 mOhms","39.6µA","6%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR Multi-anode","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOM.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOME337M006R0035-ND,NOME337M006R0035,AVX Corporation,CAP NIOB OXI 330UF 20% 6.3V 2917,0,0,"3.69750","0","400","Tape & Reel (TR)","OxiCap® NOM","Active","330µF","±20%","6.3V","35 mOhms","39.6µA","6%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR Multi-anode","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOM.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOME477M002R0030-ND,NOME477M002R0030,AVX Corporation,CAP NIOB OXI 470UF 20% 2.5V 2917,0,0,"3.69750","0","400","Tape & Reel (TR)","OxiCap® NOM","Active","470µF","±20%","2.5V","30 mOhms","23.5µA","10%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR Multi-anode","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOM.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOME477M004R0023-ND,NOME477M004R0023,AVX Corporation,CAP NIOB OXIDE 470UF 20% 4V 2917,0,0,"3.69750","0","400","Tape & Reel (TR)","OxiCap® NOM","Active","470µF","±20%","4V","23 mOhms","37.6µA","6%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR Multi-anode","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOM.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOME477M004R0030-ND,NOME477M004R0030,AVX Corporation,CAP NIOB OXIDE 470UF 20% 4V 2917,0,0,"3.69750","0","400","Tape & Reel (TR)","OxiCap® NOM","Active","470µF","±20%","4V","30 mOhms","37.6µA","6%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR Multi-anode","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOM.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOME687M001R0023-ND,NOME687M001R0023,AVX Corporation,CAP NIOB OXI 680UF 20% 1.8V 2917,0,0,"3.69750","0","400","Tape & Reel (TR)","OxiCap® NOM","Active","680µF","±20%","1.8V","23 mOhms","24.5µA","6%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR Multi-anode","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOM.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOME687M002R0023-ND,NOME687M002R0023,AVX Corporation,CAP NIOB OXI 680UF 20% 2.5V 2917,0,0,"3.69750","0","400","Tape & Reel (TR)","OxiCap® NOM","Active","680µF","±20%","2.5V","23 mOhms","34µA","6%","Surface Mount","2917 (7343 Metric)","E","0.169"" (4.30mm)","Low ESR Multi-anode","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",NOJA106K006RWJ-ND,NOJA106K006RWJ,AVX Corporation,CAP NIOB OXID 10UF 10% 6.3V 1206,0,0,"Active","0","0","Tape & Reel (TR)","OxiCap® NOJ","Active","10µF","±10%","6.3V","2.2 Ohms","1.2µA","6%","Surface Mount","1206 (3216 Metric)","A","0.071"" (1.80mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
