Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shape","Length","Width","Diameter","Mounting Type","Features","Material","Color"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/Photos/3M%20Photos/SJ-3542%20(BLACK)%2012%5E.JPG,SJ354212-25-ND,SJ-3542 (BLACK) 1/2"",3M,DUAL LOCK PRESS 1/2""X25YD BLK170,0,0,"112.44000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","-","75.00' (22.86m)","0.500"" (12.70mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3540%20(BLACK)%201^2^.JPG,SJ354012-50-ND,SJ-3540 (BLACK) 1/2"",3M,DUAL LOCK PRESS 1/2""X50YD BLK250,0,0,"112.44000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","-","150.00' (45.72m)","0.500"" (12.70mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,5-6-6-SJ3552-ND,5-6-6-SJ3552,3M (TC),RCLSBLE FSTNR 5""X6"" RCTNGL 6PK,0,0,"114.05000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","5.000"" (127.00mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,4-4-10-SJ3560-ND,4-4-10-SJ3560,3M (TC),RCLSBLE FSTNR 4""X4"" SQR 10PK,0,0,"114.29000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Square","4.000"" (101.60mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-6-10-SJ3551-ND,3-6-10-SJ3551,3M (TC),RCLSBLE FSTNR 3""X6"" RCTNGL 10PK,0,0,"114.65000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-6-10-SJ3552-ND,3-6-10-SJ3552,3M (TC),RCLSBLE FSTNR 3""X6"" RCTNGL 10PK,0,0,"116.86000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,SJ3560CIRCLE-1""-50-ND,SJ3560 CIRCLE-1""-50,3M (TC),RCLSBLE FSTNR 1""X1"" CIRCLE 50PK,0,0,"118.85000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Circular","-","-","1.000"" (25.40mm)","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3560%20(CLEAR)%201.jpg,SJ356010-10-ND,SJ-3560 (CLEAR) 1"",3M,DUAL LOCK 1""X10YD CLR 250,0,0,"119.58000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
-,-,SJ3418FRLGTGRY2""X50YD-ND,SJ3418FR LGT GRY 2""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"122.23667","0","24","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","2.000"" (50.80mm)","-","Sew On","Flame Resistant","Nylon","Gray"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,SJ3551CIRCLE-2""-25-ND,SJ3551 CIRCLE-2""-25,3M (TC),RCLSBLE FSTNR 2""X2"" CIRCLE 25PK,0,0,"123.52000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Circular","-","-","2.000"" (50.80mm)","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3532NFSR-ND,SJ3532NFSR,3M,FASTENER SJ3532NFSR HOOK WHITE F,0,0,"123.80667","0","3","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3533NFSR-ND,SJ3533NFSR,3M,FASTENER SJ3533NFSR LOOP WHITE F,0,0,"123.80667","0","3","-","Active","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,5-6-6-SJ3560-ND,5-6-6-SJ3560,3M (TC),RCLSBLE FSTNR 5""X6"" RCTNGL 6PK,0,0,"124.88000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","5.000"" (127.00mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,SJ3552CIRCLE-2""-25-ND,SJ3552 CIRCLE-2""-25,3M (TC),RCLSBLE FSTNR 2""X2"" CIRCLE 25PK,0,0,"125.92000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Circular","-","-","2.000"" (50.80mm)","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
-,-,70070105450-ND,70070105450,3M,FASTENER SJ3418FR 2 X50YD,0,0,"127.72167","0","6","Scotchmate™","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","2.000"" (50.80mm)","-","-","Flame Resistant","Nylon","Black"
-,-,SJ3532NBGE1""X50YD-ND,SJ3532N BGE 1""X50YD,3M,FASTENER HOOK,0,0,"127.92667","0","3","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3533NBGE1""X50YD-ND,SJ3533N BGE 1""X50YD,3M,FASTENER LOOP,0,0,"127.92667","0","3","-","Active","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,3-6-10-SJ3560-ND,3-6-10-SJ3560,3M (TC),RCLSBLE FSTNR 3""X6"" RCTNGL 10PK,0,0,"127.94000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,6-6-6-SJ3550-ND,6-6-6-SJ3550,3M (TC),RCLSBLE FSTNR 6""X6"" SQR 6PK,0,0,"129.44000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Square","6.000"" (152.40mm)","6.000"" (152.40mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/MP3550_Web_Ds.pdf,-,MP3550-1""-ND,MP3550-1"",3M,"A GENERAL PURPOSE, ACRYLIC ADHES",0,0,"129.92800","0","5","Dual Lock™  MP3550","Active","Interlocking Stems","-","180.45' (55.00m)","0.236"" (6.00mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,6-6-6-SJ3551-ND,6-6-6-SJ3551,3M (TC),RCLSBLE FSTNR 6""X6"" SQR 6PK,0,0,"132.55000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Square","6.000"" (152.40mm)","6.000"" (152.40mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,6-6-6-SJ3552-ND,6-6-6-SJ3552,3M (TC),RCLSBLE FSTNR 6""X6"" SQR 6PK,0,0,"135.12000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Square","6.000"" (152.40mm)","6.000"" (152.40mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3418FRWHT2""X50YD-ND,SJ3418FR WHT 2""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"135.44667","0","6","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","2.000"" (50.80mm)","-","Sew On","Flame Resistant","Nylon","White"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,SJ3560CIRCLE-2""-25-ND,SJ3560 CIRCLE-2""-25,3M (TC),RCLSBLE FSTNR 2""X2"" CIRCLE 25PK,0,0,"137.90000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Circular","-","-","2.000"" (50.80mm)","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,SJ3550CIRCLE-4""-10-ND,SJ3550 CIRCLE-4""-10,3M (TC),RCLSBLE FSTNR 4""X4"" CIRCLE 10PK,0,0,"138.53000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Circular","-","-","4.000"" (101.60mm)","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3418FRDRKGRY2""X50YD-ND,SJ3418FR DRK GRY 2""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"140.23958","0","24","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","2.000"" (50.80mm)","-","Sew On","Flame Resistant","Nylon","Gray"
-,-,SJ3418FRSLTGRY2""X50YD-ND,SJ3418FR SLT GRY 2""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"140.23958","0","24","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","2.000"" (50.80mm)","-","Sew On","Flame Resistant","Nylon","Gray"
-,-,SJ3418FRSLVR2""X50YD-ND,SJ3418FR SLVR 2""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"140.23958","0","24","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","2.000"" (50.80mm)","-","Sew On","Flame Resistant","Nylon","Silver"
-,-,SJ3418FRYLW2""X50YD-ND,SJ3418FR YLW 2""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"140.23958","0","24","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","2.000"" (50.80mm)","-","Sew On","Flame Resistant","Nylon","Yellow"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,SJ3551CIRCLE-4""-10-ND,SJ3551 CIRCLE-4""-10,3M (TC),RCLSBLE FSTNR 4""X4"" CIRCLE 10PK,0,0,"141.90000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Circular","-","-","4.000"" (101.60mm)","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3530BK11/2""X50YD-ND,SJ3530 BK 1 1/2""X50YD,3M,FASTENER HOOK,0,0,"142.62000","0","8","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3531BK11/2""X50YD-ND,SJ3531 BK 1 1/2""X50YD,3M,FASTENER LOOP,0,0,"142.62000","0","8","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3530WHT11/2""X50YD-ND,SJ3530 WHT 1 1/2""X50YD,3M,FASTENER HOOK,0,0,"142.64250","0","8","-","Active","-","-","-","-","-","-","-","-","-"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,SJ3552CIRCLE-4""-10-ND,SJ3552 CIRCLE-4""-10,3M (TC),RCLSBLE FSTNR 4""X4"" CIRCLE 10PK,0,0,"144.65000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Circular","-","-","4.000"" (101.60mm)","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,6-6-6-SJ3560-ND,6-6-6-SJ3560,3M (TC),RCLSBLE FSTNR 6""X6"" SQR 6PK,0,0,"148.00000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Square","6.000"" (152.40mm)","6.000"" (152.40mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://multimedia.3m.com/mws/media/82990O/dual-locktm-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/SJ-3440-(BLACK)-1'.jpg,SJ344010-25-ND,SJ-3440 (BLACK) 1"",3M,DUAL LOCK PLAIN 1""X25YD BLK 250,0,0,"155.62000","0","1","Dual Lock™ SJ3440","Active","Interlocking Stems","-","75.00' (22.86m)","1.000"" (25.40mm)","-","Sew On, Staple","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3550%20(BLACK)%201^2^.JPG,SJ355012-25-ND,SJ-3550 (BLACK) 1/2"",3M,DUAL LOCK PRESS 1/2""X25YD BLK250,0,0,"156.16000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","-","75.00' (22.86m)","0.500"" (12.70mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_SJ352xN-BEIGE.jpg,SJ3526N-BEIGE-5/8""X50YD-ND,SJ3526N-BEIGE-5/8""X50YD,3M,BEIGE HOOK,0,0,"156.56750","0","4","Scotchmate™","Active","Hook and Loop - Hook Only","-","150.00' (45.72m)","0.625"" (15.88mm)","-","Adhesive - Rubber","-","Polyamide (PA66), Nylon 6/6","Beige"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_SJ352xN-BEIGE.jpg,SJ3527N-BEIGE-5/8""X50YD-ND,SJ3527N-BEIGE-5/8""X50YD,3M,BEIGE LOOP,0,0,"156.56750","0","4","Scotchmate™","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","0.625"" (15.88mm)","-","Adhesive - Rubber","-","Polyamide (PA66), Nylon 6/6","Beige"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_hook%20and%20loop%20fastener.jpg,SJ3527N-WHITE-5/8""X50YD-ND,SJ3527N-WHITE-5/8""X50YD,3M,WHITE LOOP,0,0,"156.56750","0","4","Scotchmate™","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","0.625"" (15.88mm)","-","Adhesive - Rubber","-","Polyamide (PA66), Nylon 6/6","White"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,SJ3560CIRCLE-4""-10-ND,SJ3560 CIRCLE-4""-10,3M (TC),RCLSBLE FSTNR 4""X4"" CIRCLE 10PK,0,0,"158.49000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Circular","-","-","4.000"" (101.60mm)","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3551%201^2^.JPG,SJ355112-25-ND,SJ-3551 1/2"",3M,DUAL LOCK PRESS 1/2""X25YD BLK400,0,0,"160.07000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","-","75.00' (22.86m)","0.500"" (12.70mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3552%201^2^.JPG,SJ355212-25-ND,SJ-3552 1/2"",3M,DUAL LOCK PRESS 1/2""X25YD BLK170,0,0,"160.07000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","-","75.00' (22.86m)","0.500"" (12.70mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
https://multimedia.3m.com/mws/media/1174470O/3m-recloslable-fastener-brochure-hr.pdf,-,SJ4580CLR5/8""X50YD-ND,SJ4580 CLR 5/8""X50YD,3M,DUAL LOCK RECLOSABLE FASTENER SJ,0,0,"161.12333","0","3","-","Active","Interlocking Stems","-","150.00' (45.72m)","0.625"" (15.88mm)","-","Adhesive, Acrylic","705 Stem Density","Polypropylene","Clear"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3540%20(BLACK)%201^.JPG,SJ354010-25-ND,SJ-3540 (BLACK) 1"",3M,DUAL LOCK PRESS 1""X25YD BLK 250,0,0,"165.30000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","-","75.00' (22.86m)","1.000"" (25.40mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3541%20(BLACK)1^.JPG,SJ354110-25-ND,SJ-3541 (BLACK) 1"",3M,DUAL LOCK PRESS 1""X25YD BLK 400,0,0,"165.30000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","-","75.00' (22.86m)","1.000"" (25.40mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3542%20(BLACK)%201^.JPG,SJ354210-25-ND,SJ-3542 (BLACK) 1"",3M,DUAL LOCK PRESS 1""X25YD BLK 170,0,0,"165.30000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","-","75.00' (22.86m)","1.000"" (25.40mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3532NWHT11/2""X50YD-ND,SJ3532N WHT 1 1/2""X50YD,3M,FASTENER HOOK,0,0,"167.27000","0","4","-","Active","-","-","-","-","-","-","-","-","-"
