Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Container Type","Size / Dimension","Height","Area (L x W)","Design","Material","Color","Thickness","Features","Ratings","Material Flammability Rating"
http://www.hammondmfg.com/pdf/1591EFL.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591EFLBK.jpg,HM857-ND,1591EFLBK,Hammond Manufacturing,BOX ABS BLACK 7.48""L X 4.33""W,464,1046,"11.02000","0","1","1591FL","Active","Box","7.480"" L x 4.331"" W (189.99mm x 110.01mm)","2.386"" (60.60mm)","32.4in² (209cm²)","Cover Included","Plastic, ABS","Black","0.079"" (2.01mm)","Card Guides, Flame Retardant, Mounting Flange","IP54","UL94 V-0"
http://www.hammondmfg.com/pdf/1591E.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591EGY.jpg,HM143-ND,1591EGY,Hammond Manufacturing,BOX ABS GRAY 7.48""L X 4.33""W,258,592,"11.02000","0","1","1591","Active","Box","7.480"" L x 4.331"" W (189.99mm x 110.01mm)","2.386"" (60.60mm)","32.4in² (209cm²)","Cover Included","Plastic, ABS","Gray","0.079"" (2.01mm)","Card Guides, Flame Retardant","IP54","UL94 V-0"
http://www.hammondmfg.com/pdf/1591E.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591EBK.jpg,HM118-ND,1591EBK,Hammond Manufacturing,BOX ABS BLACK 7.48""L X 4.33""W,182,1772,"11.02000","0","1","1591","Active","Box","7.480"" L x 4.331"" W (189.99mm x 110.01mm)","2.386"" (60.60mm)","32.4in² (209cm²)","Cover Included","Plastic, ABS","Black","0.079"" (2.01mm)","Card Guides, Flame Retardant","IP54","UL94 V-0"
http://www.hammondmfg.com/pdf/1455D601.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1455D601.jpg,HM1358-ND,1455D601,Hammond Manufacturing,BOX ALUM NATURAL 2.36""L X 1.67""W,191,273,"11.07000","0","1","1455","Active","Box","2.362"" L x 1.673"" W (60.00mm x 42.50mm)","0.906"" (23.00mm)","3.95in² (25.5cm²)","End Panel(s)","Metal, Aluminum","Natural","0.047"" (1.20mm)","Card Guides","-","-"
http://www.budind.com/pdf/hb1328.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PN-1328-DG.jpg,377-1130-ND,PN-1328-DG,Bud Industries,BOX ABS GRAY 4.53""L X 3.54""W,206,142,"11.10000","0","1","PN","Active","Box","4.528"" L x 3.543"" W (115.01mm x 89.99mm)","3.151"" (80.04mm)","16.0in² (103cm²)","Cover Included","Plastic, ABS","Gray","0.120"" (3.05mm)","PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.budind.com/pdf/hb1321.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PN-1321-C.jpg,377-1255-ND,PN-1321-C,Bud Industries,BOX PLSTC GRAY/CLR 4.53""LX2.56""W,169,515,"11.10000","0","1","PN","Active","Box","4.528"" L x 2.559"" W (115.01mm x 65.00mm)","1.576"" (40.03mm)","11.7in² (75cm²)","Cover Included","Plastic, Polycarbonate","Gray, Clear Cover/Door","0.100"" (2.54mm)","Card Guides, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.budind.com/pdf/hb1322mb.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PN-1322-MB.JPG,377-1880-ND,PN-1322-MB,Bud Industries,BOX PLASTIC GRAY 4.53""L X 2.56""W,403,0,"11.20000","0","1","PN","Active","Box","4.528"" L x 2.559"" W (115.01mm x 65.00mm)","2.165"" (55.00mm)","11.7in² (75cm²)","Cover Included","Plastic, Polycarbonate","Gray","0.118"" (3.00mm)","Card Guides, Mounting Flange, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.budind.com/pdf/hb1322mb.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PN-1322-CMB.jpg,377-1889-ND,PN-1322-CMB,Bud Industries,BOX PLSTC GRAY/CLR 4.53""LX2.56""W,140,211,"11.20000","0","1","PN","Active","Box","4.528"" L x 2.559"" W (115.01mm x 65.00mm)","2.165"" (55.00mm)","11.7in² (75cm²)","Cover Included","Plastic, Polycarbonate","Gray, Clear Cover/Door","0.118"" (3.00mm)","Card Guides, Mounting Flange, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.budind.com/pdf/hb1328mb.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PN-1328-DGMB.jpg,377-1900-ND,PN-1328-DGMB,Bud Industries,BOX ABS GRAY 4.53""L X 3.54""W,119,173,"11.40000","0","1","PN","Active","Box","4.528"" L x 3.543"" W (115.01mm x 89.99mm)","3.150"" (80.00mm)","16.0in² (103cm²)","Cover Included","Plastic, ABS","Gray","0.098"" (2.49mm)","Mounting Flange, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
https://www.hammfg.com/files/parts/pdf/1590N1.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1590N1.jpg,HM842-ND,1590N1,Hammond Manufacturing,BOX ALUM UNPAINTED 4.72""LX2.58""W,225,137,"11.48000","0","1","1590","Active","Box","4.724"" L x 2.579"" W (120.00mm x 65.51mm)","1.555"" (39.50mm)","12.3in² (79cm²)","Cover Included","Metal, Aluminum","Unpainted","0.080"" (2.03mm)","EMI Shielded","IP54","-"
https://www.hammfg.com/electronics/small-case/plastic/1594.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1594CBK.jpg,HM2061-ND,1594CWBK,Hammond Manufacturing,BOX ABS BLACK 4.19""L X 2.6""W,873,494,"11.57000","0","1","1594W","Active","Box","4.193"" L x 2.598"" W (106.50mm x 65.99mm)","1.787"" (45.39mm)","10.9in² (70cm²)","Cover Included","Plastic, ABS","Black","0.130"" (3.30mm)","Flame Retardant, Watertight","IP66","UL94 V-0"
http://www.budind.com/pdf/hb1321.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PN-1322.jpg,377-1116-ND,PN-1322,Bud Industries,BOX PLASTIC GRAY 4.53""L X 2.56""W,356,1124,"11.70000","0","1","PN","Active","Box","4.528"" L x 2.559"" W (115.01mm x 65.00mm)","2.165"" (55.00mm)","11.7in² (75cm²)","Cover Included","Plastic, Polycarbonate","Gray","0.100"" (2.54mm)","Card Guides, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.hammondmfg.com/pdf/1550D.pdf,//media.digikey.com/Renders/Hammond%20Renders/1550DBK.jpg,HM1185-ND,1550DBK,Hammond Manufacturing,BOX ALUM BLACK 4.51""L X 2.52""W,114,205,"11.74000","0","1","1550","Active","Box","4.508"" L x 2.520"" W (114.50mm x 64.00mm)","2.169"" (55.09mm)","11.5in² (74cm²)","Cover Included","Metal, Aluminum","Black","0.071"" (1.80mm)","-","IP54","-"
http://www.serpac.com/userprints/A27.pdf,//media.digikey.com/photos/Serpac%20Photos/A-27%20BLACK.jpg,SRA27B-ND,"A27,BK",Serpac,BOX ABS BLACK 5.31""L X 3.35""W,743,0,"11.81000","0","1","A","Active","Box","5.310"" L x 3.350"" W (134.87mm x 85.09mm)","1.500"" (38.10mm)","17.8in² (115cm²)","Split Sides and End Panel(s)","Plastic, ABS","Black","0.100"" (2.54mm)","PCB Supports","IP40","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Flambeau%20PDFs/3008C.pdf,//media.digikey.com/photos/Flambeau%20Photos/3008C.jpg,510-1004-ND,3008C,Flambeau Inc.,BIN PLASTIC BLACK,795,0,"11.87000","0","1","-","Active","Bin","-","-","-","Slanted Top","Plastic, Conductive","Black","-","-","-","-"
http://www.hammondmfg.com/pdf/1553D_BAT.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1553DBKBAT.jpg,HM917-ND,1553DBKBAT,Hammond Manufacturing,BOX ABS BLACK 5.8""L X 3.5""W,273,1534,"11.97000","0","1","1553","Active","Box","5.797"" L x 3.504"" W (147.24mm x 89.00mm)","0.984"" (25.00mm)","20.3in² (131cm²)","Hand Held, Split Sides","Plastic, ABS","Black","0.108"" (2.74mm)","Battery Compartment, 9V and AA, PCB Supports","-","UL94 HB"
http://www.hammondmfg.com/pdf/1553D_BAT.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1553DGYBAT.JPG,HM1164-ND,1553DGYBAT,Hammond Manufacturing,BOX ABS GRAY 5.8""L X 3.5""W,177,25,"11.97000","0","1","1553","Active","Box","5.797"" L x 3.504"" W (147.24mm x 89.00mm)","0.984"" (25.00mm)","20.3in² (131cm²)","Hand Held, Split Sides","Plastic, ABS","Gray","0.108"" (2.74mm)","Battery Compartment, 9V and AA, PCB Supports","-","UL94 HB"
http://www.budind.com/pdf/hb1321.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PN-1322-C.jpg,377-1117-ND,PN-1322-C,Bud Industries,BOX PLSTC GRAY/CLR 4.53""LX2.56""W,200,794,"12.00000","0","1","PN","Active","Box","4.528"" L x 2.559"" W (115.01mm x 65.00mm)","2.165"" (55.00mm)","11.7in² (75cm²)","Cover Included","Plastic, Polycarbonate","Gray, Clear Cover/Door","0.100"" (2.54mm)","Card Guides, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
https://www.hammfg.com/files/parts/pdf/1590C.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1590C.jpg,HM153-ND,1590C,Hammond Manufacturing,BOX ALUM UNPAINTED 4.71""LX3.7""W,565,2184,"12.02000","0","1","1590","Active","Box","4.705"" L x 3.701"" W (119.50mm x 94.00mm)","2.224"" (56.50mm)","17.3in² (112cm²)","Cover Included","Metal, Aluminum","Unpainted","0.080"" (2.03mm)","EMI Shielded","IP54","-"
http://www.hammondmfg.com/pdf/1598B.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1598BBK.jpg,HM163-ND,1598BBK,Hammond Manufacturing,BOX ABS BLACK 5.29""L X 5.32""W,77,678,"12.42000","0","1","1598","Active","Box","5.287"" L x 5.323"" W (134.29mm x 135.20mm)","2.008"" (51.00mm)","28.0in² (181cm²)","Split Sides and End Panel(s)","Plastic, ABS with Aluminum Panels","Black","-","Card Guides, Flame Retardant, PCB Supports","IP54","UL94 V-0"
http://www.hammondmfg.com/pdf/1598D.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1598ASGYPBK.jpg,HM4076-ND,1598DSGYPBK,Hammond Manufacturing,BOX ABS BLK/GRAY 7.08""L X 8.08""W,143,644,"12.42000","0","1","1598SP","Active","Box","7.077"" L x 8.075"" W (179.76mm x 205.11mm)","2.488"" (63.20mm)","57.2in² (369cm²)","Split Sides and End Panel(s)","Plastic, ABS","Black, Gray","-","Card Guides, PCB Supports","IP54","-"
https://www.pomonaelectronics.com/file/17139/download?token=zydaQI5g,//media.digikey.com/photos/Pomona%20Photos/2417.jpg,501-1107-ND,2417,Pomona Electronics,BOX ALUM BLUE 2.25""L X 1.38""W,181,0,"12.49000","0","1","Size B","Active","Box","2.250"" L x 1.380"" W (57.15mm x 35.05mm)","1.130"" (28.70mm)","3.11in² (20.1cm²)","Cover Included","Metal, Aluminum","Blue","-","EMI Shielded","-","-"
https://www.pomonaelectronics.com/file/17129/download?token=_Kl6yQIz,//media.digikey.com/photos/Pomona%20Photos/MFG_2397.jpg,501-1726-ND,2397,Pomona Electronics,BOX ALUM BLUE 2.25""L X 1.13""W,132,0,"12.49000","0","1","Size A","Active","Box","2.250"" L x 1.130"" W (57.15mm x 28.70mm)","0.880"" (22.35mm)","2.54in² (16.4cm²)","Cover Included","Metal, Aluminum","Blue","-","EMI Shielded","-","-"
http://www.hammondmfg.com/pdf/RL6585.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/RL6585.jpg,HM1170-ND,RL6585,Hammond Manufacturing,BOX ABS GRAY 6.89""L X 4.92""W,113,140,"12.51000","0","1","RL","Active","Box","6.890"" L x 4.921"" W (175.01mm x 124.99mm)","3.937"" (100.00mm)","33.9in² (219cm²)","Cover Included","Plastic, ABS","Gray","0.124"" (3.15mm)","PCB Supports","IP54","-"
http://www.hammondmfg.com/pdf/1598BB.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1598BBBK.jpg,HM368-ND,1598BBBK,Hammond Manufacturing,BOX ABS BLACK 7.05""L X 6.08""W,602,354,"12.60000","0","1","1598","Active","Box","7.047"" L x 6.083"" W (178.99mm x 154.51mm)","1.378"" (35.00mm)","42.9in² (277cm²)","Split Sides and End Panel(s)","Plastic, ABS with Aluminum Panels","Black","-","Card Guides, Flame Retardant, PCB Supports","IP54","UL94 V-0"
http://www.budind.com/pdf/hb1323mb.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PN-1323-MB.JPG,377-1881-ND,PN-1323-MB,Bud Industries,BOX PLASTIC GRAY 4.53""L X 3.54""W,358,0,"12.60000","0","1","PN","Active","Box","4.528"" L x 3.543"" W (115.01mm x 89.99mm)","2.165"" (55.00mm)","16.0in² (103cm²)","Cover Included","Plastic, Polycarbonate","Gray","0.118"" (3.00mm)","Card Guides, Mounting Flange, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.budind.com/pdf/hbpn1332.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PN-1332-DGMB.jpg,377-2157-ND,PN-1332-DGMB,Bud Industries,BOX ABS GRAY 6.35""L X 3.21""W,269,718,"12.60000","0","1","PN","Active","Box","6.346"" L x 3.205"" W (161.20mm x 81.41mm)","2.165"" (55.00mm)","20.3in² (131cm²)","Cover Included","Plastic, ABS","Gray","0.118"" (3.00mm)","Card Guides, Mounting Flange, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
-,//media.digikey.com/photos/BUD%20Industries%20Photos/PN-1331-CMB.jpg,377-2153-ND,PN-1331-CMB,Bud Industries,BOX PLASTIC GRAY/CL 3.28"" X 3.2"",537,300,"12.70000","0","1","PN","Active","Box","3.283"" L x 3.196"" W (83.39mm x 81.18mm)","2.165"" (55.00mm)","10.4in² (67cm²)","Cover Included","Plastic, Polycarbonate","Gray, Clear Cover/Door","0.118"" (3.00mm)","Card Guides, Mounting Flange, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.hammondmfg.com/pdf/1595C.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1595CBK.jpg,HM243-ND,1595CBK,Hammond Manufacturing,BOX ABS BLACK 6.35""L X 3.78""W,134,427,"12.78000","0","1","1595","Active","Box","6.350"" L x 3.783"" W (161.29mm x 96.09mm)","2.283"" (57.99mm)","24.0in² (155cm²)","Slanted Top","Plastic, ABS","Black","0.079"" (2.01mm)","Card Guides, Flame Retardant, PCB Supports","-","UL94 V-0"
//media.digikey.com/pdf/Data%20Sheets/Flambeau%20PDFs/K166-36.pdf,//media.digikey.com/photos/Flambeau%20Photos/K166-36.jpg,CTS36-ND,K166-36,Flambeau Inc.,COMPONENT STORAGE PLASTIC,123,0,"12.79000","0","1","K","Active","Component Storage","-","-","-","Hinged Door, Lid","Plastic, Non Specified","Translucent - Clear","-","Compartments/Drawers - 36","-","-"
http://www.rose-pw.de/typo3conf/cScripts/php/download.php?download_file=M03080806.pdf,//media.digikey.com/photos/Rose%20&%20Bopla%20Enclosures/090808060.jpg,902-1350-ND,090808060,Rose Enclosures,BOX ABS GRAY 3.23""L X 3.15""W,118,0,"12.85000","0","1","09","Active","Box","3.228"" L x 3.150"" W (82.00mm x 80.00mm)","2.165"" (55.00mm)","10.3in² (66cm²)","Cover Included","Plastic, ABS","Gray","0.118"" (3.00mm)","Watertight","IP66, NEMA 4X","UL94 HB"
http://www.budind.com/pdf/hban2853a.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/AN-2853-A.jpg,377-2366-ND,AN-2853-A,Bud Industries,BOX ALUM NATURAL 4.53""L X 2.56""W,138,856,"12.90000","0","1","AN-A","Active","Box","4.530"" L x 2.560"" W (115.06mm x 65.02mm)","2.170"" (55.12mm)","11.7in² (75cm²)","Cover Included","Metal, Aluminum","Natural","0.130"" (3.30mm)","Mounting Flange, PCB Supports, Watertight","IP68, NEMA 4X,6,6P,12,13","-"
https://www.hammfg.com/files/parts/pdf/1590J.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1590J.jpg,HM366-ND,1590J,Hammond Manufacturing,BOX ALUM UNPAINTED 5.71""LX3.74""W,119,902,"12.94000","0","1","1590","Active","Box","5.709"" L x 3.740"" W (145.01mm x 95.00mm)","1.929"" (49.00mm)","21.4in² (138cm²)","Cover Included","Metal, Aluminum","Unpainted","0.080"" (2.03mm)","EMI Shielded","IP54","-"
http://www.budind.com/pdf/hbpip11766.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PIP-11766-C.JPG,377-2127-ND,PIP-11766-C,Bud Industries,BOX PLSTC GRAY/CLR 5.12""LX5.12""W,888,1444,"13.00000","0","1","PIP","Active","Box","5.118"" L x 5.118"" W (130.00mm x 130.00mm)","1.378"" (35.00mm)","26.2in² (169cm²)","Cover Included","Plastic, Fiberglass/Polyester, Polycarbonate","Gray, Clear Cover/Door","0.118"" (3.00mm)","PCB Supports","IP67, NEMA 1,2,4,4X,6, UL-508","UL94 V-0"
https://www.hammfg.com/files/parts/pdf/1590P1.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1590P1.jpg,HM348-ND,1590P1,Hammond Manufacturing,BOX ALUM UNPAINTED 6.02""LX3.27""W,165,1792,"13.01000","0","1","1590","Active","Box","6.024"" L x 3.268"" W (153.01mm x 83.01mm)","1.988"" (50.50mm)","19.7in² (127cm²)","Cover Included","Metal, Aluminum","Unpainted","0.080"" (2.03mm)","EMI Shielded","IP54","-"
http://www.budind.com/pdf/hbpn1333.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PN-1333-DGMB.JPG,377-2160-ND,PN-1333-DGMB,Bud Industries,BOX ABS GRAY 6.39""L X 3.25""W,334,438,"13.30000","0","1","PN","Active","Box","6.387"" L x 3.246"" W (162.23mm x 82.45mm)","3.346"" (85.00mm)","20.7in² (134cm²)","Cover Included","Plastic, ABS","Gray","0.118"" (3.00mm)","Card Guides, Mounting Flange, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.budind.com/pdf/hb2100b.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/CU-2105-B.jpg,377-1080-ND,CU-2105-B,Bud Industries,BOX ALUMINUM GRAY 5""L X 4""W,143,445,"13.40000","0","1","Mini-Box","Active","Box","5.000"" L x 4.000"" W (127.00mm x 101.60mm)","3.000"" (76.20mm)","20.0in² (129cm²)","U Shaped Pieces","Metal, Aluminum","Gray","0.040"" (1.02mm)","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=1604,//media.digikey.com/photos/Keystone%20Elect%20Photos/700.jpg,36-700-ND,700,Keystone Electronics,BOX PLSTC BLACK 6.25""L X 3.75""W,110,136,"13.57000","0","1","700","Active","Box","6.250"" L x 3.750"" W (158.75mm x 95.25mm)","2.000"" (50.80mm)","23.4in² (151cm²)","Open End(s)","Plastic, Phenolic","Black","0.125"" (3.18mm)","-","-","-"
http://www.budind.com/pdf/hb32008.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBF-32008.jpg,377-1764-ND,NBF-32008,Bud Industries,BOX ABS GRAY 10.63""L X 3.93""W,269,438,"13.60000","0","1","NBF","Active","Box","10.630"" L x 3.930"" W (270.00mm x 99.82mm)","2.750"" (69.85mm)","41.8in² (270cm²)","Hinged Door, Lid","Plastic, ABS","Gray","0.115"" (2.92mm)","PCB Supports, Non-Metallic Hinges","IP66, NEMA 1,2,4,4X,12,13","UL94 HB"
http://www.hammondmfg.com/pdf/1455D601.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455D601BU.jpg,HM2883-ND,1455D601BU,Hammond Manufacturing,BOX ALUM BLUE 2.36""L X 1.67""W,116,207,"13.70000","0","1","1455","Active","Box","2.362"" L x 1.673"" W (60.00mm x 42.50mm)","0.906"" (23.00mm)","3.95in² (25.5cm²)","End Panel(s)","Metal, Aluminum","Blue","0.047"" (1.20mm)","Card Guides","-","-"
http://www.hammondmfg.com/pdf/1554G.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1554GGY.jpg,HM922-ND,1554GGY,Hammond Manufacturing,BOX ABS GRAY 4.72""L X 3.54""W,156,367,"13.79000","0","1","1554","Active","Box","4.724"" L x 3.543"" W (120.00mm x 89.99mm)","3.150"" (80.00mm)","16.7in² (108cm²)","Cover Included","Plastic, ABS","Gray","0.118"" (3.00mm)","Card Guides, PCB Supports, Watertight","IP66, NEMA 4,4X,12,13","UL94 HB"
http://www.serpac.com/userprints/WM072i_UP.pdf,"//media.digikey.com/Photos/Serpac%20Photos/WM072I,BK.jpg",SRW072-WIB-ND,"WM072I,BK",Serpac,BOX ABS BLACK 6.88""L X 4.88""W,1086,0,"13.83000","0","1","WM","Active","Box","6.880"" L x 4.880"" W (174.75mm x 123.95mm)","1.600"" (40.64mm)","33.6in² (217cm²)","Cover Included","Plastic, ABS","Black","0.100"" (2.54mm)","Mounting Flange, PCB Supports, Wall Mount","IP40, NEMA 1","UL94 HB"
http://www.hammondmfg.com/pdf/1599KTS.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1599KTSBK.jpg,HM884-ND,1599KTSBK,Hammond Manufacturing,BOX ABS BLACK 8.66""L X 5.51""W,121,589,"13.93000","0","1","1599T","Active","Box","8.661"" L x 5.512"" W (219.99mm x 140.00mm)","1.811"" (46.00mm)","47.7in² (308cm²)","Hand Held, Split Sides, Slanted Top","Plastic, ABS","Black","-","Card Guides, Flame Retardant, PCB Supports","-","UL94 V-0"
https://www.hammfg.com/files/parts/pdf/1590C.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590AFBK.jpg,HM1907-ND,1590CBK,Hammond Manufacturing,BOX ALUM BLACK 4.71""L X 3.7""W,233,737,"14.02000","0","1","1590","Active","Box","4.705"" L x 3.701"" W (119.50mm x 94.00mm)","2.224"" (56.50mm)","17.3in² (112cm²)","Cover Included","Metal, Aluminum","Black","0.080"" (2.03mm)","EMI Shielded","IP54","-"
http://www.hammondmfg.com/pdf/1554C.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1554C2GY.jpg,HM1789-ND,1554C2GY,Hammond Manufacturing,BOX PLASTIC GRAY 4.72""L X 2.56""W,761,888,"14.08000","0","1","1554","Active","Box","4.724"" L x 2.559"" W (120.00mm x 65.00mm)","1.575"" (40.00mm)","12.1in² (78cm²)","Cover Included","Plastic, Polycarbonate","Gray","0.118"" (3.00mm)","Card Guides, PCB Supports, Watertight","IP66, NEMA 4,4X,12,13, UL-508","UL94 5VA"
http://www.hammondmfg.com/pdf/1550WK.pdf,//media.digikey.com/Renders/Hammond%20Renders/1550WK.jpg,HM1224-ND,1550WK,Hammond Manufacturing,BOX ALUM UNPAINTED 5.51""LX4.02""W,421,186,"14.22000","0","1","1550W","Active","Box","5.512"" L x 4.016"" W (140.00mm x 102.01mm)","3.016"" (76.61mm)","22.1in² (143cm²)","Cover Included","Metal, Aluminum","Unpainted","0.079"" (2.01mm)","Watertight","IP66","-"
http://www.hammondmfg.com/pdf/RM2095S.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/RM2095S.JPG,HM1099-ND,RM2095S,Hammond Manufacturing,BOX ABS GRAY 9.84""L X 7.09""W,194,128,"14.27000","0","1","RM","Active","Box","9.843"" L x 7.087"" W (250.01mm x 180.01mm)","1.969"" (50.00mm)","69.8in² (450cm²)","Split Sides and End Panel(s)","Plastic, ABS","Gray","-","PCB Supports","IP43","UL94 HB"
http://www.hammondmfg.com/pdf/1555NF17.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1555NF17GY.jpg,HM472-ND,1555NF17GY,Hammond Manufacturing,BOX ABS GRAY 4.72""L X 4.72""W,569,788,"14.38000","0","1","1555F","Active","Box","6.330"" L x 4.756"" W (160.79mm x 120.79mm)","1.485"" (37.71mm)","22.3in² (144cm²)","Cover Included","Plastic, ABS","Gray","0.157"" (4.00mm)","Mounting Flange, PCB Supports, Watertight","IP67, NEMA 4,4X,12,13","UL94 HB"
http://www.hammondmfg.com/pdf/RP1285.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/RP1285.JPG,HM1111-ND,RP1285,Hammond Manufacturing,BOX ABS GRAY 7.35""L X 5.78""W,245,174,"14.47000","0","1","RP","Active","Box","7.350"" L x 5.784"" W (186.69mm x 146.91mm)","2.953"" (75.00mm)","42.4in² (274cm²)","Cover Included","Plastic, ABS","Gray","0.128"" (3.25mm)","PCB Supports, Watertight","IP65","UL94 HB"
http://www.budind.com/pdf/hb401.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/AC-406.jpg,377-1015-ND,AC-406,Bud Industries,CHASSIS ALUM NATURAL 9""L X 7""W,119,0,"14.50000","0","1","-","Active","Chassis","9.000"" L x 7.000"" W (228.60mm x 177.80mm)","2.000"" (50.80mm)","62.9in² (406cm²)","Open End(s)","Metal, Aluminum","Natural","0.040"" (1.02mm)","-","-","-"
http://www.hammondmfg.com/pdf2/1553WB.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/MFG_1553WBGY.jpg,HM1419-ND,1553WBGY,Hammond Manufacturing,BOX ABS GRAY 4.62""L X 3.11""W,576,1199,"14.51000","0","1","1553W","Active","Box","4.615"" L x 3.109"" W (117.22mm x 78.97mm)","0.984"" (25.00mm)","14.4in² (93cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Gray","0.118"" (3.00mm)","PCB Supports, Sealing Gasket","IP65","UL94 V-0"
http://www.hammondmfg.com/pdf/1455J1202.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1455J1202.jpg,HM891-ND,1455J1202,Hammond Manufacturing,BOX ALUM NATURAL 4.72""LX3.07""W,831,1342,"14.53000","0","1","1455","Active","Box","4.724"" L x 3.071"" W (120.00mm x 78.00mm)","1.063"" (27.00mm)","14.5in² (94cm²)","End Panel(s)","Metal, Aluminum; Plastic","Natural","0.060"" (1.52mm)","Card Guides","-","-"
