Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Style","Number of Units","Dimensions - Panel","Dimensions - Overall","Door","Features","Mounting Rails","Ventilation","Material","Color"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Black.jpg,C2F243531BK1-ND,C2F243531BK1,Hammond Manufacturing,RACK FRAME,0,0,"573.30000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","20U","29.500"" L x 24.110"" W x 35.060"" H (749.30mm x 612.39mm x 890.52mm)","31.500"" L x 28.000"" W x 42.310"" H (800.10mm x 711.20mm x 1074.67mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Beige.Gray.jpg,C2F243531LG1-ND,C2F243531LG1,Hammond Manufacturing,RACK FRAME,0,0,"573.30000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","20U","29.500"" L x 24.110"" W x 35.060"" H (749.30mm x 612.39mm x 890.52mm)","31.500"" L x 28.000"" W x 42.310"" H (800.10mm x 711.20mm x 1074.67mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Gray"
http://www.budind.com/pdf/hb8092.pdf,-,DR-8093-ND,DR-8093,Bud Industries,RACK DOUBLE 84""X20.25""X30"" BLK,0,0,"574.55000","0","1","-","Active","Open Rack","Open Rack, Double Frame","44U","24.000"" L x 17.750"" W x 77.000"" H (609.60mm x 450.85mm x 1955.80mm)","30.000"" L x 20.250"" W x 84.125"" H (762.00mm x 514.35mm x 2136.78mm)","Doorless","Mounting Brackets","-","-","Metal, Aluminum","Black"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak_Chassis_System_Enclosures.pdf,-,SE132216-ND,SE132216,Vector Electronics,ENCLOSURE ASSY 3U X 19"" X 16"",0,0,"575.58000","0","1","-","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","3U","16.000"" L x 17.800"" W x 5.200"" H (406.40mm x 452.12mm x 132.08mm)","17.600"" L x 20.200"" W x 6.400"" H (447.04mm x 513.08mm x 162.56mm)","Doorless","Front and Rear Access","Two Pair","Sides","Metal, Aluminum","Gray"
https://www.belden.com/hubfs/resources/technical/catalogs/rack-and-cabinet-systems-catalog.pdf,-,XDR8419-3102836-ND,XDR8419-3102836,Belden Inc.,FOUR POST RACK 84""X 19"" 28-36,0,0,"576.16000","0","1","XDR","Active","Open Rack","Open Rack, Double Frame","45U","-","84.000"" H (2133.60mm)","Doorless","-","Two Pair","-","Metal, Steel","Black"
https://www.belden.com/hubfs/resources/technical/catalogs/rack-and-cabinet-systems-catalog.pdf,-,XDR8419-3122836-ND,XDR8419-3122836,Belden Inc.,FOUR POST RACK 84""X 19"" 28-36,0,0,"576.16000","0","1","XDR","Active","Open Rack","Open Rack, Double Frame","45U","-","84.000"" H (2133.60mm)","Doorless","-","Two Pair","-","Metal, Steel","Black"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Black.jpg,C2F244231BK1-ND,C2F244231BK1,Hammond Manufacturing,RACK FRAME,0,0,"576.80000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","24U","29.500"" L x 24.110"" W x 42.060"" H (749.30mm x 612.39mm x 1068.32mm)","31.500"" L x 28.000"" W x 49.310"" H (800.10mm x 711.20mm x 1252.47mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Beige.Gray.jpg,C2F244231LG1-ND,C2F244231LG1,Hammond Manufacturing,RACK FRAME,0,0,"576.80000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","24U","29.500"" L x 24.110"" W x 42.060"" H (749.30mm x 612.39mm x 1068.32mm)","31.500"" L x 28.000"" W x 49.310"" H (800.10mm x 711.20mm x 1252.47mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Gray"
http://www.budind.com/pdf/hb8092.pdf,-,DR-8094-ND,DR-8094,Bud Industries,RACK DOUBLE 84""X20.25""X36"" BLK,0,3,"577.15000","0","1","-","Active","Open Rack","Open Rack, Double Frame","44U","30.000"" L x 17.750"" W x 77.000"" H (762.00mm x 450.85mm x 1955.80mm)","36.000"" L x 20.250"" W x 84.125"" H (914.40mm x 514.35mm x 2136.78mm)","Doorless","Mounting Brackets","-","-","Metal, Aluminum","Black"
https://assets.tripplite.com/product-pdfs/en/srw18us13g.pdf,-,SRW18US13G-ND,SRW18US13G,Tripp Lite,18UWALL MNT RACK ENC 36X24X13,0,0,"577.59000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","18U","12.750"" W (323.85mm)","23.620"" L x 13.000"" W x 35.600"" H (599.44mm x 330.20mm x 904.24mm)","Steel","Hinged, Locking, Wall Mount, Window","Two Pair","Bottom, Sides, Top","Metal, Steel","Black"
https://www.hammfg.com/dci/products/cabinet-systems/c2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Black.jpg,C2F197831BK1-ND,C2F197831BK1,Hammond Manufacturing,RACK STEEL 31.5X23X86.1 BLK,0,10,"581.00000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","45U","29.500"" L x 19.110"" W x 78.810"" H (749.30mm x 485.39mm x 2001.77mm)","31.500"" L x 23.000"" W x 86.060"" H (800.10mm x 584.20mm x 2185.92mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
https://www.hammfg.com/files/parts/pdf/C2F197831LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Beige.Gray.jpg,C2F197831LG1-ND,C2F197831LG1,Hammond Manufacturing,RACK FRAME,0,8,"581.00000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","45U","29.500"" L x 19.110"" W x 78.810"" H (749.30mm x 485.39mm x 2001.77mm)","31.500"" L x 23.000"" W x 86.060"" H (800.10mm x 584.20mm x 2185.92mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Gray"
https://www.hammfg.com/files/parts/pdf/C4F247336BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,C4F247336BK1-ND,C4F247336BK1,Hammond Manufacturing,42U 36IN C4 CABINET FRAME,0,10,"585.20000","0","1","C4","Active","Open Rack","Open Rack, Double Frame","42U","34.220"" L x 19.920"" W x 73.560"" H (869.19mm x 488.19mm x 1868.42mm)","36.000"" L x 24.000"" W x 80.080"" H (914.40mm x 609.60mm x 2034.03mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/RCSC_Series.pdf,-,RCSC1904236BK1-ND,RCSC1904236BK1,Hammond Manufacturing,RACK STEEL 36X24X46.3 BLK,0,5,"586.60000","0","1","RCSC","Active","Cabinet Rack","Enclosed, Bottom, Sides, Top","24U","34.490"" L x 19.090"" W x 42.030"" H (876.05mm x 484.89mm x 1067.56mm)","36.000"" L x 24.000"" W x 46.280"" H (914.40mm x 609.60mm x 1175.51mm)","Doorless","Knockouts","Two Pair","Non-Vented","Metal, Steel","Black"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Black.jpg,C2F244931BK1-ND,C2F244931BK1,Hammond Manufacturing,RACK FRAME,0,0,"586.60000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","28U","29.500"" L x 24.110"" W x 49.060"" H (749.30mm x 612.39mm x 1246.12mm)","31.500"" L x 28.000"" W x 56.310"" H (800.10mm x 711.20mm x 1430.27mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Beige.Gray.jpg,C2F244931LG1-ND,C2F244931LG1,Hammond Manufacturing,RACK FRAME,0,0,"586.60000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","28U","29.500"" L x 24.110"" W x 49.060"" H (749.30mm x 612.39mm x 1246.12mm)","31.500"" L x 28.000"" W x 56.310"" H (800.10mm x 711.20mm x 1430.27mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Gray"
http://www.budind.com/pdf/hb16552.pdf,-,ER-16561-BT-ND,ER-16561-BT,Bud Industries,ADD-A-RACK ECONOMIZER NON VENT,0,0,"587.50000","0","1","Economizer","Active","Add-A-Rack Cabinet","Enclosed, Back","12U","24.000"" L x 17.937"" W x 21.000"" H (609.60mm x 455.60mm x 533.40mm)","25.500"" L x 22.000"" W x 26.312"" H (647.70mm x 558.80mm x 668.32mm)","Steel","Front and Rear Access","One Pair","Non-Vented","Metal, Steel","Black"
http://www.budind.com/pdf/hb16552.pdf,-,ER-16561-RB-ND,ER-16561-RB,Bud Industries,ADD-A-RACK ECONOMIZER NON VENT,0,0,"587.50000","0","1","Economizer","Active","Add-A-Rack Cabinet","Enclosed, Back","12U","24.000"" L x 17.937"" W x 21.000"" H (609.60mm x 455.60mm x 533.40mm)","25.500"" L x 22.000"" W x 26.312"" H (647.70mm x 558.80mm x 668.32mm)","Steel","Front and Rear Access","One Pair","Non-Vented","Metal, Steel","Blue"
http://www.budind.com/pdf/hb16552.pdf,-,ER-16561-S-ND,ER-16561-S,Bud Industries,ADD-A-RACK ECONOMIZER NON VENT,0,0,"587.50000","0","1","Economizer","Active","Add-A-Rack Cabinet","Enclosed, Back","12U","24.000"" L x 17.937"" W x 21.000"" H (609.60mm x 455.60mm x 533.40mm)","25.500"" L x 22.000"" W x 26.312"" H (647.70mm x 558.80mm x 668.32mm)","Steel","Front and Rear Access","One Pair","Non-Vented","Metal, Steel","Sand"
https://www.hammfg.com/files/parts/pdf/C4F307731BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,C4F307731BK1-ND,C4F307731BK1,Hammond Manufacturing,44U 31IN C4 CABINET FRAME,0,5,"591.50000","0","1","C4","Active","Open Rack","Open Rack, Double Frame","44U","29.720"" L x 25.920"" W x 77.060"" H (754.89mm x 658.37mm x 1957.32mm)","31.500"" L x 30.000"" W x 83.500"" H (800.10mm x 762.00mm x 2120.90mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
https://www.hammfg.com/files/parts/pdf/C4F247736BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,C4F247736BK1-ND,C4F247736BK1,Hammond Manufacturing,44U 36IN C4 CABINET FRAME,0,4,"592.20000","0","1","C4","Active","Open Rack","Open Rack, Double Frame","44U","34.220"" L x 19.920"" W x 77.060"" H (869.19mm x 488.19mm x 1957.32mm)","36.000"" L x 24.000"" W x 83.580"" H (914.40mm x 619.60mm x 2122.93mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
https://www.hammfg.com/dci/products/cabinet-systems/c2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Black.jpg,C2F197036BK1-ND,C2F197036BK1,Hammond Manufacturing,RACK STEEL 36X23X77.3 BLK,0,12,"597.10000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","40U","34.000"" L x 19.110"" W x 70.060"" H (863.60mm x 485.39mm x 1779.52mm)","36.000"" L x 23.000"" W x 77.310"" H (914.40mm x 584.20mm x 1963.67mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
https://www.hammfg.com/files/parts/pdf/C2F197036LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Beige.Gray.jpg,C2F197036LG1-ND,C2F197036LG1,Hammond Manufacturing,RACK FRAME,0,14,"597.10000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","40U","34.000"" L x 19.110"" W x 70.060"" H (863.60mm x 485.39mm x 1779.52mm)","36.000"" L x 23.000"" W x 77.310"" H (914.40mm x 584.20mm x 1963.67mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Gray"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Black.jpg,C2F245631BK1-ND,C2F245631BK1,Hammond Manufacturing,RACK FRAME,0,0,"597.10000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","32U","29.500"" L x 24.110"" W x 56.060"" H (749.30mm x 612.39mm x 1423.92mm)","31.500"" L x 28.000"" W x 63.310"" H (800.10mm x 711.20mm x 1608.07mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Beige.Gray.jpg,C2F245631LG1-ND,C2F245631LG1,Hammond Manufacturing,RACK FRAME,0,0,"597.10000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","32U","29.500"" L x 24.110"" W x 56.060"" H (749.30mm x 612.39mm x 1423.92mm)","31.500"" L x 28.000"" W x 63.310"" H (800.10mm x 711.20mm x 1608.07mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Gray"
https://assets.tripplite.com/product-pdfs/en/srw12us33.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRW12US33.jpg,SRW12US33-ND,SRW12US33,Tripp Lite,12UWALL MNT RACK ENC 25X24X34,0,0,"597.10000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","12U","32.500"" L x 21.000"" H (825.50mm x 533.40mm)","33.500"" L x 23.620"" W x 25.000"" H (850.90mm x 599.95mm x 635.00mm)","Steel","Cable Entry Systems, Locking, Removable Sides, Wall Mount","Two Pair","Front, Sides","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/srw21u.pdf,-,SRW21U-ND,SRW21U,Tripp Lite,21UWALL MNT RACK ENC 41X24X18,0,0,"597.10000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","21U","16.500"" W (419.10mm)","23.630"" L x 17.720"" W x 40.870"" H (600.20mm x 450.09mm x 1038.10mm)","Steel","Locking, Wall Mountable","Two Pair","Bottom, Front, Sides, Top","Metal, Steel","Black"
https://www.hammfg.com/files/parts/pdf/C4F247742BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,C4F247742BK1-ND,C4F247742BK1,Hammond Manufacturing,44U 42IN C4 CABINET FRAME,0,3,"597.80000","0","1","C4","Active","Open Rack","Open Rack, Double Frame","44U","40.220"" L x 19.920"" W x 77.060"" H (1962.15mm x 505.97mm x 1957.32mm)","42.000"" L x 24.000"" W x 83.580"" H (1066.80mm x 609.60mm x 2122.93mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Black.jpg,C2F247023BK1-ND,C2F247023BK1,Hammond Manufacturing,RACK FRAME,0,0,"599.90000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","40U","21.630"" L x 24.110"" W x 70.060"" H (549.40mm x 612.39mm x 1779.52mm)","23.630"" L x 28.000"" W x 77.310"" H (600.20mm x 711.20mm x 1963.67mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Beige.Gray.jpg,C2F247023LG1-ND,C2F247023LG1,Hammond Manufacturing,RACK FRAME,0,0,"599.90000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","40U","21.630"" L x 24.110"" W x 70.060"" H (549.40mm x 612.39mm x 1779.52mm)","23.630"" L x 28.000"" W x 77.310"" H (600.20mm x 711.20mm x 1963.67mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Gray"
https://www.hammfg.com/dci/products/cabinet-systems/c2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Black.jpg,C2F197836BK1-ND,C2F197836BK1,Hammond Manufacturing,RACK STEEL 36X23X86.1 BLK,0,5,"604.80000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","45U","34.000"" L x 19.110"" W x 78.810"" H (863.60mm x 485.39mm x 2001.77mm)","36.000"" L x 23.000"" W x 86.060"" H (914.40mm x 584.20mm x 2185.92mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/9R3pg26-32.pdf,-,REFK1904924LG1-ND,REFK1904924LG1,Hammond Manufacturing,RACK STEEL 24.5X21.3X54.2 GRY,0,5,"604.80000","0","1","REFK","Active","Cabinet Rack","Enclosed, Bottom, Sides, Top","28U","23.000"" L x 17.810"" W x 49.000"" H (584.20mm x 452.37mm x 1244.60mm)","24.500"" L x 21.330"" W x 54.190"" H (622.30mm x 533.40mm x 1376.43mm)","Doorless","Front and Rear Access","One Pair","Non-Vented","Metal, Steel","Gray"
https://www.hammfg.com/files/parts/pdf/C2F197836LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Beige.Gray.jpg,C2F197836LG1-ND,C2F197836LG1,Hammond Manufacturing,RACK FRAME,0,10,"604.80000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","45U","34.000"" L x 19.110"" W x 78.810"" H (863.60mm x 485.39mm x 2001.77mm)","36.000"" L x 23.000"" W x 86.060"" H (914.40mm x 584.20mm x 2185.92mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Gray"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Black.jpg,C2F246331BK1-ND,C2F246331BK1,Hammond Manufacturing,RACK FRAME,0,0,"604.80000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","36U","29.500"" L x 24.110"" W x 63.060"" H (749.30mm x 612.39mm x 1601.72mm)","31.500"" L x 28.000"" W x 70.310"" H (800.10mm x 711.20mm x 1785.87mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Beige.Gray.jpg,C2F246331LG1-ND,C2F246331LG1,Hammond Manufacturing,RACK FRAME,0,0,"604.80000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","36U","29.500"" L x 24.110"" W x 63.060"" H (749.30mm x 612.39mm x 1601.72mm)","31.500"" L x 28.000"" W x 70.310"" H (800.10mm x 711.20mm x 1785.87mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Gray"
https://assets.tripplite.com/product-pdfs/en/srw12uhd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRW12UHD.jpg,SRW12UHD-ND,SRW12UHD,Tripp Lite,12U WALL MNT RACK ENC 26X36X25,0,0,"611.41000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","12U","34.120"" W x 20.860"" H (866.65mm x 529.84mm)","24.620"" L x 36.220"" W x 26.460"" H (625.35mm x 919.99mm x 672.08mm)","Steel","Cable Entry Systems, Locking, Removable Sides, Wall Mount","Two Pair","Back, Front, Sides, Top","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/9R3pg26-32.pdf,-,REFK1905617LG1-ND,REFK1905617LG1,Hammond Manufacturing,RACK STEEL 17.5X21.3X61.2 GRY,0,0,"612.50000","0","1","REFK","Active","Cabinet Rack","Enclosed, Bottom, Sides, Top","32U","16.000"" L x 17.810"" W x 56.000"" H (406.40mm x 452.37mm x 1422.40mm)","17.500"" L x 21.330"" W x 61.190"" H (444.50mm x 541.78mm x 1554.23mm)","Doorless","Front and Rear Access","One Pair","Non-Vented","Metal, Steel","Gray"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Black.jpg,C2F247823BK1-ND,C2F247823BK1,Hammond Manufacturing,RACK FRAME,0,0,"612.50000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","45U","21.630"" L x 24.110"" W x 78.810"" H (549.40mm x 612.39mm x 2001.77mm)","23.630"" L x 28.000"" W x 86.060"" H (600.20mm x 711.20mm x 2185.92mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Beige.Gray.jpg,C2F247823LG1-ND,C2F247823LG1,Hammond Manufacturing,RACK FRAME,0,0,"612.50000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","45U","21.630"" L x 24.110"" W x 78.810"" H (549.40mm x 612.39mm x 2001.77mm)","23.630"" L x 28.000"" W x 86.060"" H (600.20mm x 711.20mm x 2185.92mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Gray"
https://www.hammfg.com/files/parts/pdf/C4F307736BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,C4F307736BK1-ND,C4F307736BK1,Hammond Manufacturing,44U 36IN C4 CABINET FRAME,0,8,"612.50000","0","1","C4","Active","Open Rack","Open Rack, Double Frame","44U","34.220"" L x 25.920"" W x 77.060"" H (869.19mm x 658.37mm x 1957.32mm)","36.000"" L x 30.000"" W x 83.500"" H (916.40mm x 762.00mm x 2120.90mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
https://www.hammfg.com/files/parts/pdf/C4F247342BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,C4F247342BK1-ND,C4F247342BK1,Hammond Manufacturing,42U 42IN C4 CABINET FRAME,0,6,"613.20000","0","1","C4","Active","Open Rack","Open Rack, Double Frame","42U","40.220"" L x 19.920"" W x 73.560"" H (1962.15mm x 505.97mm x 1868.42mm)","42.000"" L x 24.000"" W x 80.080"" H (1066.80mm x 609.60mm x 2034.03mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
http://www.budind.com/pdf/hb8924.pdf,-,VR-8925-ND,VR-8925,Bud Industries,VALURACK CABINET 75.31X22X26"",0,0,"618.78000","0","1","ValuRack","Active","Open Rack","Enclosed, Sides","40U","24.000"" L x 17.812"" W x 70.062"" H (609.60mm x 452.42mm x 1779.58mm)","26.000"" L x 22.000"" W x 75.312"" H (660.40mm x 558.80mm x 1912.93mm)","Doorless","Front and Rear Access","One Pair","-","Metal, Steel","Black"
http://www.budind.com/pdf/hb16552.pdf,-,ER-16552-BT-ND,ER-16552-BT,Bud Industries,ADD-A-RACK ECONOMIZER NON VENT,0,0,"620.75000","0","1","Economizer","Active","Add-A-Rack Cabinet","Enclosed, Back","24U","17.000"" L x 17.937"" W x 42.000"" H (431.80mm x 455.60mm x 1066.80mm)","18.500"" L x 22.000"" W x 47.312"" H (469.90mm x 558.80mm x 1201.73mm)","Steel","Front and Rear Access","One Pair","Non-Vented","Metal, Steel","Black"
http://www.budind.com/pdf/hb16552.pdf,-,ER-16552-RB-ND,ER-16552-RB,Bud Industries,ADD-A-RACK ECONOMIZER NON VENT,0,0,"620.75000","0","1","Economizer","Active","Add-A-Rack Cabinet","Enclosed, Back","24U","17.000"" L x 17.937"" W x 42.000"" H (431.80mm x 455.60mm x 1066.80mm)","18.500"" L x 22.000"" W x 47.312"" H (469.90mm x 558.80mm x 1201.73mm)","Steel","Front and Rear Access","One Pair","Non-Vented","Metal, Steel","Blue"
http://www.budind.com/pdf/hb16552.pdf,-,ER-16552-S-ND,ER-16552-S,Bud Industries,ADD-A-RACK ECONOMIZER NON VENT,0,0,"620.75000","0","1","Economizer","Active","Add-A-Rack Cabinet","Enclosed, Back","24U","17.000"" L x 17.937"" W x 42.000"" H (431.80mm x 455.60mm x 1066.80mm)","18.500"" L x 22.000"" W x 47.312"" H (469.90mm x 558.80mm x 1201.73mm)","Steel","Front and Rear Access","One Pair","Non-Vented","Metal, Steel","Sand"
https://www.hammfg.com/dci/products/cabinet-systems/c2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Black.jpg,C2F198531BK1-ND,C2F198531BK1,Hammond Manufacturing,RACK STEEL 31.5X23X93.1 BLK,0,5,"620.90000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","49U","29.500"" L x 19.110"" W x 85.810"" H (749.30mm x 485.39mm x 2179.57mm)","31.500"" L x 23.000"" W x 93.060"" H (800.10mm x 584.20mm x 2363.72mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/9R3pg26-32.pdf,-,REFK1904231LG1-ND,REFK1904231LG1,Hammond Manufacturing,RACK STEEL 31.5X21.3X47.2 GRY,0,0,"620.90000","0","1","REFK","Active","Cabinet Rack","Enclosed, Bottom, Sides, Top","24U","30.000"" L x 17.810"" W x 42.000"" H (762.00mm x 452.37mm x 1066.80mm)","31.500"" L x 21.330"" W x 47.190"" H (800.10mm x 541.78mm x 1198.63mm)","Doorless","Front and Rear Access","One Pair","Non-Vented","Metal, Steel","Gray"
https://www.hammfg.com/files/parts/pdf/C2F198531LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2_SERIES_Beige.Gray.jpg,C2F198531LG1-ND,C2F198531LG1,Hammond Manufacturing,RACK FRAME,0,0,"620.90000","0","1","C2","Active","Open Rack","Open Rack, Double Frame","49U","29.500"" L x 19.110"" W x 85.810"" H (749.30mm x 485.39mm x 2179.57mm)","31.500"" L x 23.000"" W x 93.060"" H (800.10mm x 584.20mm x 2363.72mm)","Doorless","Front and Rear Access","-","-","Metal, Steel","Gray"
