Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Applications","Mounting Type","Package / Case","Supplier Device Package"
http://www.onsemi.com/pub/Collateral/FGBS3040_F085-D.PDF,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/261;MKT-TO263A07;;7.jpg,FGBS3040E1-F085OSDKR-ND,FGBS3040E1-F085,ON Semiconductor,IC IGNITION COIL DRIVER D2PAK,744,2400,"Digi-Reel","0","1","Digi-Reel®","-","Active","Ignition Coil Driver","Automotive","Surface Mount","TO-263-7, D²Pak (6 Leads + Tab)","TO-263-7"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa1000,//media.digikey.com/Renders/Texas%20Instr%20Renders/49-DSBGA-YFF.jpg,296-51056-2-ND,DLPA1000YFFT,Texas Instruments,IC RGB LED DRIVER 49DSBGA,0,4250,"3.72592","0","250","Tape & Reel (TR)","-","Active","RGB LED Driver","Mobile Communications","Surface Mount","49-UFBGA, DSBGA","49-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa1000,//media.digikey.com/Renders/Texas%20Instr%20Renders/49-DSBGA-YFF.jpg,296-51056-1-ND,DLPA1000YFFT,Texas Instruments,IC RGB LED DRIVER 49DSBGA,625,4250,"5.50000","0","1","Cut Tape (CT)","-","Active","RGB LED Driver","Mobile Communications","Surface Mount","49-UFBGA, DSBGA","49-DSBGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa1000,//media.digikey.com/Renders/Texas%20Instr%20Renders/49-DSBGA-YFF.jpg,296-51056-6-ND,DLPA1000YFFT,Texas Instruments,IC RGB LED DRIVER 49DSBGA,625,4250,"Digi-Reel","0","1","Digi-Reel®","-","Active","RGB LED Driver","Mobile Communications","Surface Mount","49-UFBGA, DSBGA","49-DSBGA"
-,//media.digikey.com/photos/Panasonic%20Photos/AN15852A-VT.JPG,AN15852A-VT-ND,AN15852A-VT,Panasonic Electronic Components,IC AUDIO VIDEO SWITCH 80QFH,290,0,"5.68000","0","1","Bulk","-","Obsolete","Audio Video Switch","TV Switch","Surface Mount","80-QFP","80-QFH (14x20)"
http://www.ftdichip.com/Support/Documents/DataSheets/ICs/DS_FT245BL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/32-LQFP.jpg,768-1343-2-ND,FT245BL-REEL,"FTDI, Future Technology Devices International Ltd",IC USB FIFO 32LQFP,0,0,"3.75000","0","1000","Tape & Reel (TR)","-","Active","USB FIFO","-","Surface Mount","32-LQFP","32-LQFP (7x7)"
http://www.ftdichip.com/Support/Documents/DataSheets/ICs/DS_FT245BL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/32-LQFP.jpg,768-1343-1-ND,FT245BL-REEL,"FTDI, Future Technology Devices International Ltd",IC USB FIFO 32LQFP,780,0,"5.75000","0","1","Cut Tape (CT)","-","Active","USB FIFO","-","Surface Mount","32-LQFP","32-LQFP (7x7)"
http://www.ftdichip.com/Support/Documents/DataSheets/ICs/DS_FT245BL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/32-LQFP.jpg,768-1343-6-ND,FT245BL-REEL,"FTDI, Future Technology Devices International Ltd",IC USB FIFO 32LQFP,780,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","USB FIFO","-","Surface Mount","32-LQFP","32-LQFP (7x7)"
https://datasheets.maximintegrated.com/en/ds/MAX4943-MAX4949.pdf,//media.digikey.com/Renders/Maxim%20Renders/8-UDFN%2021-0164.jpg,MAX4946ELA+T-ND,MAX4946ELA+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 8UDFN,5000,0,"6.38000","0","1","Strip","-","Obsolete","Overvoltage Protection Controller","Cell Phones, Digital Cameras, Media Players","Surface Mount","8-WFDFN","8-uDFN (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX4943-MAX4949.pdf,//media.digikey.com/Renders/Maxim%20Renders/8-UDFN%2021-0164.jpg,MAX4944LELA+T-ND,MAX4944LELA+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 8UDFN,4992,0,"6.38000","0","1","Strip","-","Obsolete","Overvoltage Protection Controller","Cell Phones, Digital Cameras, Media Players","Surface Mount","8-WFDFN","8-uDFN (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX4943-MAX4949.pdf,//media.digikey.com/Renders/Maxim%20Renders/8-UDFN%2021-0164.jpg,MAX4949ELA+T-ND,MAX4949ELA+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 8UDFN,2500,0,"6.38000","0","1","Strip","-","Obsolete","Overvoltage Protection Controller","Cell Phones, Digital Cameras, Media Players","Surface Mount","8-WFDFN","8-uDFN (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX4959-MAX4960.pdf,//media.digikey.com/Renders/Maxim%20Renders/10-UDFN%2021-0164.jpg,MAX4959ELB+TTR-ND,MAX4959ELB+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 10UDFN,0,0,"Obsolete","0","0","Tape & Reel (TR)","-","Obsolete","Overvoltage Protection Controller","PC's, PDA's","Surface Mount","10-WFDFN","10-µDFN (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX4959-MAX4960.pdf,//media.digikey.com/Renders/Maxim%20Renders/10-UDFN%2021-0164.jpg,MAX4959ELB+TCT-ND,MAX4959ELB+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 10UDFN,1817,0,"6.58000","0","1","Cut Tape (CT)","-","Obsolete","Overvoltage Protection Controller","PC's, PDA's","Surface Mount","10-WFDFN","10-µDFN (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX4959-MAX4960.pdf,//media.digikey.com/Renders/Maxim%20Renders/10-UDFN%2021-0164.jpg,MAX4959ELB+TDKR-ND,MAX4959ELB+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 10UDFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Overvoltage Protection Controller","PC's, PDA's","Surface Mount","10-WFDFN","10-µDFN (2x2)"
https://www.cypress.com/file/126916/download,//media.digikey.com/Renders/Cypress%20Semi%20Renders/14-SOIC.jpg,2015-FM31276-G-ND,FM31276-G,Cypress Semiconductor Corp,IC PROCESSOR COMPANION 14SOIC,1620,0,"7.53000","0","1","Tube","-","Active","Processor Companion","Processor-Based Systems","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
https://www.cypress.com/file/126916/download,//media.digikey.com/Renders/Cypress%20Semi%20Renders/14-SOIC.jpg,428-3218-ND,FM31276-G,Cypress Semiconductor Corp,IC PROCESSOR COMPANION 14SOIC,336,0,"7.91000","0","1","Tube","-","Active","Processor Companion","Processor-Based Systems","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
https://datasheets.maximintegrated.com/en/ds/MAX30003.pdf,//media.digikey.com/renders/Maxim%20Renders/28-TQFN_21-0139H.jpg,MAX30003CTI+TTR-ND,MAX30003CTI+T,Maxim Integrated,IC ECG FRONT END 28TQFN,0,0,"5.14800","0","2500","Tape & Reel (TR)","-","Active","ECG Front End","Heart Rate Monitoring","Surface Mount","28-WFQFN Exposed Pad","28-TQFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX30003.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0140;TI;28.jpg,MAX30003CTI+TCT-ND,MAX30003CTI+T,Maxim Integrated,IC EEPROM 2K 1WIRE 6TDFN,2189,0,"8.20000","0","1","Cut Tape (CT)","-","Active","ECG Front End","Heart Rate Monitoring","Surface Mount","28-WFQFN Exposed Pad","28-TQFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX30003.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0140;TI;28.jpg,MAX30003CTI+TDKR-ND,MAX30003CTI+T,Maxim Integrated,IC ECG FRONT END 28TQFN,2189,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","ECG Front End","Heart Rate Monitoring","Surface Mount","28-WFQFN Exposed Pad","28-TQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa2005,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-RSL.jpg,296-38600-2-ND,DLPA2005ERSLT,Texas Instruments,IC DIG MICROMIRROR DEVICE 48FN,0,10000,"7.84300","0","250","Tape & Reel (TR)","-","Active","Digital Micromirror Device (DMD), DLP PMIC, LED Driver","DLP® Pico™ Projectors, Mobile Sensing","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa2005,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-RSL.jpg,296-38600-1-ND,DLPA2005ERSLT,Texas Instruments,IC DIG MICROMIRROR DEVICE 48FN,821,10001,"10.94000","0","1","Cut Tape (CT)","-","Active","Digital Micromirror Device (DMD), DLP PMIC, LED Driver","DLP® Pico™ Projectors, Mobile Sensing","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa2005,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-RSL.jpg,296-38600-6-ND,DLPA2005ERSLT,Texas Instruments,IC DIG MICROMIRROR DEVICE 48FN,821,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Digital Micromirror Device (DMD), DLP PMIC, LED Driver","DLP® Pico™ Projectors, Mobile Sensing","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (6x6)"
https://www.cypress.com/file/126916/download,//media.digikey.com/Renders/Cypress%20Semi%20Renders/14-SOIC.jpg,2015-FM31278-G-ND,FM31278-G,Cypress Semiconductor Corp,IC PROCESSOR COMPANION 14SOIC,221,0,"11.48000","0","1","Tube","-","Active","Processor Companion","Processor-Based Systems","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
https://datasheets.maximintegrated.com/en/ds/MAX30001.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;30WLP-.69;;30.jpg,MAX30001CWV+TTR-ND,MAX30001CWV+T,Maxim Integrated,IC BIOPOTENTIAL AFE 30WLP,0,0,"6.15600","0","2000","Tape & Reel (TR)","-","Active","Biopotential AFE","Heart Rate Monitoring","Surface Mount","30-WFBGA, WLBGA","30-WLP (2.74x2.93)"
https://datasheets.maximintegrated.com/en/ds/MAX30001.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;30WLP-.69;;30.jpg,MAX30001CWV+TCT-ND,MAX30001CWV+T,Maxim Integrated,IC BIOPOTENTIAL AFE 30WLP,1384,0,"11.62000","0","1","Cut Tape (CT)","-","Active","Biopotential AFE","Heart Rate Monitoring","Surface Mount","30-WFBGA, WLBGA","30-WLP (2.74x2.93)"
https://datasheets.maximintegrated.com/en/ds/MAX30001.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;30WLP-.69;;30.jpg,MAX30001CWV+TDKR-ND,MAX30001CWV+T,Maxim Integrated,IC BIOPOTENTIAL AFE 30WLP,1384,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Biopotential AFE","Heart Rate Monitoring","Surface Mount","30-WFBGA, WLBGA","30-WLP (2.74x2.93)"
//media.digikey.com/pdf/Data%20Sheets/MegaChips%20PDFs/KL5BPLC200WMP_DS.pdf,//media.digikey.com/Renders/SMC%20Diode%20Solutions/1655;144TQFP-1.2-16x16;;144.jpg,KL5BPLC200WMP-ND,KL5BPLC200WMP,MegaChips Corporation,IC HD Powerline Commun TQFP-144,1000,0,"11.79000","0","1","Tray","-","Active","Powerline Communication","Broadband, HD Video Transmission","Surface Mount","144-TQFP Exposed Pad","144-TQFP (16x16)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa3000,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_DLPA3005.jpg,296-42431-5-ND,DLPA3000DPFD,Texas Instruments,IC DLP PMIC LED DRIVER 100HTQFP,2026,9990,"12.75000","0","1","Tray","-","Active","DLP PMIC, LED Driver","DLP® Pico™ Projectors","Surface Mount","100-TQFP Exposed Pad","100-HTQFP (14x14)"
//media.digikey.com/pdf/Data%20Sheets/MegaChips%20PDFs/KL5BPLC250WMP_DS.pdf,//media.digikey.com/Renders/SMC%20Diode%20Solutions/1655;144TQFP-1.2-16x16;;144.jpg,KL5BPLC250WMP-ND,KL5BPLC250WMP,MegaChips Corporation,IC MULTI-HOP POWERLINE TQFP-144,1000,0,"12.83000","0","1","Tray","-","Active","Multi-Hop Poweline","Multi-Hop Systems, Industrial and Commercial","Surface Mount","144-TQFP Exposed Pad","144-TQFP (16x16)"
http://www.megachips.com/products/Product_Brochure/MLKHN1500_Broch_0_12.pdf,-,MLKHN1500AM-ND,MLKHN1500AM,MegaChips Corporation,IC HD-PLC PWR LINE COMM 238LBGA,935,0,"14.28000","0","1","Tray","-","Active","HD-PLC Power Line Communications (PLC)","Industrial Automation","Surface Mount","238-LBGA","238-LBGA (18x15)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa3005,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_DLPA3005.jpg,296-43149-2-ND,DLPA3005DPFDR,Texas Instruments,IC DLP PMIC LED DRIVER 100HTQFP,0,10000,"9.36320","0","1000","Tape & Reel (TR)","-","Active","DLP PMIC, LED Driver","DLP® Pico™ Projectors","Surface Mount","100-TQFP Exposed Pad","100-HTQFP (14x14)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa3005,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_DLPA3005.jpg,296-43149-1-ND,DLPA3005DPFDR,Texas Instruments,IC DLP PMIC LED DRIVER 100HTQFP,875,10001,"15.23000","0","1","Cut Tape (CT)","-","Active","DLP PMIC, LED Driver","DLP® Pico™ Projectors","Surface Mount","100-TQFP Exposed Pad","100-HTQFP (14x14)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa3005,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_DLPA3005.jpg,296-43149-6-ND,DLPA3005DPFDR,Texas Instruments,IC DLP PMIC LED DRIVER 100HTQFP,875,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","DLP PMIC, LED Driver","DLP® Pico™ Projectors","Surface Mount","100-TQFP Exposed Pad","100-HTQFP (14x14)"
http://www.megachips.com/products/Product_Brochure/MLKHN1501_Broch_0_12.pdf,-,MLKHN1501AM-ND,MLKHN1501AM,MegaChips Corporation,IC HD-PLC PWR LINE COMM 238LBGA,925,0,"15.31000","0","1","Tray","-","Active","HD-PLC Power Line Communications (PLC)","Industrial Automation","Surface Mount","238-LBGA","238-LBGA (18x15)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa100,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg,296-46966-ND,DLPA100PT,Texas Instruments,IC DLP PMIC LED DRIVER 48LQFP,264,0,"19.30000","0","1","Tray","-","Active","DLP PMIC, LED Driver","DLP® Pico™ Projectors","Surface Mount","48-LQFP","48-LQFP (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpa3005,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_DLPA3005.jpg,296-43125-5-ND,DLPA3005DPFD,Texas Instruments,IC DLP PMIC LED DRIVER 100HTQFP,1653,9990,"20.74000","0","1","Tube","-","Active","DLP PMIC, LED Driver","DLP® Pico™ Projectors","Surface Mount","100-TQFP Exposed Pad","100-HTQFP (14x14)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9970.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-2;CP;32.jpg,AD9970BCPZRL7TR-ND,AD9970BCPZRL7,Analog Devices Inc.,IC CCD SIGNAL PROCESSOR 32LFCSP,0,1500,"14.60056","0","1500","Tape & Reel (TR)","-","Active","CCD Signal Processor","HDTV, MPEG, Image Processing","Surface Mount","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9970.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-2;CP;32.jpg,AD9970BCPZRL7CT-ND,AD9970BCPZRL7,Analog Devices Inc.,IC CCD SIGNAL PROCESSOR 32LFCSP,1470,1500,"22.33000","0","1","Cut Tape (CT)","-","Active","CCD Signal Processor","HDTV, MPEG, Image Processing","Surface Mount","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9970.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-2;CP;32.jpg,AD9970BCPZRL7DKR-ND,AD9970BCPZRL7,Analog Devices Inc.,IC CCD SIGNAL PROCESSOR 32LFCSP,1470,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","CCD Signal Processor","HDTV, MPEG, Image Processing","Surface Mount","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/DLP2010.pdf,//media.digikey.com/Photos/Texas%20Instr%20Photos/DLP2010FQJ.jpg,296-38599-ND,DLP2010FQJ,Texas Instruments,IC DIG MICROMIRROR DEVICE 40CLGA,179,0,"65.01000","0","1","Tray","-","Obsolete","Digital Micromirror Device (DMD)","DLP® Pico™ Projectors","Surface Mount","40-BFCLGA","40-CLGA (15.9x5.3)"
http://www.holtic.com/documents/55-hi-3582_v-rev-lpdf.do,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;DNG52;DNG;52.jpg",1245-1028-ND,HI-3582PQI-10,Holt Integrated Circuits Inc.,IC TERMINAL 52PQFP,149,0,"81.76000","0","1","Tray","-","Active","Terminal","-","Surface Mount","52-BQFP","52-PQFP (10x10)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/DLP3010.pdf,//media.digikey.com/Photos/Texas%20Instr%20Photos/DLP3010FQK.jpg,296-38657-5-ND,DLP3010FQK,Texas Instruments,IC DIG MICROMIRROR DEVICE 57CLGA,600,0,"107.45000","0","1","Tray","-","Obsolete","Digital Micromirror Device (DMD)","Image Processing and Control","Surface Mount","57-BFCLGA","57-CLGA (18.2x7)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/DLP4710.pdf,//media.digikey.com/Photos/Texas%20Instr%20Photos/DLP4710FQL.jpg,296-42272-5-ND,DLP4710FQL,Texas Instruments,IC DIG MICROMIRROR DEV 100CLGA,68,0,"212.68000","0","1","Tray","-","Obsolete","Digital Micromirror Device (DMD)","-","Surface Mount","100-BFCLGA Module","100-CLGA (24.5x11)"
"//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/DLP4500_Jan29,2019_DS.pdf",//media.digikey.com/Photos/Texas%20Instr%20Photos/DLP4500FQE.JPG,296-36419-ND,DLP4500FQE,Texas Instruments,IC DIG MICROMIRROR DEVICE 80LCCC,278,0,"267.82000","0","1","Tray","-","Obsolete","Digital Micromirror Device (DMD)","3D, Medical Imaging","Surface Mount","80-CLCC","80-LCCC (20.7x9.1)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdlpr410,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4217900;YVA;48.jpg,296-38928-ND,DLPR410YVA,Texas Instruments,IC CONFIGURATION PROM 48DSBGA,47,498,"272.20000","0","1","Tray","-","Last Time Buy","Configuration PROM","-","Surface Mount","48-TFBGA, DSBGA","48-DSBGA (8x9)"
https://www.infineon.com/dgdl/Infineon-TLE9461ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519d670a2371c,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE9461ESXUMA1TR-ND,TLE9461ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,0,0,"1.36860","0","3000","Tape & Reel (TR)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9461ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519d670a2371c,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE9461ESXUMA1CT-ND,TLE9461ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,2834,0,"3.08000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9461ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519d670a2371c,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE9461ESXUMA1DKR-ND,TLE9461ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,2834,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9461-3ES%20V33-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519cd449b5629,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE94613ESV33XUMA1TR-ND,TLE94613ESV33XUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,0,0,"1.52054","0","3000","Tape & Reel (TR)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9461-3ES%20V33-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519cd449b5629,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE94613ESV33XUMA1CT-ND,TLE94613ESV33XUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,2985,0,"3.11000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9461-3ES%20V33-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519cd449b5629,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE94613ESV33XUMA1DKR-ND,TLE94613ESV33XUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,2985,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9461-3ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519e9691975c4,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE94613ESXUMA1TR-ND,TLE94613ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,0,0,"1.52054","0","3000","Tape & Reel (TR)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9461-3ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519e9691975c4,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE94613ESXUMA1CT-ND,TLE94613ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,2965,0,"3.11000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9461-3ES-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519e9691975c4,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE94613ESXUMA1DKR-ND,TLE94613ESXUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,2965,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9471ES%20V33-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519f2218675cf,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE9471ESV33XUMA1TR-ND,TLE9471ESV33XUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,0,0,"1.68980","0","3000","Tape & Reel (TR)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
https://www.infineon.com/dgdl/Infineon-TLE9471ES%20V33-DS-v01_00-EN.pdf?fileId=5546d46264fee02f016519f2218675cf,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSDSO-24-1;;24.jpg,TLE9471ESV33XUMA1CT-ND,TLE9471ESV33XUMA1,Infineon Technologies,IC TXRX CAN LITE SBC 2MBPS,2979,0,"3.46000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, Lite SBC","Active","System Basis Chip (SBC)","CAN Automotive","Surface Mount","24-TSSOP (0.154"", 3.90mm Width) Exposed Pad","PG-TSDSO-24-1"
