Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Outline L x W x H","Qmax @ Th","Delta Tmax @ Th","Current - Max","Voltage - Max","Resistance","Operating Temperature","Features"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC6-6.pdf,-,1681-1198-ND,RC6-6-01,"Marlow Industries, Inc.",TEM 30X30X3.91MM,60,0,"22.66000","0","1","RC6-6","Active","34.01mm x 30.00mm x 4.01mm","30.0W @ 27°C","66°C @ 27°C","5.6A","8.2V","1.20 Ohms","85°C","Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/387001814.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001814.jpg,1487-1035-ND,387001814,"Laird Thermal Systems, Inc.","ET12, 18, F2A, 0606, 11, W2.25",18,0,"22.68000","0","1","ET","Active","7.20mm x 6.10mm x 2.69mm","1.5W @ 25°C","67°C @ 25°C","1.2A","2.1V","-","150°C","Lead Wires, Lapped"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET9,3,F1,3030.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001842.jpg,1487-1067-ND,387001842,"Laird Thermal Systems, Inc.","ET9,31,F1,3030,TA,RT,W6",13,0,"22.70000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-2.5.pdf,-,1681-1164-ND,RC12-2.5-01L,"Marlow Industries, Inc.",TEM 30X34X3.93MM,59,0,"22.72000","0","1","RC12-2.5","Active","34.00mm x 30.00mm x 3.93mm","23.0W @ 27°C","66°C @ 27°C","2.5A","14.7V","4.90 Ohms","85°C","Lead Wires, Lapped"
https://dkwizard.lairdthermal.com/,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_43380-501.jpg,1487-1206-ND,43380-501,"Laird Thermal Systems, Inc.",PELTIER,20,0,"23.10000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC6-6.pdf,-,1681-1199-ND,RC6-6-01L,"Marlow Industries, Inc.",TEM 30X30X3.91MM,60,0,"23.28000","0","1","RC6-6","Active","34.01mm x 30.00mm x 3.91mm","30.0W @ 27°C","66°C @ 27°C","5.6A","8.2V","1.20 Ohms","85°C","Lead Wires, Lapped"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP14-71-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430705-505.jpg,1487-1212-ND,430705-505,"Laird Thermal Systems, Inc.",PELTIER MODULE NO MARKINGS,20,0,"23.28000","0","1","-","Active","-","-","-","-","-","-","-","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-2.5.pdf,-,1681-1165-ND,RC12-2.5-01S,"Marlow Industries, Inc.",TEM 30X34X3.93MM,35,0,"23.35000","0","1","RC12-2.5","Active","34.00mm x 30.00mm x 4.03mm","23.0W @ 27°C","66°C @ 27°C","2.5A","14.7V","4.90 Ohms","85°C","Lead Wires, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC6-6.pdf,-,1681-1200-ND,RC6-6-01S,"Marlow Industries, Inc.",TEM 30X30X3.91MM,58,0,"23.59000","0","1","RC6-6","Active","34.01mm x 30.00mm x 4.01mm","30.0W @ 27°C","66°C @ 27°C","5.6A","8.2V","1.20 Ohms","85°C","Lead Wires, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1020T.pdf,-,1681-1120-ND,NL1020T-04AC,"Marlow Industries, Inc.",TEM 3.96X3.96X2.16MM,41,0,"23.63000","0","1","NL1020T","Active","3.96mm x 3.96mm x 2.16mm","0.9W @ 27°C","64°C @ 27°C","1.8A","0.8V","400 mOhms","85°C","Lead Wires, Sealed"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/387001835.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001835.jpg,1487-1060-ND,387001835,"Laird Thermal Systems, Inc.","ET6,12,F1,4040,TA,RT,W6",34,0,"23.72000","0","1","ET","Active","40.00mm x 40.00mm x 3.81mm","53.0W @ 25°C","67°C @ 25°C","6.0A","16.9V","2.88 Ohms","150°C","Lead Wires, Lapped, Sealed"
https://www.cui.com/product/resource/digikeypdf/cp85h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP852040345H.jpg,102-4696-ND,CP852040345H,CUI Inc.,"PELTIER, 20 X 40 X 3.45 MM, 8.5",95,0,"23.82000","0","1","CP85H","Active","40.00mm x 20.00mm x 3.45mm","38.2W @ 27°C","70°C @ 27°C","8.5A","7.6V","750 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://www.cui.com/product/resource/digikeypdf/cp35.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP35.jpg,102-4422-ND,CP35347,CUI Inc.,"PELTIER, 30 X 30 X 4.7 MM, 3.5 A",94,0,"24.07000","0","1","CP35","Active","30.00mm x 30.00mm x 4.70mm","16.0W @ 27°C","68°C @ 27°C","3.5A","8.6V","1.74 Ohms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp50.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP40.jpg,102-4431-ND,CP50341,CUI Inc.,"PELTIER, 30 X 30 X 4.05 MM, 5 A,",89,0,"24.07000","0","1","CP50","Active","30.00mm x 30.00mm x 4.05mm","23.0W @ 27°C","68°C @ 27°C","5.0A","8.6V","1.42 Ohms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp70.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP70.jpg,102-4438-ND,CP70337,CUI Inc.,"PELTIER, 30 X 30 X 3.8 MM, 7 A,",86,0,"24.07000","0","1","CP70","Active","30.00mm x 30.00mm x 3.80mm","31.0W @ 27°C","68°C @ 27°C","7.0A","8.6V","1.00 Ohms","80°C","Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-PolarTEC-Series-PT4-12-F2-3030-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430026-507.jpg,1487-1161-ND,430026-507,"Laird Thermal Systems, Inc.","PELTIER PT4,12,F2,3030,TA,RT,W6",19,0,"24.43000","0","1","PolarTEC™","Active","34.00mm x 30.00mm x 3.20mm","34.3W @ 25°C","65°C @ 25°C","4.0A","14.5V","3.36 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET9,3,F2,2525.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001841.jpg,1487-1066-ND,387001841,"Laird Thermal Systems, Inc.","ET9,3,F2,2525,TA,RT,W6",20,0,"25.22000","0","1","-","Active","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/387001768.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001768.jpg,1487-1054-ND,387001768,"Laird Thermal Systems, Inc.","ET4,12,F2,4040,TA,RT,W6",17,0,"25.49000","0","1","ET","Active","40.00mm x 40.00mm x 4.14mm","34.6W @ 25°C","67°C @ 25°C","3.9A","16.9V","4.59 Ohms","150°C","Lead Wires, Lapped, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-6.pdf,-,1681-1169-ND,RC12-6-01,"Marlow Industries, Inc.",TEM 40.13X40.13X3.97MM,49,0,"25.54000","0","1","RC12-6","Active","44.70mm x 40.13mm x 4.01mm","54.0W @ 27°C","66°C @ 27°C","5.6A","14.7V","2.20 Ohms","85°C","Lead Wires"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET8,12,F1,4040.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_105127085001.jpg,1487-1064-ND,105127085001,"Laird Thermal Systems, Inc.","ET8,12,F1,4040,TA,RT,W6",34,0,"25.75000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1022T.pdf,-,1681-1125-ND,NL1022T-03AC,"Marlow Industries, Inc.",TEM 8.79X8.79X2.16MM,55,0,"25.90000","0","1","NL1022T","Active","8.79mm x 8.79mm x 2.16mm","4.0W @ 27°C","64°C @ 27°C","1.8A","3.5V","1.70 Ohms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-6.pdf,-,1681-1170-ND,RC12-6-01L,"Marlow Industries, Inc.",TEM 40.13X40.13X3.97MM,50,0,"25.90000","0","1","RC12-6","Active","44.70mm x 40.13mm x 3.91mm","54.0W @ 27°C","66°C @ 27°C","5.6A","14.7V","2.20 Ohms","85°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL2021T.pdf,-,1681-1137-ND,NL2021T-03AC,"Marlow Industries, Inc.",MULTISTAGE TEM 6.6X6.6X3.78MM,38,0,"26.21000","0","1","NL2021T","Active","6.60mm x 6.60mm x 3.78mm","0.9W @ 27°C","83°C @ 27°C","1.4A","2.0V","1.32 Ohms","85°C","Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/387001824.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430010-502.jpg,1487-1072-ND,387001824,"Laird Thermal Systems, Inc.","ET11,12,F2,3030,TA,RT,W6",27,0,"26.28000","0","1","ET","Active","34.00mm x 30.00mm x 2.41mm","95.4W @ 25°C","67°C @ 25°C","11.0A","16.9V","1.61 Ohms","150°C","Lead Wires, Lapped, Sealed"
https://dkwizard.lairdthermal.com/,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_56460-502.jpg,1487-1203-ND,56460-502,"Laird Thermal Systems, Inc.","PELTIER MOD CP10,127,05,L1,W6",20,0,"26.46000","0","1","CP","Active","29.70mm x 29.70mm x 3.20mm","34.3W @ 25°C","67°C @ 25°C","3.9A","14.4V","3.36 Ohms","80°C","Lead Wires, Non-Sealed"
https://dkwizard.lairdthermal.com/,-,1487-1221-ND,430562-501,"Laird Thermal Systems, Inc.",PELTIER MOD,20,0,"26.55000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-6.pdf,-,1681-1171-ND,RC12-6-01S,"Marlow Industries, Inc.",TEM 40.13X40.13X3.97MM,37,0,"26.78000","0","1","RC12-6","Active","44.70mm x 40.13mm x 4.01mm","54.0W @ 27°C","66°C @ 27°C","5.6A","14.7V","2.20 Ohms","85°C","Lead Wires, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1022T.pdf,-,1681-1124-ND,NL1022T-02AC,"Marlow Industries, Inc.",TEM 8.79X8.79X2.16MM,50,0,"27.10000","0","1","NL1022T","Active","8.79mm x 8.79mm x 2.16mm","4.0W @ 27°C","64°C @ 27°C","1.8A","3.5V","1.70 Ohms","85°C","Exterior Metallization (One Side), Lead Wires"
https://dkwizard.lairdthermal.com/,-,1487-1204-ND,44660-501,"Laird Thermal Systems, Inc.",PELTIER,40,0,"27.26000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/TG12-2.5.pdf,-,1681-1211-ND,TG12-2.5-01,"Marlow Industries, Inc.",TEM GENERATOR 30X30X3.94MM,51,0,"27.65000","0","1","TG12-2.5","Active","34.01mm x 30.00mm x 4.04mm","0.4W @ 50°C","-","0.5A","1.9V","8.75 Ohms","200°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1022T.pdf,-,1681-1126-ND,NL1022T-04AC,"Marlow Industries, Inc.",TEM 8.79X8.79X2.16MM,48,0,"27.86000","0","1","NL1022T","Active","8.79mm x 8.79mm x 2.16mm","4.0W @ 27°C","64°C @ 27°C","1.8A","3.5V","1.70 Ohms","85°C","Lead Wires, Sealed - Silicone RTV"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP14-71-10-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/70200-504.JPG,1487-1162-ND,70200-504,"Laird Thermal Systems, Inc.","PELTIER CP14,71,10,L1,EP,W4.5",20,0,"27.88000","0","1","CP","Active","29.72mm x 29.72mm x 4.70mm","18.7W @ 25°C","67°C @ 25°C","3.9A","8.6V","1.92 Ohms","80°C","Lead Wires, Sealed - Epoxy"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET7,16,F1,4040.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001839.jpg,1487-1063-ND,387001839,"Laird Thermal Systems, Inc.","ET7,16,F1,4040,TA,RT,W6",40,0,"27.97000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://dkwizard.lairdthermal.com/,-,1487-1229-ND,387000573,"Laird Thermal Systems, Inc.","CP2,31,10,L1,W8 TEFLON LEADS",60,0,"28.05000","0","1","*","Active","-","-","-","-","-","-","-","-"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP10-71-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430436-501.jpg,1487-1165-ND,430436-501,"Laird Thermal Systems, Inc.","PELTIER CP10,71,06,L,RT,W4.5",40,0,"28.14000","0","1","CP","Active","22.60mm x 22.60mm x 3.58mm","14.4W @ 25°C","67°C @ 25°C","3.0A","8.6V","2.43 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://dkwizard.lairdthermal.com/,//media.digikey.com/Photos/Laird%20Tech%20Photos/56740-502.JPG,1487-1163-ND,430705-504,"Laird Thermal Systems, Inc.","PELTIER CP14,71,06,L1,EP,W6",20,0,"28.41000","0","1","CP","Active","29.72mm x 29.72mm x 3.81mm","28.7W @ 25°C","68°C @ 25°C","6.0A","8.1V","1.26 Ohms","80°C","Lead Wires, Sealed - Epoxy"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/TG12-2.5.pdf,-,1681-1212-ND,TG12-2.5-01L,"Marlow Industries, Inc.",TEM GENERATOR 30X30X3.94MM,56,0,"28.44000","0","1","TG12-2.5","Active","34.01mm x 30.00mm x 3.94mm","0.4W @ 50°C","-","0.5A","1.9V","8.75 Ohms","200°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL2021T.pdf,-,1681-1136-ND,NL2021T-02AC,"Marlow Industries, Inc.",MULTISTAGE TEM 6.6X6.6X3.78MM,50,0,"28.46000","0","1","NL2021T","Active","6.60mm x 6.60mm x 3.78mm","0.9W @ 27°C","83°C @ 27°C","1.4A","2.0V","1.32 Ohms","85°C","Exterior Metallization (One Side), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1022T.pdf,-,1681-1127-ND,NL1022T-05AC,"Marlow Industries, Inc.",TEM 8.79X8.79X2.16MM,44,0,"28.48000","0","1","NL1022T","Active","8.79mm x 8.79mm x 2.16mm","4.0W @ 27°C","64°C @ 27°C","1.8A","3.5V","1.70 Ohms","85°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/TG12-6.pdf,-,1681-1214-ND,TG12-6-01S,"Marlow Industries, Inc.",TEM GENERATOR 40.13X40.13X3.91MM,47,0,"28.92000","0","1","TG12-6","Active","44.70mm x 40.13mm x 4.01mm","0.9W @ 50°C","-","1.1A","1.9V","3.82 Ohms","200°C","Lead Wires, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP14-35-045-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_44560-501.jpg,1487-1205-ND,44560-501,"Laird Thermal Systems, Inc.",PELTIER,20,0,"29.39000","0","1","-","Active","-","-","-","-","-","-","-","-"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET15,30,F2A,0610.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430007-506.jpg,1487-1037-ND,4360021-503,"Laird Thermal Systems, Inc.",THERMOELECT,18,0,"29.75000","0","1","CP","Active","-","-","-","-","-","-","-","-"
"https://www.lairdthermal.com/sites/all/modules/thermal/thermal/images/tem/PolarTEC%20Series/PT8,12,F2,4040/PT8,12,F2,4040-datasheet.pdf",-,1487-1238-ND,7050045-510,"Laird Thermal Systems, Inc.","PT8,12,F2,4040,TA,EP,WS,10IN",20,0,"29.83000","0","1","PolarTEC™","Active","43.90mm x 39.90mm x 3.33mm","73.9W @ 25°C","64°C @ 25°C","8.5A","14.3V","1.55 Ohms","80°C","Lead Wires, Sealed - Epoxy"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-PolarTEC-Series-PT8-12-F2-4040-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/7050045-503.jpg,1487-1159-ND,7050045-503,"Laird Thermal Systems, Inc.","PELTIER PT8,12,F2,4040,TA,RT,W6",18,0,"29.92000","0","1","PolarTEC™","Active","43.90mm x 39.90mm x 3.33mm","73.9W @ 25°C","64°C @ 25°C","8.5A","14.3V","1.55 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP14-31-10-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_56850-501.jpg,1487-1201-ND,56850-501,"Laird Thermal Systems, Inc.",PELTIER,20,0,"30.18000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/TG12-6.pdf,-,1681-1215-ND,TG12-6-01LS,"Marlow Industries, Inc.",TEM GENERATOR 40.13X40.13X3.91MM,49,0,"30.20000","0","1","TG12-6","Active","44.70mm x 40.13mm x 3.91mm","0.9W @ 50°C","-","1.1A","1.9V","3.82 Ohms","200°C","Lead Wires, Lapped, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1023T.pdf,-,1681-1128-ND,NL1023T-02AC,"Marlow Industries, Inc.",TEM 13.16X13.16X2.16MM,50,0,"30.85000","0","1","NL1023T","Active","13.16mm x 13.16mm x 2.16mm","9.2W @ 27°C","64°C @ 27°C","1.8A","8.0V","3.86 Ohms","85°C","Exterior Metallization (One Side), Lead Wires"
https://dkwizard.lairdthermal.com/,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_63595-501.jpg,1487-1200-ND,63595-501,"Laird Thermal Systems, Inc.",PELTIER,20,0,"30.98000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/CM35-1.9.pdf,-,1681-1099-ND,CM35-1.9-06AC,"Marlow Industries, Inc.",TEM 12.19X5.99X1.65MM,50,0,"31.56000","0","1","CM35-1.9","Active","12.19mm x 5.99mm x 1.65mm","5.2W @ 27°C","71°C @ 27°C","1.9A","4.2V","1.87 Ohms","85°C","Exterior Metallization (Both Sides Pre-Tinned), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/CM35-1.9.pdf,-,1681-1098-ND,CM35-1.9-05AC,"Marlow Industries, Inc.",TEM 12.19X5.99X1.65MM,8,0,"31.56000","0","1","CM35-1.9","Active","12.19mm x 5.99mm x 1.65mm","5.2W @ 27°C","71°C @ 27°C","1.9A","4.2V","1.87 Ohms","85°C","Exterior Metallization (Both Sides Pre-Tinned), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/PL030-6-3.pdf,-,1681-1150-ND,PL030-6-30-01L,"Marlow Industries, Inc.",TEM 29.7X29.7X3.81MM,50,0,"32.05000","0","1","PL030-6","Active","29.70mm x 29.70mm x 3.81mm","30.0W @ 27°C","66°C @ 27°C","5.6A","8.2V","1.20 Ohms","85°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1011T.pdf,-,1681-1111-ND,NL1011T-03AC,"Marlow Industries, Inc.",TEM 6.6X6.6X2.4MM,50,0,"32.52000","0","1","NL1011T","Active","6.60mm x 6.60mm x 2.40mm","1.0W @ 27°C","61°C @ 27°C","1.0A","2.0V","1.80 Ohms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/PL030-6-3.pdf,-,1681-1149-ND,PL030-6-30-01,"Marlow Industries, Inc.",TEM 29.7X29.7X3.81MM,50,0,"32.93000","0","1","PL030-6","Active","29.70mm x 29.70mm x 4.06mm","30.0W @ 27°C","66°C @ 27°C","5.6A","8.2V","1.20 Ohms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-8.pdf,-,1681-1172-ND,RC12-8-01,"Marlow Industries, Inc.",TEM 40.13X40.13X3.53MM,33,0,"33.30000","0","1","RC12-8","Active","44.70mm x 40.13mm x 3.63mm","71.0W @ 27°C","66°C @ 27°C","7.4A","14.7V","1.60 Ohms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-8.pdf,-,1681-1173-ND,RC12-8-01L,"Marlow Industries, Inc.",TEM 40.13X40.13X3.53MM,24,0,"33.48000","0","1","RC12-8","Active","44.70mm x 40.13mm x 3.53mm","71.0W @ 27°C","66°C @ 27°C","7.4A","14.7V","1.60 Ohms","85°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1011T.pdf,-,1681-1110-ND,NL1011T-02AC,"Marlow Industries, Inc.",TEM 6.6X6.6X2.4MM,50,0,"33.53000","0","1","NL1011T","Active","6.60mm x 6.60mm x 2.40mm","1.0W @ 27°C","61°C @ 27°C","1.0A","2.0V","1.80 Ohms","85°C","Exterior Metallization (One Side), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-8.pdf,-,1681-1174-ND,RC12-8-01S,"Marlow Industries, Inc.",TEM 40.13X40.13X3.53MM,48,0,"33.56000","0","1","RC12-8","Active","44.70mm x 40.13mm x 3.63mm","71.0W @ 27°C","66°C @ 27°C","7.4A","14.7V","1.60 Ohms","85°C","Lead Wires, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP2-71-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_57180-501.jpg,1487-1188-ND,57180-501,"Laird Thermal Systems, Inc.","PELTIER MODULE CP2,71,06,L1,W4.5",8,0,"34.32000","0","1","CP","Active","43.94mm x 43.94mm x 4.57mm","68.4W @ 25°C","67°C @ 25°C","14.3A","8.1V","530 mOhms","80°C","Lead Wires, Non-Sealed"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET6,19,F1,4040.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387002317.jpg,1487-1077-ND,387002317,"Laird Thermal Systems, Inc.","ET6,19,F1,4040,TA,RT,W6",30,0,"34.58000","0","1","ET","Active","40.00mm x 40.00mm x 3.91mm","-","-","-","-","-","150°C","Lead Wires, Lapped, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP12-161-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430848-504.jpg,1487-1164-ND,430848-506,"Laird Thermal Systems, Inc.","PELTIER CP12,161,06,L1,RT,W4.5",20,0,"34.94000","0","1","CP","Active","39.88mm x 39.88mm x 3.61mm","52.2W @ 25°C","67°C @ 25°C","4.8A","18.3V","3.54 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/TG12-8.pdf,-,1681-1216-ND,TG12-8-01,"Marlow Industries, Inc.",TEM GENERATOR 40.13X40.13X3.53MM,47,0,"35.04000","0","1","TG12-8","Active","44.70mm x 40.13mm x 3.63mm","1.2W @ 50°C","-","1.5A","1.9V","2.90 Ohms","200°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp35.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP35.jpg,102-4423-ND,CP35447,CUI Inc.,"PELTIER, 40 X 40 X 4.8 MM, 3.5 A",77,0,"35.32000","0","1","CP35","Active","40.00mm x 40.00mm x 4.80mm","29.0W @ 27°C","68°C @ 27°C","3.5A","15.4V","2.97 Ohms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp40.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP40.jpg,102-4427-ND,CP40447,CUI Inc.,"PELTIER, 40 X 40 X 4.7 MM, 4 A,",24,0,"35.32000","0","1","CP40","Active","40.00mm x 40.00mm x 4.70mm","32.0W @ 27°C","68°C @ 27°C","4.0A","15.4V","3.15 Ohms","80°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/TG12-8.pdf,-,1681-1217-ND,TG12-8-01L,"Marlow Industries, Inc.",TEM GENERATOR 40.13X40.13X3.53MM,50,0,"35.55000","0","1","TG12-8","Active","44.70mm x 40.13mm x 3.53mm","1.2W @ 50°C","-","1.5A","1.9V","2.90 Ohms","200°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC24-3.pdf,-,1681-1178-ND,RC24-3-01,"Marlow Industries, Inc.",TEM 40X40X3.61MM,49,0,"35.96000","0","1","RC24-3","Active","44.70mm x 40.01mm x 3.71mm","49.6W @ 27°C","60°C @ 27°C","2.9A","26.7V","8.06 Ohms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL3021T-AC-BC.pdf,-,1681-1143-ND,NL3021T-03AC,"Marlow Industries, Inc.",MULTISTAGE TEM 6.6X6.6X5.38MM,22,0,"36.34000","0","1","NL3021T","Active","6.60mm x 6.60mm x 5.38mm","0.3W @ 27°C","96°C @ 27°C","1.3A","1.9V","1.42 Ohms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-9.pdf,-,1681-1175-ND,RC12-9-01,"Marlow Industries, Inc.",TEM 40X40X3.51MM,48,0,"36.40000","0","1","RC12-9","Active","44.70mm x 40.00mm x 3.61mm","78.6W @ 27°C","65°C @ 27°C","8.4A","14.1V","1.44 Ohms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC24-3.pdf,-,1681-1179-ND,RC24-3-01L,"Marlow Industries, Inc.",TEM 40X40X3.61MM,46,0,"36.68000","0","1","RC24-3","Active","44.70mm x 40.01mm x 3.61mm","49.6W @ 27°C","60°C @ 27°C","2.9A","26.7V","8.06 Ohms","85°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/TG12-8.pdf,-,1681-1218-ND,TG12-8-01S,"Marlow Industries, Inc.",TEM GENERATOR 40.13X40.13X3.53MM,50,0,"36.70000","0","1","TG12-8","Active","44.70mm x 40.13mm x 3.63mm","1.2W @ 50°C","-","1.5A","1.9V","2.90 Ohms","200°C","Lead Wires, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/PL054-6-40.pdf,-,1681-1154-ND,PL054-6-40-01,"Marlow Industries, Inc.",TEM 40X40X3.91,50,0,"37.01000","0","1","PL054-6","Active","40.01mm x 40.01mm x 4.01mm","54.0W @ 27°C","66°C @ 27°C","6.0A","14.7V","2.24 Ohms","85°C","Lead Wires"
