Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Current","DC Resistance (DCR) (Max)","Operating Temperature","Insertion Loss","Temperature Coefficient","Ratings","Mounting Type","Package / Case","Size / Dimension","Height (Max)","Thread Size"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/MLCC-1806-Pkg.jpg,1608-1469-6-ND,1806J1000471MCTE01,Knowles Syfer,CAP CER,9681,0,"Digi-Reel","0","1","Digi-Reel®","FlexiCap™","Active","470pF","±20%","100V","300mA","-","-55°C ~ 125°C","18dB @ 100MHz","C0G, NP0","-","Surface Mount","1806 (4516 Metric)","0.177"" L x 0.063"" W x 0.051"" H (4.50mm x 1.60mm x 1.30mm)","0.051"" (1.30mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Syfer/SBSG.pdf,-,1608-1470-ND,SBSGC0500224MXB,Knowles Syfer,CAP CER,291,0,"11.66000","0","1","-","SBSG","Active","0.22µF","±20%","50V","10A","-","-55°C ~ 125°C","39dB @ 100MHz","X7R","-","Surface Mount","1812 (4532 Metric)","0.179"" L x 0.126"" W x 0.104"" H (4.55mm x 3.20mm x 2.65mm)","0.104"" (2.65mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Syfer/SBSG.pdf,-,1608-1471-ND,SBSGC5000473MXB,Knowles Syfer,CAP CER,125,0,"11.66000","0","1","-","SBSG","Active","0.047µF","±20%","500V","10A","-","-55°C ~ 125°C","39dB @ 100MHz","X7R","-","Surface Mount","1812 (4532 Metric)","0.179"" L x 0.126"" W x 0.104"" H (4.55mm x 3.20mm x 2.65mm)","0.104"" (2.65mm)","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/4310-013LF_RevB.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4310-Series.jpg,410-1293-ND,4310-013LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 3PF 100V AXIAL,195,0,"14.08000","0","1","-","4310","Active","3pF","-","100V","1A","-","-55°C ~ 125°C","-","-","-","Chassis Mount","Axial, Press Fit","0.094"" Dia x 0.098"" L (2.39mm x 2.49mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/4310-016LF_RevB.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4310-Series.jpg,410-1296-ND,4310-016LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 500PF 100V AXIAL,250,0,"16.00000","0","1","-","4310","Active","500pF","0%, +100%","100V","1A","-","-55°C ~ 125°C","15dB @ 100MHz","-","-","Chassis Mount","Axial, Press Fit","0.094"" Dia x 0.098"" L (2.39mm x 2.49mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/4310-018LF_RevB.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4310-Series.jpg,410-1298-ND,4310-018LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 1500PF 100V AXIAL,250,0,"16.00000","0","1","-","4310","Active","1500pF","0%, +100%","100V","1A","-","-55°C ~ 125°C","22dB @ 100MHz","-","-","Chassis Mount","Axial, Press Fit","0.094"" Dia x 0.098"" L (2.39mm x 2.49mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/4310-012LF_RevB.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4310-Series.jpg,410-1292-ND,4310-012LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 100PF 200V AXIAL,244,0,"16.00000","0","1","-","4310","Active","100pF","0%, +100%","200V","1A","-","-55°C ~ 125°C","3dB @ 100MHz","-","-","Chassis Mount","Axial, Press Fit","0.094"" Dia x 0.098"" L (2.39mm x 2.49mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/4310-015LF_RevB.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4310-Series.jpg,410-1295-ND,4310-015LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 250PF 100V AXIAL,221,0,"16.00000","0","1","-","4310","Active","250pF","0%, +100%","100V","1A","-","-55°C ~ 125°C","5dB @ 100MHz","-","-","Chassis Mount","Axial, Press Fit","0.094"" Dia x 0.098"" L (2.39mm x 2.49mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/4310-017LF_RevB.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4310-Series.jpg,410-1297-ND,4310-017LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 1000PF 100V AXIAL,220,0,"16.00000","0","1","-","4310","Active","1000pF","0%, +100%","100V","1A","-","-55°C ~ 125°C","20dB @ 100MHz","-","-","Chassis Mount","Axial, Press Fit","0.094"" Dia x 0.098"" L (2.39mm x 2.49mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/4310-010LF_RevC.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4310-Series.jpg,410-1291-ND,4310-010LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 2700PF 100V AXIAL,250,0,"16.45000","0","1","-","4310","Active","2700pF","0%, +100%","100V","1A","-","-55°C ~ 125°C","25dB @ 100MHz","-","-","Chassis Mount","Axial, Press Fit","0.094"" Dia x 0.098"" L (2.39mm x 2.49mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/4310-019LF_RevB.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4310-Series.jpg,410-1299-ND,4310-019LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 5000PF 100V AXIAL,230,0,"16.45000","0","1","-","4310","Active","5000pF","0%, +100%","100V","1A","-","-55°C ~ 125°C","30dB @ 100MHz","-","-","Chassis Mount","Axial, Press Fit","0.094"" Dia x 0.098"" L (2.39mm x 2.49mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/YFF-SC_Series.pdf,//media.digikey.com/Renders/TDK%20Renders/0805%20CKD%20Series.jpg,445-3016-2-ND,YFF21SC1H102MT000N,TDK Corporation,CAP FEEDTHRU 1000PF 20% 50V 0805,4000,0,"0.07975","0","4000","Tape & Reel (TR)","YFF-SC","Obsolete","1000pF","±20%","50V","400mA","500mOhm","-55°C ~ 125°C","30dB @ 200MHz ~ 2GHz","-","-","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/YFF-SC_Series.pdf,//media.digikey.com/Renders/TDK%20Renders/0805%20CKD%20Series.jpg,445-3016-1-ND,YFF21SC1H102MT000N,TDK Corporation,CAP FEEDTHRU 1000PF 20% 50V 0805,5725,0,"0.33000","0","1","Cut Tape (CT)","YFF-SC","Obsolete","1000pF","±20%","50V","400mA","500mOhm","-55°C ~ 125°C","30dB @ 200MHz ~ 2GHz","-","-","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/YFF-SC_Series.pdf,//media.digikey.com/Renders/TDK%20Renders/0805%20CKD%20Series.jpg,445-3016-6-ND,YFF21SC1H102MT000N,TDK Corporation,CAP FEEDTHRU 1000PF 20% 50V 0805,5725,0,"Digi-Reel","0","1","Digi-Reel®","YFF-SC","Obsolete","1000pF","±20%","50V","400mA","500mOhm","-55°C ~ 125°C","30dB @ 200MHz ~ 2GHz","-","-","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/YFF-P_Series.pdf,//media.digikey.com/Renders/TDK%20Renders/0402%20(1005%20Metric)%204%20PC%20Pad.jpg,445-174588-2-ND,YFF15PC0G755MT000N,TDK Corporation,CAP FEEDTHRU 7.5UF 20% 4V,10000,0,"0.08120","0","10000","Tape & Reel (TR)","YFF-P","Obsolete","7.5µF","±20%","4V","2A","-","-55°C ~ 85°C","40dB @ 110kHz ~ 1GHz","-","-","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.026"" (0.65mm)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/YFF-P_Series.pdf,//media.digikey.com/Renders/TDK%20Renders/0402%20(1005%20Metric)%204%20PC%20Pad.jpg,445-174588-1-ND,YFF15PC0G755MT000N,TDK Corporation,CAP FEEDTHRU 7.5UF 20% 4V,15474,0,"0.34000","0","1","Cut Tape (CT)","YFF-P","Obsolete","7.5µF","±20%","4V","2A","-","-55°C ~ 85°C","40dB @ 110kHz ~ 1GHz","-","-","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.026"" (0.65mm)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/YFF-P_Series.pdf,//media.digikey.com/Renders/TDK%20Renders/0402%20(1005%20Metric)%204%20PC%20Pad.jpg,445-174588-6-ND,YFF15PC0G755MT000N,TDK Corporation,CAP FEEDTHRU 7.5UF 20% 4V,15474,0,"Digi-Reel","0","1","Digi-Reel®","YFF-P","Obsolete","7.5µF","±20%","4V","2A","-","-55°C ~ 85°C","40dB @ 110kHz ~ 1GHz","-","-","Surface Mount","0402 (1005 Metric), 4 PC Pad","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.026"" (0.65mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM15PC474R0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-EMIFIL,-NFM15.jpg",490-16920-2-ND,NFM15PC474R0J3D,Murata Electronics North America,CAP FEEDTHRU 0.47UF 6.3V 0402,0,0,"0.02745","0","10000","Tape & Reel (TR)","EMIFIL®, NFM15","Active","0.47µF","±20%","6.3V","2A","30mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM15PC474R0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-EMIFIL,-NFM15.jpg",490-16920-1-ND,NFM15PC474R0J3D,Murata Electronics North America,CAP FEEDTHRU 0.47UF 6.3V 0402,24613,0,"0.10000","0","1","Cut Tape (CT)","EMIFIL®, NFM15","Active","0.47µF","±20%","6.3V","2A","30mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM15PC474R0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-EMIFIL,-NFM15.jpg",490-16920-6-ND,NFM15PC474R0J3D,Murata Electronics North America,CAP FEEDTHRU 0.47UF 6.3V 0402,24613,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM15","Active","0.47µF","±20%","6.3V","2A","30mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM15PC104D0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-EMIFIL,-NFM15.jpg",490-14730-2-ND,NFM15PC104D0J3D,Murata Electronics North America,CAP FEEDTHRU 0.1UF 20% 6.3V 0402,0,0,"0.03930","0","10000","Tape & Reel (TR)","EMIFIL®, NFM15","Active","0.1µF","±20%","6.3V","2A","30mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM15PC104D0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-EMIFIL,-NFM15.jpg",490-14730-1-ND,NFM15PC104D0J3D,Murata Electronics North America,CAP FEEDTHRU 0.1UF 20% 6.3V 0402,8302,0,"0.10000","0","1","Cut Tape (CT)","EMIFIL®, NFM15","Active","0.1µF","±20%","6.3V","2A","30mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM15PC104D0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-EMIFIL,-NFM15.jpg",490-14730-6-ND,NFM15PC104D0J3D,Murata Electronics North America,CAP FEEDTHRU 0.1UF 20% 6.3V 0402,8302,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM15","Active","0.1µF","±20%","6.3V","2A","30mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18PS105D0J3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21PS106B0J3D.jpg,490-13394-2-ND,NFM18PS105D0J3D,Murata Electronics North America,CAP FEEDTHRU 1UF 20% 6.3V 0603,0,0,"0.03842","0","4000","Tape & Reel (TR)","EMIFIL®, NFM18","Active","1µF","±20%","6.3V","2A","30mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18PS105D0J3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21PS106B0J3D.jpg,490-13394-1-ND,NFM18PS105D0J3D,Murata Electronics North America,CAP FEEDTHRU 1UF 20% 6.3V 0603,1196,0,"0.10000","0","1","Cut Tape (CT)","EMIFIL®, NFM18","Active","1µF","±20%","6.3V","2A","30mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18PS105D0J3-01.pdf,//media.digikey.com/Renders/Murata%20Renders/NFM21PS106B0J3D.jpg,490-13394-6-ND,NFM18PS105D0J3D,Murata Electronics North America,CAP FEEDTHRU 1UF 20% 6.3V 0603,1196,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM18","Active","1µF","±20%","6.3V","2A","30mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKD_Summary.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-3000-2-ND,YFF32SC1E470M,TDK Corporation,CAP FEEDTHRU 47PF 25V 1206,8000,0,"0.10875","0","4000","Tape & Reel (TR)","YFF-SC","Obsolete","47pF","-","25V","200mA","600mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.039"" (1.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKD_Summary.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-3000-1-ND,YFF32SC1E470M,TDK Corporation,CAP FEEDTHRU 47PF 25V 1206,11450,0,"0.45000","0","1","Cut Tape (CT)","YFF-SC","Obsolete","47pF","-","25V","200mA","600mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.039"" (1.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKD_Summary.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-3000-6-ND,YFF32SC1E470M,TDK Corporation,CAP FEEDTHRU 47PF 25V 1206,11450,0,"Digi-Reel","0","1","Digi-Reel®","YFF-SC","Obsolete","47pF","-","25V","200mA","600mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.039"" (1.00mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM15PC435R0E3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-EMIFIL,-NFM15.jpg",490-13393-2-ND,NFM15PC435R0E3D,Murata Electronics North America,CAP FEEDTHRU 4.3UF 20% 2.5V 0402,0,0,"0.04140","0","10000","Tape & Reel (TR)","EMIFIL®, NFM15","Active","4.3µF","±20%","2.5V","2A","30mOhm","-55°C ~ 85°C","-","-","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM15PC435R0E3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-EMIFIL,-NFM15.jpg",490-13393-1-ND,NFM15PC435R0E3D,Murata Electronics North America,CAP FEEDTHRU 4.3UF 20% 2.5V 0402,6420,0,"0.11000","0","1","Cut Tape (CT)","EMIFIL®, NFM15","Active","4.3µF","±20%","2.5V","2A","30mOhm","-55°C ~ 85°C","-","-","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM15PC435R0E3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-EMIFIL,-NFM15.jpg",490-13393-6-ND,NFM15PC435R0E3D,Murata Electronics North America,CAP FEEDTHRU 4.3UF 20% 2.5V 0402,6420,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM15","Active","4.3µF","±20%","2.5V","2A","30mOhm","-55°C ~ 85°C","-","-","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKD_Summary.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-3010-2-ND,YFF32SC1E104M,TDK Corporation,CAP FEEDTHRU 0.1UF 25V 1206,20000,0,"0.11600","0","4000","Tape & Reel (TR)","YFF-SC","Obsolete","0.1µF","-","25V","500mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.039"" (1.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKD_Summary.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-3010-1-ND,YFF32SC1E104M,TDK Corporation,CAP FEEDTHRU 0.1UF 25V 1206,20305,0,"0.48000","0","1","Cut Tape (CT)","YFF-SC","Obsolete","0.1µF","-","25V","500mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.039"" (1.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKD_Summary.pdf,//media.digikey.com/Renders/TDK%20Renders/1206%20CKD%20Series.jpg,445-3010-6-ND,YFF32SC1E104M,TDK Corporation,CAP FEEDTHRU 0.1UF 25V 1206,20305,0,"Digi-Reel","0","1","Digi-Reel®","YFF-SC","Obsolete","0.1µF","-","25V","500mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.039"" (1.00mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18PC105R0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6970-2-ND,NFM18PC105R0J3D,Murata Electronics North America,CAP FEEDTHRU 1UF 20% 6.3V 0603,0,0,"0.09401","0","4000","Tape & Reel (TR)","EMIFIL®, NFM18","Active","1µF","±20%","6.3V","4A","10mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18PC105R0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6970-1-ND,NFM18PC105R0J3D,Murata Electronics North America,CAP FEEDTHRU 1UF 20% 6.3V 0603,1809,0,"0.21000","0","1","Cut Tape (CT)","EMIFIL®, NFM18","Active","1µF","±20%","6.3V","4A","10mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18PC105R0J3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6970-6-ND,NFM18PC105R0J3D,Murata Electronics North America,CAP FEEDTHRU 1UF 20% 6.3V 0603,1809,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM18","Active","1µF","±20%","6.3V","4A","10mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFMJMPC226D0E3-01.pdf,-,490-17333-2-ND,NFMJMPC226D0E3D,Murata Electronics North America,05035 (1209M) 2.5VDC 22UF +\- 20,0,0,"0.08850","0","10000","Tape & Reel (TR)","NFM","Active","22µF","±20%","2.5V","2A","30mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0504 (1210 Metric)","0.047"" L x 0.035"" W (1.20mm x 0.90mm)","0.032"" (0.80mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFMJMPC226D0E3-01.pdf,-,490-17333-1-ND,NFMJMPC226D0E3D,Murata Electronics North America,05035 (1209M) 2.5VDC 22UF +\- 20,9170,0,"0.23000","0","1","Cut Tape (CT)","NFM","Active","22µF","±20%","2.5V","2A","30mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0504 (1210 Metric)","0.047"" L x 0.035"" W (1.20mm x 0.90mm)","0.032"" (0.80mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFMJMPC226D0E3-01.pdf,-,490-17333-6-ND,NFMJMPC226D0E3D,Murata Electronics North America,05035 (1209M) 2.5VDC 22UF +\- 20,9170,0,"Digi-Reel","0","1","Digi-Reel®","NFM","Active","22µF","±20%","2.5V","2A","30mOhm","-55°C ~ 105°C","-","-","-","Surface Mount","0504 (1210 Metric)","0.047"" L x 0.035"" W (1.20mm x 0.90mm)","0.032"" (0.80mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18CC101R1C3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6961-2-ND,NFM18CC101R1C3D,Murata Electronics North America,CAP FEEDTHRU 100PF 20% 16V 0603,0,0,"0.13073","0","4000","Tape & Reel (TR)","EMIFIL®, NFM18","Active","100pF","±20%","16V","500mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18CC101R1C3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6961-1-ND,NFM18CC101R1C3D,Murata Electronics North America,CAP FEEDTHRU 100PF 20% 16V 0603,4436,0,"0.30000","0","1","Cut Tape (CT)","EMIFIL®, NFM18","Active","100pF","±20%","16V","500mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18CC101R1C3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6961-6-ND,NFM18CC101R1C3D,Murata Electronics North America,CAP FEEDTHRU 100PF 20% 16V 0603,4436,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM18","Active","100pF","±20%","16V","500mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18CC102R1C3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6962-2-ND,NFM18CC102R1C3D,Murata Electronics North America,CAP FEEDTHRU 1000PF 20% 16V 0603,0,0,"0.13073","0","4000","Tape & Reel (TR)","EMIFIL®, NFM18","Active","1000pF","±20%","16V","600mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM18CC102R1C3-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0603-(1608-Metric),-3-PC-Pad.jpg",490-6962-1-ND,NFM18CC102R1C3D,Murata Electronics North America,CAP FEEDTHRU 1000PF 20% 16V 0603,3015,0,"0.30000","0","1","Cut Tape (CT)","EMIFIL®, NFM18","Active","1000pF","±20%","16V","600mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)","-"
