Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency - Center","Bandwidth","Insertion Loss","Ratings","Applications","Mounting Type","Package / Case","Height (Max)","Size / Dimension"
https://en.rf360jv.com/inf/40/ds/ae/B3760.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-1672-1-ND,B39431B3760Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 8SMD,2732,0,"2.81000","0","1","Cut Tape (CT)","-","Active","433.92MHz","360kHz","1.9dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3760.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-1672-6-ND,B39431B3760Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 8SMD,2732,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","433.92MHz","360kHz","1.9dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3790.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-3695-2-ND,B39431B3790Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 8SMD,0,0,"1.27650","0","3000","Tape & Reel (TR)","-","Active","433.92MHz","120kHz","3.6dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3790.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-3695-1-ND,B39431B3790Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 8SMD,2822,0,"2.90000","0","1","Cut Tape (CT)","-","Active","433.92MHz","120kHz","3.6dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3790.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-3695-6-ND,B39431B3790Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 8SMD,2822,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","433.92MHz","120kHz","3.6dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6HG2G441EG65 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5253-2-ND,F6HG2G441EG65-J,Taiyo Yuden,FILTER SAW 2.441GHZ 5SMD,0,0,"1.26884","0","5000","Tape & Reel (TR)","F6","Active","2.441GHz","-","1.3dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6HG2G441EG65 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5253-1-ND,F6HG2G441EG65-J,Taiyo Yuden,FILTER SAW 2.441GHZ 5SMD,2868,0,"3.03000","0","1","Cut Tape (CT)","F6","Active","2.441GHz","-","1.3dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=F6HG2G441EG65 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-5253-6-ND,F6HG2G441EG65-J,Taiyo Yuden,FILTER SAW 2.441GHZ 5SMD,2868,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","2.441GHz","-","1.3dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://en.rf360jv.com/inf/40/ds/is/B9634.pdf,-,B39242B9634P810TR-ND,B39242B9634P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),BAW CSSP3 CU,0,0,"1.35850","0","5000","Tape & Reel (TR)","B9634","Active","2.442GHz","84MHz","2.5dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.45mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://en.rf360jv.com/inf/40/ds/is/B9634.pdf,-,B39242B9634P810CT-ND,B39242B9634P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),BAW CSSP3 CU,4944,0,"3.14000","0","1","Cut Tape (CT)","B9634","Active","2.442GHz","84MHz","2.5dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.45mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://en.rf360jv.com/inf/40/ds/is/B9634.pdf,-,B39242B9634P810DKR-ND,B39242B9634P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),BAW CSSP3 CU,4944,0,"Digi-Reel","0","1","Digi-Reel®","B9634","Active","2.442GHz","84MHz","2.5dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.45mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
//media.digikey.com/pdf/Data%20Sheets/Qualcomm%20PDFs/B39132B1642U810.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,B39132B1642U810-ND,B39132B1642U810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.25GHZ 8SMD,8987,0,"3.75000","0","1","Bulk","-","Last Time Buy","1.25GHz","96MHz","7.4dB","-","Set-Top Boxes","Surface Mount","8-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,-,587-6208-2-ND,F6HQ2G593AP31-Z,Taiyo Yuden,"FBAR, TRX TYPE, BAND41, TD-LTE /",0,0,"2.07693","0","3000","Tape & Reel (TR)","F6","Active","2.593GHz","-","2.7dB","-","General Purpose","Surface Mount","8-SMD, No Lead","0.022"" (0.57mm)","0.071"" L x 0.055"" W (1.80mm x 1.40mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,-,587-6208-1-ND,F6HQ2G593AP31-Z,Taiyo Yuden,"FBAR, TRX TYPE, BAND41, TD-LTE /",2784,0,"4.98000","0","1","Cut Tape (CT)","F6","Active","2.593GHz","-","2.7dB","-","General Purpose","Surface Mount","8-SMD, No Lead","0.022"" (0.57mm)","0.071"" L x 0.055"" W (1.80mm x 1.40mm)"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,-,587-6208-6-ND,F6HQ2G593AP31-Z,Taiyo Yuden,"FBAR, TRX TYPE, BAND41, TD-LTE /",2784,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","2.593GHz","-","2.7dB","-","General Purpose","Surface Mount","8-SMD, No Lead","0.022"" (0.57mm)","0.071"" L x 0.055"" W (1.80mm x 1.40mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4346.pdf,-,B39242B4346P810TR-ND,B39242B4346P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.442GHZ 5SMD,0,0,"3.37250","0","5000","Tape & Reel (TR)","B4346","Active","2.442GHz","79MHz","1.9dB","AEC-Q200","WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.055"" L x 0.043"" W (1.40mm x 1.09mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4346.pdf,-,B39242B4346P810CT-ND,B39242B4346P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.442GHZ 5SMD,389,0,"8.01000","0","1","Cut Tape (CT)","B4346","Active","2.442GHz","79MHz","1.9dB","AEC-Q200","WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.055"" L x 0.043"" W (1.40mm x 1.09mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4346.pdf,-,B39242B4346P810DKR-ND,B39242B4346P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.442GHZ 5SMD,389,0,"Digi-Reel","0","1","Digi-Reel®","B4346","Active","2.442GHz","79MHz","1.9dB","AEC-Q200","WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.055"" L x 0.043"" W (1.40mm x 1.09mm)"
http://www.crystek.com/microwave/spec-sheets/filter/CBPFS-0915.pdf,//media.digikey.com/Photos/Crystek%20Photos/CBPFS-Series.jpg,744-1442-ND,CBPFS-0915,Crystek Corporation,FILTER SAW 915MHZ INLINE,47,0,"36.72000","0","1","Bulk","CBPFS","Active","915MHz","26MHz","2.2dB","-","Lab Use","Free Hanging (In-Line)","Inline, SMA Connection, F and M","-","0.435"" Dia x 1.313"" L (11.05mm x 33.34mm)"
http://www.crystek.com/microwave/spec-sheets/filter/CBPFS-0866.pdf,//media.digikey.com/Photos/Crystek%20Photos/CBPFS-Series.jpg,744-1762-ND,CBPFS-0866,Crystek Corporation,FILTER SAW 866.5MHZ INLINE,90,0,"34.56000","0","1","Bulk","CBPFS","Active","866.5MHz","7MHz","2.2dB","-","Lab Use","Free Hanging (In-Line)","Inline, SMA Connection, F and M","-","0.435"" Dia x 1.313"" L (11.05mm x 33.34mm)"
http://www.crystek.com/microwave/spec-sheets/filter/CBPFS-1575.pdf,//media.digikey.com/Photos/Crystek%20Photos/CBPFS-Series.jpg,744-1761-ND,CBPFS-1575,Crystek Corporation,FILTER SAW 1.57542GHZ INLINE,37,0,"34.56000","0","1","Bulk","CBPFS","Active","1.57542GHz","60MHz","2.6dB","-","Lab Use","Free Hanging (In-Line)","Inline, SMA Connection, F and M","-","0.435"" Dia x 1.313"" L (11.05mm x 33.34mm)"
http://www.crystek.com/microwave/spec-sheets/filter/CBPFS-2441.pdf,//media.digikey.com/Photos/Crystek%20Photos/CBPFS-Series.jpg,744-1728-ND,CBPFS-2441,Crystek Corporation,FILTER SAW 2.4418GHZ INLINE,10,0,"36.72000","0","1","Bulk","CBPFS","Active","2.4418GHz","83.5MHz","3dB","-","Lab Use","Free Hanging (In-Line)","Inline, SMA Connection, F and M","-","0.435"" Dia x 1.313"" L (11.05mm x 33.34mm)"
https://abracon.com/Filters/SAW FILTERS/AFS915S3.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%202.jpg,535-9248-2-ND,AFS915S3-T,Abracon LLC,FILTER SAW 915MHZ 6SMD,1000,0,"0.84000","0","1000","Tape & Reel (TR)","-","Active","915MHz","26MHz","4.5dB","-","General Purpose","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://abracon.com/Filters/SAW FILTERS/AFS915S3.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%202.jpg,535-9248-1-ND,AFS915S3-T,Abracon LLC,FILTER SAW 915MHZ 6SMD,1000,0,"1.79000","0","1","Cut Tape (CT)","-","Active","915MHz","26MHz","4.5dB","-","General Purpose","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://abracon.com/Filters/SAW FILTERS/AFS915S3.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%202.jpg,535-9248-6-ND,AFS915S3-T,Abracon LLC,FILTER SAW 915MHZ 6SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","915MHz","26MHz","4.5dB","-","General Purpose","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
http://www.ecsxtal.com/store/pdf/ecs_d480a.pdf,"//media.digikey.com/photos/ECS%20Photos/ECS-D479.5B,%20ECS-D480A.jpg",XC993-ND,ECS-D480A,ECS Inc.,FILTER SAW 480MHZ TO205AD,934,0,"2.79000","0","1","Bulk","-","Active","480MHz","2MHz","19.5dB","-","Satellite Receiver","Through Hole","TO-205AD, TO-39-3 Metal Can","0.138"" (3.50mm)","0.374"" Dia (9.50mm)"
http://www.ecsxtal.com/store/pdf/ecs_d479.5b.pdf,"//media.digikey.com/photos/ECS%20Photos/ECS-D479.5B,%20ECS-D480A.jpg",XC992-ND,ECS-D479.5B,ECS Inc.,FILTER SAW 479.5MHZ TO205AD,363,0,"2.79000","0","1","Bulk","-","Active","479.5MHz","2MHz","23dB","-","Satellite Receiver","Through Hole","TO-205AD, TO-39-3 Metal Can","0.138"" (3.50mm)","0.374"" Dia (9.50mm)"
http://www.crystek.com/microwave/spec-sheets/filter/CBPFS-0902.pdf,//media.digikey.com/Photos/Crystek%20Photos/CBPFS-Series.jpg,744-1441-ND,CBPFS-0902,Crystek Corporation,FILTER SAW 902.5MHZ INLINE,7,0,"36.72000","0","1","Bulk","CBPFS","Active","902.5MHz","25MHz","2dB","-","Lab Use","Free Hanging (In-Line)","Inline, SMA Connection, F and M","-","0.435"" Dia x 1.313"" L (11.05mm x 33.34mm)"
http://www.crystek.com/microwave/spec-sheets/filter/CBPFS-0836.pdf,//media.digikey.com/Photos/Crystek%20Photos/CBPFS-Series.jpg,744-1439-ND,CBPFS-0836,Crystek Corporation,FILTER SAW 836.5MHZ INLINE,6,0,"36.72000","0","1","Bulk","CBPFS","Active","836.5MHz","25MHz","1.8dB","-","Lab Use","Free Hanging (In-Line)","Inline, SMA Connection, F and M","-","0.435"" Dia x 1.313"" L (11.05mm x 33.34mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2850-2-ND,FAR-F5KA-710M00-D4VQ-Z,Taiyo Yuden,FILTER SAW 710MHZ 5SMD,0,0,"0.22950","0","3000","Tape & Reel (TR)","F5","Active","710MHz","12MHz","1.2dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2850-1-ND,FAR-F5KA-710M00-D4VQ-Z,Taiyo Yuden,FILTER SAW 710MHZ 5SMD,564,0,"0.52000","0","1","Cut Tape (CT)","F5","Active","710MHz","12MHz","1.2dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2850-6-ND,FAR-F5KA-710M00-D4VQ-Z,Taiyo Yuden,FILTER SAW 710MHZ 5SMD,564,0,"Digi-Reel","0","1","Digi-Reel®","F5","Active","710MHz","12MHz","1.2dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2852-2-ND,FAR-F6KA-1G9500-D4DG-Z,Taiyo Yuden,FILTER SAW 1.95GHZ 5SMD,0,0,"0.22950","0","3000","Tape & Reel (TR)","F6","Active","1.95GHz","60MHz","1.6dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2852-1-ND,FAR-F6KA-1G9500-D4DG-Z,Taiyo Yuden,FILTER SAW 1.95GHZ 5SMD,375,0,"0.52000","0","1","Cut Tape (CT)","F6","Active","1.95GHz","60MHz","1.6dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2852-6-ND,FAR-F6KA-1G9500-D4DG-Z,Taiyo Yuden,FILTER SAW 1.95GHZ 5SMD,375,0,"Digi-Reel","0","1","Digi-Reel®","F6","Active","1.95GHz","60MHz","1.6dB","-","Cellular, WCDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2869-2-ND,F5QA915M0M2AK-J,Taiyo Yuden,FILTER SAW 915MHZ 5SMD,0,0,"0.21600","0","5000","Tape & Reel (TR)","F5","Active","915MHz","26MHz","1.8dB","-","ISM","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2869-1-ND,F5QA915M0M2AK-J,Taiyo Yuden,FILTER SAW 915MHZ 5SMD,169,0,"0.52000","0","1","Cut Tape (CT)","F5","Active","915MHz","26MHz","1.8dB","-","ISM","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2869-6-ND,F5QA915M0M2AK-J,Taiyo Yuden,FILTER SAW 915MHZ 5SMD,169,0,"Digi-Reel","0","1","Digi-Reel®","F5","Active","915MHz","26MHz","1.8dB","-","ISM","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2845-2-ND,FAR-F5KY-881M50-B4UZ-Z,Taiyo Yuden,FILTER SAW 881.5MHZ 5SMD,0,0,"0.24000","0","3000","Tape & Reel (TR)","F5","Active","881.5MHz","25MHz","1.5dB","-","Cellular, CDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2845-1-ND,FAR-F5KY-881M50-B4UZ-Z,Taiyo Yuden,FILTER SAW 881.5MHZ 5SMD,677,0,"0.54000","0","1","Cut Tape (CT)","F5","Active","881.5MHz","25MHz","1.5dB","-","Cellular, CDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/SAW_FBAR_Devices_2015.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/Saw-Filter-SMT.jpg,587-2845-6-ND,FAR-F5KY-881M50-B4UZ-Z,Taiyo Yuden,FILTER SAW 881.5MHZ 5SMD,677,0,"Digi-Reel","0","1","Digi-Reel®","F5","Active","881.5MHz","25MHz","1.5dB","-","Cellular, CDMA","Surface Mount","5-SMD, No Lead","0.020"" (0.50mm)","0.055"" L x 0.039"" W (1.40mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Inductors%20Coils%20Filters%20PDFs/EFCH836MTCD1.pdf,//media.digikey.com/photos/Panasonic%20Photos/EFCH%20Series%20Fig%201.jpg,P13008TR-ND,EFC-H836MTCD1,Panasonic Electronic Components,FILTER SAW 836.5MHZ 5SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","EFCH","Obsolete","836.5MHz","-","-","-","Cell Phone","Surface Mount","5-SMD, No Lead","0.037"" (0.95mm)","0.079"" L x 0.055"" W (2.00mm x 1.40mm)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Inductors%20Coils%20Filters%20PDFs/EFCH836MTCD1.pdf,//media.digikey.com/photos/Panasonic%20Photos/EFCH%20Series%20Fig%201.jpg,P13008CT-ND,EFC-H836MTCD1,Panasonic Electronic Components,FILTER SAW 836.5MHZ 5SMD,524,0,"0.70000","0","1","Cut Tape (CT)","EFCH","Obsolete","836.5MHz","-","-","-","Cell Phone","Surface Mount","5-SMD, No Lead","0.037"" (0.95mm)","0.079"" L x 0.055"" W (2.00mm x 1.40mm)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Inductors%20Coils%20Filters%20PDFs/EFCH836MTCD1.pdf,//media.digikey.com/photos/Panasonic%20Photos/EFCH%20Series%20Fig%201.jpg,P13008DKR-ND,EFC-H836MTCD1,Panasonic Electronic Components,FILTER SAW 836.5MHZ 5SMD,524,0,"Digi-Reel","0","1","Digi-Reel®","EFCH","Obsolete","836.5MHz","-","-","-","Cell Phone","Surface Mount","5-SMD, No Lead","0.037"" (0.95mm)","0.079"" L x 0.055"" W (2.00mm x 1.40mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS20A05-719.00-T3.pdf,//media.digikey.com/Renders/Abracon%20Renders/SAW%20Filters.jpg,535-12066-2-ND,AFS20A05-719.00-T3,Abracon LLC,FILTER SAW 719MHZ 4SMD,0,0,"0.53100","0","3000","Tape & Reel (TR)","-","Active","719MHz","5MHz","2.7dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.035"" (0.90mm)","0.079"" L x 0.063"" W (2.00mm x 1.60mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS20A05-719.00-T3.pdf,//media.digikey.com/Renders/Abracon%20Renders/SAW%20Filters.jpg,535-12066-1-ND,AFS20A05-719.00-T3,Abracon LLC,FILTER SAW 719MHZ 4SMD,399,0,"1.21000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","719MHz","5MHz","2.7dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.035"" (0.90mm)","0.079"" L x 0.063"" W (2.00mm x 1.60mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS20A05-719.00-T3.pdf,//media.digikey.com/Renders/Abracon%20Renders/SAW%20Filters.jpg,535-12066-6-ND,AFS20A05-719.00-T3,Abracon LLC,FILTER SAW 719MHZ 4SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","719MHz","5MHz","2.7dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.035"" (0.90mm)","0.079"" L x 0.063"" W (2.00mm x 1.60mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS20A02-1575.42-T3.pdf,//media.digikey.com/Renders/Abracon%20Renders/SAW%20Filters.jpg,535-12065-2-ND,AFS20A02-1575.42-T3,Abracon LLC,FILTER SAW 1.575GHZ 4SMD,0,0,"0.54900","0","3000","Tape & Reel (TR)","-","Active","1.575GHz","2MHz","1.15dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.035"" (0.90mm)","0.079"" L x 0.063"" W (2.00mm x 1.60mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS20A02-1575.42-T3.pdf,//media.digikey.com/Renders/Abracon%20Renders/SAW%20Filters.jpg,535-12065-1-ND,AFS20A02-1575.42-T3,Abracon LLC,FILTER SAW 1.575GHZ 4SMD,426,0,"1.25000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","1.575GHz","2MHz","1.15dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.035"" (0.90mm)","0.079"" L x 0.063"" W (2.00mm x 1.60mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS20A02-1575.42-T3.pdf,//media.digikey.com/Renders/Abracon%20Renders/SAW%20Filters.jpg,535-12065-6-ND,AFS20A02-1575.42-T3,Abracon LLC,FILTER SAW 1.575GHZ 4SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","1.575GHz","2MHz","1.15dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.035"" (0.90mm)","0.079"" L x 0.063"" W (2.00mm x 1.60mm)"
https://abracon.com/Filters/SAW FILTERS/AFS434S3.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%202.jpg,535-9246-2-ND,AFS434S3-T,Abracon LLC,FILTER SAW 434MHZ 6SMD,0,0,"0.78400","0","1000","Tape & Reel (TR)","-","Active","434MHz","4MHz","2.7dB","-","Remote Control","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://abracon.com/Filters/SAW FILTERS/AFS434S3.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%202.jpg,535-9246-1-ND,AFS434S3-T,Abracon LLC,FILTER SAW 434MHZ 6SMD,631,0,"1.67000","0","1","Cut Tape (CT)","-","Active","434MHz","4MHz","2.7dB","-","Remote Control","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Inductors%20Coils%20Filters%20PDFs/EFCH881MTCD1.pdf,//media.digikey.com/photos/Panasonic%20Photos/EFCH%20Series%20Fig%201.jpg,P13007TR-ND,EFCH881MTCD1,Panasonic Electronic Components,FILTER SAW 881.5MHZ 5SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","EFCH","Obsolete","881.5MHz","-","-","-","Cell Phone","Surface Mount","5-SMD, No Lead","0.037"" (0.95mm)","0.079"" L x 0.055"" W (2.00mm x 1.40mm)"
