Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Function","Motor Type","Voltage - Rated","RPM","Torque - Rated (oz-in / mNm)","Power - Rated","Encoder Type","Size / Dimension","Diameter - Shaft","Length - Shaft and Bearing","Mounting Hole Spacing","Termination Style","Features","Gear Reduction Ratio","Torque - Max Momentary (oz-in / mNm)","Operating Temperature"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD012G1S.jpg,1110-3070-ND,MSMD012G1S,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,15,0,"481.65000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","45.32 / 320","100W","Incremental","Square - 5.118"" x 5.118"" (130.00mm x 130.00mm)","0.945"" (24.00mm)","2.559"" (65.00mm)","5.709"" (145.00mm)","Wire Leads","Key","-","134.5 / 950","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD011G1A.jpg,1110-3685-ND,MSMD011G1A,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 100VAC,4,0,"481.65000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","45.32 / 320","100W","Incremental","Square - 5.118"" x 5.118"" (130.00mm x 130.00mm)","0.945"" (24.00mm)","2.559"" (65.00mm)","5.709"" (145.00mm)","Wire Leads","-","-","134.5 / 950","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD012G1A.jpg,1110-3689-ND,MSMD012G1A,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,3,0,"481.65000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","45.32 / 320","100W","Incremental","Square - 5.118"" x 5.118"" (130.00mm x 130.00mm)","0.945"" (24.00mm)","2.559"" (65.00mm)","5.709"" (145.00mm)","Wire Leads","-","-","134.5 / 950","0°C ~ 40°C"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,1110-4188-ND,M91Z90H4L,Panasonic Industrial Automation Sales,MOTOR INDUCT 90MM 100V 90W,2,0,"485.52000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://catalog.ebmpapst.us/allpdfs/915.10215.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.ECI6360DK1.PP63.1.5.jpg,381-3639-ND,VG.ECI6360DK1.PP63.1.5,ebm-papst Inc.,BLDC PLANETARY 5:1 63MM 48V,10,0,"486.85000","0","1","ECI","Active","DC Motor","Gearmotor","Brushless (BLDC)","48VDC","800 RPM","623.3 / 4400","-","-","Round - 2.480"" Dia (63.00mm)","0.591"" (15.00mm)","1.535"" (39.00mm)","2.047"" (52.00mm)","Wire Leads","-","5","-","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD021P1S.jpg,1110-3699-ND,MSMD022G1S,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,12,0,"494.00000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Wire Leads","Key","-","270.5 / 1910","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD022G1A.jpg,1110-3691-ND,MSMD021G1A,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 100VAC,3,0,"494.00000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","90.63 / 640","200W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Wire Leads","-","-","270.5 / 1910","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MHMD022G1U.jpg,1110-4206-ND,MHMD022G1U,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,3,0,"506.35000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Wire Leads","Key, Oil Seal","-","270.5 / 1910","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4101-ND,MSMF5AZL1U1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 100V LI 1KW IP67,3,0,"506.35000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","22.7 / 160","50W","Absolute","Square - 1.496"" x 1.496"" (38.00mm x 38.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.772"" (45.00mm)","Connector","Key","-","67.97 / 480","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10278.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.VD4915BK1.EC75.2.33.jpg,381-3644-ND,VG.VD4915BK1.EC75.2.33,ebm-papst Inc.,BLDC ANGLED 33.3:1 63MM 24V,10,0,"515.48000","0","1","VD","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","135 RPM","1108 / 7826","-","-","Round - 1.929"" Dia (49.00mm)","0.591"" (15.00mm)","1.181"" (30.00mm)","2.047"" (52.00mm)","Wire Leads with Connector","-","33.3","-","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10215.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.ECI6340BK1.EC75.1.4.jpg,381-3637-ND,VG.ECI6340BK1.EC75.1.4,ebm-papst Inc.,BLDC ANGLED 4.1:1 63MM 24V,10,0,"518.84000","0","1","ECI","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","976 RPM","389.1 / 2747","-","-","Round - 2.480"" Dia (63.00mm)","0.591"" (15.00mm)","1.181"" (30.00mm)","2.047"" (52.00mm)","Wire Leads","-","4.1","-","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10215.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.ECI6340BK1.P63.2.30.jpg,381-3636-ND,VG.ECI6340BK1.P63.2.30,ebm-papst Inc.,BLDC PLANETARY 30:1 63MM 24V,10,0,"522.27000","0","1","ECI","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","133 RPM","2847 / 20100","-","-","Round - 2.480"" Dia (63.00mm)","0.591"" (15.00mm)","1.535"" (39.00mm)","2.047"" (52.00mm)","Wire Leads","-","30","-","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4088-ND,MSMF021L1U1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 100V LI 200W IP67,19,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","90.63 / 640","200W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","Key","-","270.5 / 1910","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4089-ND,MSMF021L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 100V LI 200W IP65,16,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","90.63 / 640","200W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Cable with Connector","Key","-","270.5 / 1910","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4087-ND,MSMF012L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V LI 100W IP65,13,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","45.32 / 320","100W","Absolute","Square - 1.496"" x 1.496"" (38.00mm x 38.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.772"" (45.00mm)","Cable with Connector","Key","-","134.5 / 950","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4084-ND,MSMF011L1U1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 100V LI 100W IP65,11,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","45.32 / 320","100W","Absolute","Square - 1.496"" x 1.496"" (38.00mm x 38.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.772"" (45.00mm)","Connector","Key","-","134.5 / 950","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4418-ND,MSMF022L1S2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V LI 200W IP65,10,0,"531.05000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4090-ND,MSMF022L1U1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V LI 200W IP67,10,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","Key","-","270.5 / 1910","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4064-ND,MHMF011L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 100V HI 100W IP65,8,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","45.32 / 320","100W","Absolute","Square - 1.575"" x 1.575"" (40.00mm x 40.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.811"" (46.00mm)","Cable with Connector","Key","-","157.2 / 1110","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4065-ND,MHMF012L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V HI 100W IP65,8,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","45.32 / 320","100W","Absolute","Square - 1.575"" x 1.575"" (40.00mm x 40.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.811"" (46.00mm)","Cable with Connector","Key","-","157.2 / 1110","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/MHMF022L1U1.JPG,1110-4068-ND,MHMF022L1U1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V HI 200W IP67,8,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.433"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","Key","-","315.8 / 2230","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4069-ND,MHMF022L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V HI 200W IP65,8,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Cable with Connector","Key","-","315.8 / 2230","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4067-ND,MHMF021L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V HI 200W IP65,7,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","90.63 / 640","200W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Cable with Connector","Key","-","315.8 / 2230","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4091-ND,MSMF022L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V LI 200W IP65,7,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Cable with Connector","Key","-","270.5 / 1910","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/MHMF021L1U1.JPG,1110-4066-ND,MHMF021L1U1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 100V HI 200W IP67,6,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","90.63 / 640","200W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","Key","-","315.8 / 2230","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4085-ND,MSMF011L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 100V LI 100W IP67,5,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","45.32 / 320","100W","Absolute","Square - 1.496"" x 1.496"" (38.00mm x 38.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.772"" (45.00mm)","Cable with Connector","Key","-","134.5 / 950","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/MSMF012L1U1.JPG,1110-4086-ND,MSMF012L1U1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V LI 100W IP67,3,0,"531.05000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","45.32 / 320","100W","Absolute","Square - 1.496"" x 1.496"" (38.00mm x 38.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.772"" (45.00mm)","Connector","Key","-","134.5 / 950","0°C ~ 55°C"
-,//media.digikey.com/Photos/Panasonic%20Photos/MHMD022S1A.jpg,MSMD5AZS1Q-ND,MSMD5AZS1Q,Panasonic Industrial Automation Sales,"SERVOMOTOR 3000 RPM 100, 200VAC",2,0,"555.75000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","100, 200VAC","3000 RPM","22.7 / 160","50W","Absolute","Square - 1.496"" x 1.496"" (38.00mm x 38.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.772"" (45.00mm)","Wire Leads","Oil Seal","-","67.97 / 480","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10290.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VM.VDC4915BK4.jpg,381-3649-ND,VM.VDC4915BK4,ebm-papst Inc.,INTEGRATED CONTROLLER 63MM 24VDC,10,0,"555.94000","0","1","VDC","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","4000 RPM","33.28 / 235","-","-","Round - 1.929"" Dia (49.00mm)","0.315"" (8.00mm)","0.787"" (20.00mm)","1.969"" (50.00mm)","Wire Leads","-","-","-","0°C ~ 40°C"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,1110-4193-ND,M9MZ90HK4Y,Panasonic Industrial Automation Sales,MOTOR INDUCT 90MM 100V 90W,5,0,"578.94000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD011G1A.jpg,1110-3690-ND,MSMD012S1A,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,23,0,"580.45000","0","1","MINAS A4","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","45.32 / 320","100W","Absolute","Square - 5.118"" x 5.118"" (130.00mm x 130.00mm)","0.945"" (24.00mm)","2.559"" (65.00mm)","5.709"" (145.00mm)","Wire Leads","-","-","134.5 / 950","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MHMF042L1U2.JPG,1110-4073-ND,MHMF042L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V HI 400W IP65,9,0,"580.45000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","179.9 / 1270","400W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Cable with Connector","Key","-","631.6 / 4460","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/MHMF041L1U1.JPG,1110-4070-ND,MHMF041L1U1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 100V HI 400W IP67,8,0,"580.45000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","179.9 / 1270","400W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","Key","-","631.6 / 4460","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4071-ND,MHMF041L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 100V HI 400W IP65,6,0,"580.45000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","179.9 / 1270","400W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Cable with Connector","Key","-","631.6 / 4460","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,//media.digikey.com/photos/Panasonic%20Photos/MHMF042L1U1.JPG,1110-4072-ND,MHMF042L1U1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V HI 400W IP67,6,0,"580.45000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","179.9 / 1270","400W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","Key","-","631.6 / 4460","0°C ~ 55°C"
http://catalog.ebmpapst.us/allpdfs/915.10215.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.ECI6340BK1.EC75.2.33.jpg,381-3638-ND,VG.ECI6340BK1.EC75.2.33,ebm-papst Inc.,BLDC ANGLED 33:1 63MM 24V,10,0,"586.21000","0","1","ECI","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","120 RPM","3160 / 22311","-","-","Round - 2.480"" Dia (63.00mm)","0.591"" (15.00mm)","1.181"" (30.00mm)","2.047"" (52.00mm)","Wire Leads","-","33.3","-","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4422-ND,MSMF042L1A1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V LI 400W IP67,10,0,"592.80000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4092-ND,MSMF041L1U1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 100V LI 400W IP67,6,0,"592.80000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","179.9 / 1270","400W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","Key","-","541 / 3820","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MHMF042L1U2.JPG,1110-4095-ND,MSMF042L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V LI 400W IP65,6,0,"592.80000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","179.9 / 1270","400W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Cable with Connector","Key","-","541 / 3820","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4094-ND,MSMF042L1U1,Panasonic Industrial Automation Sales,MOTOR AC SERVO 200V LI 400W IP67,5,0,"592.80000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","179.9 / 1270","400W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","Key","-","541 / 3820","0°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD011S1S.jpg,1110-3688-ND,MSMD011S1U,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 100VAC,3,0,"592.80000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","45.32 / 320","100W","Absolute","Square - 5.118"" x 5.118"" (130.00mm x 130.00mm)","0.945"" (24.00mm)","2.559"" (65.00mm)","5.709"" (145.00mm)","Wire Leads","Key, Oil Seal","-","134.5 / 950","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4093-ND,MSMF041L1U2,Panasonic Industrial Automation Sales,MOTOR AC SERVO 100V LI 400W IP65,3,0,"592.80000","0","1","MINAS A6","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","179.9 / 1270","400W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Cable with Connector","Key","-","541 / 3820","0°C ~ 55°C"
http://catalog.ebmpapst.us/allpdfs/915.10215.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.ECI6360DK1.PP63.2.30.jpg,381-3640-ND,VG.ECI6360DK1.PP63.2.30,ebm-papst Inc.,BLDC PLANETARY 30:1 63MM 48V,9,0,"592.97000","0","1","ECI","Active","DC Motor","Gearmotor","Brushless (BLDC)","48VDC","133 RPM","3739 / 26400","-","-","Round - 2.480"" Dia (63.00mm)","0.591"" (15.00mm)","1.535"" (39.00mm)","2.047"" (52.00mm)","Wire Leads","-","30","-","0°C ~ 40°C"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ECMA-C10401SS-ND,ECMA-C10401SS,Delta Electronics/Industrial Automation,"AC SERVO MOTOR, 100W, 220VAC, LO",5,0,"598.50000","0","1","ECMA","Active","AC Motor","Servomotor","Synchronous","220VAC","3000 RPM","45.32 / 320","100W","Incremental","Square - 1.575"" x 1.575"" (40.00mm x 40.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.811"" (46.00mm)","Cable with Connector","Brake, Key, Oil Seal","-","135.9 / 960","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,-,1110-4408-ND,MSMD012G1T,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,5,0,"629.85000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","45.32 / 320","100W","Incremental","Square - 5.118"" x 5.118"" (130.00mm x 130.00mm)","0.945"" (24.00mm)","2.559"" (65.00mm)","5.709"" (145.00mm)","Wire Leads","Brake, Key","-","134.5 / 950","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD011G1V.jpg,1110-4210-ND,MSMD011G1V,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 100VAC,2,0,"629.85000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","45.32 / 320","100W","Incremental","Square - 5.118"" x 5.118"" (130.00mm x 130.00mm)","0.945"" (24.00mm)","2.559"" (65.00mm)","5.709"" (145.00mm)","Wire Leads","Brake, Key, Oil Seal","-","134.5 / 950","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD022G1T.jpg,1110-3700-ND,MSMD022G1T,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,4,0,"654.55000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Wire Leads","Brake, Key","-","270.5 / 1910","0°C ~ 40°C"
