Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Type","Isolated Power","Number of Channels","Inputs - Side 1/Side 2","Channel Type","Voltage - Isolation","Common Mode Transient Immunity (Min)","Data Rate","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Voltage - Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM2481.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADM2481BRWZ-RL7TR-ND,ADM2481BRWZ-RL7,Analog Devices Inc.,DGTL ISO RS422/RS485 16SOIC,2000,0,"4.99648","0","400","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","RS422, RS485","No","3","2/1","Bidirectional","2500Vrms","25kV/µs","500kbps","-","-","600ns, 600ns (Max)","3.3V ~ 5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM2481.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADM2481BRWZ-RL7CT-ND,ADM2481BRWZ-RL7,Analog Devices Inc.,DGTL ISO RS422/RS485 16SOIC,2434,0,"7.20000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","RS422, RS485","No","3","2/1","Bidirectional","2500Vrms","25kV/µs","500kbps","-","-","600ns, 600ns (Max)","3.3V ~ 5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM2481.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADM2481BRWZ-RL7DKR-ND,ADM2481BRWZ-RL7,Analog Devices Inc.,DGTL ISO RS422/RS485 16SOIC,2434,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","RS422, RS485","No","3","2/1","Bidirectional","2500Vrms","25kV/µs","500kbps","-","-","600ns, 600ns (Max)","3.3V ~ 5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso1541,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-34895-5-ND,ISO1541D,Texas Instruments,DGTL ISO 2.5KV 2CH I2C 8SOIC,6199,9975,"5.04000","0","1","Tube","-","Active","Capacitive Coupling","I²C","No","2","2/1","Bidirectional, Unidirectional","2500Vrms","25kV/µs","1Mbps","-","80ns, 21ns","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2400_2401_2402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM2400CRWZ-RLTR-ND,ADUM2400CRWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,3000,0,"5.16767","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","5000Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2400_2401_2402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM2400CRWZ-RLCT-ND,ADUM2400CRWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,3914,0,"9.38000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","5000Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2400_2401_2402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM2400CRWZ-RLDKR-ND,ADUM2400CRWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,3914,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","5000Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7740-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-45250-5-ND,ISO7742QDWQ1,Texas Instruments,DGTL ISO 5KV 4CH GEN PRP 16SOIC,397,10000,"5.29000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","40kV/µs","100Mbps","16ns, 16ns","4.9ns","2.4ns, 2.4ns","2.25V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7141cc,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-36429-5-ND,ISO7141CCDBQ,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SSOP,10834,9975,"5.32000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","50Mbps","35ns, 35ns","3ns","2ns, 2ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7140cc,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,296-39557-5-ND,ISO7140FCCDBQ,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SSOP,1987,1725,"5.32000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","2500Vrms","25kV/µs","50Mbps","35ns, 35ns","3ns","2ns, 2ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1440_1441_1442_1445_1446_1447.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM1441ARQZ-ND,ADUM1441ARQZ,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16QSOP,3363,0,"5.33000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","2Mbps","180ns, 180ns","8ns","2ns, 2ns","2.25V ~ 3.6V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1440_1441_1442_1445_1446_1447.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM1442ARQZ-ND,ADUM1442ARQZ,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16QSOP,2181,0,"5.33000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","2Mbps","180ns, 180ns","8ns","2ns, 2ns","2.25V ~ 3.6V","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM3260.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SSOP_SOT266-1.jpg,ADM3260ARSZ-RL7TR-ND,ADM3260ARSZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV 2CH I2C 20SSOP,3000,0,"5.53986","0","500","Tape & Reel (TR)","IsoPower®, iCoupler®","Active","Magnetic Coupling","I²C","Yes","2","2/2","Bidirectional","2500Vrms","25kV/µs","-","-","145ns, 85ns","-","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM3260.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SSOP_SOT266-1.jpg,ADM3260ARSZ-RL7CT-ND,ADM3260ARSZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV 2CH I2C 20SSOP,3314,0,"8.76000","0","1","Cut Tape (CT)","IsoPower®, iCoupler®","Active","Magnetic Coupling","I²C","Yes","2","2/2","Bidirectional","2500Vrms","25kV/µs","-","-","145ns, 85ns","-","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM3260.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SSOP_SOT266-1.jpg,ADM3260ARSZ-RL7DKR-ND,ADM3260ARSZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV 2CH I2C 20SSOP,3314,0,"Digi-Reel","0","1","Digi-Reel®","IsoPower®, iCoupler®","Active","Magnetic Coupling","I²C","Yes","2","2/2","Bidirectional","2500Vrms","25kV/µs","-","-","145ns, 85ns","-","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1300BRWZ-ND,ADUM1300BRWZ,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,1221,0,"5.54000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","3/0","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso1540,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-34896-5-ND,ISO1540D,Texas Instruments,DGTL ISO 2.5KV 2CH I2C 8SOIC,7360,9975,"5.60000","0","1","Tube","-","Active","Capacitive Coupling","I²C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","80ns, 21ns","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fisow7841,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-SOIC_%287.5mmwidth%29.jpg,296-45475-2-ND,ISOW7841DWER,Texas Instruments,DGTL ISO 5KV 4CH GEN PURP 16SOIC,6000,0,"5.60560","0","2000","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","Yes","4","3/1","Unidirectional","5000Vrms","100kV/µs","100Mbps","17.6ns, 17.6ns","4.7ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fisow7841,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-SOIC_%287.5mmwidth%29.jpg,296-45475-1-ND,ISOW7841DWER,Texas Instruments,DGTL ISO 5KV 4CH GEN PURP 16SOIC,6493,0,"10.57000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","Yes","4","3/1","Unidirectional","5000Vrms","100kV/µs","100Mbps","17.6ns, 17.6ns","4.7ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fisow7841,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-SOIC_%287.5mmwidth%29.jpg,296-45475-6-ND,ISOW7841DWER,Texas Instruments,DGTL ISO 5KV 4CH GEN PURP 16SOIC,6493,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","Yes","4","3/1","Unidirectional","5000Vrms","100kV/µs","100Mbps","17.6ns, 17.6ns","4.7ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3480_3481_3482.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SSOP_SOT266-1.jpg,ADUM3480BRSZ-ND,ADUM3480BRSZ,Analog Devices Inc.,DGTL ISO 3.75KV GEN PURP 20SSOP,1097,0,"5.65000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","3750Vrms","25kV/µs","25Mbps","33ns, 33ns","3ns","2.5ns, 2.5ns","1.8V ~ 5.5V, 3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7240cf,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-22963-5-ND,ISO7241CDW,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SOIC,4996,10000,"5.67000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","25Mbps","42ns, 42ns","2.5ns","2ns, 2ns","3.15V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7240cf,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-22966-5-ND,ISO7242CDW,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SOIC,2825,10000,"5.67000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","25Mbps","42ns, 42ns","2.5ns","2ns, 2ns","3.15V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7240cf,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-22628-5-ND,ISO7240CDW,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SOIC,2728,10000,"5.67000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","2500Vrms","25kV/µs","25Mbps","42ns, 42ns","2.5ns","2ns, 2ns","3.15V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5200_5201_5202.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM5201ARWZ-RLTR-ND,ADUM5201ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,1000,0,"5.74034","0","1000","Tape & Reel (TR)","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","2","1/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V, 4.5V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5200_5201_5202.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM5201ARWZ-RLCT-ND,ADUM5201ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,1467,0,"10.42000","0","1","Cut Tape (CT)","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","2","1/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V, 4.5V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5200_5201_5202.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM5201ARWZ-RLDKR-ND,ADUM5201ARWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,1467,0,"Digi-Reel","0","1","Digi-Reel®","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","2","1/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V, 4.5V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM3054.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADM3054BRWZ-ND,ADM3054BRWZ,Analog Devices Inc.,DGTL ISOLATOR 5KV 3CH CAN 16SOIC,2271,0,"5.75000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","CAN","No","3","1/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","-","-","-","3.3V, 5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7640_7641_7642_7643.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RQ-20.jpg,ADUM7640ARQZ-ND,ADUM7640ARQZ,Analog Devices Inc.,DGTL ISO 1KV 6CH GEN PURP 20QSOP,1289,15680,"5.81000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","6","6/0","Unidirectional","1000Vrms","15kV/µs","1Mbps","75ns, 75ns","25ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","20-SSOP (0.154"", 3.90mm Width)","20-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM1250ARZ-ND,ADUM1250ARZ,Analog Devices Inc.,DGTL ISO 2.5KV 2CH I2C 8SOIC,9510,0,"5.89000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","I²C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7440_7441_7442.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM7441CRQZ-ND,ADUM7441CRQZ,Analog Devices Inc.,DGTL ISO 1KV 4CH GEN PURP 16QSOP,4279,0,"6.00000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","1000Vrms","15kV/µs","25Mbps","50ns, 50ns","5ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1400BRWZ-ND,ADUM1400BRWZ,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,1731,0,"6.10000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5210_5211_5212.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SSOP_SOT266-1.jpg,ADUM5211ARSZ-ND,ADUM5211ARSZ,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 20SSOP,2880,0,"6.21000","0","1","Tube","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","2","1/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","50ns, 50ns","10ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7240cf,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-22967-5-ND,ISO7242MDW,Texas Instruments,DGTL ISO 2.5KV GEN PURP 16SOIC,3779,5960,"6.22000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","150Mbps","23ns, 23ns","2ns","2ns, 2ns","3.15V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM2483.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADM2483BRWZ-ND,ADM2483BRWZ,Analog Devices Inc.,DGTL ISO RS422/RS485 16SOIC,6515,0,"6.25000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","RS422, RS485","No","3","2/1","Bidirectional","2500Vrms","25kV/µs","500kbps","-","-","600ns, 600ns (Max)","3V, 5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM2481.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADM2481BRWZ-ND,ADM2481BRWZ,Analog Devices Inc.,DGTL ISO RS422/RS485 16SOIC,1558,0,"6.25000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","RS422, RS485","No","3","2/1","Bidirectional","2500Vrms","25kV/µs","500kbps","-","-","600ns, 600ns (Max)","3.3V, 5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3400_3401_3402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3401CRWZ-ND,ADUM3401CRWZ,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,1095,0,"6.27000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1401CRWZ-ND,ADUM1401CRWZ,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,3951,0,"6.37000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1400CRWZ-ND,ADUM1400CRWZ,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,2151,0,"6.37000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7240a,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-22962-5-ND,ISO7241ADW,Texas Instruments,DGTL ISO 4KV 4CH GEN PURP 16SOIC,2066,9080,"6.48000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","4000Vpk","25kV/µs","1Mbps","95ns, 95ns","10ns","2ns, 2ns","3.15V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4160.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4160BRWZ-RLTR-ND,ADUM4160BRWZ-RL,Analog Devices Inc.,DGTL ISOLATOR 5KV 2CH USB 16SOIC,3000,1000,"6.49026","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","USB","No","2","2/2","Bidirectional","5000Vrms","25kV/µs","12Mbps","70ns, 70ns","-","20ns, 20ns (Max)","3.1V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4160.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4160BRWZ-RLCT-ND,ADUM4160BRWZ-RL,Analog Devices Inc.,DGTL ISOLATOR 5KV 2CH USB 16SOIC,3918,1000,"13.16000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","USB","No","2","2/2","Bidirectional","5000Vrms","25kV/µs","12Mbps","70ns, 70ns","-","20ns, 20ns (Max)","3.1V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
