Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Number of Channels","Voltage - Isolation","Common Mode Transient Immunity (Min)","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Current - Output High, Low","Current - Peak Output","Voltage - Forward (Vf) (Typ)","Current - DC Forward (If) (Max)","Voltage - Output Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Approvals"
http://www.vishay.com/docs/84921/vod3120ab.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,VOD3120AD-ND,VOD3120AD,Vishay Semiconductor Opto Division,OPTOISO IGBT MOSFET DRIVER 2.5A,1980,0,"2.05000","0","1","Tube","-","Active","Optical Coupling","1","5300Vrms","35kV/µs","500ns, 500ns","70ns","35ns, 35ns","2.5A","2.5A","1.37V","20mA","15V ~ 30V","-40°C ~ 105°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","CQC, cUL, UL, VDE"
http://www.vishay.com/docs/84921/vod3120ab.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,VOD3120AD-V-ND,VOD3120AD-V,Vishay Semiconductor Opto Division,OPTOISO IGBT MOSFET DRIVER 2.5A,2015,0,"2.08000","0","1","Tube","-","Active","Optical Coupling","1","5300Vrms","35kV/µs","500ns, 500ns","70ns","35ns, 35ns","2.5A","2.5A","1.37V","20mA","15V ~ 30V","-40°C ~ 105°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","CQC, cUL, UL, VDE"
http://www.vishay.com/docs/84921/vod3120ab.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/751;8DIP-10.16;;8.jpg,VOD3120AG-V-ND,VOD3120AG-V,Vishay Semiconductor Opto Division,OPTOISO IGBT MOSFET DRIVER 2.5A,2010,0,"2.08000","0","1","Tube","-","Active","Optical Coupling","1","5300Vrms","35kV/µs","500ns, 500ns","70ns","35ns, 35ns","2.5A","2.5A","1.37V","20mA","15V ~ 30V","-40°C ~ 105°C","Through Hole","8-DIP (0.400"", 10.16mm)","8-DIP","CQC, cUL, UL, VDE"
https://docs.broadcom.com/docs/AV02-4575EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-4116-2-ND,ACPL-K33T-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1000,0,"2.14928","0","1000","Tape & Reel (TR)","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","120ns, 120ns","40ns","15ns, 15ns","2A, 2A","2.5A","1.5V","20mA","15V ~ 30V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-4575EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-4116-1-ND,ACPL-K33T-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1590,0,"5.33000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","120ns, 120ns","40ns","15ns, 15ns","2A, 2A","2.5A","1.5V","20mA","15V ~ 30V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-4575EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-4116-6-ND,ACPL-K33T-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1590,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","120ns, 120ns","40ns","15ns, 15ns","2A, 2A","2.5A","1.5V","20mA","15V ~ 30V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-4229EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-4118-2-ND,ACPL-K34T-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1000,0,"2.14928","0","1000","Tape & Reel (TR)","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","110ns, 110ns","40ns","10ns, 10ns","2A, 2A","2.5A","1.5V","20mA","10V ~ 20V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-4229EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-4118-1-ND,ACPL-K34T-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1980,0,"5.33000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","110ns, 110ns","40ns","10ns, 10ns","2A, 2A","2.5A","1.5V","20mA","10V ~ 20V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-4229EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-4118-6-ND,ACPL-K34T-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1980,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","110ns, 110ns","40ns","10ns, 10ns","2A, 2A","2.5A","1.5V","20mA","10V ~ 20V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, UR"
https://www.silabs.com/documents/public/data-sheets/si8285-86-data-sheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-5053-ND,SI8285BC-IS,Silicon Labs,DGTL ISO 3.75KV 1CH GATE DRVR,188,0,"2.15000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","1","5000Vrms","35kV/µs","50ns, 50ns","5ns","5.5ns, 8.5ns","2.5A, 3A","4A","-","-","9.5V ~ 30V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UL, VDE"
https://docs.broadcom.com/docs/AV02-4229EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-4119-2-ND,ACPL-K34T-560E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1000,0,"2.17615","0","1000","Tape & Reel (TR)","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","110ns, 110ns","40ns","10ns, 10ns","2A, 2A","2.5A","1.5V","20mA","10V ~ 20V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-4229EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-4119-1-ND,ACPL-K34T-560E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1955,0,"5.39000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","110ns, 110ns","40ns","10ns, 10ns","2A, 2A","2.5A","1.5V","20mA","10V ~ 20V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-4229EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-4119-6-ND,ACPL-K34T-560E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1955,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","110ns, 110ns","40ns","10ns, 10ns","2A, 2A","2.5A","1.5V","20mA","10V ~ 20V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, IEC/EN/DIN, UR"
http://www.vishay.com/docs/81314/vo3120.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/751;8DIP-7.62;;7.jpg,VO3120-X001-ND,VO3120-X001,Vishay Semiconductor Opto Division,OPTOISO 5.3KV 1CH GATE DRVR 8DIP,1940,0,"2.24000","0","1","Tube","-","Active","Optical Coupling","1","5300Vrms","25kV/µs","400ns, 400ns","200ns","100ns, 100ns","2.5A, 2.5A","2.5A","1.6V (Max)","25mA","15V ~ 32V","-40°C ~ 110°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","cUR, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4913-ND,SI8237BD-D-IS,Silicon Labs,DGTL ISO 5KV 2CH GATE DVR 16SOIC,905,0,"2.26000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","5000Vrms","20kV/µs","60ns, 60ns","5.6ns","20ns, 20ns (Max)","250mA, 500mA","500mA","-","-","9.4V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4912-ND,SI8237AD-D-IS,Silicon Labs,DGTL ISO 5KV 2CH GATE DVR 16SOIC,860,0,"2.26000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","5000Vrms","20kV/µs","60ns, 60ns","5.6ns","20ns, 20ns (Max)","250mA, 500mA","500mA","-","-","6.5V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://docs.broadcom.com/docs/AV02-1279EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-4100-2-ND,ACPL-312T-500E,Broadcom Limited,OPTOISO 3.75KV GATE DRVR 8DIP GW,2000,0,"2.37764","0","1000","Tape & Reel (TR)","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","3750Vrms","25kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","1.5V","25mA","15V ~ 30V","-40°C ~ 125°C","Surface Mount","8-SMD, Gull Wing","8-DIP Gull Wing","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-1279EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-4100-1-ND,ACPL-312T-500E,Broadcom Limited,OPTOISO 3.75KV GATE DRVR 8DIP GW,2000,0,"5.89000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","3750Vrms","25kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","1.5V","25mA","15V ~ 30V","-40°C ~ 125°C","Surface Mount","8-SMD, Gull Wing","8-DIP Gull Wing","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-1279EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-4100-6-ND,ACPL-312T-500E,Broadcom Limited,OPTOISO 3.75KV GATE DRVR 8DIP GW,2000,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","3750Vrms","25kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","1.5V","25mA","15V ~ 30V","-40°C ~ 125°C","Surface Mount","8-SMD, Gull Wing","8-DIP Gull Wing","CSA, IEC/EN/DIN, UR"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,SI8238AB-D-IS1-ND,SI8238AB-D-IS1,Silicon Labs,DGTL ISO 2.5KV GATE DRVR 16SOIC,314,0,"2.40000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","6.5V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si827x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,SI8273BB-IS1-ND,SI8273BB-IS1,Silicon Labs,DGTL ISO 2.5KV GATE DRVR 16SOIC,167,0,"2.40000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","200kV/µs","75ns, 75ns","8ns","10.5ns, 13.3ns","1.8A, 4A","4A","-","-","9.6V ~ 30V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si827x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,SI8273BBD-IS1-ND,SI8273BBD-IS1,Silicon Labs,DGTL ISO 2.5KV GATE DRVR 16SOIC,155,0,"2.40000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","150kV/µs","60ns, 60ns","8ns","10.5ns, 13.3ns","1.8A, 4A","4A","-","-","9.6V ~ 30V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/14-LGA.jpg,336-4163-ND,SI8233AB-D-IM,Silicon Labs,DGTL ISO 2.5KV GATE DRIVER 14LGA,389,0,"2.48000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","6.5V ~ 24V","-40°C ~ 125°C","Surface Mount","14-VFLGA","14-LGA (5x5)","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/14-LGA.jpg,SI8235AB-D-IM-ND,SI8235AB-D-IM,Silicon Labs,DGTL ISO 2.5KV GATE DRIVER 14LGA,180,0,"2.48000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","6.5V ~ 24V","-40°C ~ 125°C","Surface Mount","14-VFLGA","14-LGA (5x5)","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/14-LGA.jpg,336-4690-ND,SI8234BB-D-IM,Silicon Labs,DGTL ISO 2.5KV GATE DRIVER 14LGA,147,0,"2.48000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","2500Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","9.4V ~ 24V","-40°C ~ 125°C","Surface Mount","14-VFLGA","14-LGA (5x5)","CQC, CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3223_4223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3223ARZ-RL7TR-ND,ADUM3223ARZ-RL7,Analog Devices Inc.,DGTL ISO 3KV 2CH GATE DVR 16SOIC,2000,65000,"2.51197","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","2","3000Vrms","50kV/µs","59ns, 59ns","-","12ns, 12ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3223_4223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3223ARZ-RL7CT-ND,ADUM3223ARZ-RL7,Analog Devices Inc.,DGTL ISO 3KV 2CH GATE DVR 16SOIC,2417,65000,"6.23000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","2","3000Vrms","50kV/µs","59ns, 59ns","-","12ns, 12ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3223_4223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3223ARZ-RL7DKR-ND,ADUM3223ARZ-RL7,Analog Devices Inc.,DGTL ISO 3KV 2CH GATE DVR 16SOIC,2417,65000,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","2","3000Vrms","50kV/µs","59ns, 59ns","-","12ns, 12ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3220_3221.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3221ARZ-RL7TR-ND,ADUM3221ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRIVER 8SOIC,2000,0,"2.55934","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","25kV/µs","60ns, 60ns","-","20ns, 20ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3220_3221.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3221ARZ-RL7CT-ND,ADUM3221ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRIVER 8SOIC,2721,0,"4.99000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","25kV/µs","60ns, 60ns","-","20ns, 20ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3220_3221.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3221ARZ-RL7DKR-ND,ADUM3221ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRIVER 8SOIC,2721,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","25kV/µs","60ns, 60ns","-","20ns, 20ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","CSA, UR, VDE"
https://docs.broadcom.com/docs/pub-005915,//media.digikey.com/Renders/Avago%20Tech%20Renders/8-SOIC.jpg,516-3945-2-ND,ACNU-3430-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SSO,1000,0,"2.57914","0","1000","Tape & Reel (TR)","-","Active","Optical Coupling","1","5000Vrms","100kV/µs","150ns, 150ns","80ns","20ns, 10ns","4A, 4A","5A","1.45V","25mA","15V ~ 30V","-40°C ~ 110°C","Surface Mount","8-SOIC (0.378"", 9.60mm Width)","8-SSO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/pub-005915,//media.digikey.com/Renders/Avago%20Tech%20Renders/8-SOIC.jpg,516-3945-1-ND,ACNU-3430-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SSO,1805,0,"6.39000","0","1","Cut Tape (CT)","-","Active","Optical Coupling","1","5000Vrms","100kV/µs","150ns, 150ns","80ns","20ns, 10ns","4A, 4A","5A","1.45V","25mA","15V ~ 30V","-40°C ~ 110°C","Surface Mount","8-SOIC (0.378"", 9.60mm Width)","8-SSO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/pub-005915,//media.digikey.com/Renders/Avago%20Tech%20Renders/8-SOIC.jpg,516-3945-6-ND,ACNU-3430-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SSO,1805,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Optical Coupling","1","5000Vrms","100kV/µs","150ns, 150ns","80ns","20ns, 10ns","4A, 4A","5A","1.45V","25mA","15V ~ 30V","-40°C ~ 110°C","Surface Mount","8-SOIC (0.378"", 9.60mm Width)","8-SSO","CSA, IEC/EN/DIN, UR"
https://www.onsemi.com/pub/Collateral/FOD8342-D.pdf,//media.digikey.com/renders/On%20Semi%20Renders/488;MKT-M06C;T;6.jpg,FOD8342VOS-ND,FOD8342V,ON Semiconductor,SO6 2.5A GD,2000,4000,"2.85000","0","1","-","-","Active","Optical Coupling","1","5000Vrms","20kV/µs","210ns, 210ns","65ns","38ns, 24ns","2.5A, 2.5A","3A","1.5V","25mA","10V ~ 30V","-40°C ~ 100°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SOP","UL"
http://www.onsemi.com/pub/Collateral/FOD3120-D.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,FOD3120TV-ND,FOD3120TV,ON Semiconductor,OPTOISO 5KV 1CH GATE DRIVER 8DIP,1907,0,"2.93000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","35kV/µs","400ns, 400ns","100ns","60ns, 60ns","2A, 2A","3A","1.5V","25mA","15V ~ 30V","-40°C ~ 100°C","Through Hole","8-DIP (0.400"", 10.16mm)","8-DIP","IEC, UL"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc5390,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-48102-ND,UCC5390SCD,Texas Instruments,UCC5390SCD,287,9975,"2.94000","0","1","Tube","-","Active","Capacitive Coupling","1","3000Vrms","100kV/µs","100ns, 100ns","20ns","10ns, 10ns","10A, 10A","-","-","-","13.2V ~ 33V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc5390,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-3;D;8.jpg,296-48101-ND,UCC5390ECD,Texas Instruments,UCC5390ECD,229,0,"2.94000","0","1","Tube","-","Active","Capacitive Coupling","1","3000Vrms","100kV/µs","100ns, 100ns","20ns","10ns, 10ns","10A, 10A","-","-","-","13.2V ~ 33V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4908-ND,SI8234AD-D-IS,Silicon Labs,DGTL ISO 5KV 2CH GATE DVR 16SOIC,532,0,"3.06000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","5000Vrms","20kV/µs","60ns, 60ns","5.6ns","12ns, 12ns (Max)","2A, 4A","4A","-","-","6.5V ~ 24V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.onsemi.com/pub/Collateral/FOD8343-D.pdf,//media.digikey.com/renders/On%20Semi%20Renders/488;MKT-M06C;T;6.jpg,FOD8343TVOS-ND,FOD8343TV,ON Semiconductor,4A WIDE LEAD GATE DRIVER,2000,2000,"3.10000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","50kV/µs","210ns, 210ns","65ns","38ns, 24ns","3A, 3A","4A","1.5V","25mA","10V ~ 30V","-40°C ~ 100°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SOP","UL"
http://www.onsemi.com/pub/Collateral/FOD8342-D.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/261;-6SOIC-6.81;-T;-6.jpg,FOD8342OS-ND,FOD8342,ON Semiconductor,OPTOISO 5KV 1CH GATE DRIVER 6SOP,1940,0,"3.25000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","20kV/µs","210ns, 210ns","65ns","38ns, 24ns","2.5A, 2.5A","3A","1.5V","25mA","10V ~ 30V","-40°C ~ 100°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SOP","UR"
-,//media.digikey.com/Photos/Power%20Integrations%20Photos/MFG_eSOP-PKG.jpg,1810-1075-ND,SID1102K,Power Integrations,DGTL ISO GATE DRVR,236,0,"3.31000","0","1","Tube","SCALE-iDriver™","Active","Magnetic Coupling","1","1000Vrms","100kV/µs","350ns, 350ns","-","29ns, 14ns","5A, 5A","-","-","-","22V ~ 28V","-40°C ~ 125°C","Surface Mount","16-PowerSOIC (0.350"", 8.89mm Width), 15 Leads","eSOP-R16B","VDE"
http://www.onsemi.com/pub/Collateral/FOD8342-D.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/261;-6SOIC-6.81;-T;-6.jpg,FOD8342TOS-ND,FOD8342T,ON Semiconductor,OPTOISO 5KV 1CH GATE DRIVER 6SOP,1948,208000,"3.32000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","20kV/µs","210ns, 210ns","65ns","38ns, 24ns","2.5A, 2.5A","3A","1.5V","25mA","10V ~ 30V","-40°C ~ 100°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SOP","UR"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si823x.jpg,336-4263-ND,SI8238BD-D-IS3,Silicon Labs,"DUAL ISOLATED GATE DRIVER, 8 MM",442,0,"3.37000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","5000Vrms","45kV/µs","60ns, 60ns","5.6ns","12ns, 12ns","2A, 4A","4A","-","-","6.5V ~ 24V","-40°C ~ 125°C","Surface Mount","14-SOIC (0.295"", 7.50mm Width)","14-SOIC","CQC, CSA, UR, VDE"
https://www.silabs.com/documents/public/data-sheets/Si823x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si823x.jpg,336-4259-ND,SI8233BD-D-IS3,Silicon Labs,"ISOLATED GATE DRIVER, 8 MM CREEP",142,0,"3.37000","0","1","Tube","Automotive, AEC-Q100","Active","Capacitive Coupling","2","5000Vrms","45kV/µs","60ns, 60ns","5.6ns","12ns, 12ns","2A, 4A","4A","-","-","6.5V ~ 24V","-40°C ~ 125°C","Surface Mount","14-SOIC (0.295"", 7.50mm Width)","14-SOIC","CQC, CSA, UR, VDE"
