Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Style","Technology","Frequency","Memory Type","Writable Memory","Standards","Operating Temperature","Size / Dimension"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-112B-03.JPG,481-1082-2-ND,RI-I02-112B-03,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Plus Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","76.00mm x 45.00mm x 0.34mm"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-112B-03.JPG,481-1082-1-ND,RI-I02-112B-03,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Plus Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","76.00mm x 45.00mm x 0.34mm"
https://www.digikey.com/en/resources/development-tools/product-selector,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-114A-01.JPG,296-36964-2-ND,RI-I02-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Standard Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","76.00mm x 45.00mm x 0.34mm"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-114A-01.JPG,296-36964-1-ND,RI-I02-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Standard Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","76.00mm x 45.00mm x 0.34mm"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&orderablePartNumber=RI-I02-114A-01,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-114A-01.JPG,296-36964-6-ND,RI-I02-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","Tag-it™ HF-I Standard Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","76.00mm x 45.00mm x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-114A-S1.JPG,481-1084-2-ND,RI-I02-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Plus Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.40mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-114A-S1.JPG,481-1084-1-ND,RI-I02-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Plus Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.40mm"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-114B-01.JPG,481-1085-2-ND,RI-I02-114B-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Standard Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","76.00mm x 45.00mm x 0.34mm"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-114B-01.JPG,481-1085-1-ND,RI-I02-114B-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Standard Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","76.00mm x 45.00mm x 0.34mm"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-114B-01.JPG,481-1085-6-ND,RI-I02-114B-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","Tag-it™ HF-I Standard Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","76.00mm x 45.00mm x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-114B-S1.JPG,481-1086-2-ND,RI-I02-114B-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Pro Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","76.00mm x 45.00mm x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I02-114B-S1.JPG,481-1086-1-ND,RI-I02-114B-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Pro Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","76.00mm x 45.00mm x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/RI-I03-114A-01.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I03-114A-01.JPG,481-1087-2-ND,RI-I03-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Standard Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","38.00mm x 22.50mm x 0.36mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/RI-I03-114A-01.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I03-114A-01.JPG,481-1087-1-ND,RI-I03-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Standard Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","38.00mm x 22.50mm x 0.36mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I03-114A-S1.JPG,481-1088-2-ND,RI-I03-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Pro Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","38.00mm x 22.50mm x 0.36mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I03-114A-S1.JPG,481-1088-1-ND,RI-I03-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Pro Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","38.00mm x 22.50mm x 0.36mm"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I11-112B-03.JPG,481-1089-2-ND,RI-I11-112B-03,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Plus Square Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.34mm"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I11-112B-03.JPG,481-1089-1-ND,RI-I11-112B-03,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Plus Square Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/RI-I16-114A-01.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I11-114A-01.JPG,481-1090-2-ND,RI-I11-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Standard Square Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/RI-I16-114A-01.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I11-114A-01.JPG,481-1090-1-ND,RI-I11-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Standard Square Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I11-114A-S1.JPG,296-36965-2-ND,RI-I11-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Pro Square Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I11-114A-S1.JPG,296-36965-1-ND,RI-I11-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Pro Square Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.34mm"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&orderablePartNumber=RI-I11-114A-S1,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I11-114A-S1.JPG,296-36965-6-ND,RI-I11-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","Tag-it™ HF-I Pro Square Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.34mm"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I11-114B-01.JPG,481-1092-2-ND,RI-I11-114B-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Standard Square Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.34mm"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I11-114B-01.JPG,481-1092-1-ND,RI-I11-114B-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Standard Square Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I11-114B-S1.JPG,481-1093-2-ND,RI-I11-114B-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Pro Square Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I11-114B-S1.JPG,481-1093-1-ND,RI-I11-114B-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Pro Square Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","45.00mm x 45.00mm x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/ri-i15-112b-02.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I15-112B-02.JPG,481-1094-2-ND,RI-I15-112B-02,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Plus Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","65.00mm x 48.00mm x 0.36mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/ri-i15-112b-02.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I15-112B-02.JPG,481-1094-1-ND,RI-I15-112B-02,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Plus Rectangle Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","65.00mm x 48.00mm x 0.36mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/RI-I16-112A-03.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I16-112A-03.JPG,481-1095-2-ND,RI-I16-112A-03,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Plus Circular Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","24.20mm Dia x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/RI-I16-112A-03.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I16-112A-03.JPG,481-1095-1-ND,RI-I16-112A-03,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Plus Circular Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","24.20mm Dia x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/RI-I16-114A-01.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I16-114A-01.JPG,481-1096-2-ND,RI-I16-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Standard Circular Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","24.20mm Dia x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/RI-I16-114A-01.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I16-114A-01.JPG,481-1096-1-ND,RI-I16-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Standard Circular Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","24.20mm Dia x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I16-114A-S1.JPG,481-1097-2-ND,RI-I16-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Pro Circular Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","24.20mm Dia x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I16-114A-S1.JPG,481-1097-1-ND,RI-I16-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Pro Circular Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","24.20mm Dia x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/RI-I17-112A-03.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I17-112A.jpg,481-1074-2-ND,RI-I17-112A-03,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Plus CD Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","32.50mm Dia x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/RI-I17-112A-03.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I17-112A.jpg,481-1074-1-ND,RI-I17-112A-03,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Plus CD Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","32.50mm Dia x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/RI-I17-112A-03.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I17-112A.jpg,481-1074-6-ND,RI-I17-112A-03,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","Tag-it™ HF-I Plus CD Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","32.50mm Dia x 0.34mm"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I17-114A-01.JPG,296-36966-2-ND,RI-I17-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Standard CD Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","32.50mm Dia x 0.34mm"
-,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I17-114A-01.JPG,296-36966-1-ND,RI-I17-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Standard CD Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","32.50mm Dia x 0.34mm"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&orderablePartNumber=RI-I17-114A-01,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I17-114A-01.JPG,296-36966-6-ND,RI-I17-114A-01,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","Tag-it™ HF-I Standard CD Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","256b (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","32.50mm Dia x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I17-114A-S1.JPG,481-1100-2-ND,RI-I17-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","5000","Tag-it™ HF-I Standard CD Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","32.50mm Dia x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I17-114A-S1.JPG,481-1100-1-ND,RI-I17-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","Tag-it™ HF-I Standard CD Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","32.50mm Dia x 0.34mm"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/Tag-it%E2%84%A2%20HF-I_Gde.pdf,//media.digikey.com/photos/Texas%20Instr%20Photos/RI-I17-114A-S1.JPG,481-1100-6-ND,RI-I17-114A-S1,Texas Instruments,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","Tag-it™ HF-I Standard CD Inlays","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-25°C ~ 70°C","32.50mm Dia x 0.34mm"
http://www.st.com/content/ccc/resource/technical/document/datasheet/39/85/e4/63/c8/73/41/fb/CD00004984.pdf/files/CD00004984.pdf/jcr:content/translations/en.CD00004984.pdf,//media.digikey.com/photos/STMicro%20Photos/497-76MM%20X%2045MM%20SERIES.JPG,497-5532-2-ND,LRI64-A1S/1GE,STMicroelectronics,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","9000","LRI64","Obsolete","Inlay","Passive","13.56MHz","Read/Write","120b (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","76.00mm x 45.00mm"
http://www.st.com/content/ccc/resource/technical/document/datasheet/39/85/e4/63/c8/73/41/fb/CD00004984.pdf/files/CD00004984.pdf/jcr:content/translations/en.CD00004984.pdf,//media.digikey.com/photos/STMicro%20Photos/497-76MM%20X%2045MM%20SERIES.JPG,497-5532-1-ND,LRI64-A1S/1GE,STMicroelectronics,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","LRI64","Obsolete","Inlay","Passive","13.56MHz","Read/Write","120b (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","76.00mm x 45.00mm"
http://www.st.com/content/ccc/resource/technical/document/datasheet/39/85/e4/63/c8/73/41/fb/CD00004984.pdf/files/CD00004984.pdf/jcr:content/translations/en.CD00004984.pdf,//media.digikey.com/photos/STMicro%20Photos/497-76MM%20X%2045MM%20SERIES.JPG,497-5532-6-ND,LRI64-A1S/1GE,STMicroelectronics,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","LRI64","Obsolete","Inlay","Passive","13.56MHz","Read/Write","120b (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","76.00mm x 45.00mm"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/LRI2K(Sep07).pdf,//media.digikey.com/photos/STMicro%20Photos/497-76MM%20X%2045MM%20SERIES.JPG,497-5533-2-ND,LRI2K-A1S/1GE,STMicroelectronics,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","9000","LRI2K","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","76.00mm x 45.00mm"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/LRI2K(Sep07).pdf,//media.digikey.com/photos/STMicro%20Photos/497-76MM%20X%2045MM%20SERIES.JPG,497-5533-1-ND,LRI2K-A1S/1GE,STMicroelectronics,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","LRI2K","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","76.00mm x 45.00mm"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/LRI2K(Sep07).pdf,//media.digikey.com/photos/STMicro%20Photos/497-76MM%20X%2045MM%20SERIES.JPG,497-5533-6-ND,LRI2K-A1S/1GE,STMicroelectronics,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","LRI2K","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","76.00mm x 45.00mm"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/LRIS2K.pdf,//media.digikey.com/photos/STMicro%20Photos/497-76MM%20X%2045MM%20SERIES.JPG,497-5534-2-ND,LRIS2K-A1S/1GE,STMicroelectronics,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","3000","LRIS2K","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","76.00mm x 45.00mm"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/LRIS2K.pdf,//media.digikey.com/photos/STMicro%20Photos/497-76MM%20X%2045MM%20SERIES.JPG,497-5534-1-ND,LRIS2K-A1S/1GE,STMicroelectronics,RFID TAG R/W 13.56MHZ INLAY,0,0,"Obsolete","0","1","LRIS2K","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","76.00mm x 45.00mm"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/LRIS2K.pdf,//media.digikey.com/photos/STMicro%20Photos/497-76MM%20X%2045MM%20SERIES.JPG,497-5534-6-ND,LRIS2K-A1S/1GE,STMicroelectronics,RFID TAG R/W 13.56MHZ INLAY,0,0,"Digi-Reel","0","1","LRIS2K","Obsolete","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","76.00mm x 45.00mm"
