Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shell Size - Insert","Features","Color","Material","Large Diameter Supplied","Large Diameter Recovered","Small Diameter Supplied","Small Diameter Recovered","Large Recovered Length","Small Recovered Length","Total Length Supplied","Total Length Recovered"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=462A011thru060&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/820243-000.JPG,462A034-25-0-ND,462A034-25-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT BRKOUT 3:1 SZ34,0,0,"48.16000","0","1","Thermofit 462A0","Active","Boot, Transition - Breakout, 3:1","34","-","Black","Elastomer, Semi-Rigid","1.520"" (38.61mm)","0.740"" (18.80mm)","0.760"" (19.30mm)","0.382"" (9.70mm)","2.421"" (61.49mm)","2.902"" (73.71mm)","-","5.319"" (135.10mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=101A011thru094&DocType=Customer+Drawing&DocLang=English,-,A132164-ND,101A062-3-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK CAP SZ62 BLACK,17,0,"5.78000","0","1","Thermofit 101A0","Active","Cap","62","-","Black","Polyolefin (PO), Semi-Rigid","1.000"" (25.40mm)","0.449"" (11.40mm)","-","-","-","-","-","2.701"" (68.61mm)"
http://multimedia.3m.com/mws/media/23079O/heavy-duty-ske-end-caps.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_SKE-25%5E63.JPG,3M157538-ND,SKE-25/63,3M,HEATSHRINK CAP BLACK 1-1.97"",6,0,"11.13000","0","1","SKE","Active","Cap","-","Adhesive Coating, Flame Retardant","Black","Polyolefin (PO), Semi-Rigid","2.480"" (62.99mm)","0.980"" (24.89mm)","-","-","-","-","-","5.630"" (143.00mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202A111thru196&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/806786-000.JPG,A132197-ND,202A111-3-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT SZ11 BLACK,25,0,"13.16000","0","1","Thermofit 202A1","Active","Boot","11","Flame Retardant","Black","Polyolefin (PO), Semi-Rigid","0.650"" (16.51mm)","0.311"" (7.90mm)","0.650"" (16.51mm)","0.150"" (3.81mm)","0.559"" (14.20mm)","-","-","1.000"" (25.40mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202W3XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/202W331-25-0.jpg,A132231-ND,202W331-25-0,"TE Connectivity Aerospace, Defense and Marine",202W331-25-0,25,0,"14.12000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-HSHSEC05-X--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_HSEC1.5-5.jpg,298-13604-ND,HSEC1.5-5,Panduit Corp,HEATSHRINK CAP BLACK ADH 1.58"",23,0,"14.25000","0","1","Pan-Shrink™ WET-SHRINK™ HSEC","Active","Cap","-","Adhesive Coating, Dust Tight, UV Resistant, Waterproof","Black","Polyolefin (PO), Semi-Rigid, Irradiated","1.579"" (40.11mm)","0.681"" (17.30mm)","-","-","-","-","3.230"" (82.04mm)","-"
http://multimedia.3m.com/mws/media/23079O/heavy-duty-ske-end-caps.pdf,//media.digikey.com/photos/3M%20Photos/SKE-30%5E76.JPG,3M156888-ND,SKE-30/76,3M,HEATSHRINK CAP BLACK 1.18-2.36"",23,0,"15.26000","0","1","SKE","Active","Cap","-","Adhesive Coating, Flame Retardant","Black","Polyolefin (PO), Semi-Rigid","2.988"" (75.90mm)","1.181"" (30.00mm)","-","-","-","-","-","6.220"" (157.99mm)"
http://www.panduit.com/heiler/PartDrawings/C-HSHSEC05-X--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_HSEC2.0-5.jpg,298-13605-ND,HSEC2.0-5,Panduit Corp,HEATSHRINK CAP BLACK ADH 2.25"",16,0,"15.37000","0","1","Pan-Shrink™ WET-SHRINK™ HSEC","Active","Cap","-","Adhesive Coating, Dust Tight, UV Resistant, Waterproof","Black","Polyolefin (PO), Semi-Rigid, Irradiated","2.252"" (57.20mm)","0.980"" (24.89mm)","-","-","-","-","4.290"" (108.97mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202A111thru196&DocType=Customer+Drawing&DocLang=English,-,A132347-ND,202A121-4/86-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT SZ21 BLACK,15,0,"15.86000","0","1","Thermofit 202A1","Active","Boot","21","Adhesive Coating, Flame Retardant","Black","Polyolefin (PO), Flexible","0.969"" (24.61mm)","0.390"" (9.91mm)","0.969"" (24.61mm)","0.209"" (5.31mm)","0.858"" (21.79mm)","-","-","1.500"" (38.10mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=QFTX-130/42&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/QFT2-130%5E42-0.jpg,A132458-ND,QFT2-130/42-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT TRANS CONFIG BLK,21,0,"16.02000","0","1","QFT","Active","Boot, Transition - Configurable","-","Adhesive Coating, Clips Included, Corrosion Resistant, Watertight","Black","Polyolefin (PO), Flexible","1.693"" (43.00mm)","0.551"" (14.00mm)","1.693"" (43.00mm)","0.276"" (7.01mm)","1.260"" (32.00mm)","0.709"" (18.01mm)","-","2.953"" (75.01mm)"
-,//media.digikey.com/Photos/TE%20Connectivity/222K121-25-0.JPG,A101255-ND,222K121-25-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT R/A SZ21 BLACK,2,0,"16.15000","0","1","Thermofit 222K1","Active","Boot - 90°","21","-","Black","Elastomer, Semi-Rigid","0.941"" (23.90mm)","0.409"" (10.39mm)","0.941"" (23.90mm)","0.220"" (5.59mm)","0.984"" (24.99mm)","0.630"" (16.00mm)","-","0.984"" (24.99mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202A111thru196&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/202A1-28.4.jpg,A125886-ND,202A132-4/86-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT SZ32 BLACK,22,0,"17.16000","0","1","Thermofit 202A1","Active","Boot","32","Adhesive Coating, Flame Retardant","Black","Polyolefin (PO), Flexible","1.118"" (28.40mm)","0.559"" (14.20mm)","1.118"" (28.40mm)","0.260"" (6.60mm)","1.098"" (27.89mm)","0.630"" (16.00mm)","-","2.020"" (51.31mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202D121thru196&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/808980-000.JPG,A104815-ND,202D132-25-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT SZ32 BLACK,21,0,"18.96000","0","1","Thermofit 202D1","Active","Boot","32","-","Black","Elastomer, Semi-Rigid","1.118"" (28.40mm)","0.563"" (14.30mm)","1.118"" (28.40mm)","0.260"" (6.60mm)","1.091"" (27.71mm)","0.850"" (21.59mm)","-","2.161"" (54.89mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202F211thru274&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/286208-000.JPG,A132218-ND,202F211-71/42-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT SZ11 BLACK,25,0,"19.38000","0","1","Thermofit 202F2","Active","Boot","11","Adhesive, Lip","Black","Polyolefin (PO), Flexible","0.941"" (23.90mm)","0.390"" (9.91mm)","0.681"" (17.30mm)","0.260"" (6.60mm)","0.461"" (11.71mm)","3.402"" (86.41mm)","-","4.169"" (105.89mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202D1XX-25/225&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/202D121-25%5E225-0.jpg,A132204-ND,202D121-25/225-0,"TE Connectivity Aerospace, Defense and Marine",TFIT POLY MOLDED P,15,0,"19.38000","0","1","Thermofit 202D1","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202K1XX-X-01&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/202K1-30.0.jpg,A132225-ND,202K132-25-01-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT SZ32 BLACK,25,0,"19.43000","0","1","Thermofit 202K1","Active","Boot","32","Fluid Resistant, Lip","Black","Elastomer, Semi-Rigid","1.180"" (29.97mm)","0.559"" (14.20mm)","1.180"" (29.97mm)","0.232"" (5.89mm)","0.790"" (20.07mm)","0.453"" (11.51mm)","-","1.690"" (42.93mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=234A1XX&DocType=Customer+Drawing&DocLang=English,-,A125934-ND,234A111-3-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT R/A SZ11 BLACK,18,0,"20.06000","0","1","Thermofit 234A1","Active","Boot - 90°","11","-","Black","Polyolefin (PO), Semi-Rigid","0.800"" (20.32mm)","0.800"" (20.32mm)","0.311"" (7.90mm)","0.161"" (4.09mm)","0.728"" (18.49mm)","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202D211thru299&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/202D221-25-0.JPG,A125897-ND,202D221-25-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT SZ21 BLACK,23,0,"20.41000","0","1","Thermofit 202D2","Active","Boot","21","Abrasion Resistant, Chemical Resistant, Flame Retardant, Fluid Resistant, Heat Resistant, Lip, Strain Resistant","Black","Elastomer, Semi-Rigid, Irradiated","1.012"" (25.70mm)","0.591"" (15.00mm)","1.012"" (25.70mm)","0.291"" (7.39mm)","0.591"" (15.01mm)","3.882"" (98.60mm)","-","4.772"" (121.21mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=222D121thru196&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/222D121-4%5E42-0.JPG,A125925-ND,222D121-4/42-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT R/A SZ21 BLACK,23,0,"20.50000","0","1","Thermofit 222D1","Active","Boot - 90°","21","-","Black","Polyolefin (PO), Flexible","0.921"" (23.39mm)","0.409"" (10.39mm)","0.921"" (23.39mm)","0.220"" (5.59mm)","0.890"" (22.61mm)","0.579"" (14.71mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=222A111thru196&DocType=Customer+Drawing&DocLang=English,-,A125921-ND,222A132-4/42-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT R/A SZ32 BLACK,25,0,"20.54000","0","1","Thermofit 222A1","Active","Boot - 90°","32","-","Black","Polyolefin (PO), Flexible","1.181"" (30.00mm)","0.559"" (14.20mm)","1.181"" (30.00mm)","0.252"" (6.40mm)","1.051"" (26.70mm)","0.701"" (17.81mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=234A1XX&DocType=Customer+Drawing&DocLang=English,-,A125935-ND,234A121-3-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT R/A SZ21 BLACK,14,0,"20.64000","0","1","Thermofit 234A1","Active","Boot - 90°","21","-","Black","Polyolefin (PO), Semi-Rigid","1.110"" (28.19mm)","1.110"" (28.19mm)","0.402"" (10.21mm)","0.209"" (5.31mm)","0.740"" (18.80mm)","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202A111thru196&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/806698-000.JPG,A132198-ND,202A142-3/42-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT SZ42 BLACK,25,0,"20.85000","0","1","Thermofit 202A1","Active","Boot","42","Adhesive Coating, Flame Retardant","Black","Polyolefin (PO), Semi-Rigid","1.220"" (30.99mm)","0.701"" (17.81mm)","1.220"" (30.99mm)","0.291"" (7.39mm)","1.402"" (35.61mm)","0.870"" (22.10mm)","-","2.630"" (66.80mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202F211thru274&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/819115-000.JPG,A132215-ND,202F211-51-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT SZ11 BLACK,5,0,"23.62000","0","1","Thermofit 202F2","Active","Boot","11","Flame Retardant, Lip","Black","EPB, Flexible","0.941"" (23.90mm)","0.390"" (9.91mm)","0.681"" (17.30mm)","0.260"" (6.60mm)","0.461"" (11.71mm)","3.402"" (86.41mm)","-","4.169"" (105.89mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=322A112thru158&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/322A112-2586-0.jpg,A125942-ND,322A112-25/86-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRNK BOOT BRKOUT 2:1 T SZ12,2,0,"26.29000","0","1","Thermofit 322A1","Active","Boot, Transition - Breakout, 2:1 (T)","12","Adhesive Coating, Fluid Resistant","Black","Elastomer, Semi-Rigid","0.520"" (13.21mm)","0.230"" (5.84mm)","0.260"" (6.60mm)","0.118"" (3.00mm)","1.031"" (26.19mm)","0.760"" (19.30mm)","-","2.059"" (52.30mm)"
http://multimedia.3m.com/mws/media/23069O/heat-shrink-heavy-duty-breakout-4-way-outlet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_HDBB-4%20SERIES.jpg,3M157745-ND,HDBB-430-1-250,3M,HEATSHRINK BOOT BREAKOUT 4:1 BLK,0,0,"68.56000","0","1","HDBB","Active","Boot, Transition - Breakout, 4:1","-","Adhesive Coating, Flame Retardant","Black","Polyolefin (PO), Semi-Rigid","5.250"" (133.35mm)","3.000"" (76.20mm)","1.350"" (34.29mm)","0.550"" (13.97mm)","-","3.000"" (76.20mm)","-","9.000"" (228.60mm)"
http://multimedia.3m.com/mws/media/23068O/heat-shrink-heavy-duty-breakout-3-way-outlet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_HDBB-3.jpg,3M161608-ND,HDBB-345-1-250,3M,HEATSHRINK BOOT BREAKOUT 3:1 BLK,3,0,"73.18000","0","1","HDBB","Active","Boot, Transition - Breakout, 3:1","-","Adhesive Coating, Flame Retardant","Black","Polyolefin (PO), Semi-Rigid","4.900"" (124.46mm)","2.320"" (58.93mm)","2.000"" (50.80mm)","1.000"" (25.40mm)","-","2.500"" (63.50mm)","-","10.000"" (254.00mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=202S1XX-XXC-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/202S142-25C-0.jpg,A141626-ND,202S142-25C-0,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK BOOT SZ42 BLACK,0,0,"95.42000","0","1","Thermofit 202S1","Active","Boot","42","-","Black","Elastomer/Silver Composite","1.220"" (30.99mm)","0.710"" (18.03mm)","0.710"" (18.03mm)","0.283"" (7.19mm)","1.260"" (32.00mm)","0.790"" (20.07mm)","2.835"" (72.01mm)","2.835"" (72.01mm)"
http://vendor.parker.com/852568C80043FA7A/468ea5de5ac341d385257d39005641c7/1FC6D4A16FA02721852579370048A2A8/$FILE/CHO-SHRINK%201061.pdf,//media.digikey.com/Photos/Parker-Chomerics/71-02-7902-1000-VIEW-A.jpg,1944-1018-ND,71-02-7902-1000,Parker Chomerics,HEATSHRINK BOOT BLACK,0,0,"1037.14000","0","1","CHO-SHRINK® 1061","Active","Boot","-","-","Black","Polyolefin (PO)","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=PD-CAPS&DocType=Customer+Drawing&DocLang=English,-,PD-CAP-3/16-0-CS7144-ND,PD-CAP-3/16-0-CS7144,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP BLACK 3/16"",0,0,"0.05271","0","20000","PD","Active","Cap","-","Abrasion Resistant, Encapsulant Lined, Flex Resistant, Moisture Resistant, Splash Resistant, Vibration Resistant","Black","Polyolefin (PO), Semi-Rigid","0.187"" (4.75mm)","0.060"" (1.52mm)","-","-","-","-","1.000"" (25.40mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=PD-CAPS&DocType=Customer+Drawing&DocLang=English,-,PD-CAP-1/8-0-CS7144-ND,PD-CAP-1/8-0-CS7144,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP BLACK 1/8"",0,0,"0.05770","0","37500","PD","Active","Cap","-","Abrasion Resistant, Encapsulant Lined, Flex Resistant, Moisture Resistant, Splash Resistant, Vibration Resistant","Black","Polyolefin (PO), Semi-Rigid","0.125"" (3.18mm)","0.023"" (0.58mm)","-","-","-","-","0.870"" (22.10mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=PD-CAPS&DocType=Customer+Drawing&DocLang=English,-,PD-CAP-1/8-0-CS6904-ND,PD-CAP-1/8-0-CS6904,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP BLACK 1/8"",0,0,"0.05770","0","37500","PD","Active","Cap","-","Abrasion Resistant, Encapsulant Lined, Flex Resistant, Moisture Resistant, Splash Resistant, Vibration Resistant","Black","Polyolefin (PO), Semi-Rigid","0.125"" (3.18mm)","0.023"" (0.58mm)","-","-","-","-","0.870"" (22.10mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ES_CAPS&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/ES-CAP-NO.1-C1-X-30MM.JPG,ESC30C-ND,ES-CAP-NO.1-C1-X-30MM,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP CLEAR 5.7MM,0,0,"0.07789","0","15000","ES","Active","Cap","-","Abrasion Resistant, Adhesive Coating, Fluid Resistant, Moisture Resistant, Strain Resistant","Clear","Polyolefin (PO), Semi-Rigid","0.225"" (5.72mm)","0.050"" (1.27mm)","-","-","-","-","1.180"" (29.97mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=PD-CAPS&DocType=Customer+Drawing&DocLang=English,-,PD-CAP-1/4-0-CS7144-ND,PD-CAP-1/4-0-CS7144,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP BLACK 1/4"",0,0,"0.08707","0","15000","PD","Active","Cap","-","Abrasion Resistant, Encapsulant Lined, Flex Resistant, Moisture Resistant, Splash Resistant, Vibration Resistant","Black","Polyolefin (PO), Semi-Rigid","0.250"" (6.35mm)","0.080"" (2.03mm)","-","-","-","-","1.118"" (28.40mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ES_CAPS&DocType=Customer+Drawing&DocLang=English,-,ES-CAP-NO.1-C1-X-40MM-ND,ES-CAP-NO.1-C1-X-40MM,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP CLEAR 5.7MM,0,0,"0.09698","0","45000","ES","Active","Cap","-","Abrasion Resistant, Adhesive Coating, Fluid Resistant, Moisture Resistant, Strain Resistant","Clear","Polyolefin (PO), Semi-Rigid","0.225"" (5.72mm)","0.050"" (1.27mm)","-","-","-","-","1.575"" (40.01mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-3006&DocType=SS&DocLang=EN,-,CP7041-000-ND,CP7041-000,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP BLACK,0,0,"0.09698","0","45000","ES","Active","Cap","-","-","Black","Polyolefin (PO), Semi-Rigid","0.225"" (5.72mm)","0.050"" (1.27mm)","-","-","-","-","1.575"" (40.01mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ES_CAPS&DocType=Customer+Drawing&DocLang=English,-,ES-CAP-NO.2-B9-X-50MM-ND,ES-CAP-NO.2-B9-X-50MM,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP CLEAR 7.4MM,0,0,"0.13867","0","35000","ES","Active","Cap","-","Abrasion Resistant, Adhesive Coating, Fluid Resistant, Moisture Resistant, Strain Resistant","Clear","Polyolefin (PO), Semi-Rigid","0.293"" (7.44mm)","0.065"" (1.65mm)","-","-","-","-","1.970"" (50.04mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=PD-CAPS&DocType=Customer+Drawing&DocLang=English,-,PD-CAP-3/8-0-CS7144-ND,PD-CAP-3/8-0-CS7144,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP BLACK 3/8"",0,0,"0.15631","0","7500","PD","Active","Cap","-","Abrasion Resistant, Encapsulant Lined, Flex Resistant, Moisture Resistant, Splash Resistant, Vibration Resistant","Black","Polyolefin (PO), Semi-Rigid","0.375"" (9.53mm)","0.090"" (2.29mm)","-","-","-","-","1.252"" (31.80mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ESCAPS&DocType=Customer+Drawing&DocLang=English,-,ES-CAP-NO.3-B8-0-35MM-ND,ES-CAP-NO.3-B8-0-35MM,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP BLACK 10.85MM,0,0,"0.17379","0","40000","ES","Active","Cap","-","Abrasion Resistant, Adhesive Coating, Flame Retardant, Fluid Resistant, Moisture Resistant, Strain Resistant","Black","Polyolefin (PO), Semi-Rigid","0.427"" (10.85mm)","0.095"" (2.41mm)","-","-","-","-","1.380"" (35.05mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ES_CAPS&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Raychem%20Photos/ES-CAP-NO.3-B8-X-40MM.JPG,ES-CAP-NO.3-B8-X-40MM-ND,ES-CAP-NO.3-B8-X-40MM,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP CLEAR 10.85MM,0,0,"0.19860","0","5000","ES","Active","Cap","-","Abrasion Resistant, Adhesive Coating, Fluid Resistant, Moisture Resistant, Strain Resistant","Clear","Polyolefin (PO), Semi-Rigid","0.427"" (10.85mm)","0.095"" (2.41mm)","-","-","-","-","1.575"" (40.01mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ESCAPS&DocType=Customer+Drawing&DocLang=English,-,CP7042-000-ND,CP7042-000,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP BLACK,0,0,"0.19860","0","5000","ES","Active","Cap","-","-","Black","Polyolefin (PO), Semi-Rigid","0.427"" (10.85mm)","0.095"" (2.41mm)","-","-","-","-","1.575"" (40.01mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ES_CAPS_HW&DocType=Customer+Drawing&DocLang=English,-,ES-CAP-HW-NO.3-X-45MM-ST-ND,ES-CAP-HW-NO.3-X-45MM-ST,TE Connectivity Raychem Cable Protection,HEATSHRINK END CAP CLEAR,0,0,"0.21340","0","4000","ES","Active","Cap","-","Abrasion Resistant, Adhesive Coating, Fluid Resistant, Moisture Resistant, Strain Resistant","Clear","Polyolefin (PO), Semi-Rigid","0.427"" (10.85mm)","0.095"" (2.41mm)","-","-","-","-","1.770"" (44.96mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TC-CAPS&DocType=Customer+Drawing&DocLang=English,-,CP4321-000-ND,CP4321-000,TE Connectivity Raychem Cable Protection,HEATSHRINK CAP WHITE 1.6MM,0,0,"0.21720","0","10000","TC","Active","Cap","-","-","White","Polyolefin (PO), Semi-Rigid","0.063"" (1.60mm)","0.030"" (0.76mm)","-","-","-","-","0.752"" (19.10mm)","0.400"" (10.16mm)"
