Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Wire/Cable Tie Type","Length - Approximate","Bundle Diameter","Width","Length - Actual","Mounting Type","Tensile Strength","Features","Material","Color"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT-XMR_BLK.jpg,298-10773-2-ND,PLT1M-XMR30,Panduit Corp,MINI CBL TIES ON REEL HS BLK 4"",10000,0,"0.06647","0","5000","5000 per Reel; 2 Reels","PAN-TY® PLT","Active","Standard, Locking","4.00""","0.82"" (20.83mm)","0.098"" (2.50mm)","0.333' (101.60mm, 4.00"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTBT1M-BT1M-BT-0037-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_BT-XMR_BLK.jpg,298-10739-2-ND,BT1M-XMR0,Panduit Corp,BARB TY CABLE TIES ON A REEL,15000,0,"0.07203","0","5000","5000 per Reel; 2 Reels","DOME-TOP® BARB-TY® BT","Active","Standard, Locking","4.00""","0.82"" (20.83mm)","0.100"" (2.54mm)","0.333' (101.60mm, 4.00"")","Free Hanging (In-Line)","30 lbs (13.61 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PLT-XMR_NAT.jpg,298-10743-2-ND,PLT1.5M-XMR,Panduit Corp,MINI CABLE TIES ON REEL NAT 5.6"",10000,0,"0.07551","0","5000","5000 per Reel; 2 Reels","PAN-TY® PLT","Active","Standard, Locking","5.50""","1.31"" (33.27mm)","0.098"" (2.50mm)","0.467' (142.24mm, 5.60"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CT8NT40-M.jpg,3M119M-ND,CT8NT40-M,3M,CBL TIE LOCKING NAT 40LB 8.90"",5000,0,"0.08244","0","1000","1000 per Pkg","-","Active","Standard, Locking","9.00""","2.00"" (50.80mm)","0.141"" (3.58mm)","0.742' (226.16mm, 8.90"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2018001CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T18S0xx.jpg,1436-1592-ND,T18S0C2,HellermannTyton,CABLE TIE 3.3""L 18LB BLACK,10000,0,"0.10370","0","10000","100 per Pkg","-","Active","Standard, Locking","3.25""","0.63"" (16.00mm)","0.090"" (2.29mm)","0.272' (83.00mm, 3.27"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1258144.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WITA-40R-C.jpg,RPC1811-ND,WITA-40VL-M,Essentra Components,CABLE TIE LOCK NAT 11.8 40LB,5000,0,"0.10709","0","1000","1000 per Pkg","WITA","Active","Standard, Locking","11.75""","3.27"" (83.06mm)","0.141"" (3.58mm)","0.984' (300.00mm, 11.81"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2040004CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/RT40R0M4.jpg,1436-1115-ND,RT40R0M4,HellermannTyton,RELEASABLE TIE 8.5""L 40LB BLACK,1088,0,"0.17061","0","1000","1000 per Pkg","-","Active","Standard, Releasable","8.50""","2.01"" (51.00mm)","0.157"" (4.00mm)","0.705' (215.00mm, 8.46"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/WIT-RT.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WITRT-0550-UV-M.JPG,RPC2155-ND,WITRT-0550-UV-M,Essentra Components,CBL TIE RELEASE UV BLK 5.5"" 40LB,4000,0,"0.18848","0","1000","1000 per Pkg","WIT-RT","Active","Standard, Releasable","5.50""","1.25"" (31.75mm)","0.210"" (5.33mm)","0.458' (139.70mm, 5.50"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/WIT-RT.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WIT-RT-1-UVB-M.jpg,RP1054-ND,WIT-RT-1-UVB-M,Essentra Components,CABLE TIE RELEASE UV BLK 8"" 30LB,1245,0,"0.22127","0","1000","1000 per Pkg","WIT-RT","Active","Standard, Releasable","8.00""","1.88"" (47.75mm)","0.300"" (7.62mm)","0.674' (205.49mm, 8.09"")","Free Hanging (In-Line)","30 lbs (13.61 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTBT1-5I-BT-0037-2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/BTSeries_Natural.JPG,298-10482-ND,BT4S-M,Panduit Corp,CABLE TIE STD 50LB NAT 15.1"",5000,0,"0.26402","0","1000","1000 per Pkg","DOME-TOP® BARB-TY® BT","Active","Standard, Locking","15.00""","4.00"" (101.60mm)","0.185"" (4.70mm)","1.260' (384.00mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1258144.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WITA-40R-C.jpg,RPC1805-ND,WITA-120S-D,Essentra Components,CABLE TIE LOCK NAT 8.6 120LB,3000,0,"0.30754","0","500","500 per Pkg","WITA","Active","Standard, Locking","8.50""","2.01"" (51.00mm)","0.300"" (7.62mm)","0.717' (218.44mm, 8.60"")","Free Hanging (In-Line)","120 lbs (54.43 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=604751&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1-604751-0.jpg,A112493-ND,1-604751-0,TE Connectivity Raychem Cable Protection,CABLE TIE STANDARD NYLON 11.83"",3464,0,"0.37000","0","1","100 per Pkg","AMP-TY","Active","Standard, Locking","11.75""","3.00"" (76.20mm)","0.183"" (4.65mm)","0.986' (300.48mm, 11.83"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/TOAH-18.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TOAH-18-01.jpg,RPC1797-ND,TOAH-18-01,Essentra Components,TIE-ON ARROWHEAD,2000,0,"0.39420","0","1000","1000 per Pkg","-","Active","Standard, Releasable","4.75""","1.12"" (28.57mm)","0.280"" (7.11mm)","0.392' (119.38mm, 4.70"")","Push Mount, Winged Arrowhead","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/WIT-30XAR1-2.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WIT-30LAR1-2.jpg,RPC1284-ND,WIT-30LAR1-2,Essentra Components,CBL TIE LCK REL ARRW 5.75"" 30LB,4023,0,"0.52976","0","1000","1000 per Pkg","WIT-XAR","Active","Standard, Locking","5.75""","1.25"" (31.75mm)","0.140"" (3.56mm)","0.479' (146.05mm, 5.75"")","Push Mount, Releasable Arrowhead","30 lbs (13.61 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CT8BK50S-M.jpg,3M120MTBKM-ND,CT8BK50S-M,3M,8"" BLACK 50LB MNT CBL TIE 1=1PC,1507,0,"0.53000","0","1","1000 per Pkg","-","Active","Standard, Locking","8.50""","2.00"" (50.80mm)","0.180"" (4.57mm)","0.717' (218.44mm, 8.60"")","Screw Mount, Mounting Hole","50 lbs (22.68 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1317060.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_12933xx.jpg,RPC2222-ND,1293374,Essentra Components,CBL TIE LOCKING BLK 51LB 1.247',3900,0,"0.54380","0","100","Bulk","-","Active","Standard, Locking","15.00""","4.13"" (104.90mm)","0.299"" (7.59mm)","1.247' (380.00mm)","Free Hanging (In-Line)","51 lbs (23.13 kg)","-","Polypropylene (PP)","Black"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CT15BK120-D.jpg,3M124BKD-ND,CT15BK120-D,3M,15"" BLACK 120LB CABLE TIE,2000,0,"0.62280","0","500","500 per Pkg","-","Active","Standard, Locking","15.00""","4.00"" (101.60mm)","0.300"" (7.62mm)","1.250' (381.00mm)","Free Hanging (In-Line)","120 lbs (54.43 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CT15NT50S-D.jpg,3M122MTD-ND,CT15NT50S-D,3M,15"" NATURAL 50LB MNT CBL TIE,1454,0,"0.81000","0","1","500 per Pkg","-","Active","Standard, Locking","15.00""","4.00"" (101.60mm)","0.180"" (4.57mm)","1.260' (384.00mm)","Screw Mount, Mounting Hole","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1317061.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_12933xx.jpg,RPC2223-ND,1293375,Essentra Components,CBL TIE LOCKING BLK 51LB 1.804',4000,0,"0.89630","0","100","Bulk","-","Active","Standard, Locking","21.75""","6.30"" (160.00mm)","0.315"" (8.00mm)","1.804' (550.00mm)","Free Hanging (In-Line)","51 lbs (23.13 kg)","-","Polypropylene (PP)","Black"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CT15NT120S-D.JPG,3M124MTD-ND,CT15NT120S-D,3M,15"" NATURAL 120LB MT CBL TIE,1400,0,"1.30000","0","1","500 per Pkg","-","Active","Standard, Locking","15.75""","4.00"" (101.60mm)","0.300"" (7.62mm)","1.308' (398.78mm)","Screw Mount, Mounting Hole","120 lbs (54.43 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
//media.digikey.com/pdf/Data%20Sheets/Belden%20PDFs/PPC_Diamond_Catalog.pdf,//media.digikey.com/Photos/Belden/DT-04-18-9-C.jpg,BEL8890-ND,DT-04-18-9-M,Belden Inc.,CABLE TIE 4""L 18LB NAT,15000,0,"0.01733","0","1000","Bulk","Diamond®","Active","Standard, Locking","4.00""","0.88"" (22.35mm)","0.095"" (2.41mm)","0.343' (104.65mm, 4.12"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA), Nylon","Natural"
//media.digikey.com/pdf/Data%20Sheets/Belden%20PDFs/PPC_Diamond_Catalog.pdf,//media.digikey.com/Photos/Belden/DT-04-18-0-M.jpg,BEL8888-ND,DT-04-18-0-M,Belden Inc.,CABLE TIE 4""L 18LB UV BLK,24000,0,"0.01755","0","1000","Bulk","Diamond®","Active","Standard, Locking","4.00""","0.88"" (22.35mm)","0.095"" (2.41mm)","0.343' (104.65mm, 4.12"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA), Nylon","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s8/s81/s818/s818m0/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_S8-18-M.jpg,298-16838-ND,S8-18-M,Panduit Corp,"STRONGHOLD CABLE TIE, 7.87L (200",85000,0,"0.01800","0","1000","Bulk","StrongHold™","Active","Standard, Locking","7.75""","2.09"" (53.09mm)","0.100"" (2.54mm)","0.656' (200.00mm, 7.87"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Black.jpg,298-13148-ND,S6-18-M0,Panduit Corp,"STRONGHOLD CABLE TIE, 6.3""L (160",65000,0,"0.02152","0","1000","1000 per Pkg","StrongHold™","Active","Standard, Locking","6.25""","1.57"" (40.00mm)","0.100"" (2.54mm)","0.525' (160.00mm, 6.30"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s5/s55/s550/s550c/media/C-CTS5-50--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13157-ND,S7-50-M,Panduit Corp,"STRONGHOLD CABLE TIE, 7.4""L (188",18000,0,"0.02322","0","1000","1000 per Pkg","StrongHold™","Active","Standard, Locking","7.50""","1.81"" (46.00mm)","0.190"" (4.83mm)","0.617' (187.96mm, 7.40"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s8/s81/s818/s818m0/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Black.jpg,298-16837-ND,S6-40-M0,Panduit Corp,"STRONGHOLD CABLE TIE, 5.51L (140",20000,0,"0.02344","0","1000","Bulk","StrongHold™","Active","Standard, Locking","5.50""","1.30"" (33.00mm)","0.140"" (3.56mm)","0.459' (140.00mm, 5.51"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s5/s55/s550/s550c/media/C-CTS5-50--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13143-ND,S5-50-M,Panduit Corp,"STRONGHOLD CABLE TIE, 4.7""L (120",5000,0,"0.02348","0","1000","1000 per Pkg","StrongHold™","Active","Standard, Locking","4.75""","0.94"" (23.80mm)","0.190"" (4.83mm)","0.393' (120.00mm, 4.72"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s5/s55/s550/s550c/media/C-CTS5-50--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13153-ND,S6-50-M,Panduit Corp,"STRONGHOLD CABLE TIE, 6.3""L (160",8000,0,"0.02366","0","1000","1000 per Pkg","StrongHold™","Active","Standard, Locking","6.50""","1.50"" (38.10mm)","0.190"" (4.83mm)","0.525' (160.00mm, 6.30"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s8/s81/s818/s818m0/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_S8-18-M0.jpg,298-16839-ND,S8-18-M0,Panduit Corp,"STRONGHOLD CABLE TIE, 7.87L (200",90000,0,"0.02420","0","1000","Bulk","StrongHold™","Active","Standard, Locking","7.75""","2.09"" (53.09mm)","0.100"" (2.54mm)","0.656' (200.00mm, 7.87"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
//media.digikey.com/pdf/Data%20Sheets/Belden%20PDFs/PPC_Diamond_Catalog.pdf,-,BEL8866-ND,DT-08-18-0-M,Belden Inc.,CABLE TIE 8""L 18LB UV BLK,10000,0,"0.02499","0","1000","Bulk","Diamond®","Active","Standard, Locking","8.00""","2.19"" (55.63mm)","0.095"" (2.41mm)","0.682' (207.77mm, 8.18"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA), Nylon","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s8/s81/s818/s818m0/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-16840-ND,S8-40-M,Panduit Corp,"STRONGHOLD CABLE TIE, 7.87L (200",7000,0,"0.02651","0","1000","Bulk","StrongHold™","Active","Standard, Locking","7.75""","2.09"" (53.09mm)","0.140"" (3.56mm)","0.656' (200.00mm, 7.87"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13149-ND,S6-40-C,Panduit Corp,"STRONGHOLD CABLE TIE, 5.51""L (14",17000,0,"0.02760","0","100","100 per Pkg","StrongHold™","Active","Standard, Locking","5.50""","1.30"" (33.00mm)","0.140"" (3.56mm)","0.459' (140.00mm, 5.51"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s5/s55/s550/s550c/media/C-CTS5-50--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Black.jpg,298-13158-ND,S7-50-M0,Panduit Corp,"STRONGHOLD CABLE TIE, 7.4""L (188",21000,0,"0.02866","0","1000","1000 per Pkg","StrongHold™","Active","Standard, Locking","7.50""","1.81"" (46.00mm)","0.190"" (4.83mm)","0.617' (187.96mm, 7.40"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s5/s55/s550/s550c/media/C-CTS5-50--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Black.jpg,298-13144-ND,S5-50-M0,Panduit Corp,"STRONGHOLD CABLE TIE, 4.7""L (120",8000,0,"0.02899","0","1000","1000 per Pkg","StrongHold™","Active","Standard, Locking","4.75""","0.94"" (23.80mm)","0.190"" (4.83mm)","0.393' (120.00mm, 4.72"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s5/s55/s550/s550c/media/C-CTS5-50--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Black.jpg,298-13154-ND,S6-50-M0,Panduit Corp,"STRONGHOLD CABLE TIE, 6.3""L (160",21000,0,"0.02921","0","1000","1000 per Pkg","StrongHold™","Active","Standard, Locking","6.50""","1.50"" (38.10mm)","0.190"" (4.83mm)","0.525' (160.00mm, 6.30"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s8/s81/s818/s818m0/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Black.jpg,298-16841-ND,S8-40-M0,Panduit Corp,"STRONGHOLD CABLE TIE, 7.87L (200",9000,0,"0.03132","0","1000","Bulk","StrongHold™","Active","Standard, Locking","7.75""","2.09"" (53.09mm)","0.140"" (3.56mm)","0.656' (200.00mm, 7.87"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13159-ND,S8-18-C,Panduit Corp,"STRONGHOLD CABLE TIE, 7.87""L (20",17000,0,"0.03200","0","100","100 per Pkg","StrongHold™","Active","Standard, Locking","7.75""","2.09"" (53.09mm)","0.100"" (2.54mm)","0.656' (200.00mm, 7.87"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13145-ND,S6-18-C,Panduit Corp,"STRONGHOLD CABLE TIE, 6.3""L (160",12900,0,"0.03200","0","100","100 per Pkg","StrongHold™","Active","Standard, Locking","6.25""","1.57"" (40.00mm)","0.100"" (2.54mm)","0.525' (160.00mm, 6.30"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/WITA-xx_Dwg.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WITA-40R-C.jpg,RPC5385-ND,WITA-18SF-M,Essentra Components,CABLE TIE LOCKING NAT 3.85"" 18LB,12000,0,"0.03227","0","1000","1000 per Pkg","WITA","Active","Standard, Locking","3.75""","0.87"" (22.10mm)","0.098"" (2.50mm)","0.321' (97.79mm, 3.85"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s5/s55/s550/s550c/media/C-CTS5-50--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13141-ND,S5-50-C,Panduit Corp,"STRONGHOLD CABLE TIE, 4.7""L (120",9300,0,"0.03380","0","100","100 per Pkg","StrongHold™","Active","Standard, Locking","4.75""","0.94"" (23.80mm)","0.190"" (4.83mm)","0.393' (120.00mm, 4.72"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Black.jpg,298-13150-ND,S6-40-C0,Panduit Corp,"STRONGHOLD CABLE TIE, 5.51""L (14",9200,0,"0.03400","0","100","100 per Pkg","StrongHold™","Active","Standard, Locking","5.50""","1.30"" (33.00mm)","0.140"" (3.56mm)","0.459' (140.00mm, 5.51"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s5/s55/s550/s550c/media/C-CTS5-50--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13151-ND,S6-50-C,Panduit Corp,"STRONGHOLD CABLE TIE, 6.3""L (160",9500,0,"0.03420","0","100","100 per Pkg","StrongHold™","Active","Standard, Locking","6.50""","1.50"" (38.10mm)","0.190"" (4.83mm)","0.525' (160.00mm, 6.30"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s5/s55/s550/s550c/media/C-CTS5-50--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13155-ND,S7-50-C,Panduit Corp,"STRONGHOLD CABLE TIE, 7.4""L (188",23700,0,"0.03480","0","100","100 per Pkg","StrongHold™","Active","Standard, Locking","7.50""","1.81"" (46.00mm)","0.190"" (4.83mm)","0.617' (187.96mm, 7.40"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
//media.digikey.com/pdf/Data%20Sheets/Belden%20PDFs/PPC_Diamond_Catalog.pdf,//media.digikey.com/Photos/Belden/DT-04-18-9-C.jpg,BEL8864-ND,DT-08-18-9-M,Belden Inc.,CABLE TIE 8""L 18LB NAT,5000,0,"0.03633","0","1000","Bulk","Diamond®","Active","Standard, Locking","8.00""","2.19"" (55.63mm)","0.095"" (2.41mm)","0.682' (207.77mm, 8.18"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA), Nylon","Natural"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Black.jpg,298-13146-ND,S6-18-C0,Panduit Corp,"STRONGHOLD CABLE TIE, 6.3""L (160",10200,0,"0.03920","0","100","100 per Pkg","StrongHold™","Active","Standard, Locking","6.25""","1.57"" (40.00mm)","0.100"" (2.54mm)","0.525' (160.00mm, 6.30"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s12/s124/s1240c/media/C-CTS4-18--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_StrongHold-Series_CableTie_Natural.jpg,298-13161-ND,S8-40-C,Panduit Corp,"STRONGHOLD CABLE TIE, 7.87""L (20",23800,0,"0.04180","0","100","100 per Pkg","StrongHold™","Active","Standard, Locking","7.75""","2.09"" (53.09mm)","0.140"" (3.56mm)","0.656' (200.00mm, 7.87"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
