Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","RF Family/Standard","Protocol","Modulation","Frequency","Data Rate (Max)","Power - Output","Sensitivity","Memory Size","Serial Interfaces","GPIO","Voltage - Supply","Current - Receiving","Current - Transmitting","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
https://www.silabs.com/documents/public/reference-manuals/efr32xg13-reference-manual.pdf,//media.digikey.com/renders/Silicon%20Labs%20Renders/32-QFN%20Pkg.jpg,336-4422-ND,EFR32BG13P532F512GM32-C,Silicon Labs,IC RF TXRX+MCU 802.15.4 32VFQFN,715,0,"7.34000","0","1","Tray","EFR32™ Blue Gecko","Active","TxRx + MCU","802.15.4, Bluetooth","Bluetooth v5.0","2-FSK, 4-FSK, ASK, BPSK, DBPSK, DSSS, GFSK, GMSK, OOK, O-QPSK","2.4GHz","2Mbps","0dBm","-102dBm","512kB Flash, 64kB RAM","I²C, SPI, USART","31","1.8V ~ 3.8V","-","-","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.silabs.com/documents/login/data-sheets/efr32bg13-datasheet.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;48QFN-.90-7x7;M;48.jpg,336-4110-ND,EFR32BG13P733F512GM48-C,Silicon Labs,IC RF TXRX+MCU BLUETOOTH 48VFQFN,184,0,"7.36000","0","1","Tray","-","Active","TxRx + MCU","Bluetooth","Bluetooth v5.0","-","2.4GHz","-","19dBm","-103dBm","512kB Flash, 64kB RAM","I²C, I²S, SPI, UART","-","-","-","-","-","Surface Mount","48-VFQFN Exposed Pad","48-QFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc430f5137,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-25330-5-ND,CC430F5137IRGZ,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 48VFQFN,7751,0,"7.53000","0","1","Tube","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, ASK, MSK, OOK","300MHz ~ 348MHz, 389MHz ~ 464MHz, 779MHz ~ 928MHz","500kBaud","13dBm","-117dBm","32kB Flash, 4kB SRAM","I²C, IrDA, JTAG, SPI, UART","30","2V ~ 3.6V","15mA ~ 18.5mA","15mA ~ 36mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si4430-32-B1_Rev10-10.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.90-4x4;M;20.jpg,336-2522-5-ND,SI4432-B1-FM,Silicon Labs,IC RF TXRX ISM<1GHZ 20VFQFN,1594,0,"7.92000","0","1","Tray","-","Not For New Designs","TxRx Only","General ISM < 1GHz","-","FSK, GFSK, OOK","240MHz ~ 930MHz","256kbps","20dBm (Max)","-121dBm","-","SPI","3","1.8V ~ 3.6V","18.5mA","85mA","-40°C ~ 85°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (4x4)"
https://www.silabs.com/documents/public/data-sheets/efr32mg13-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_EFR32xG13.jpg,336-4102-ND,EFR32MG13P733F512GM48-C,Silicon Labs,IC RF TXRX+MCU 802.15.4 48VFQFN,144,0,"8.09000","0","1","Tray","-","Active","TxRx + MCU","802.15.4, General ISM < 1GHz","Bluetooth v4.0, Thread, Zigbee®","2-FSK, 4-FSK, DSSS, GMSK, O-QPSK","169MHz, 315MHz, 433MHz, 490MHz, 868MHz, 915MHz, 2.4GHz","2Mbps","20dBm","-102dBm","512kB Flash, 64kB RAM","I²C, UART, USART","28","1.8V ~ 3.8V","8.4mA ~ 11mA","8.5mA ~ 134.3","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (7x7)"
https://www.silabs.com/documents/public/data-sheets/efr32fg12-datasheet.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;48QFN-.90-7x7;M;48.jpg,336-4229-ND,EFR32FG12P432F1024GM48-C,Silicon Labs,IC RF TXRX+MCU 48VFQFN,465,0,"8.16000","0","1","Tray","Flex Gecko","Active","TxRx + MCU","-","-","-","2.4GHz","-","20dBm","-95dBm","1MB Flash, 256kB RAM","I²C, I²S, SPI, UART","31","-","-","-","-","Surface Mount","48-VFQFN Exposed Pad","48-QFN (7x7)"
http://www.cypress.com/file/414181/download,//media.digikey.com/renders/Cypress%20Semi%20Renders/40-QFN%20Pkg.jpg,428-4498-ND,CYW20719B1KUMLG,Cypress Semiconductor Corp,IC RF TXRX+MCU BLUETOOTH 40UFQFN,483,0,"9.24000","0","1","Tray","-","Active","TxRx + MCU","Bluetooth","Bluetooth v5.0","8DPSK, DQPSK, GFSK","2.4GHz","3Mbps","4dBm","-95.5dBm","1MB Flash, 2MB ROM, 512kB RAM","I²C, SPI, UART","40","1.9V ~ 3.6V","5.9mA","5.6mA ~ 20.5mA","-30°C ~ 85°C","Surface Mount","40-UFQFN Exposed Pad","40-QFN (5x5)"
https://www.silabs.com/documents/public/data-sheets/efr32mg12-datasheet.pdf,//media.digikey.com/renders/Silicon%20Labs%20Renders/336;68QFN-.90-8x8;;68.jpg,336-4428-ND,EFR32MG12P432F1024GM68-C,Silicon Labs,IC RF GECKO MESH MULTI 68VFQFN,366,0,"9.86000","0","1","Tray","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","68-VFQFN Exposed Pad","68-QFN (8x8)"
https://www.silabs.com/documents/public/reference-manuals/efr32xg13-reference-manual.pdf,//media.digikey.com/renders/Silicon%20Labs%20Renders/32-QFN%20Pkg.jpg,336-4421-ND,EFR32BG13P732F512GM32-C,Silicon Labs,IC RF TXRX+MCU 802.15.4 32VFQFN,677,0,"10.03000","0","1","-","EFR32™ Blue Gecko","Active","TxRx + MCU","802.15.4, Bluetooth","Bluetooth v5.0","2-FSK, 4-FSK, ASK, BPSK, DBPSK, DSSS, GFSK, GMSK, OOK, O-QPSK","2.4GHz","2Mbps","19dBm","-102dBm","512kB Flash, 64kB RAM","I²C, SPI, USART","31","1.8V ~ 3.8V","-","-","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-QFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3200,//media.digikey.com/Renders/Texas%20Instr%20Renders/64-QFN.jpg,296-38012-ND,CC3200R1M2RGC,Texas Instruments,IC RF TXRX+MCU WIFI 64VFQFN,2349,0,"10.66000","0","1","Tray","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","54Mbps","18.3dBm","-95.7dBm","256kB RAM, 64kB ROM","I²C, I²S, JTAG, SPI, UART","27","2.1V ~ 3.6V","53mA ~ 59mA","53mA ~ 59mA","-40°C ~ 85°C","Surface Mount","64-VFQFN Exposed Pad","64-VQFN (9x9)"
https://www.silabs.com/documents/public/data-sheets/efr32mg12-datasheet.pdf,//media.digikey.com/renders/Silicon%20Labs%20Renders/336;68QFN-.90-8x8;;68.jpg,336-4426-ND,EFR32MG12P433F1024GM68-C,Silicon Labs,IC RF GECKO DUAL MESH 68VFQFN,289,0,"10.74000","0","1","Tray","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","68-VFQFN Exposed Pad","68-QFN (8x8)"
https://www.silabs.com/documents/public/data-sheets/efr32mg12-datasheet.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;48QFN-.90-7x7;M;48.jpg,336-4222-ND,EFR32MG12P432F1024IM48-C,Silicon Labs,IC RF TXRX+MCU 802.15.4 48VFQFN,1294,0,"14.57000","0","1","Tray","Mighty Gecko","Active","TxRx + MCU","802.15.4, Bluetooth","Bluetooth v5.0, Thread, Zigbee®","2FSK, 4FSK, ASK, BPSK, DBPSK, DSSS, GFSK, GMSK, MSK, OOK, O-QPSK","2.4GHz","2Mbps","19dBm","-126.2dBm","1MB Flash, 256kB RAM","I²C, I²S, SPI, UART, USART","31","1.8V ~ 3.8V","8.4mA ~ 10.8mA","8.5mA ~ 35.3mA","-40°C ~ 125°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (7x7)"
http://www.cypress.com/file/299481/download,//media.digikey.com/Renders/Cypress%20Semi%20Renders/428;-48LGA-1.18-6.5x6.5;-;-48.jpg,428-3657-ND,CYW20737S,Cypress Semiconductor Corp,IC RF TXRX+MCU BLUETOOTH 48LGA,1107,0,"16.19000","0","1","Tray","WICED","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","GFSK","2.4GHz","1Mbps","4dBm","-94dBm","320kB ROM, 60kB RAM","I²C, SPI, UART","14","3.8V","9.8mA","9.1mA","-30°C ~ 85°C","Surface Mount","48-TFLGA","48-LGA (6.5x6.5)"
https://datasheets.maximintegrated.com/en/ds/MAX2828-MAX2829.pdf,//media.digikey.com/renders/Maxim%20Renders/56-TQFN_21-0135F.jpg,MAX2829ETN+-ND,MAX2829ETN+,Maxim Integrated,IC RF TXRX WIFI 56WFQFN,254,4329,"25.28000","0","1","Tube","-","Active","TxRx Only","WiFi","802.11a/b/g","CCK, DSSS, OFDM","2.4GHz, 5GHz","54Mbps","-2dBm","-75dBm","-","SPI","-","2.7V ~ 3.6V","118mA ~ 210mA","142mA ~ 157mA","-40°C ~ 85°C","Surface Mount","56-WFQFN Exposed Pad","56-TQFN (8x8)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fawr1642,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-4223365;-ABL;-161.jpg,296-49121-ND,AWR1642ABIGABLQ1,Texas Instruments,IC RF DETECT 76-81GHZ 161FC/CSP,109,0,"79.20000","0","1","Tray","mmWave","Active","TxRx + MCU","RADAR","-","-","76GHz ~ 81GHz","-","12.5dBm","-","-","I²C, JTAG, SPI, UART","-","1.71V ~ 1.89V, 3.15V ~ 3.45V","-","-","-40°C ~ 125°C (TJ)","-","161-TFBGA, FCCSP","161-FCBGA (10.4x10.4)"
https://www.qualcomm.com/documents/csr1012-data-sheet,//media.digikey.com/Photos/CSR%20PLC%20Photos/CSR1012A05-IQQP-R.jpg,CSR1012A05-IQQP-RTR-ND,CSR1012A05-IQQP-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH 32UFQFN,2000,0,"1.07730","0","2000","Tape & Reel (TR)","µEnergy®","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","3.69Mbaud","9dBm","-94dBm","64kB RAM, 64kB ROM","I²C, SPI, UART","15","1.2V ~ 3.6V","20mA","18mA","-30°C ~ 85°C","-","32-UFQFN Exposed Pad","-"
https://www.qualcomm.com/documents/csr1012-data-sheet,//media.digikey.com/Photos/CSR%20PLC%20Photos/CSR1012A05-IQQP-R.jpg,CSR1012A05-IQQP-RCT-ND,CSR1012A05-IQQP-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH 32UFQFN,3942,0,"2.64000","0","1","Cut Tape (CT)","µEnergy®","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","3.69Mbaud","9dBm","-94dBm","64kB RAM, 64kB ROM","I²C, SPI, UART","15","1.2V ~ 3.6V","20mA","18mA","-30°C ~ 85°C","-","32-UFQFN Exposed Pad","-"
https://www.qualcomm.com/documents/csr1012-data-sheet,//media.digikey.com/Photos/CSR%20PLC%20Photos/CSR1012A05-IQQP-R.jpg,CSR1012A05-IQQP-RDKR-ND,CSR1012A05-IQQP-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH 32UFQFN,3942,0,"Digi-Reel","0","1","Digi-Reel®","µEnergy®","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","3.69Mbaud","9dBm","-94dBm","64kB RAM, 64kB ROM","I²C, SPI, UART","15","1.2V ~ 3.6V","20mA","18mA","-30°C ~ 85°C","-","32-UFQFN Exposed Pad","-"
https://www.qualcomm.com/documents/csr1011-data-sheet,//media.digikey.com/photos/CSR%20PLC%20Photos/660-56-QFN.jpg,CSR1011A05-IQQA-RTR-ND,CSR1011A05-IQQA-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH 56VFQFN,4000,0,"1.26350","0","2000","Tape & Reel (TR)","µEnergy®","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","3.69Mbaud","9dBm","-93dBm","64kB RAM, 64kB ROM","I²C, SPI, UART","35","1.2V ~ 3.6V","20mA","18mA","-30°C ~ 85°C","-","56-VFQFN Exposed Pad","-"
https://www.qualcomm.com/documents/csr1011-data-sheet,//media.digikey.com/photos/CSR%20PLC%20Photos/660-56-QFN.jpg,CSR1011A05-IQQA-RCT-ND,CSR1011A05-IQQA-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH 56VFQFN,7628,0,"3.09000","0","1","Cut Tape (CT)","µEnergy®","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","3.69Mbaud","9dBm","-93dBm","64kB RAM, 64kB ROM","I²C, SPI, UART","35","1.2V ~ 3.6V","20mA","18mA","-30°C ~ 85°C","-","56-VFQFN Exposed Pad","-"
https://www.qualcomm.com/documents/csr1011-data-sheet,//media.digikey.com/photos/CSR%20PLC%20Photos/660-56-QFN.jpg,CSR1011A05-IQQA-RDKR-ND,CSR1011A05-IQQA-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH 56VFQFN,7628,0,"Digi-Reel","0","1","Digi-Reel®","µEnergy®","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","3.69Mbaud","9dBm","-93dBm","64kB RAM, 64kB ROM","I²C, SPI, UART","35","1.2V ~ 3.6V","20mA","18mA","-30°C ~ 85°C","-","56-VFQFN Exposed Pad","-"
-,//media.digikey.com/Photos/CSR%20PLC%20Photos/CSR8811A08-ICXR-R.JPG,CSR8811A08-ICXR-RTR-ND,CSR8811A08-ICXR-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH,2000,0,"1.75560","0","2000","Tape & Reel (TR)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","3Mbps","-","-","-","-","-","-","-","-","-","-","28-UFBGA, WLCSP","-"
-,//media.digikey.com/Photos/CSR%20PLC%20Photos/CSR8811A08-ICXR-R.JPG,CSR8811A08-ICXR-RCT-ND,CSR8811A08-ICXR-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH,2493,0,"3.88000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","3Mbps","-","-","-","-","-","-","-","-","-","-","28-UFBGA, WLCSP","-"
-,//media.digikey.com/Photos/CSR%20PLC%20Photos/CSR8811A08-ICXR-R.JPG,CSR8811A08-ICXR-RDKR-ND,CSR8811A08-ICXR-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH,2493,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","3Mbps","-","-","-","-","-","-","-","-","-","-","28-UFBGA, WLCSP","-"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si4455.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/20-VFQFN%20Exposed%20Pad.jpg,336-2271-5-ND,SI4455-B1A-FM,Silicon Labs,IC RF TXRX+MCU ISM<1GHZ 20VFQFN,1572,0,"1.93000","0","1","Tray","-","Active","TxRx + MCU","General ISM < 1GHz","-","FSK, GFSK, OOK","283MHz ~ 960MHz","500kbps","13dBm (Max)","-116dBm","-","SPI","4","1.8V ~ 3.6V","10mA","18mA ~ 30mA","-40°C ~ 85°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (3x3)"
https://www.silabs.com/documents/public/data-sheets/Si4x55-C.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/20-VFQFN%20Exposed%20Pad.jpg,336-3096-ND,SI4455-C2A-GM,Silicon Labs,IC RF TXRX+MCU ISM<1GHZ 20VFQFN,960,0,"1.93000","0","1","Tray","-","Active","TxRx + MCU","General ISM < 1GHz","-","FSK, GFSK, OOK","284MHz ~ 960MHz","500kbps","13dBm (Max)","-115dBm","-","SPI","4","1.8V ~ 3.6V","10.9mA","19mA ~ 24mA","-40°C ~ 85°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2540,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-28231-2-ND,CC2540F128RHAR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 40VFQFN,5000,0,"2.03623","0","2500","Tape & Reel (TR)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","GFSK","2.4GHz","1Mbps","4dBm","-93dBm","128kB Flash, 8kB SRAM","SPI, USART, USB","21","2V ~ 3.6V","19.6mA ~ 22.1mA","21.1mA ~ 31.6mA","-40°C ~ 85°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2540,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-28231-1-ND,CC2540F128RHAR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 40VFQFN,7468,0,"4.50000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","GFSK","2.4GHz","1Mbps","4dBm","-93dBm","128kB Flash, 8kB SRAM","SPI, USART, USB","21","2V ~ 3.6V","19.6mA ~ 22.1mA","21.1mA ~ 31.6mA","-40°C ~ 85°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2540,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-28231-6-ND,CC2540F128RHAR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 40VFQFN,7468,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","GFSK","2.4GHz","1Mbps","4dBm","-93dBm","128kB Flash, 8kB SRAM","SPI, USART, USB","21","2V ~ 3.6V","19.6mA ~ 22.1mA","21.1mA ~ 31.6mA","-40°C ~ 85°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF51422PSv32.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/48-QFN.jpg,1490-1030-2-ND,NRF51422-QFAA-R7,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,6000,0,"2.40800","0","1000","Tape & Reel (TR)","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","ANT, Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 16kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","12.6mA ~ 13.4mA","5.5mA ~ 16mA","-25°C ~ 75°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF51422PSv32.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/48-QFN.jpg,1490-1030-1-ND,NRF51422-QFAA-R7,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,6369,0,"5.06000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","ANT, Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 16kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","12.6mA ~ 13.4mA","5.5mA ~ 16mA","-25°C ~ 75°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF51422PSv32.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/48-QFN.jpg,1490-1030-6-ND,NRF51422-QFAA-R7,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,6369,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","ANT, Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 16kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","12.6mA ~ 13.4mA","5.5mA ~ 16mA","-25°C ~ 75°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2640,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-43633-2-ND,CC2640F128RGZR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 48VQFN,2500,0,"2.45784","0","2500","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","Bluetooth","Bluetooth v4.1","DSSS, O-QPSK, GFSK","2.4GHz","1Mbps","5dBm","-97dBm","128kB Flash, 28kB SRAM","I²C, I²S, JTAG, SPI, UART","31","1.8V ~ 3.8V","5.9mA ~ 6.1mA","6.1mA ~ 9.1mA","-40°C ~ 85°C","Surface Mount","48-VQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2640,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-43633-1-ND,CC2640F128RGZR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 48VQFN,3673,0,"5.43000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","Bluetooth","Bluetooth v4.1","DSSS, O-QPSK, GFSK","2.4GHz","1Mbps","5dBm","-97dBm","128kB Flash, 28kB SRAM","I²C, I²S, JTAG, SPI, UART","31","1.8V ~ 3.8V","5.9mA ~ 6.1mA","6.1mA ~ 9.1mA","-40°C ~ 85°C","Surface Mount","48-VQFN Exposed Pad","48-VQFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2640,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-43633-6-ND,CC2640F128RGZR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 48VQFN,3673,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","Bluetooth","Bluetooth v4.1","DSSS, O-QPSK, GFSK","2.4GHz","1Mbps","5dBm","-97dBm","128kB Flash, 28kB SRAM","I²C, I²S, JTAG, SPI, UART","31","1.8V ~ 3.8V","5.9mA ~ 6.1mA","6.1mA ~ 9.1mA","-40°C ~ 85°C","Surface Mount","48-VQFN Exposed Pad","48-VQFN (7x7)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF7023.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-13;CP;32.jpg,ADF7023BCPZ-RLTR-ND,ADF7023BCPZ-RL,Analog Devices Inc.,IC RF TXRX+MCU ISM<1GHZ 32WFQFN,10000,0,"2.45960","0","5000","Tape & Reel (TR)","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, GFSK, GMSK, MSK, OOK","431MHz ~ 464MHz, 862MHz ~ 928MHz","300kbps","13.5dBm","-116dBm","4kB ROM, 2.5kB RAM","SPI","6","2.2V ~ 3.6V","12.8mA","8.7mA ~ 32.1mA","-40°C ~ 85°C","Surface Mount","32-WFQFN Exposed Pad, CSP","32-LFCSP-WQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF7023.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-13;CP;32.jpg,ADF7023BCPZ-RLCT-ND,ADF7023BCPZ-RL,Analog Devices Inc.,IC RF TXRX+MCU ISM<1GHZ 32WFQFN,10990,0,"5.67000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, GFSK, GMSK, MSK, OOK","431MHz ~ 464MHz, 862MHz ~ 928MHz","300kbps","13.5dBm","-116dBm","4kB ROM, 2.5kB RAM","SPI","6","2.2V ~ 3.6V","12.8mA","8.7mA ~ 32.1mA","-40°C ~ 85°C","Surface Mount","32-WFQFN Exposed Pad, CSP","32-LFCSP-WQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF7023.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-13;CP;32.jpg,ADF7023BCPZ-RLDKR-ND,ADF7023BCPZ-RL,Analog Devices Inc.,IC RF TXRX+MCU ISM<1GHZ 32WFQFN,10990,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, GFSK, GMSK, MSK, OOK","431MHz ~ 464MHz, 862MHz ~ 928MHz","300kbps","13.5dBm","-116dBm","4kB ROM, 2.5kB RAM","SPI","6","2.2V ~ 3.6V","12.8mA","8.7mA ~ 32.1mA","-40°C ~ 85°C","Surface Mount","32-WFQFN Exposed Pad, CSP","32-LFCSP-WQ (5x5)"
"//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si4464,63,61,60.pdf",//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.90-4x4;M;20.jpg,336-2470-5-ND,SI4460-B1B-FM,Silicon Labs,IC RF TXRX+MCU ISM<1GHZ 20VFQFN,1345,0,"2.58000","0","1","Tray","-","Active","TxRx + MCU","General ISM < 1GHz","-","4GFSK, GFSK, GMSK, OOK","119MHz ~ 1.05GHz","1Mbps","13dBm (Max)","-126dBm","-","SPI","4","1.8V ~ 3.6V","10.7mA ~ 13.7mA","18mA","-40°C ~ 85°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (4x4)"
-,//media.digikey.com/Photos/CSR%20PLC%20Photos/BC417143B-GIRN-E4.jpg,BC417143B-GIRN-E4TR-ND,BC417143B-GIRN-E4,Qualcomm,IC RF TXRX+MCU BLUETOOTH 96VFBGA,2000,0,"2.66000","0","2000","Tape & Reel (TR)","BlueCore®","Not For New Designs","TxRx + MCU","Bluetooth","Bluetooth v2.0, Class 2 and 3","-","2.4GHz","3Mbps","6dBm","-87dBm","4kB RAM","-","-","1.7V ~ 3.6V","-","-","-40°C ~ 105°C","-","96-VFBGA","96-VFBGA (6x6)"
