Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Standards","Interface","Voltage - Supply","Operating Temperature","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS3980_DS_shortened.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-VQFN.jpg,ST25RU3980-BQFTDKR-ND,ST25RU3980-BQFT,STMicroelectronics,IC RFID READER 860-960MHZ 48QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","RFID Reader","860MHz ~ 960MHz","EPC, ISO 18000-6","SPI","3V ~ 3.6V","-40°C ~ 85°C","48-VFQFN Exposed Pad","48-QFN (7x7)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en025374,//media.digikey.com/Renders/Microchip%20Tech%20Renders/14-TSSOP.jpg,MCP2030A-I/ST-ND,MCP2030A-I/ST,Microchip Technology,IC PEPS/TPMS 125KHZ 14TSSOP,76,0,"2.28000","0","1","Tube","-","Active","Passive Entry/Start, TPMS","125kHz","-","SPI","2V ~ 3.6V","-40°C ~ 85°C","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en025374,//media.digikey.com/Renders/Microchip%20Tech%20Renders/14-SOIC.jpg,MCP2030A-I/SL-ND,MCP2030A-I/SL,Microchip Technology,IC PEPS/TPMS 125KHZ 14SOIC,45,0,"2.28000","0","1","Tube","-","Active","Passive Entry/Start, TPMS","125kHz","-","SPI","2V ~ 3.6V","-40°C ~ 85°C","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
https://www.nxp.com/docs/en/data-sheet/SL2S1412_SL2S1512_SL2S1612.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;-SOT1122;-;-3.jpg,568-14477-2-ND,SL2S1512FTBX,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 3XSON,0,0,"0.13781","0","5000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 18000-6, EPC","-","1.5V ~ 1.7V","-40°C ~ 85°C","3-XDFN","3-XSON (1x1.45)"
https://www.nxp.com/docs/en/data-sheet/SL2S1412_SL2S1512_SL2S1612.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;-SOT1122;-;-3.jpg,568-14477-1-ND,SL2S1512FTBX,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 3XSON,990,0,"0.38000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 18000-6, EPC","-","1.5V ~ 1.7V","-40°C ~ 85°C","3-XDFN","3-XSON (1x1.45)"
https://www.nxp.com/docs/en/data-sheet/SL2S1412_SL2S1512_SL2S1612.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;-SOT1122;-;-3.jpg,568-14477-6-ND,SL2S1512FTBX,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 3XSON,990,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 18000-6, EPC","-","1.5V ~ 1.7V","-40°C ~ 85°C","3-XDFN","3-XSON (1x1.45)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-17123-2-ND,ST25DV04K-IER6S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,0,0,"0.48233","0","2500","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-17123-1-ND,ST25DV04K-IER6S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,587,0,"0.72000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-17123-6-ND,ST25DV04K-IER6S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,587,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/4e/fd/ac/70/b2/bc/43/fa/DM00038059.pdf/files/DM00038059.pdf/jcr:content/translations/en.DM00038059.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-12878-2-ND,M24LR04E-RMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,0,0,"0.48233","0","2500","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/4e/fd/ac/70/b2/bc/43/fa/DM00038059.pdf/files/DM00038059.pdf/jcr:content/translations/en.DM00038059.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-12878-1-ND,M24LR04E-RMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,395,0,"0.72000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/4e/fd/ac/70/b2/bc/43/fa/DM00038059.pdf/files/DM00038059.pdf/jcr:content/translations/en.DM00038059.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-12878-6-ND,M24LR04E-RMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,395,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.nxp.com/docs/en/data-sheet/NT3H2111_2211.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT96-1;%20D,S,T,TN2;8.jpg",568-12904-2-ND,NT3H2111W0FT1X,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8SO,0,0,"0.41663","0","1000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","3.3V","-40°C ~ 105°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.nxp.com/docs/en/data-sheet/NT3H2111_2211.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT96-1;%20D,S,T,TN2;8.jpg",568-12904-1-ND,NT3H2111W0FT1X,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8SO,960,0,"1.02000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","3.3V","-40°C ~ 105°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.nxp.com/docs/en/data-sheet/NT3H2111_2211.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT96-1;%20D,S,T,TN2;8.jpg",568-12904-6-ND,NT3H2111W0FT1X,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8SO,960,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","3.3V","-40°C ~ 105°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.st.com/resource/en/data_brief/st25dv02k-w2.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-18179-2-ND,ST25DV02K-W2R8S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,0,0,"0.73181","0","2500","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","PWM","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.st.com/resource/en/data_brief/st25dv02k-w2.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-18179-1-ND,ST25DV02K-W2R8S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,113,0,"1.10000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","PWM","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.st.com/resource/en/data_brief/st25dv02k-w2.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-18179-6-ND,ST25DV02K-W2R8S3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,113,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","PWM","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f4/0b/6f/15/e4/e2/4e/5a/DM00087276.pdf/files/DM00087276.pdf/jcr:content/translations/en.DM00087276.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,497-15787-2-ND,M24SR04-GMC5T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8UFDFPN,0,0,"0.45220","0","5000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.4V ~ 5.5V","-25°C ~ 85°C","-","-"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f4/0b/6f/15/e4/e2/4e/5a/DM00087276.pdf/files/DM00087276.pdf/jcr:content/translations/en.DM00087276.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,497-15787-1-ND,M24SR04-GMC5T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8UFDFPN,599,0,"1.16000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.4V ~ 5.5V","-25°C ~ 85°C","-","-"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f4/0b/6f/15/e4/e2/4e/5a/DM00087276.pdf/files/DM00087276.pdf/jcr:content/translations/en.DM00087276.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,497-15787-6-ND,M24SR04-GMC5T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8UFDFPN,599,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.4V ~ 5.5V","-25°C ~ 85°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NT3H1101_NT3H1201_DS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT902-3;;8.jpg,568-12309-2-ND,NT3H1201W0FHKH,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8XQFN,0,0,"0.48762","0","4000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","1.7V ~ 3.6V","-40°C ~ 95°C","8-XFQFN Exposed Pad","8-XQFN (1.6x1.6)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NT3H1101_NT3H1201_DS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT902-3;;8.jpg,568-12309-1-ND,NT3H1201W0FHKH,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8XQFN,795,0,"1.18000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","1.7V ~ 3.6V","-40°C ~ 95°C","8-XFQFN Exposed Pad","8-XQFN (1.6x1.6)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NT3H1101_NT3H1201_DS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT902-3;;8.jpg,568-12309-6-ND,NT3H1201W0FHKH,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8XQFN,795,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","1.7V ~ 3.6V","-40°C ~ 95°C","8-XFQFN Exposed Pad","8-XQFN (1.6x1.6)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-17128-2-ND,ST25DV64K-IER6T3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,0,0,"0.85759","0","4000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-17128-1-ND,ST25DV64K-IER6T3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,26,0,"1.36000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-17128-6-ND,ST25DV64K-IER6T3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/56/58/3c/91/80/a4/49/89/DM00031737.pdf/files/DM00031737.pdf/jcr:content/translations/en.DM00031737.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-11603-2-ND,M24LR16E-RMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,0,0,"0.56000","0","2500","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/56/58/3c/91/80/a4/49/89/DM00031737.pdf/files/DM00031737.pdf/jcr:content/translations/en.DM00031737.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-11603-1-ND,M24LR16E-RMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,579,0,"1.47000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/56/58/3c/91/80/a4/49/89/DM00031737.pdf/files/DM00031737.pdf/jcr:content/translations/en.DM00031737.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-11603-6-ND,M24LR16E-RMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,579,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/01/aa/31/74/bb/26/4d/10/DM00087278.pdf/files/DM00087278.pdf/jcr:content/translations/en.DM00087278.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-14347-2-ND,M24SR16-YMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,0,0,"0.61600","0","2500","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/01/aa/31/74/bb/26/4d/10/DM00087278.pdf/files/DM00087278.pdf/jcr:content/translations/en.DM00087278.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-14347-1-ND,M24SR16-YMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,223,0,"1.62000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/01/aa/31/74/bb/26/4d/10/DM00087278.pdf/files/DM00087278.pdf/jcr:content/translations/en.DM00087278.pdf,//media.digikey.com/Renders/STMicro%20Renders/8-SOIC.jpg,497-14347-6-ND,M24SR16-YMN6T/2,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8SO,223,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C","2.7V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,-,497-19303-2-ND,ST25DV64K-JFR8D3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 12UFDFPN,0,0,"1.06864","0","5000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","12-UFDFN Exposed Pad","12-UFDFPN (3x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,-,497-19303-1-ND,ST25DV64K-JFR8D3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 12UFDFPN,89,0,"1.70000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","12-UFDFN Exposed Pad","12-UFDFPN (3x3)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,-,497-19303-6-ND,ST25DV64K-JFR8D3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 12UFDFPN,89,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","12-UFDFN Exposed Pad","12-UFDFPN (3x3)"
https://industrial.panasonic.com/content/data/SC/ds/ds8/c2/EBC_MN63Y1210A_EN.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-TSSOP.jpg,MN63Y1210AFTR-ND,MN63Y1210AF,Panasonic Electronic Components,IC RFID RDR/TRANS 13.56MZ 16SSOP,0,0,"1.10835","0","2000","Tape & Reel (TR)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443","UART","1.8V ~ 3.6V","-20°C ~ 85°C","16-LSSOP (0.173"", 4.40mm Width)","16-SSOP"
https://industrial.panasonic.com/content/data/SC/ds/ds8/c2/EBC_MN63Y1210A_EN.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-TSSOP.jpg,MN63Y1210AFCT-ND,MN63Y1210AF,Panasonic Electronic Components,IC RFID RDR/TRANS 13.56MZ 16SSOP,934,0,"2.67000","0","1","Cut Tape (CT)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443","UART","1.8V ~ 3.6V","-20°C ~ 85°C","16-LSSOP (0.173"", 4.40mm Width)","16-SSOP"
https://industrial.panasonic.com/content/data/SC/ds/ds8/c2/EBC_MN63Y1210A_EN.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-TSSOP.jpg,MN63Y1210AFDKR-ND,MN63Y1210AF,Panasonic Electronic Components,IC RFID RDR/TRANS 13.56MZ 16SSOP,934,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443","UART","1.8V ~ 3.6V","-20°C ~ 85°C","16-LSSOP (0.173"", 4.40mm Width)","16-SSOP"
http://www.semicon.panasonic.co.jp/ds4/MN63Y1213_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/10;%20HSON008-A-0202.jpg,MN63Y1213-E1TR-ND,MN63Y1213-E1,Panasonic Electronic Components,IC RFID READR/TRAN 13.56MHZ 8SON,0,0,"1.08459","0","5000","Tape & Reel (TR)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443","I²C, UART","1.7V ~ 3.6V","-20°C ~ 85°C","8-XFDFN Exposed Pad","8-SON (2x2)"
http://www.semicon.panasonic.co.jp/ds4/MN63Y1213_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/10;%20HSON008-A-0202.jpg,MN63Y1213-E1CT-ND,MN63Y1213-E1,Panasonic Electronic Components,IC RFID READR/TRAN 13.56MHZ 8SON,992,0,"2.72000","0","1","Cut Tape (CT)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443","I²C, UART","1.7V ~ 3.6V","-20°C ~ 85°C","8-XFDFN Exposed Pad","8-SON (2x2)"
http://www.semicon.panasonic.co.jp/ds4/MN63Y1213_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/10;%20HSON008-A-0202.jpg,MN63Y1213-E1DKR-ND,MN63Y1213-E1,Panasonic Electronic Components,IC RFID READR/TRAN 13.56MHZ 8SON,992,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443","I²C, UART","1.7V ~ 3.6V","-20°C ~ 85°C","8-XFDFN Exposed Pad","8-SON (2x2)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90132-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;32QFN-1-5x5;QF;32.jpg,MLX90132SLQ-AEA-000-RETR-ND,MLX90132SLQ-AEA-000-RE,Melexis Technologies NV,IC RFID READR/TRAN 13.56MZ 32QFN,0,0,"2.23253","0","5000","Tape & Reel (TR)","-","Last Time Buy","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693, ISO 18000-3","SPI, UART","2.7V ~ 5.5V","-20°C ~ 85°C","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90132-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;32QFN-1-5x5;QF;32.jpg,MLX90132SLQ-AEA-000-RECT-ND,MLX90132SLQ-AEA-000-RE,Melexis Technologies NV,IC RFID READR/TRAN 13.56MZ 32QFN,72,0,"5.00000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693, ISO 18000-3","SPI, UART","2.7V ~ 5.5V","-20°C ~ 85°C","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90132-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;32QFN-1-5x5;QF;32.jpg,MLX90132SLQ-AEA-000-REDKR-ND,MLX90132SLQ-AEA-000-RE,Melexis Technologies NV,IC RFID READR/TRAN 13.56MZ 32QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693, ISO 18000-3","SPI, UART","2.7V ~ 5.5V","-20°C ~ 85°C","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.murata.com/~/media/webrenewal/products/rfid/magicstrap/datasheetstechinfor/uhf%20magicstrap%20lxms21acmf-183%20datesheet%20160507%20v1_1.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_LXMS21ACMF-183.JPG,490-12522-2-ND,LXMS21ACMF-183,Murata Electronics North America,IC RFID TRANSP 865-928MHZ MODULE,0,0,"0.24512","0","5000","Tape & Reel (TR)","MAGICSTRAP®","Active","RFID Transponder","865MHz ~ 928MHz","ISO 18000-6, EPC","-","-","-40°C ~ 85°C","Module","Module"
https://www.murata.com/~/media/webrenewal/products/rfid/magicstrap/datasheetstechinfor/uhf%20magicstrap%20lxms21acmf-183%20datesheet%20160507%20v1_1.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_LXMS21ACMF-183.JPG,490-12522-1-ND,LXMS21ACMF-183,Murata Electronics North America,IC RFID TRANSP 865-928MHZ MODULE,0,0,"0.68000","0","1","Cut Tape (CT)","MAGICSTRAP®","Active","RFID Transponder","865MHz ~ 928MHz","ISO 18000-6, EPC","-","-","-40°C ~ 85°C","Module","Module"
https://www.murata.com/~/media/webrenewal/products/rfid/magicstrap/datasheetstechinfor/uhf%20magicstrap%20lxms21acmf-183%20datesheet%20160507%20v1_1.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_LXMS21ACMF-183.JPG,490-12522-6-ND,LXMS21ACMF-183,Murata Electronics North America,IC RFID TRANSP 865-928MHZ MODULE,0,0,"Digi-Reel","0","1","Digi-Reel®","MAGICSTRAP®","Active","RFID Transponder","865MHz ~ 928MHz","ISO 18000-6, EPC","-","-","-40°C ~ 85°C","Module","Module"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS3953A.pdf,//media.digikey.com/Renders/AMS%20Renders/10-MLPD.jpg,AS3953A-BDFMTR-ND,AS3953A-BDFM,ams,IC RFID TRANSP 13.56MHZ 10MLPD,0,0,"0.91000","0","500","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","SPI","1.65V ~ 3.6V","-40°C ~ 85°C","10-VFDFN Exposed Pad","10-MLPD (3x3)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS3953A.pdf,//media.digikey.com/Renders/AMS%20Renders/10-MLPD.jpg,AS3953A-BDFMCT-ND,AS3953A-BDFM,ams,IC RFID TRANSP 13.56MHZ 10MLPD,0,0,"1.69000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","SPI","1.65V ~ 3.6V","-40°C ~ 85°C","10-VFDFN Exposed Pad","10-MLPD (3x3)"
