Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance (Ohms)","Tolerance","Power (Watts)","Built in Switch","Number of Turns","Taper","Number of Gangs","Adjustment Type","Temperature Coefficient","Rotation","Resistive Material","Termination Style","Actuator Type","Actuator Length","Actuator Diameter","Bushing Thread","Mounting Type"
https://www.nidec-copal-electronics.com/e/catalog/potentiometer/m22l10.pdf,//media.digikey.com/Photos/Copal%20Photos/M22L10-Series.JPG,563-2032-ND,M22L10-000-102,Nidec Copal Electronics,POT 1K OHM 2W WIREWOUND LINEAR,276,0,"39.61000","0","1","Tray","M22L10","Active","1k","±5%","2W","None","10","Linear","1","User Defined","±50ppm/°C","3600°","Wirewound","Solder Lug","Slotted","0.906"" (23.00mm)","0.236"" (6.00mm)","M9 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/8384.pdf,//media.digikey.com/photos/Bourns%20Photos/83A1D-B24.jpg,83A1D-B24-J13L-ND,83A1D-B24-J13L,Bourns Inc.,POT 5K OHM 1W WIREWOUND LINEAR,375,0,"40.88000","0","1","Tray","83","Active","5k","±5%","1W","None","10","Linear","1","Side Adjustment","±50ppm/°C","3600°","Wirewound","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/8384.pdf,//media.digikey.com/photos/Bourns%20Photos/84A1A-B28.jpg,84A1A-B28-J13L-ND,84A1A-B28-J13L,Bourns Inc.,POT 5K OHM 1W WIREWOUND LINEAR,361,0,"40.88000","0","1","Tray","84","Active","5k","±5%","1W","None","10","Linear","1","User Defined","±50ppm/°C","3600°","Wirewound","Solder Lug","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/8384.pdf,//media.digikey.com/Photos/Bourns%20Photos/83A1A-B24-J15L.jpg,83A1A-B24-J15L-ND,83A1A-B24-J15L,Bourns Inc.,POT 10K OHM 1W WIREWOUND LINEAR,275,0,"40.88000","0","1","Tray","83","Active","10k","±5%","1W","None","10","Linear","1","Side Adjustment","±50ppm/°C","3600°","Wirewound","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/8384.pdf,//media.digikey.com/photos/Bourns%20Photos/84A1A-B28.jpg,84A1A-B28-J10L-ND,84A1A-B28-J10L,Bourns Inc.,POT 1K OHM 1W WIREWOUND LINEAR,112,0,"40.88000","0","1","Tray","84","Active","1k","±5%","1W","None","10","Linear","1","User Defined","±50ppm/°C","3600°","Wirewound","Solder Lug","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/3543.pdf,//media.digikey.com/Photos/Bourns%20Photos/3545S-1-102L.jpg,3545S-1-102L-ND,3545S-1-102L,Bourns Inc.,POT 1K OHM 1.5W WIREWOUND LINEAR,108,0,"45.72000","0","1","Bulk","3545","Active","1k","±5%","1.5W","None","5","Linear","1","User Defined","±50ppm/°C","1800°","Wirewound","Solder Lug","Slotted","0.812"" (20.63mm)","0.2497"" (6.34mm)","3/8-32","Panel Mount"
https://www.nidec-copal-electronics.com/e/catalog/potentiometer/jt30.pdf,//media.digikey.com/Photos/Copal%20Photos/JT30-120-500.jpg,563-2044-ND,JT30-340-C00,Nidec Copal Electronics,POT OPTICAL CONTACTLESS LINEAR,74,0,"131.11000","0","1","Tray","JT30","Active","-","-","-","None","1","Linear","1","User Defined","-","340°","-","Wire Leads","Flatted","0.591"" (15.00mm)","0.236"" (6.00mm)","-","Panel Mount"
https://www.nidec-copal-electronics.com/e/catalog/potentiometer/jt30.pdf,//media.digikey.com/Photos/Copal%20Photos/JT30-120-500.jpg,563-2041-ND,JT30-120-500,Nidec Copal Electronics,POT OPTICAL CONTACTLESS LINEAR,53,0,"131.11000","0","1","Tray","JT30","Active","-","-","-","None","1","Linear","1","User Defined","-","120°","-","Wire Leads","Flatted","0.591"" (15.00mm)","0.236"" (6.00mm)","-","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/3400.pdf,//media.digikey.com/Photos/Bourns%20Photos/3400S-1-503L.jpg,3400S-1-101L-ND,3400S-1-101L,Bourns Inc.,POT 100 OHM 5W WIREWOUND LINEAR,43,0,"135.46000","0","1","Bulk","3400","Active","100","±3%","5W","None","10","Linear","1","User Defined","±20ppm/°C","3600°","Wirewound","Solder Lug","Slotted","0.813"" (20.64mm)","0.2497"" (6.34mm)","3/8-32","Panel Mount"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1623760&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/23ESA103MPE32N.jpg,A121450-ND,23ESA103MPE32N,TE Connectivity Passive Product,POT 10K OHM 0.4W CARBON LINEAR,211,0,"5.56000","0","1","Bulk","23, Citec","Active","10k","±20%","0.4W","None","1","Linear","1","User Defined","5%","300°","Carbon","Solder Lug","Round","1.260"" (32.00mm)","0.157"" (3.99mm)","M7","Panel Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AON0000/AON0000C5.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EWV-YG9U04B14.jpg,P15489-ND,EWV-YG9U04B14,Panasonic Electronic Components,POT 10K OHM 1/10W LINEAR,250,0,"5.70000","0","1","Tray","EWV-YG","Active","10k","±20%","0.1W, 1/10W","None","1","Linear","1","Top Adjustment","-","300°","-","PC Pins, Board Locks","Knob","0.315"" (8.00mm)","1.220"" (31.00mm)","-","Through Hole"
https://industrial.panasonic.com/cdbs/www-data/pdf/AON0000/AON0000C5.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EWV-YG8U03B14.jpg,P15488-ND,EWV-YG8U03B14,Panasonic Electronic Components,POT 10K OHM 1/10W LINEAR,183,0,"5.70000","0","1","Tray","EWV-YG","Active","10k","±20%","0.1W, 1/10W","None","1","Linear","1","Top Adjustment","-","300°","-","PC Pins, Board Locks","Knob","0.315"" (8.00mm)","1.220"" (31.00mm)","-","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/photos/Bourns%20Photos/91%20SERIES.jpg,91U1A-T22-A13L-ND,91U1A-T22-A13L,Bourns Inc.,POT 5K OHM 2W CERMET LINEAR,265,0,"5.91000","0","1","Bulk","91","Active","5k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.866"" (22.00mm)","0.157"" (3.99mm)","M7 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B24.jpg,91A1A-B24-A15L-ND,91A1A-B24-A15L,Bourns Inc.,POT 10K OHM 2W CERMET LINEAR,209,0,"5.91000","0","1","Bulk","91","Active","10k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/93A1A_(LINK-TO-8).jpg,93A1A-B28-A15L-ND,93A1A-B28-A15L,Bourns Inc.,POT 10K OHM 2W CERMET LINEAR,296,0,"6.18000","0","1","Bulk","93","Active","10k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AON0000/AON0000C5.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EWV-YJXL27B14.jpg,P15490-ND,EWV-YJXL27B14,Panasonic Electronic Components,POT 10K OHM 1/10W LINEAR,219,0,"6.36000","0","1","Tray","EWV-YJ","Active","10k","±20%","0.1W, 1/10W","None","1","Linear","1","Top Adjustment","-","300°","-","PC Pins, Board Locks","Knob","0.315"" (8.00mm)","1.220"" (31.00mm)","-","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pdb185-gtr.pdf,//media.digikey.com/photos/Bourns%20Photos/PDB185-GTR11-504C2.jpg,PDB185-GTR11-504C2-ND,PDB185-GTR11-504C2,Bourns Inc.,POT 500K OHM 1/20W CARBON R-LOG,999,0,"12.04000","0","1","Tray","Pro Audio PDB185-GTR","Active","500k","±20%","0.05W, 1/20W","Push-Push, DPDT","1","Reverse Logarithmic","1","User Defined","-","300°","Carbon","Solder Lug","Knurled and Slotted","0.748"" (19.00mm)","0.236"" (6.00mm)","3/8-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/284.pdf,//media.digikey.com/Photos/CTS%20Photos/284TBCF504A26A1.jpg,CT3029-ND,284TBCF104A26A1,CTS Electrocomponents,POT 100K OHM 1/4W PLASTIC LINEAR,104,0,"12.50000","0","1","Tray","284","Active","100k","±10%","0.25W, 1/4W","None","1","Linear","1","User Defined","-","250°","Conductive Plastic","Solder Lug","Flatted","0.787"" (20.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Honeywell%20Sensing%20&%20Control%20PDFs/574sx1m48f503sd.pdf,//media.digikey.com/photos/Honeywell%20Photos/574%20F%20SERIES.jpg,574SF503-ND,574SX1M48F503SD,Honeywell Sensing and Productivity Solutions,POT 50K OHM 1/2W PLASTIC LINEAR,127,0,"12.58000","0","1","Bulk","574","Not For New Designs","50k","±20%","0.5W, 1/2W","None","1","Linear","1","Top Adjustment","-","300°","Conductive Plastic","PC Pins, Board Locks","Flatted","0.750"" (19.05mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Honeywell%20Sensing%20&%20Control%20PDFs/574sx1m48s503sd.pdf,//media.digikey.com/photos/Honeywell%20Photos/574%20S%20SERIES.jpg,574SS503-ND,574SX1M48S503SD,Honeywell Sensing and Productivity Solutions,POT 50K OHM 1/2W PLASTIC LINEAR,782,0,"15.88000","0","1","Bulk","574","Not For New Designs","50k","±20%","0.5W, 1/2W","None","1","Linear","1","Top Adjustment","-","300°","Conductive Plastic","PC Pins, Board Locks","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
http://sensing.honeywell.com/index.php?ci_id=151834,//media.digikey.com/Photos/Honeywell%20Photos/MFG_392-SERIES.jpg,392JB102-ND,392JB1K,Honeywell Sensing and Productivity Solutions,POT 1K OHM 1/2W PLASTIC LINEAR,176,0,"19.11000","0","1","Bulk","392","Not For New Designs","1k","±10%","0.5W, 1/2W","None","1","Linear","1","Top Adjustment","-","295°","Conductive Plastic","PC Pins","Slotted","0.875"" (22.23mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
http://sensing.honeywell.com/index.php?ci_id=151834,//media.digikey.com/Photos/Honeywell%20Photos/MFG_392-SERIES.jpg,392JB251-ND,392JB250,Honeywell Sensing and Productivity Solutions,POT 250 OHM 1/2W PLASTIC LINEAR,174,0,"19.11000","0","1","Bulk","392","Not For New Designs","250","±10%","0.5W, 1/2W","None","1","Linear","1","Top Adjustment","-","295°","Conductive Plastic","PC Pins","Slotted","0.875"" (22.23mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
http://sensing.honeywell.com/index.php?ci_id=151833,//media.digikey.com/photos/Honeywell%20Photos/53C2-Series.JPG,53C22K-ND,53C22K,Honeywell Sensing and Productivity Solutions,POT 2K OHM 2W PLASTIC LINEAR,194,0,"22.45000","0","1","Bulk","53C","Active","2k","±10%","2W","None","1","Linear","1","User Defined","-","312°","Conductive Plastic","Solder Lug","Slotted","0.625"" (15.88mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
http://sensing.honeywell.com/index.php?ci_id=151833,//media.digikey.com/photos/Honeywell%20Photos/53C2-Series.JPG,53C250K-ND,53C250K,Honeywell Sensing and Productivity Solutions,POT 50K OHM 2W PLASTIC LINEAR,117,0,"22.45000","0","1","Bulk","53C","Active","50k","±10%","2W","None","1","Linear","1","User Defined","-","312°","Conductive Plastic","Solder Lug","Slotted","0.625"" (15.88mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
http://sensing.honeywell.com/index.php?ci_id=151833,//media.digikey.com/photos/Honeywell%20Photos/53C2-Series.JPG,480-5883-ND,53C25K,Honeywell Sensing and Productivity Solutions,POT 5K OHM 2W PLASTIC LINEAR,118,0,"22.45000","0","1","Bulk","53C","Active","5k","±10%","2W","None","1","Linear","1","User Defined","-","312°","Conductive Plastic","Solder Lug","Slotted","0.625"" (15.88mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773245&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-1625931-2.jpg,A105730-ND,3-1625931-4,TE Connectivity Passive Product,POT 220K OHM 2W CERMET LINEAR,159,0,"23.03000","0","1","Bulk","M, Citec","Active","220k","±10%","2W","None","1","Linear","1","Top Adjustment","0.75%","270°","Cermet","PC Pins","Round","1.000"" (25.40mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773245&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-1625931-2.jpg,A105745-ND,2-1625931-4,TE Connectivity Passive Product,POT 470K OHM 2W CERMET LINEAR,133,0,"23.03000","0","1","Bulk","M, Citec","Active","470k","±10%","2W","None","1","Linear","1","Top Adjustment","0.75%","270°","Cermet","PC Pins","Round","1.000"" (25.40mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773245&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-1625931-2.jpg,A105748-ND,2-1625931-7,TE Connectivity Passive Product,POT 470 OHM 2W CERMET LINEAR,125,0,"23.03000","0","1","Bulk","M, Citec","Active","470","±10%","2W","None","1","Linear","1","Top Adjustment","0.75%","270°","Cermet","PC Pins","Round","1.000"" (25.40mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773245&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-1625931-2.jpg,A105728-ND,3-1625931-2,TE Connectivity Passive Product,POT 22K OHM 2W CERMET LINEAR,102,0,"23.03000","0","1","Bulk","M, Citec","Active","22k","±10%","2W","None","1","Linear","1","Top Adjustment","0.75%","270°","Cermet","PC Pins","Round","1.000"" (25.40mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/Honeywell%20Sensing%20&%20Control%20PDFs/308N1MEG.pdf,//media.digikey.com/Photos/Honeywell%20Photos/308N25K.jpg,308N105-ND,308N1MEG,Honeywell Sensing and Productivity Solutions,POT 1M OHM 1/2W PLASTIC LINEAR,231,0,"24.27000","0","1","Bulk","308N","Not For New Designs","1M","±20%","0.5W, 1/2W","None","1","Linear","1","User Defined","-","295°","Conductive Plastic","Solder Hook","Slotted","0.750"" (19.05mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/6574.pdf,//media.digikey.com/photos/Bourns%20Photos/6574S.jpg,6574S-1-202-ND,6574S-1-202,Bourns Inc.,POT 2K OHM 2W PLASTIC LINEAR,34,0,"148.32000","0","1","Bulk","6574","Active","2k","±10%","2W","None","1","Linear","1","User Defined","±500ppm/°C","Continuous","Conductive Plastic","Solder Turret","Round","0.625"" (15.88mm)","0.2497"" (6.34mm)","-","Servo Mount"
https://www.piher.net/pdf/11-PT6v03.pdf,//media.digikey.com/Photos/Piher-Sensors/PT6WV-471A2020.jpg,1993-1025-ND,PT6WV-471A2020,Amphenol Piher Sensing Systems,TRIMMER 470 OHM LINEAR,4954,0,"0.81000","0","1","-","PT-6","Active","470","±20%","0.1W, 1/10W","None","1","Linear","1","Top Adjustment","±300ppm/°C","235°","Carbon","PC Pins","-","-","-","-","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P110.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P110KH-0F20BR10K.jpg,987-1830-ND,P110KH-0F20BR10K,TT Electronics/BI,POT 11MM 10K OHM,3855,0,"0.99000","0","1","-","P110","Active","10k","±20%","0.05W, 1/20W","None","1","Linear","1","Top Adjustment","-","300°","Conductive Plastic","PC Pins, Board Locks","Flatted","0.787"" (20.00mm)","0.236"" (6.00mm)","-","Through Hole"
https://industrial.panasonic.com/cdbs/www-data/pdf/AON0000/AON0000C3.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EWVYE%20pkg.jpg,P15499-ND,EWV-YEMU04B14,Panasonic Electronic Components,POT 10K OHM 1/10W LINEAR,241,0,"5.18000","0","1","Tray","EWV-YE","Active","10k","±20%","0.1W, 1/10W","None","1","Linear","1","Top Adjustment","-","300°","-","PC Pins, Board Locks","Knob","0.354"" (9.00mm)","1.063"" (27.00mm)","-","Through Hole"
https://www.piher.net/piher-nacesa.com/pdf/20-PC16v03.pdf,-,1993-1233-ND,PC16SV-10IP18-104A2020-I-TA,Amphenol Piher Sensing Systems,POT 100K OHM LINEAR,494,0,"5.20000","0","1","-","PC-16","Active","100k","±20%","0.2W, 1/5W","None","1","Linear","1","Top Adjustment","±300ppm/°C","300°","Carbon","PC Pins","Flatted","0.728"" (18.50mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/slimline.pdf,//media.digikey.com/Photos/Bourns%20Photos/PCW1D-B24-BAB.jpg,PCW1D-B24-BAB502L-ND,PCW1D-B24-BAB502L,Bourns Inc.,POT 5K OHM 3/4W PLASTIC LINEAR,270,0,"5.37000","0","1","Tray","PC-Slimline","Active","5k","±20%","0.75W, 3/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/slimline.pdf,//media.digikey.com/Photos/Bourns%20Photos/PCW1J-B24-KAB502L.jpg,PCW1J-B24-KAB502L-ND,PCW1J-B24-KAB502L,Bourns Inc.,POT 5K OHM 3/4W PLASTIC LINEAR,267,0,"5.37000","0","1","Tray","PC-Slimline","Active","5k","±20%","0.75W, 3/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
https://www.piher.net/piher-nacesa.com/pdf/20-PC16v03.pdf,-,1993-1228-ND,PC16SH-10CP22-103A2020-C-TA,Amphenol Piher Sensing Systems,POT 10K OHM LINEAR,996,0,"5.46000","0","1","-","PC-16","Active","10k","±20%","0.2W, 1/5W","None","1","Linear","1","User Defined","±300ppm/°C","300°","Carbon","Solder Lug","Flatted","0.984"" (25.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.piher.net/piher-nacesa.com/pdf/20-PC16v03.pdf,-,1993-1227-ND,PC16SH-10CP16-105A2020-C-TA,Amphenol Piher Sensing Systems,POT 1 M OHM LINEAR,498,0,"5.46000","0","1","-","PC-16","Active","1M","±20%","0.2W, 1/5W","None","1","Linear","1","User Defined","±300ppm/°C","300°","Carbon","Solder Lug","Flatted","0.846"" (21.50mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P260_261.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P260T-S1BS3CB100K.jpg,987-1831-ND,P260T-S1BS3CB100K,TT Electronics/BI,POT 1/2"" SQUARE 100K OHM,198,0,"6.03000","0","1","-","P260","Active","100k","±10%","0.5W, 1/2W","None","1","Linear","1","Top Adjustment","-","295°","Conductive Plastic","PC Pins","Slotted","0.787"" (20.00mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.piher.net/piher-nacesa.com/pdf/24-T21v03.pdf,-,1993-1241-ND,T21YC-P0607-103A2020-TA,Amphenol Piher Sensing Systems,POT 10K OHM LINEAR,147,0,"6.36000","0","1","-","T-21","Active","10k","±20%","0.25W, 1/4W","None","1","Linear","1","User Defined","±300ppm/°C","310°","Carbon","Solder Lug","Knurled","1.772"" (45.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,-,91A1D-C24-A15L-ND,91A1D-C24-A15L,Bourns Inc.,POT PLASTIC LINEAR 1 WATT 25K,471,0,"6.75000","0","1","Tray","91","Active","10k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Flatted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.piher.net/piher-nacesa.com/pdf/22-T16v03.pdf,//media.digikey.com/Photos/Piher-Sensors/T16SH-M04N-103A2020-TA.jpg,1993-1236-ND,T16SH-M04N-103A2020-TA,Amphenol Piher Sensing Systems,POT 10K OHM LINEAR,395,0,"6.90000","0","1","-","T-16","Active","10k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","±300ppm/°C","300°","Carbon","PC Pins","Round","1.575"" (40.00mm)","0.157"" (4.00mm)","M7 x 0.75","Panel Mount"
https://www.piher.net/piher-nacesa.com/pdf/22-T16v03.pdf,//media.digikey.com/Photos/Piher-Sensors/T16SH-M04N-103A2020-TA.jpg,1993-1237-ND,T16SH-M04N-502A2020-TA,Amphenol Piher Sensing Systems,POT 5K OHM LINEAR,368,0,"6.90000","0","1","-","T-16","Active","5k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","±300ppm/°C","300°","Carbon","PC Pins","Round","1.575"" (40.00mm)","0.157"" (4.00mm)","M7 x 0.75","Panel Mount"
https://www.piher.net/piher-nacesa.com/pdf/24-T21v03.pdf,-,1993-1238-ND,T21AC-M0607-103A2020-TA,Amphenol Piher Sensing Systems,POT 10K OHM LINEAR,146,0,"7.00000","0","1","-","T-21","Active","10k","±20%","0.25W, 1/4W","None","1","Linear","1","User Defined","±300ppm/°C","310°","Carbon","Solder Lug","Round","2.362"" (60.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.piher.net/piher-nacesa.com/pdf/24-T21v03.pdf,-,1993-1239-ND,T21AH-M0607-103A2020-TA,Amphenol Piher Sensing Systems,POT 10K OHM LINEAR,135,0,"7.00000","0","1","-","T-21","Active","10k","±20%","0.25W, 1/4W","None","1","Linear","1","Side Adjustment","±300ppm/°C","310°","Carbon","PC Pins","Round","2.362"" (60.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.piher.net/piher-nacesa.com/pdf/24-T21v03.pdf,-,1993-1240-ND,T21AH-M0607-502A2020-TA,Amphenol Piher Sensing Systems,POT 5K OHM LINEAR,134,0,"7.00000","0","1","-","T-21","Active","5k","±20%","0.25W, 1/4W","None","1","Linear","1","Side Adjustment","±300ppm/°C","310°","Carbon","PC Pins","Round","2.362"" (60.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/photos/Bourns%20Photos/91%20SERIES.jpg,91A1A-B28-E22L-ND,91A1A-B28-E22L,Bourns Inc.,POT LINEAR PLASTIC 1 WATT 250K,942,0,"7.36000","0","1","Tray","91","Active","250k","±10%","1W","None","1","Linear","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
